Peter_Hoagland,Jon_Lynn_Christensen
George_X_of_Kartli,"Nestan-Darejan_of_Kakheti,_Queen_of_Kartli"
"Louis_François_Joseph,_Prince_of_Conti","Louis_François,_Prince_of_Conti"
Yemişçi_Hasan_Pasha,Mehmed_III
Woggle-Bug,L._Frank_Baum
James_Madison,Thomas_Jefferson
Prince_Gabriel_of_Bourbon-Two_Sicilies,"Prince_Alfonso,_Count_of_Caserta"
"Henri,_Prince_of_Condé_(1588–1646)",Charlotte_Catherine_de_La_Trémoille
Roman_Coppola,Nicolas_Cage
Armand_de_Gramont,Marguerite_de_Rothschild
Mark_Jordon,Laura_Norton
Otto_of_Stolberg-Wernigerode,Karl_Heinrich_von_Boetticher
Christina_Ingesdotter_of_Sweden,Inge_the_Elder
"Joanna_of_Austria,_Princess_of_Portugal","Charles_V,_Holy_Roman_Emperor"
Lalu_Prasad_Yadav,Nitish_Kumar
Isma'il_Pasha,Sa'id_of_Egypt
David_Anderson_(British_Columbia_politician),John_Brewin
"John_Hope,_1st_Marquess_of_Linlithgow",Edward_VII
Albert_R._Meyer,Nancy_Lynch
"Friedrich_Hermann_Otto,_Prince_of_Hohenzollern-Hechingen","Constantine,_Prince_of_Hohenzollern-Hechingen"
"Otto_I,_Count_of_Burgundy","Beatrice_I,_Countess_of_Burgundy"
Bobby_Simone,Andy_Sipowicz
MC_Galaxy,Swizz_Beatz
"Maximilian_I,_Elector_of_Bavaria",Renata_of_Lorraine
Maureen_McTeer,Geills_Turner
Antiochus_III_the_Great,Antiochus_IV_Epiphanes
"Louis_Henri,_Prince_of_Condé","Louis_Joseph,_Prince_of_Condé"
"Ferdinando_II_de'_Medici,_Grand_Duke_of_Tuscany","Cosimo_III_de'_Medici,_Grand_Duke_of_Tuscany"
Edward_Norton_Lorenz,Edward_Norton
Theodore_Olson,Charles_J._Cooper
Katharine_Abraham,Barack_Obama
Susanna_Wesley,Samuel_Wesley_(the_Younger)
Woodrow_Wilson,A._Mitchell_Palmer
Captain_John_Underhill,John_Edward_Underhill
Princess_Margaret_of_Connaught,Ingrid_of_Sweden
Joseph_Platt,Samuel_Keeler
Linn_Ullmann,Ingmar_Bergman
J._William_Middendorf,John_Warner
Tom_Pauken,Rick_Perry
Prince_Frederick_Augustus_of_Anhalt-Dessau,Princess_Bathildis_of_Anhalt-Dessau
Dorothy_Kitson,Thomas_Kitson
Thomas_DiNapoli,David_Paterson
Francis_Phoebus_of_Navarre,Catherine_of_Navarre
"Philip_Herbert,_4th_Earl_of_Pembroke",Oliver_Cromwell
C.W._Thompson,James_E._Bolin
Nick_Greiner,Stephen_O'Doherty
"Henry_Wellesley,_1st_Baron_Cowley","Arthur_Wellesley,_1st_Duke_of_Wellington"
Lettice_Knollys,"Dorothy_Percy,_Countess_of_Northumberland"
Therese_of_Saxe-Hildburghausen,Maximilian_II_of_Bavaria
Devin_DeVasquez,Ronn_Moss
Jay_Rockefeller,Arlen_Specter
Butch_Otter,Phil_Batt
Wyatt_Earp,Morgan_Earp
Samia_Nkrumah,Fathia_Nkrumah
George_C._Young,John_F._Kennedy
"Reginald_Manningham-Buller,_1st_Viscount_Dilhorne",Anthony_Eden
"Sir_John_Newport,_1st_Baronet","Thomas_Spring_Rice,_1st_Baron_Monteagle_of_Brandon"
Joan_I_of_Navarre,Isabella_of_France
Attila,Mundzuk
Agnes_of_Faucigny,Cecile_of_Baux
"Boleslaus_II,_Duke_of_Bohemia",Biagota
Kösem_Sultan,Ibrahim_of_the_Ottoman_Empire
John_A._Edwards,Michael_D._Higgins
Prince_Lerotholi_Seeiso,Queen_'Masenate_Mohato_Seeiso
Milton_Shulman,Nicola_Shulman
Francis_Willis_(physician),George_III_of_the_United_Kingdom
"Henry_V,_Duke_of_Brunswick-Lüneburg","Julius,_Duke_of_Brunswick-Lüneburg"
"John_Sinclair,_1st_Baron_Pentland","Charles_Hardinge,_1st_Baron_Hardinge_of_Penshurst"
Christina_Magdalena_of_the_Palatinate-Zweibrücken,"John_Casimir,_Count_Palatine_of_Kleeburg"
James_Brady,Ronald_Reagan
Binali_Yıldırım,Abdullah_Gül
List_of_Third_Watch_characters,Doc_Parker
William_John_Cooper,Calvin_Coolidge
Sarah_Steelman,Clint_Zweifel
Seleucus_I_Nicator,Laodice_of_Macedonia
Faisal_bin_Khalid_bin_Abdulaziz_Al_Saud,Abdullah_of_Saudi_Arabia
Bernard_Dowiyogo,René_Harris
Princess_Marie_Cécile_of_Prussia,Grand_Duchess_Kira_Kirillovna_of_Russia
Martin_Scorsese,Catherine_Scorsese
Ken_Otremba,Rick_Krueger
"John_III,_Duke_of_Brittany","Arthur_II,_Duke_of_Brittany"
Katie_Beirne_Fallon,Barack_Obama
Suhasini_Maniratnam,Akshara_Haasan
"Jim_O'Neill,_Baron_O'Neill_of_Gatley",David_Cameron
Jan_Firlej,Henryk_Firlej
Princess_Claire_of_Belgium,Prince_Nicolas_of_Belgium
Robert_Jaworski_Jr.,Roman_Romulo
Jim_Ferlo,Stephen_Grabowski
Luis_Fortuño,Alejandro_García_Padilla
Brian_Friel,Stephen_Rea
Spyros_Kyprianou,George_Vasiliou
Enid_Blyton,Gillian_Baverstock
"Charles_Vane-Tempest-Stewart,_7th_Marquess_of_Londonderry",Carlyon_Bellairs
Sandra_Echeverría,Reyli
Rudolf_I_of_Germany,Judith_of_Habsburg
Ralphie_May,Richard_Pryor
Chandra_Sekhar_Sahu,Siddhanta_Mahapatra
Amanda_Holden,Jan_Holden
William_McMahon,Robert_Menzies
"Margaret_of_France,_Duchess_of_Berry","Beatrice_of_Portugal,_Duchess_of_Savoy"
J._Slauerhoff,Simon_Vestdijk
James_Robertson_Justice,Jo_Grimond
Hun_Sen,Hun_Neang
Claude_de_Beauharnais_(1756–1819),Claude_de_Beauharnais_(1717–1784)
Jeremy_Bernard,Julianna_Smoot
"Ernest,_Count_of_Lippe-Biesterfeld","Julius,_Count_of_Lippe-Biesterfeld"
Salman_Rushdie,Günter_Grass
Lorna_Heilbron,Vivien_Heilbron
Pádraig_Cusack,Jeremy_Irons
Griffin_(Marvel_Comics),Tom_Sutton
Edwin_O._Reischauer,Serge_Elisséeff
Joshua_W._Alexander,Jacob_L._Milligan
Mike_Beebe,Mike_Huckabee
Liu_Yunshan,Xi_Jinping
Shehbaz_Sharif,Najam_Sethi
Eadgifu_of_Wessex,Louis_IV_of_France
José_María_Aznar,Mariano_Rajoy
Henry_Nelson_Coleridge,Henry_James_Coleridge
"Leopold_III,_Margrave_of_Austria__Leopold_III__1",Ida_of_Formbach-Ratelnberg
Fats_Navarro,Miles_Davis
"Peter_Carington,_6th_Baron_Carrington",Harold_Macmillan
"James_Stuart-Wortley,_1st_Baron_Wharncliffe","Walter_Montagu_Douglas_Scott,_5th_Duke_of_Buccleuch"
Peter_Griffith,Melanie_Griffith
Héctor_Terán_Terán,Alejandro_González_Alcocer
Ronald_Reagan,Jimmy_Carter
Alexander_II_of_Kakheti,Constantine_I_of_Kakheti
Ashwani_Kumar_(police_officer),Nikhil_Kumar
Sam_Hinds,Janet_Jagan
Ranasinghe_Premadasa,Sajith_Premadasa
Meghan_McCain,John_McCain
John_Kerry,Paul_Tsongas
William_Gibbs_McAdoo,Woodrow_Wilson
Sosten_Gwengwe,Joyce_Banda
Dafydd_ab_Owain_Gwynedd,Maelgwn_ab_Owain_Gwynedd
Shergar,Aga_Khan_IV
Justin_Kiriakis,Wally_Kurth
Aleksander_Ludwik_Radziwiłł,Michał_Kazimierz_Radziwiłł
Jerry_Abramson,Barack_Obama
Gale_Weathers,Courteney_Cox
Queen_Hyoui,Sunjo_of_Joseon
Bruce_Paltrow,Gwyneth_Paltrow
Jomo_Kenyatta,Raila_Odinga
Robert_G._Neumann,Ronald_Reagan
Douglas_Shulman,Barack_Obama
Lily_Munster,Veronica_Hamel
Merlyn_Rees,Harold_Wilson
Bruce_Rauner,Pat_Quinn_(politician)
Seth,Eve
"Philip_I,_Prince_of_Taranto",Matilda_of_Hainaut
Ottokar_II_of_Bohemia,Wenceslaus_I_of_Bohemia
Peter_III_of_Russia,Christian_VI_of_Denmark
Beatrice_of_Savoy,Margaret_of_Geneva
Luigi_R._Einaudi,Miguel_Ángel_Rodríguez
"Sidney_Herbert,_1st_Baron_Herbert_of_Lea",John_Parker_(Whig_politician)
William_the_Silent,"Philip_William,_Prince_of_Orange"
"Thomas_Howard,_3rd_Duke_of_Norfolk","John_Dudley,_1st_Duke_of_Northumberland"
Ibrahim_of_the_Ottoman_Empire,Suleiman_II
Minye_Thihathu_II_of_Toungoo,Natshinnaung
Thomas_Todd,Felix_Grundy
"Anne_St_Leger,_Baroness_de_Ros",Thomas_St._Leger
Nick_Clegg,Menzies_Campbell
Charles_S._Zane,Benjamin_Harrison
William_McKinley,Grover_Cleveland
Saif_bin_Zayed_Al_Nahyan,Zayed_bin_Sultan_Al_Nahyan
Nelson_Rockefeller,John_D._Rockefeller_Jr.
"John_J._McConnell,_Jr.",Barack_Obama
"Charles_Howard,_1st_Earl_of_Nottingham","Charles_Howard,_2nd_Earl_of_Nottingham"
William_Henry_Harrison,John_Scott_Harrison
Maria_Shriver,Sharon_Davis
James_Maxwell_Moody_Jr.,Barack_Obama
Erich_Mielke,Erich_Honecker
Rajaram_Chhatrapati,Shivaji_II
William_H._Crawford,James_Monroe
Gustavo_Díaz_Ordaz,Adolfo_López_Mateos
Isaac_II_Angelos,Irene_Angelina
William_Williams_(bishop),Henry_Williams_(missionary)
Frank_Gryner,Rob_Zombie
Anna_Nicole_Smith,Daniel_Wayne_Smith
John_Grey_of_Groby,Richard_Grey
Ingrid_of_Sweden,Princess_Margaret_of_Connaught
"James_I,_Count_of_La_Marche",Mary_of_Avesnes
Teimuraz_I_of_Kakheti,Rostom_of_Kartli
Eleanor_of_Sicily,"Eleanor_of_Aragon,_Queen_of_Castile"
"John_Ernest,_Duke_of_Saxe-Eisenach",Countess_Palatine_Elisabeth_of_Simmern-Sponheim
Amber_Mariano,Sandra_Diaz-Twine
Hernán_Larraín,Andrés_Zaldívar
Hoyt_Patrick_Taylor_Jr.,Robert_W._Scott
Felipe_Harboe,Ricardo_Lagos
Alonzo_B._Cornell,Grover_Cleveland
Robert_Klein,Rodney_Dangerfield
Billy_Jack_Haynes,Lady_Blossom
Rajiv_Satyal,Jerry_Seinfeld
Bernard_Quatermass,John_Mills
Larry_Seabrook,Mike_Spano
Teri_Joseph,Nicole_Ari_Parker
Viktoria_Brezhneva,Galina_Brezhneva
Ronnie_Spector,George_Harrison
William_Simpson_(trade_unionist),James_Callaghan
The_Falcon_(character),George_Sanders
Mirek_Topolánek,Václav_Klaus
John_Lavarack,Henry_Abel_Smith
"Charles_III,_Prince_of_Monaco","Albert_I,_Prince_of_Monaco"
"Ferdinando_Carlo_Gonzaga,_Duke_of_Mantua_and_Montferrat","Charles_II,_Duke_of_Mantua_and_Montferrat"
Ingmar_Bergman,Lena_Bergman
Sancho_II_of_Castile_and_León,Alfonso_VI_of_León_and_Castile
Ferdinand_VII_of_Spain,Maria_Luisa_of_Parma
"Vladislaus_I,_Duke_of_Bohemia",Świętosława_of_Poland
1992–93_Tottenham_Hotspur_F.C._season__Jason_Cundy__1,Jason_Cundy
Franciszek_Salezy_Potocki,Stanisław_Szczęsny_Potocki
Geraldine_Chaplin,Charlie_Chaplin
Frances_Walsingham,Ursula_St._Barbe
Empress_Xiaoshengxian,Qianlong_Emperor
Harold_Macmillan,"Harold_Alexander,_1st_Earl_Alexander_of_Tunis"
William_Cocke,Andrew_Jackson
Edward_Stafford_(diplomat),William_Stafford_(courtier)
James_S._Sherman,John_T._Spriggs
Harold_Hotelling,Milton_Friedman
Kim_Geun-tae,Roh_Moo-hyun
Konrad_III_Rudy,Stanisław_of_Masovia
Fidel_Castro,Abdullah_Ahmad_Badawi
Ivan_Valkov,Boris_III_of_Bulgaria
Ibrahim_of_the_Ottoman_Empire,Kösem_Sultan
Doug_Heffernan,Arthur_Spooner
"Frances_D'Souza,_Baroness_D'Souza",Tony_Blair
Hugh_Fraser_(British_politician),Alec_Douglas-Home
Cyrus_Vance,John_F._Kennedy
"Edward_Woodville,_Lord_Scales","Richard_Woodville,_1st_Earl_Rivers"
"John_Sheffield,_1st_Duke_of_Buckingham_and_Normanby","Charles_Seymour,_6th_Duke_of_Somerset"
Edmund_Barton,George_Bowen_Simpson
"George_Sutherland-Leveson-Gower,_5th_Duke_of_Sutherland",Stanley_Baldwin
Élisabeth_de_Bourbon,Maria_Francisca_of_Savoy
Ferenc_Szálasi,Béla_Miklós
Ali,Muhammad
Charles_II_of_England,Charles_I_of_England
Carolyn_Dennis,Michael_Jackson
Empress_Xiaoshengxian,Qianlong_Emperor
Zhou_Xun,Susan_Shaw
Sancho_I_of_León,Urraca_Sánchez_of_Pamplona
"Hugh_Percy,_1st_Duke_of_Northumberland","Basil_Feilding,_6th_Earl_of_Denbigh"
Joshua_J._Cohen,Ellen_Moyer
Eleonore_of_Löwenstein-Wertheim,"Joseph,_Hereditary_Prince_of_Hesse-Rotenburg"
"Prince_William_Frederick,_Duke_of_Gloucester_and_Edinburgh",Ralph_Abercromby
Aimery_of_Cyprus,Melisende_of_Lusignan
Frank_Fossella,Susan_Molinari
Rex_Bell,Charles_H._Russell
Millard_Fillmore,Washington_Hunt
Joseph_Platt,John_Bartlett_(Connecticut_politician)
Louise_Mountbatten,Prince_Louis_of_Battenberg
Elizabeth_Kee,James_Kee
Aron_Sheinman,Georgy_Pyatakov
John_Jay,Thomas_Jefferson
Sonali_Kulkarni,Sonalee_Kulkarni
Valdemar_II_of_Denmark,Sophia_of_Minsk
Frederick_Casimir_Kettler,Jacob_Kettler
"François_Louis,_Prince_of_Conti",Marie_Anne_de_Bourbon_(1689–1720)
"Antonio_I,_Prince_of_Monaco","Louis_I,_Prince_of_Monaco"
Bill_Douglass,Lena_Horne
James_I_of_Aragon,Violant_of_Aragon
Edward_III_of_England,Richard_II_of_England
Peter_Walsh_(Australian_politician),Bob_Hawke
Stephen_J._Bartowski,Scott_Bakula
Bill_Rammell,Tony_Blair
Gerloc,Poppa_of_Bayeux
Walter_Edward_Davidson,Charles_Alexander_Harris
Peter_III_of_Portugal,Maria_Anna_of_Austria
Martin_Van_Buren,Henry_D._Gilpin
Buffy_Sainte-Marie,Pete_Seeger
Leo_VI_the_Wise,Basil_I
Tilghman_Tucker,Jefferson_Davis
Kyaswa,Htilominlo
Atikah_bint_Murrah,Muhammad
Jonathan_Wilson_(musician),Chris_Robinson_(singer)
Eric_Schwartz_(comedian),Robin_Williams
Wade_Mark,George_Maxwell_Richards
Laura_Marx,Karl_Marx
Princess_Nora_of_Liechtenstein,Countess_Georgina_von_Wilczek
Beatrice_of_Bohemia,Wenceslaus_I_of_Bohemia
"Constance_of_Sicily,_Queen_of_Aragon","Beatrice_of_Savoy,_Marchioness_of_Saluzzo"
Roy_Redgrave,Michael_Redgrave
Mitt_Romney,Jane_Swift
"Caroline_Fox,_1st_Baroness_Holland",Charles_James_Fox
Frylock,Master_Shake
Sid_W._Richardson,Perry_Richardson_Bass
Archduke_Otto_of_Austria_(1865–1906),Archduke_Maximilian_Eugen_of_Austria
Samuel_S._Cox,Grover_Cleveland
"William_I,_Marquis_of_Namur","John_I,_Marquis_of_Namur"
Benjamin_F._Tracy,Benjamin_Harrison
Mauro_Refosco,David_Byrne
Mario_Vargas_Llosa,Álvaro_Vargas_Llosa
Gratian,Sextus_Claudius_Petronius_Probus
"Frederick_Hervey,_8th_Marquess_of_Bristol","Victor_Hervey,_6th_Marquess_of_Bristol"
Margaret_Thatcher,James_Callaghan
Jigme_Dorji_Wangchuck_(born_1986),Jigme_Singye_Wangchuck
John_Mott-Smith,Samuel_Parker_(Hawaii)
Constantine_the_Great,Licinius
Husain_Haqqani,Tariq_Altaf
Judy_Geeson,Sean_Kenny_(theatre_designer)
Walther_Funk,Adolf_Hitler
Sokkate,Nyaung-u_Sawrahan
David_Batteau,Bonnie_Raitt
Yumjaagiin_Tsedenbal,Jambyn_Batmönkh
"Henry_Stafford,_1st_Baron_Stafford","Edward_Stafford,_3rd_Duke_of_Buckingham"
Ranasinghe_Premadasa,Dingiri_Banda_Wijetunga
"Maurice,_Elector_of_Saxony","Augustus,_Elector_of_Saxony"
Stanisław_August_Poniatowski,Augustus_III_of_Poland
"John_Ernest,_Duke_of_Saxe-Coburg","John,_Elector_of_Saxony"
Jo_Richardson,Neil_Kinnock
Ann_C._Whitman,Dwight_D._Eisenhower
"Ulrich_V,_Count_of_Württemberg","Eberhard_IV,_Count_of_Württemberg"
John_Gibson_(police_officer),Ronald_Reagan
Tom_Mulcair,Jean_Charest
Sophia_of_Bavaria,Joanna_of_Bavaria
Urubongs_Rajsombhoj,Chulalongkorn
"Frederick_V,_Elector_Palatine","Charles_I_Louis,_Elector_Palatine"
Euphemia_of_Rügen,Ingeborg_of_Norway
Xavier_Darcos,Nicolas_Sarkozy
Mostafa_Tajzadeh,Mir-Hossein_Mousavi
Edward_P._Brynn,Bill_Clinton
Mace_Windu,George_Lucas
Edwin_J._Peterson,Dean_F._Bryson
"Louis_Mountbatten,_1st_Earl_Mountbatten_of_Burma",Muhammad_Ali_Jinnah
List_of_Queer_as_Folk_characters,Ted_Schmidt
Charles_III_of_Navarre,"Joan_of_Valois,_Queen_of_Navarre"
Henry_Dearborn,James_Madison
Radek_John,Petr_Nečas
Prince_Paul_of_Yugoslavia,Prince_Alexander_of_Yugoslavia_(1924–2016)
Sargent_Shriver,Walter_Mondale
Shahbaz_Bhatti,Asif_Ali_Zardari
Boediardjo,Sukarno
"Duarte_Pio,_Duke_of_Braganza","Maria_Francisca_of_Orléans-Braganza,_Duchess_of_Braganza"
Tony_Benn,Lindsey_German
"John_Tristan,_Count_of_Valois",Louis_IX_of_France
Jomo_Kenyatta,Elizabeth_II
Pyrrhus_of_Epirus,Alcetas_II_of_Epirus
"Ernest_Augustus_II,_Duke_of_Saxe-Weimar-Eisenach","Ernest_Augustus_I,_Duke_of_Saxe-Weimar-Eisenach"
Thomas_W._Palmer,Thomas_W._Ferry
Karenna_Gore,Tipper_Gore
Albert_Norton_Richards,"John_Campbell,_9th_Duke_of_Argyll"
"Margaret_II,_Countess_of_Hainaut",Beatrice_of_Bavaria
List_of_The_Bill_characters_(E–L),Tom_Butcher
"Henry_Conyngham,_1st_Marquess_Conyngham",George_IV_of_the_United_Kingdom
Albert_Hofstede,Donald_M._Fraser
Louise_of_Great_Britain,Caroline_of_Ansbach
Charles_IV_of_France,Joan_I_of_Navarre
Margherita_of_Savoy,Princess_Elisabeth_of_Saxony
Harriet_Harman,David_Cameron
James_Callaghan,Elizabeth_II
Richard_Butler_(diplomat),Elizabeth_II
Philippa_of_Hainault,"Edmund_of_Langley,_1st_Duke_of_York"
Vince_Cable,Nick_Clegg
Charlotte_Rampling,Godfrey_Rampling
Orsolya_Szilágyi,Ladislaus_Szilágyi
Princess_Ingeborg_of_Denmark,Princess_Margaretha_of_Sweden
Francis_Wilkinson_Pickens,George_McDuffie
José_Camprubí,Zenobia_Camprubí
Joe_McHugh,Enda_Kenny
Spencer_Bernard_(politician),George_Nigh
Paul_Ilyinsky,Grand_Duke_Dmitri_Pavlovich_of_Russia
List_of_Queer_as_Folk_characters,Peter_Paige
Malcolm_Fraser,John_Gorton
Gerald_Bard_Tjoflat,Richard_Nixon
Steven_Ford,Betty_Ford
Antoinette_Beumer,Marjolein_Beumer
Piero_di_Cosimo_de'_Medici,Nannina_de'_Medici
Greg_Abbott,Joe_Biden
William_A._Egan,Jay_Hammond
John_Faulkner,Paul_Keating
"Maud_de_Badlesmere,_Countess_of_Oxford",Margaret_de_Vere
Sara_Foster,David_Foster
Edward_V_of_England,Elizabeth_Woodville
"Cecily_Bonville,_7th_Baroness_Harington","Elizabeth_Grey,_Countess_of_Kildare"
Bezmiâlem_Sultan,Abdülmecid_I
Robert_W._Scott,Dan_K._Moore
Jim_Webb,George_Allen_(U.S._politician)
"Wheelock_Whitney,_Jr.",Al_Quie
The_Bride_(Kill_Bill),Uma_Thurman
Pete_Christlieb,Louie_Bellson
Edith_of_Wessex,Gytha_Thorkelsdóttir
Tom_Petty,George_Harrison
Alexander_Hamilton,John_Adams
Tanya_Plibersek,Bill_Shorten
Shama_Joseph,Kanye_West
Fawzia_Fuad_of_Egypt,Fuad_I_of_Egypt
Joyce_Bamford-Addo,John_Dramani_Mahama
Bülent_Ecevit,Devlet_Bahçeli
Min_Pyan_of_Ava,Shin_Sawbu
Rafael_Núñez_(politician),Julián_Trujillo_Largacha
Zahid_Khan_(politician),Nawaz_Sharif
Harald_Gille,Eystein_II_of_Norway
"Henrietta_Godolphin,_2nd_Duchess_of_Marlborough","John_Churchill,_1st_Duke_of_Marlborough"
Helen_Ghosh,Theresa_May
Joe_Slovo,Nelson_Mandela
Princess_Alexia_of_Greece_and_Denmark,Queen_Anne-Marie_of_Greece
John_IV_of_Portugal,"Teodósio_II,_Duke_of_Braganza"
Antiochus_(son_of_Antiochus_III_the_Great),Antiochus_III_the_Great
Agni_Sapkota,Krishna_Bahadur_Mahara
Lolo_Soetoro,Maya_Soetoro-Ng
Grand_Duke_Alexander_Mikhailovich_of_Russia,Princess_Irina_Alexandrovna_of_Russia
Dallas_Brooks,George_VI
Émile_Flach,"Albert_I,_Prince_of_Monaco"
Sophie_Elisabeth_of_Schleswig-Holstein-Sonderburg-Wiesenburg,"Philip_Louis,_Duke_of_Schleswig-Holstein-Sonderburg-Wiesenburg"
Dylan_Thomas,John_Donne
Mr._Robert_Quimby,Beezus_Quimby
Jorge_Montt,Manuel_Baquedano
Hilary_Armstrong,Adam_Ingram_(Labour_politician)
David_Cross,Richard_Pryor
"Marie_of_Brabant,_Queen_of_France","Isabella_of_Aragon,_Queen_of_France"
Sammo_Hung,Donnie_Yen
Petronilla_of_Aragon,Alfonso_II_of_Aragon
Jim_Norton_(comedian),Richard_Pryor
Violante_Visconti,Bianca_of_Savoy
Kingman_Brewster_Jr.,Jimmy_Carter
Felipe_González,José_María_Aznar
Princess_Karoline_Amalie_of_Hesse-Kassel,"William_I,_Elector_of_Hesse"
Hannibal_Hamlin,John_W._Foster
Magnus_Barefoot,Olaf_III_of_Norway
Tim_Mathieson,Thérèse_Rein
Li_Keqiang,Zhang_Gaoli
Betty_Furness,Lyndon_B._Johnson
Princess_Hilda_of_Luxembourg_(1897–1979),"William_IV,_Grand_Duke_of_Luxembourg"
Harry_Payne_Whitney,Cornelius_Vanderbilt_Whitney
"George_Gordon,_1st_Earl_of_Aberdeen",Charles_II_of_England
Lowell_P._Weicker_Jr.,John_Davis_Lodge
Alexios_III_Angelos,Isaac_II_Angelos
"Odoardo_Farnese,_Hereditary_Prince_of_Parma","Ranuccio_II_Farnese,_Duke_of_Parma"
Peter_III_of_Russia,Paul_I_of_Russia
Stanisław_Kostka_Zamoyski,Andrzej_Artur_Zamoyski
Walter_Capps,Andrea_Seastrand
Sancho_II_of_Pamplona,García_Sánchez_I_of_Pamplona
Lawrence_Marcus,Herbert_Marcus
Arif_Dirlik,Mao_Zedong
Andrew_Johnson,William_M._Evarts
Seaxburh_of_Wessex,Æscwine_of_Wessex
Marc_Mezvinsky,Hillary_Clinton
Chandragupta_I,Chandragupta_Maurya
Ululani,Naihe
David_Carew,Ernest_Bai_Koroma
Gandaraditya,Uttama_Chola
Martin_Van_Buren,Felix_Grundy
Jonathan_Wathen-Waller,William_IV_of_the_United_Kingdom
Eadbald_of_Kent,Bertha_of_Kent
Andrew_Peacock,John_Gorton
Robert_Wagner,Natasha_Gregson_Wagner
Stannis_Baratheon,Robert_Baratheon
Lynne_Cheney,George_H._W._Bush
Bobby_Baccalieri,Christopher_Moltisanti
"Frederick_William,_Elector_of_Brandenburg",Elizabeth_Charlotte_of_the_Palatinate_(1597–1660)
Mongkut,Chulalongkorn
Grand_Duke_Michael_Mikhailovich_of_Russia,"Nadejda_Mountbatten,_Marchioness_of_Milford_Haven"
Dexter_Morgan,Michael_C._Hall
"John_Coleridge,_1st_Baron_Coleridge","Bernard_Coleridge,_2nd_Baron_Coleridge"
Ed_van_Thijn,Hans_Wiegel
Blanche_of_Castile,Louis_IX_of_France
Raúl_Castro,Fidel_Castro
Zbigniew_Brzezinski,Richard_V._Allen
William_D._Mitchell,Herbert_Hoover
Neil_Kinnock,Karel_Van_Miert
"Camilla_Cavendish,_Baroness_Cavendish_of_Little_Venice",David_Cameron
Steve_Stevens,Michael_Jackson
John_Wolley_(MP),Francis_Wolley
"Edward_Wood,_1st_Earl_of_Halifax",Anthony_Eden
Monika_von_Habsburg,Princess_Regina_of_Saxe-Meiningen
Édouard_Thilges,William_III_of_the_Netherlands
"John_Spencer-Churchill,_7th_Duke_of_Marlborough","George_Spencer-Churchill,_8th_Duke_of_Marlborough"
Wallace_McCamant,Calvin_Coolidge
"Tyler,_The_Creator",Kanye_West
Leonore_Annenberg,Selwa_Roosevelt
A._K._Khandker,Hussain_Muhammad_Ershad
Dirk_Kempthorne,H._Brent_Coles
"Louis_Philippe_I,_Duke_of_Orléans","Louis_Philippe_II,_Duke_of_Orléans"
Francis_Coleman,Charlotte_Coleman
Iris_Marion_Young,Michel_Foucault
William_Robinson_Pattangall,Scott_Wilson_(judge)
Rosalía_Arteaga,Fabián_Alarcón
Kamehameha_II,Kamehameha_I
Sava_Grujić,Alexander_I_of_Serbia
Vinnie_Colaiuta,Frank_Zappa
Leopold_III_of_Belgium,"Prince_Charles,_Count_of_Flanders"
Pwa_Saw,Pwa_Saw_of_Thitmahti
Mary_Hyde,Mary_Ann_Black
"William_Brooke,_10th_Baron_Cobham","Henry_Carey,_1st_Baron_Hunsdon"
Tink_(musician),Jay_Z
John_Lennon,Sean_Lennon
Lyudmila_Putina,Svetlana_Medvedeva
Princess_Alice_of_the_United_Kingdom,Queen_Victoria
Jakub_Sobieski,Marek_Sobieski_(1628–1652)
Countess_Palatine_Dorothea_of_Simmern,John_Casimir_of_the_Palatinate-Simmern
Natalie_of_Serbia,Alexander_I_of_Serbia
N._Dharam_Singh,H._D._Kumaraswamy
Ethel_Mutharika,Callista_Chimombo
Urraca_of_León,"Agnes_of_Aquitaine,_Queen_of_Aragon"
Anna_Tyszkiewicz,Natalia_Potocka
Josefina_Valencia_Muñoz,Gustavo_Rojas_Pinilla
Sukumaran,Indrajith_Sukumaran
Ramon_Estevez,Martin_Sheen
Martin_of_Aragon,John_I_of_Aragon
Margaret_Fredkulla,Ingebjørg_Guttormsdatter
Zeppo_Marx,Groucho_Marx
George_Allen_(American_football_coach)__George_Allen__1,Ronald_Reagan
Maria_of_Portugal_(nun),Afonso_III_of_Portugal
"Miles_Fitzalan-Howard,_17th_Duke_of_Norfolk","Edward_Fitzalan-Howard,_18th_Duke_of_Norfolk"
Maria_Antonia_Ferdinanda_of_Spain,Princess_Maria_Carolina_of_Savoy
"Edward_of_Middleham,_Prince_of_Wales",Richard_III_of_England
P._Harrison,Ranil_Wickremesinghe
Isha_Ambani,Mukesh_Ambani
James_Perrot,"Robert_Devereux,_2nd_Earl_of_Essex"
"Edward_Smith-Stanley,_14th_Earl_of_Derby","Charles_Grey,_2nd_Earl_Grey"
Stephen_St._John,Clapp_Raymond
"Frederick_II,_Elector_of_Saxony","Frederick_I,_Elector_of_Saxony"
John_Robert_Godley,"Hugh_Godley,_2nd_Baron_Kilbracken"
Whoopi_Goldberg,Woody_Allen
Princess_Caroline_Reuss_of_Greiz,"Heinrich_XXII,_Prince_Reuss_of_Greiz"
Eadgifu_of_Wessex,Edward_the_Elder
Prince_Laurent_of_Belgium,Queen_Paola_of_Belgium
Queen_Hemas,Joko_Widodo
"Henry_Conyngham,_1st_Marquess_Conyngham",George_Canning
David_Mathayo_David,Jakaya_Kikwete
