Partners_in_Crime_(UK_TV_series),Zinnie_Harris
Ghost_Story_(Straub_novel),Peter_Straub
The_Legend_of_Deathwalker,David_Gemmell
The_Master_and_His_Emissary,Iain_McGilchrist
Tokusou_Sentai_Dekaranger,Michiko_Yokote
Cardiac_Arrest_(TV_series),Jed_Mercurio
The_Physician,Noah_Gordon_(novelist)
St._Bernardino_of_Siena_between_Two_Angels,Andrea_Mantegna
"Watching_brief:_reflections_on_human_rights,_law,_and_justice",Julian_Burnside
The_O'Keefes,Mark_O'Keefe
Fake_(manga),Sanami_Matoh
Twilight_of_the_Idols,Friedrich_Nietzsche
The_Planet_of_Peril,Otis_Adelbert_Kline
Deep_Blue_(novel),Mark_Morris_(author)
Saturday_Night_at_the_Palace,Paul_Slabolepszy
Cain's_Hundred,David_Karp_(novelist)
The_Torchbearers,Charles_Umlauf
Job:_A_Comedy_of_Justice,Robert_A._Heinlein
Between_the_Acts,Virginia_Woolf
Crossings_(Buffy_novel),Mel_Odom_(author)
When_William_Came,Saki
Stranger_in_a_Strange_Land,Robert_A._Heinlein
Hospital_in_Arles,Vincent_van_Gogh
Come_In_Spinner,Florence_James
The_Death_of_Sleep,Jody_Lynn_Nye
Jaankhilavan_Jasoos,B._P._Singh
The_Coming_of_the_King,Nikolai_Tolstoy
The_Klingon_Hamlet,William_Shakespeare
Miss_America_(book),Howard_Stern
Secret_Smile,Kate_Brooke
Exit_Wounds_(comics),Rutu_Modan
Edge_of_Heaven,Robert_Evans_(writer)
Mosses_from_an_Old_Manse,Nathaniel_Hawthorne
The_Worst_Hard_Time,Timothy_Egan
The_Lost_Weekend_(novel),Charles_R._Jackson
The_Tenth_Planet__Doctor_Who_and_the_Tenth_Planet__1,Gerry_Davis_(screenwriter)
The_Protocols_of_the_Elders_of_Zion,Maurice_Joly
Unleavened_Bread,Robert_Grant_(novelist)
The_Westerner_(TV_series),Bruce_Geller
Minima_Moralia,Theodor_W._Adorno
Two_Trains_Running,August_Wilson
Dance_of_Death_(novel),Douglas_Preston
"Eats,_Shoots_&_Leaves",Lynne_Truss
William_Does_His_Bit,Richmal_Crompton
Fear_(Hubbard_novella),L._Ron_Hubbard
Veronika_Decides_to_Die,Paulo_Coelho
Idol_Ace,Mitsuru_Adachi
Pyramids_of_Mars__Doctor_Who_and_the_Pyramids_of_Mars__1,Terrance_Dicks
Anthology_of_Modern_Serbian_Lyric,Laza_Kostić
A_Memory_of_Light,Brandon_Sanderson
Tower_of_Babel_(M._C._Escher),M._C._Escher
Junjo_Romantica:_Pure_Romance,Shungiku_Nakamura
The_Return_of_Sandokan,George_Eastman_(actor)
Terra_Formars,Boichi
Uncle_and_the_Battle_for_Badgertown,J._P._Martin
The_Beast_that_Shouted_Love_at_the_Heart_of_the_World_(short_story),Harlan_Ellison
The_Stone_Giant,James_Blaylock
The_Adventures_of_Paddington_Bear,Rick_Jones_(voice_actor)
The_Efficient_Society,Joseph_Heath
Travels_with_My_Aunt_(play),Giles_Havergal
The_Great_War_for_Civilisation,Robert_Fisk
Dragon's_Time,Todd_McCaffrey
Three_Men_on_the_Bummel,Jerome_K._Jerome
The_Last_Defender_of_Camelot,Roger_Zelazny
Rock_'n'_Roll_(play),Tom_Stoppard
María_(novel),Jorge_Isaacs
The_Dick_Van_Dyke_Show,Frank_Tarloff
Aristotle_and_the_Gun_and_Other_Stories,L._Sprague_de_Camp
Paradise_(novel),Toni_Morrison
Soziologie,Eugen_Rosenstock-Huessy
Portrait_of_the_Infanta_Maria_Theresa_of_Spain,Diego_Velázquez
Ubuntu_Hacks,Bill_Childers
Schott's_Almanac,Ben_Schott
"Black_Thorn,_White_Rose",Ellen_Datlow
Obama's_Last_Stand,Glenn_Thrush
The_Fifth_Discipline,Peter_Senge
Washington's_Immortals:_The_Untold_Story_of_an_Elite_Regiment_Who_Changed_the_Course_of_the_Revolution,Patrick_K._O'Donnell
The_Emerald_City_of_Oz,L._Frank_Baum
Cebu_(novel),Peter_Bacho
David_Copperfield_(1999_film),Adrian_Hodges
Atemwende,Paul_Celan
The_Three_Philosophers,Giorgione
Known_and_Unknown:_A_Memoir,Donald_Rumsfeld
Indian_Muslims:_Who_Are_They,K._S._Lal
The_Law_(book),Frédéric_Bastiat
Ring_Round_the_Moon,Christopher_Fry
Rock_Drill_(Jacob_Epstein),Jacob_Epstein
The_Pirate_Queen,Claude-Michel_Schönberg
The_Cats_of_Ulthar,H._P._Lovecraft
The_Quarry_(Iain_Banks_novel),Iain_Banks
Vidas_Secas,Graciliano_Ramos
Mister_T_(TV_series),Steve_Gerber
The_Thirteen_Hallows,Michael_Scott_(Irish_author)
A_Soldier's_Daughter_Never_Cries_(novel),Kaylie_Jones
Sk8_(TV_series),Douglas_Sloan_(television_producer)
The_Safety_Matches,Robert_Sabatier
Ancestor_(novel),Scott_Sigler
An_Ancient_Burial_Mound_by_Raklev_on_Refsnæs,Johan_Thomas_Lundbye
Robot_Chicken:_Star_Wars_Episode_III,Seth_Green
Scattered_Poems,Jack_Kerouac
Postmarked_the_Stars,Andre_Norton
"Terrace_at_the_Mall,_Central_Park",William_Merritt_Chase
Looking_for_Anne_of_Green_Gables,Irene_Gammel
Going_Bananas_(U.S._series),Michael_Reeves
Gabriel's_Lament,Paul_Bailey_(British_writer)
The_Sixth_Man_(novel),David_Baldacci
A_Boy_Bringing_Bread,Pieter_de_Hooch
The_Kingdom_of_the_Cults,Walter_Ralston_Martin
Corsair_(Cussler_novel),Clive_Cussler
The_Other_Path:_The_Economic_Answer_to_Terrorism,Hernando_de_Soto_Polar
The_World_of_Peter_Rabbit_and_Friends,Beatrix_Potter
The_Holy_Sinner,Thomas_Mann
Tampa_(novel),Alissa_Nutting
"Double,_Double_(Brunner_novel)",John_Brunner_(novelist)
The_Adventures_of_the_Dish_and_the_Spoon,Mini_Grey
The_Accommodations_of_Desire,Salvador_Dalí
A_Book_of_Common_Prayer,Joan_Didion
Another_World_(M._C._Escher),M._C._Escher
Bingo_(play),Edward_Bond
Scientists_Against_Time,James_Phinney_Baxter_III
In_His_Own_Write,John_Lennon
Newsical,Rick_Crom
The_Lion_King_(musical),Roger_Allers
Breaking_Dawn,Stephenie_Meyer
Lost_in_Yonkers,Neil_Simon
A_Purple_Place_for_Dying,John_D._MacDonald
Kite_Runner_(play),Matthew_Spangler
The_Man_Who_Loved_Children,Christina_Stead
The_Bastard_Prince,Katherine_Kurtz
Durandal_(novel),Harold_Lamb
Crucifix_(Michelangelo),Michelangelo
The_Thief's_Journal,Jean_Genet
DuBarry_Was_a_Lady,Herbert_Fields
Johannes_Cabal_the_Necromancer,Jonathan_L._Howard
Into_the_Labyrinth_(TV_series),Robert_Holmes_(scriptwriter)
Seeker_(McDevitt_novel),Jack_McDevitt
The_Girls_(2016_novel),Emma_Cline
River_Secrets,Shannon_Hale
Gypsy:_A_Memoir,Gypsy_Rose_Lee
The_Black_Atlantic,Paul_Gilroy
Percy_Jackson's_Greek_Gods,Rick_Riordan
Ur_(novella),Stephen_King
Imperial_Spoils,Christopher_Hitchens
The_Seed_(novel),Tarjei_Vesaas
Garfield_in_the_Rough,Jim_Davis_(cartoonist)
Player's_Handbook,Gary_Gygax
Snow_(Malfi_novel),Ronald_Malfi
Dubrovsky_(novel),Alexander_Pushkin
The_Watering_Place,Lyle_Kessler
The_Last_Book_in_the_Universe,Rodman_Philbrick
The_Conan_Chronicles_2,Lin_Carter
Fiasco_(novel),Stanisław_Lem
Autobiografía_del_general_Franco,Manuel_Vázquez_Montalbán
Boyracers,Alan_Bissett
The_Incredible_Tide,Alexander_Key
The_Pointless_Book,Alfie_Deyes
The_Lord_(book),Romano_Guardini
Biology_Today:_An_Issues_Approach,Edwin_H._Colbert
Pomes_Penyeach,James_Joyce
Transition_(novel),Iain_Banks
Grasshopper_(sculpture),Wayne_Chabre
The_Singapore_Grip,J._G._Farrell
The_Increasingly_Poor_Decisions_of_Todd_Margaret,Mark_Chappell
Evening's_Empire,David_Herter
Little_Me_(musical),Neil_Simon
Blue-Eyed_Black_Boy,Georgia_Douglas_Johnson
Autonomy_(novel),Daniel_Blythe
Cloud_Gate,Anish_Kapoor
Father_Duffy_(sculpture),Charles_Keck
Ambassadeurs_(lithograph),Henri_de_Toulouse-Lautrec
Gondibert,William_Davenant
Garo:_Makai_no_Hana,Yūdai_Yamaguchi
Shuga_(TV_series),Kemi_Adesoye
The_Story_of_a_Great_Schoolmaster,H._G._Wells
Karl_Marx:_His_Life_and_Thought,David_McLellan_(political_scientist)
An_Old_Captivity,Nevil_Shute
Sadda_Haq_(TV_series),Sumrit_Shahi
Catwalk_Dogs,Simon_Nye
Sharpe's_Enemy_(novel),Bernard_Cornwell
A_Mouthful_of_Air,Anthony_Burgess
Splinter_of_the_Mind's_Eye,Alan_Dean_Foster
I_Sing_the_Body_Electric_(short_story_collection),Ray_Bradbury
Fist_and_Fang,Robert_E._Howard
The_Shifting_Sands,Jennifer_Rowe
Fleeting_Rome,Carlo_Levi
Printemps_et_autres_saisons,J._M._G._Le_Clézio
"Still_life_of_1950-1990s._The_Leningrad_School_(Saint_Petersburg,_1997)",Sergei_Ivanovich_Osipov
The_price_of_memory_after_the_tsunami,Mildred_Barya
Halflife_(Doctor_Who),Mark_Michalowski
Lady_Writing_a_Letter_with_her_Maid,Johannes_Vermeer
Power_Hungry,Robert_Bryce_(writer)
Bonnie_(TV_series),Bonnie_Hunt
The_Cornelius_Quartet,Michael_Moorcock
The_Reagan_Diaries,Ronald_Reagan
Drowned_Wednesday,Garth_Nix
Budgie_the_Little_Helicopter,Brian_Trueman
The_Firm_(2012_TV_series),Lukas_Reiter
Fools_Crow,James_Welch_(writer)
Bat-Manga!:_The_Secret_History_of_Batman_in_Japan,Jiro_Kuwata
Skylark_Three,E._E._Smith
Kiss_the_Girls,James_Patterson
The_Modern_Amazons,James_Ursini
Jamaica_Inn_(1983_TV_series),Derek_Marlowe
The_History_of_the_Psychoanalytic_Movement,Sigmund_Freud
Empire_(graphic_novel),Samuel_R._Delany
The_Eye_(novel),Vladimir_Nabokov
"No._6_(Violet,_Green_and_Red)",Mark_Rothko
Star_Wars_Detours,Brendan_Hay
White_Gold_Wielder,Stephen_R._Donaldson
This_Town_Will_Never_Let_Us_Go,Lawrence_Miles
National_Lampoon's_Thanksgiving_Family_Reunion,Marc_Warren_(TV_producer)
Moby-Dick,Herman_Melville
Fat_Chance_(Lesléa_Newman_novel),Lesléa_Newman
A_Writer's_Life,Gay_Talese
"Allow_Me_(Portland,_Oregon)",John_Seward_Johnson_II
Professional_Father,Bob_Schiller
Oceanic_(novella),Greg_Egan
1926_in_fine_arts_of_the_Soviet_Union,Vladimir_Shchuko
Only_Time_Will_Tell_(novel),Jeffrey_Archer
Hard_Choices_(Coward_book),Harold_Coward
Heroes_(play),Gérald_Sibleyras
The_Amazon_Temple_Quest,Katherine_Roberts
The_Lonely_Man_of_Faith,Joseph_B._Soloveitchik
Some_Remarks:_Essays_and_Other_Writing,Neal_Stephenson
Blood_tables,José_Rivera_Indarte
1942_(novel),Robert_Conroy
Princess_Gwenevere_and_the_Jewel_Riders,Katherine_Lawrence
The_Bombay_Boomerang,Franklin_W._Dixon
Fantomerna,Klas_Östergren
Masterpieces:_The_Best_Science_Fiction_of_the_Century,Orson_Scott_Card
Daddio,Reid_Harrison
The_Vendor_of_Sweets,R._K._Narayan
Faeries_(anthology),Martin_H._Greenberg
Stop_in_the_desert,Joseph_Brodsky
His_Excellency:_George_Washington,Joseph_Ellis
Lestat_(musical),Linda_Woolverton
Requiem_of_the_Rose_King,Aya_Kanno
Flash_Forward,Allan_Novak
Other_Earths,Jay_Lake
The_Bathers_(Cézanne),Paul_Cézanne
Ill-Matched_Marriage,Quentin_Matsys
The_Great_Good_Place_(Henry_James),Henry_James
Ben-Hur_(play),William_Young_(playwright)
What_I_Talk_About_When_I_Talk_About_Running,Haruki_Murakami
Prodromus_Entomology,John_Lewin
Funny_Girl_(novel),Nick_Hornby
I_Can_Read_with_My_Eyes_Shut!,Dr._Seuss
"I,_Juan_de_Pareja",Elizabeth_Borton_de_Treviño
Lovers_in_Prague,Kim_Eun-sook
Shakespeare:_The_Animated_Tales,William_Shakespeare
How_I_Learned_to_Drive,Paula_Vogel
Madwand,Roger_Zelazny
Mandingo_(novel),Kyle_Onstott
Vinography,Alder_Yarrow
Fables_(book),Arnold_Lobel
A_Dangerous_Game,Friedrich_Dürrenmatt
New_Journey_to_the_West,Lee_Woo-jung
Ballad_of_a_Shinigami,K-Ske_Hasegawa
Fifty_Shades_Freed,E._L._James
Saint_Jack,Paul_Theroux
Grace_After_Midnight,Felicia_Pearson
The_Smart_Aleck__Mr_Smart_Guy__1,Alec_Coppel
Eden_of_the_East__novel__1,Kenji_Kamiyama
Adrianus_Jacobus_Zuyderland,Vincent_van_Gogh
Captain_Scarlet_and_the_Mysterons,Shane_Rimmer
Evil_Robot_Monkey,Mary_Robinette_Kowal
Zdravljica,France_Prešeren
Birds_of_Knowledge_of_Good_and_Evil,Magdalena_Abakanowicz
Sometime_Never...,Justin_Richards
The_Saga_of_Shadows,Kevin_J._Anderson
SuperFuckers,James_Kochalka
Angel_at_the_Fence,Herman_Rosenblat
Melanie's_Marvelous_Measles,Stephanie_Messenger
The_Dead_Circus,John_Kaye_(screenwriter)
Woman_on_the_Edge_of_Time,Marge_Piercy
A_March_into_Darkness,Robert_Newcomb
Black_Rednecks_and_White_Liberals,Thomas_Sowell
The_Kempton-Wace_Letters,Jack_London
The_Strip_(U.S._TV_series),Miles_Millar
Kanon_(music_manga),Chiho_Saito
A_Certain_Slant_of_Light_(novel),Laura_Whitcomb
Report_on_Probability_A,Brian_Aldiss
The_Threepenny_Opera,Elisabeth_Hauptmann
Twenties_Girl,Sophie_Kinsella
Inside_Amy_Schumer,Kyle_Dunnigan
Britannia_Unchained,Chris_Skidmore
The_Little_Man_from_Archangel,Georges_Simenon
"Selected_Letters_of_Philip_Larkin,_1940–1985",Philip_Larkin
Catalyst_(novel),Laurie_Halse_Anderson
Queen_of_the_Falls,Chris_Van_Allsburg
The_Loop_(U.S._TV_series),Pam_Brady
Making_a_Murderer,Moira_Demos
A_Disappearing_Number,Simon_McBurney
The_Shiralee_(novel),D'Arcy_Niland
Amnesia_Labyrinth,Nagaru_Tanigawa
The_Machine_God_Laughs,William_L._Crawford
Gemini_Man,Leslie_Stevens
The_Isle_of_Illusion,Jennifer_Rowe
Musubi_no_Yama_Hiroku,Ryō_Hanmura
The_Poverty_of_Historicism,Karl_Popper
Inland_(novel),Gerald_Murnane
Bloglines,Mark_Fletcher
Varaždin_Apostol,Kantakuzina_Katarina_Branković
The_Living_Reed,Pearl_S._Buck
The_Eagle_Has_Landed,Jack_Higgins
The_Book_of_Khalid,Ameen_Rihani
Electoral-vote.com,Andrew_S._Tanenbaum
Gil_Blas,Alain-René_Lesage
Star_Wars:_Scoundrels,Timothy_Zahn
Sizwe_Banzi_Is_Dead,John_Kani
102_Minutes:_The_Untold_Story_of_the_Fight_to_Survive_Inside_the_Twin_Towers,Jim_Dwyer_(journalist)
High_Crystal,Martin_Caidin
"Deliver_Us_from_Evil:_Defeating_Terrorism,_Despotism,_and_Liberalism",Sean_Hannity
Tough_(manga),Tetsuya_Saruwatari
City_of_the_Iron_Fish,Simon_Ings
World's_End_(Sinclair_novel),Upton_Sinclair
A_Yellow_Raft_in_Blue_Water,Michael_Dorris
Apples_(novel),Richard_Milward
John_Harvard_(statue),Daniel_Chester_French
A_Wrinkle_in_Time_(film),Madeleine_L'Engle
The_Price_of_Privilege,Madeline_Levine
Twelve_Red_Herrings,Jeffrey_Archer
Dreams_(TV_series),Andy_Borowitz
I_Spit_on_Your_Graves,Boris_Vian
Rang_Laaga,Sana_Fahad
L'Europe_buissonnière,Antoine_Blondin
Think:_A_Compelling_Introduction_to_Philosophy,Simon_Blackburn
Holidays_on_Ice,David_Sedaris
The_Eiffel_Tower_and_Other_Mythologies,Roland_Barthes
De_kroongetuige,Maarten_'t_Hart
The_Reader,Bernhard_Schlink
The_Other_House,Henry_James
"Big_River,_Big_Sea",Lung_Ying-tai
O_Pobre_Rabequista,José_Rodrigues
The_Badlands_Saloon,Jonathan_Twingley
The_Prefect,Alastair_Reynolds
Celia_(TV_series),Carmen_Martín_Gaite
Torch_(book),Cheryl_Strayed
Pharyngula_(blog),PZ_Myers
Windfall_(novel),Desmond_Bagley
Marginalia_(collection),H._P._Lovecraft
Confessions_of_Felix_Krull,Thomas_Mann
Are_You_Smart_Enough_to_Work_at_Google%3F,William_Poundstone
"Leningrad_painting_of_1950-1980s_(Saint_Petersburg,_1994)",Nikolai_Pozdneev
Family_Album_(novel),Danielle_Steel
The_Cupboard_Under_the_Stairs,George_Turner_(writer)
Ajavasnan_Matsya,Pravin_Pandya
The_Fairy_Godmother_(novel),Mercedes_Lackey
The_Blessing_Way,Tony_Hillerman
Al-Kamal_fi_Asma'_al-Rijal,Abd_al-Ghani_al-Maqdisi
A_Gaiety_Girl,Owen_Hall
The_Zero_Clue,Rex_Stout
Mountolive,Lawrence_Durrell
Darker_Than_You_Think,Jack_Williamson
Light_a_Penny_Candle,Maeve_Binchy
Death_Dealer_II,Frank_Frazetta
Foreign_Affairs_(1966_TV_series),Johnnie_Mortimer
Harry_Potter_and_the_Cursed_Child__Harry_Potter_and_the_Cursed_Child__1,John_Tiffany
Star_Wars:_The_Clone_Wars_(2008_TV_series),Christian_Taylor_(screenwriter)
Return_to_Gone-Away,Elizabeth_Enright
Transit_(Aaronovitch_novel),Ben_Aaronovitch
Anarchist_Portraits,Paul_Avrich
War_and_the_Future,H._G._Wells
Briar's_Book,Tamora_Pierce
Bonaparte_Visiting_the_Plague_Victims_of_Jaffa,Antoine-Jean_Gros
An_Outline_Dictionary_of_Maya_Glyphs,William_E._Gates
Gotta_Kick_It_Up!,Ramón_Menéndez
The_Tempest_(Giorgione),Giorgione
13_Things_That_Don't_Make_Sense,Michael_Brooks_(science_writer)
Five_past_Midnight_in_Bhopal,Dominique_Lapierre
The_Good_Earth,Pearl_S._Buck
The_Checkout,Craig_Reucassel
Valmouth,Ronald_Firbank
MS._Found_in_a_Bottle,Edgar_Allan_Poe
When_Nuggets_Glistened,Arthur_Wright_(writer)
The_Afterlife_Experiments,Deepak_Chopra
Girls_in_Love_(TV_series),Diane_Whitley
No_Apology,Mitt_Romney
The_Clairvoyant_(TV_series),Roy_Clarke
Dragonsong,Anne_McCaffrey
Frenemies_(film),Dava_Savel
Rose_Under_Fire,Elizabeth_E._Wein
Dune:_House_Corrino,Kevin_J._Anderson
Veniss_Underground,Jeff_VanderMeer
Longleg_(novel),Glenda_Adams
The_100_Lives_of_Black_Jack_Savage,Glen_Morgan
Kid_Boots,Otto_Harbach
Forever_Marilyn,John_Seward_Johnson_II
Soon_I_Will_Be_Invincible,Austin_Grossman
Comprehensive_History_of_The_Church_of_Jesus_Christ_of_Latter-day_Saints,B._H._Roberts
Eve's_Diary,Mark_Twain
Angel_with_the_Crown_of_Thorns,Gian_Lorenzo_Bernini
A_Burial_at_Sea,Charles_Finch
S_Is_for_Space,Ray_Bradbury
A_Long_Short_War,Christopher_Hitchens
The_Last_Opium_Den,Nick_Tosches
April_Lady,Georgette_Heyer
The_Turn_(novel),Luigi_Pirandello
Watching_Fuckin'_TV_All_Time_Makes_a_Fool,Naoki_Yamamoto
Yonderland,Jim_Howick
"Another_City,_Not_My_Own",Dominick_Dunne
Concrete_Cowboys,Jimmy_Sangster
Last_and_First_Men,Olaf_Stapledon
Portrait_of_Galeazzo_Sanvitale,Parmigianino
One_Million_A.D.,Gardner_Dozois
Not_Without_My_Daughter_(book),Betty_Mahmoody
LessWrong,Eliezer_Yudkowsky
Pity_(William_Blake),William_Blake
The_Aleph_(short_story),Jorge_Luis_Borges
Hunting_Evil,Guy_Walters
Stranglers'_Moon,Stephen_Goldin
Blue_Nude_(Souvenir_de_Biskra),Henri_Matisse
Philosophy_of_Love:_A_Partial_Summing-Up,Irving_Singer
Wong_Fei_Hung_Series,Tsui_Hark
The_Murders_in_the_Rue_Morgue,Edgar_Allan_Poe
The_Master_as_I_Saw_Him,Sister_Nivedita
Burnt_Offerings_(novel),Laurell_K._Hamilton
The_Object_of_My_Affection_(novel),Stephen_McCauley
N._(novella),Stephen_King
The_Super_Powers_Team:_Galactic_Guardians,Alan_Burnett
Existential_Psychotherapy_(book),Irvin_D._Yalom
Jia_Na_Jaye,Sana_Fahad
Empire_(Negri_and_Hardt_book),Michael_Hardt
Licence_Renewed,John_Gardner_(British_writer)
Young_Gypsy_Woman,Kārlis_Hūns
Dürer's_Rhinoceros,Albrecht_Dürer
A_Talent_for_Loving,Richard_Condon
1001_Video_Games_You_Must_Play_Before_You_Die,Peter_Molyneux
Private_Yuk_Objects,Alan_Hopgood
The_Death_of_Ivan_the_Terrible,Aleksey_Konstantinovich_Tolstoy
Space_Precinct,Philip_Morrow
Concrete_Mathematics,Ronald_Graham
From_Darwin_to_Hitler,Richard_Weikart
Demon_Beast_Invasion,Toshio_Maeda
Any_Human_Heart,William_Boyd_(writer)
Ella_sigue_de_viaje,Luis_Felipe_Lomelí
‘GAPÔ,Lualhati_Bautista
Modern_Humorist,Michael_Colton
Christmas_Lilies_of_the_Field,Ralph_Nelson
Enomoto:_New_Elements_that_Shake_the_World,Shunji_Enomoto
Chaplin_(1993_musical),Ernest_Kinoy
The_Enclosure,Susan_Hill
Portrait_of_Luca_Pacioli,Jacopo_de'_Barbari
Just_Call_Me_Stupid,Tom_Birdseye
Strawberry_Shortcake:_Pets_on_Parade,Romeo_Muller
Killing_Ground_(novel),Steve_Lyons_(writer)
Little_Children_(novel),Tom_Perrotta
Falcons_of_Narabedla,Marion_Zimmer_Bradley
Halo:_First_Strike,Eric_Nylund
The_Great_Fire_of_London_(novel),Peter_Ackroyd
Sune_börjar_tvåan,Anders_Jacobsson_and_Sören_Olsson
An_Invitation_to_the_White_House,Hillary_Clinton
Guys_Next_Door,Tom_Burkhard
Amerika_(miniseries),Donald_Wrye
Tales_of_the_Dead,Johann_Karl_August_Musäus
Bread_(TV_series),Carla_Lane
Circle_of_Three,Michael_Thomas_Ford
Lady_Athlyne,Bram_Stoker
Odd_Thomas:_You_Are_Destined_to_Be_Together_Forever,Dean_Koontz
Angelology_(novel),Danielle_Trussoni
Magic_for_Marigold,Lucy_Maud_Montgomery
Love_in_E-Flat,Norman_Krasna
Holiday_(novel),Stanley_Middleton
The_Hour_of_the_Gate,Alan_Dean_Foster
Darwin's_Angel,John_Cornwell_(writer)
La_Hermana_del_Hombre_Bóveda,Pablo_Serrano
"Once_a_Month,_On_a_Sunday",Ian_McHugh
The_Promised_Land_(novel),Władysław_Reymont
A_Bride_from_the_Bush,E._W._Hornung
Rusty_String_Quartet,Raegan_Butcher
Prayer_for_the_Living,Bruce_Marshall
Oblique_(Vasarely),Victor_Vasarely
Deepsix,Jack_McDevitt
One_Night_(TV_series),Paul_Smith_(television_writer)
Strandloper_(novel),Alan_Garner
The_Pirate_(1978_film),Julius_J._Epstein
Twenty_Again,So_Hyun-kyung
Bid_Time_Return,Richard_Matheson
Mojo_(play),Jez_Butterworth
Arias_with_a_Twist,Basil_Twist
Le_diable_l'emporte,René_Barjavel
Mortality_(book),Christopher_Hitchens
Bad_Science_(book),Ben_Goldacre
Ishq_Parast,Mohsin_Ali
Robot_Chicken:_Star_Wars,Tom_Root
Parents_of_the_Band,Ian_La_Frenais
The_Miseducation_of_Cameron_Post,Emily_M._Danforth
Mouse_on_the_Mayflower,Romeo_Muller
Beyond_the_Down_Low,Keith_Boykin
Vilakku_Vacha_Nerathula,K._Bhagyaraj
The_Dick_Tracy_Show,Chester_Gould
In_the_Loge,Mary_Cassatt
Fireball_XL5,Gerry_Anderson
Song_Without_Words,Lynd_Ward
The_Bears'_Famous_Invasion_of_Sicily,Dino_Buzzati
"Henry,_Sweet_Henry",Nunnally_Johnson
The_Separation_(novel),K._A._Applegate
The_Fog_Horn_&_Other_Stories,Ray_Bradbury
A_Briefer_History_of_Time_(Hawking_and_Mlodinow_book),Leonard_Mlodinow
Marx's_Theory_of_Alienation_(book),István_Mészáros_(professor)
99_Cent_II_Diptychon,Andreas_Gursky
The_Late_Scholar,Jill_Paton_Walsh
Olivia_Joules_and_the_Overactive_Imagination,Helen_Fielding
La_Guerre,J._M._G._Le_Clézio
Wild_Solutions,Paul_R._Ehrlich
Oil_for_the_Lamps_of_China,Alice_Tisdale_Hobart
Remembrance_of_Things_Past_(play),Di_Trevis
Bush_on_the_Couch,Justin_A._Frank
Brimstone_(Parker_novel),Robert_B._Parker
Heathcliff_(musical),Frank_Dunlop_(director)
Coast_of_Slaves,Thorkild_Hansen
The_Romance_of_the_White_Hair_Maiden_(1986_TV_series),Liang_Yusheng
Hardball_(1989_TV_series),Allan_Cole
Choices_of_the_Heart,John_Pielmeier
The_Shoes_of_the_Fisherman_(novel),Morris_West
The_Breaks_(novel),Richard_Price_(writer)
Lullaby_(Palahniuk_novel),Chuck_Palahniuk
The_Book_of_Laughter_and_Forgetting,Milan_Kundera
Leucippe_and_Clitophon,Achilles_Tatius
Let_the_Northern_Lights_Erase_Your_Name,Vendela_Vida
The_Ivory_Child,H._Rider_Haggard
The_Immigrants,Howard_Fast
The_Hampdenshire_Wonder,J._D._Beresford
Resurrection_Men,Ian_Rankin
White_Death_(novel),Clive_Cussler
The_Vinyl_Cafe_Notebooks,Stuart_McLean
Starcross_(novel),Philip_Reeve
Growing_Up_(memoir),Russell_Baker
Twilight_of_the_Gods_(Clapham_and_Miller_novel),Mark_Clapham
The_Continuing_Revolution,Joseph_Agassi
Murder_Is_Easy,Agatha_Christie
Romapuri_Pandian,Karunanidhi
Hope_Ranch_(film),C._Thomas_Howell
Indiana_Jones_and_the_Philosopher's_Stone,Max_McCoy
Shrovetide_Revellers,Frans_Hals
Flour_Babies,Anne_Fine
The_Fortunate_Pilgrim,Mario_Puzo
Seryozha_(novel),Vera_Panova
A_Study_in_Scarlet,Arthur_Conan_Doyle
I_Hate_My_Job,Andrea_Levin
The_Marlows_and_the_Traitor,Antonia_Forest
The_Deep_Range,Arthur_C._Clarke
Villette_(novel),Charlotte_Brontë
The_Motel_Life,Willy_Vlautin
Pins_and_Needles,Harold_Rome
The_Mangler,Stephen_King
The_Travels_of_Jaimie_McPheeters,Robert_Lewis_Taylor
The_Cross_and_the_Switchblade,David_Wilkerson
Alpha_Centauri_or_Die!,Leigh_Brackett
Justice_Bao_(2008_TV_series),Jin_Chao-chun
The_White_Abacus,Damien_Broderick
