Francis_Burdett,Francis_Burdett_(1743)
Geoffrey_Pole,Sir_Richard_Pole
"Amadeus_VII,_Count_of_Savoy","Amadeus_VI,_Count_of_Savoy"
"Archduke_Joseph,_Palatine_of_Hungary","Leopold_II,_Holy_Roman_Emperor"
Mehreen_Jabbar,Javed_Jabbar
Henry_F._Dimock,Timothy_Dimock
Yasuko_Konoe,"Yuriko,_Princess_Mikasa"
"Duarte_Pio,_Duke_of_Braganza","Duarte_Nuno,_Duke_of_Braganza"
Emmett_Till,Mamie_Till
Milo_(bishop_of_Trier),Theodo_of_Bavaria
"Thomas_Butler,_10th_Earl_of_Ormond","Joan_Fitzgerald,_Countess_of_Ormond"
Tamasin_Day-Lewis,Jill_Balcon
"Ramon_Berenguer_IV,_Count_of_Provence","Garsenda,_Countess_of_Forcalquier"
Hussein_Kamel_of_Egypt,Isma'il_Pasha
William_Gustav_of_Anhalt-Dessau,"Leopold_I,_Prince_of_Anhalt-Dessau"
"Hawise_of_Chester,_1st_Countess_of_Lincoln","Hugh_de_Kevelioc,_5th_Earl_of_Chester"
Vajirunhis,Savang_Vadhana
Hugh_Percy_(bishop),"Algernon_Percy,_1st_Earl_of_Beverley"
"Thomas_of_Lancaster,_1st_Duke_of_Clarence",Mary_de_Bohun
Bayinnaung,Mingyi_Swe
Michael_Weidt,Jean_Weidt
Grand_Duke_Konstantin_Nikolayevich_of_Russia,Nicholas_I_of_Russia
Sunil_Sikand,Pran_(actor)
Hong_Taiji,Empress_Xiaocigao_(Qing_dynasty)
"Ulrich_II,_Duke_of_Carinthia","Herman,_Duke_of_Carinthia"
Sofía_Castro,José_Alberto_Castro
Kyaswa,Eindawthe_(Htilominlo)
Boris_III_of_Bulgaria,Princess_Marie_Louise_of_Bourbon-Parma
Luitpold_of_Znojmo,Wirpirk_of_Tengling
"John_de_Vere,_13th_Earl_of_Oxford","John_de_Vere,_12th_Earl_of_Oxford"
Ludwika_Karolina_Radziwiłł,Bogusław_Radziwiłł
"Walter_Stewart,_6th_High_Steward_of_Scotland","James_Stewart,_5th_High_Steward_of_Scotland"
Liüntika,Árpád
Sikhanyiso_Dlamini,Mswati_III
Princess_Nobuko_Asaka,Emperor_Meiji
"Ralph_Neville,_4th_Earl_of_Westmorland","Ralph_Neville,_3rd_Earl_of_Westmorland"
Kunala,Rani_Padmavati
Otto_of_Bavaria,Marie_of_Prussia
Cyrus_I,Teispes
Al-Amir_bi-Ahkami'l-Lah,Al-Musta'li
"Joachim,_8th_Prince_Murat","Joachim,_7th_Prince_Murat"
Avery_Dulles,John_Foster_Dulles
Bruce_Reitherman,Wolfgang_Reitherman
Cuthbert_Burbage,James_Burbage
"Paras,_Crown_Prince_of_Nepal",Gyanendra_of_Nepal
Rocío_Banquells,Rafael_Banquells
Odo_of_France,Adelaide_of_Tours
Teriimaevarua_II,Ariifaaite
Josephine_Lucchese,Sam_Lucchese
'Adud_al-Dawla,Rukn_al-Dawla
Sarfaraz_Khan,Shuja-ud-Din_Muhammad_Khan
Albert_Pierrepoint,Henry_Pierrepoint
Osred_I_of_Northumbria,Aldfrith_of_Northumbria
Alfred_de_Rothschild,Lionel_de_Rothschild
Trần_Nhân_Tông,Trần_Thánh_Tông
Adam_Mikołaj_Sieniawski,Cecylia_Maria_Radziwiłł
Grand_Duchess_Maria_Pavlovna_of_Russia_(1890–1958),Grand_Duke_Paul_Alexandrovich_of_Russia
"Ranuccio_II_Farnese,_Duke_of_Parma",Margherita_de'_Medici
Prince_Harald_of_Denmark,Frederick_VIII_of_Denmark
"Arthur,_Prince_of_Wales",Elizabeth_of_York
Matilda_Sturridge,Phoebe_Nicholls
Alan_Ko,Blackie_Ko
Prince_Dmitri_Alexandrovich_of_Russia,Grand_Duchess_Xenia_Alexandrovna_of_Russia
"James_Hepburn,_4th_Earl_of_Bothwell","Patrick_Hepburn,_3rd_Earl_of_Bothwell"
Min_Sithu_of_Toungoo,Min_Hla_Htut_of_Pyakaung
Bouvier_Beale,Edith_Ewing_Bouvier_Beale
"Ferdinand_IV,_Grand_Duke_of_Tuscany",Princess_Maria_Antonia_of_the_Two_Sicilies
Margot_Frank,Otto_Frank
"Joachim_I_Nestor,_Elector_of_Brandenburg",Margaret_of_Thuringia
Infanta_Sofía_of_Spain,Felipe_VI_of_Spain
George_Mason_V,George_Mason
Friedrich_Karl_Flick,Friedrich_Flick
Emilio_Botín,Emilio_Botín_(1903–1993)
Prince_Carlos_of_Bourbon-Two_Sicilies,Princess_Maria_Antonietta_of_Bourbon-Two_Sicilies
"Christopher,_Duke_of_Mecklenburg","Anna_of_Brandenburg,_Duchess_of_Mecklenburg"
Henry_Brockman_(Australian_politician),William_Locke_Brockman
Arabella_Árbenz,Maria_Cristina_Villanova_de_Árbenz
Kate_Hudson,Bill_Hudson_(singer)
"Albert_II,_Margrave_of_Brandenburg",Ada_of_Holland
Prince_Moulay_Abdallah_of_Morocco,Mohammed_V_of_Morocco
George_Mason,George_Mason_III
Qutlugh_Nigar_Khanum,Aisan_Daulat_Begum
Gerda_Ring,Barbra_Ring
Prince_John_of_the_United_Kingdom,George_V
Eleonore_Sophie_of_Saxe-Weimar,"John_Ernest_II,_Duke_of_Saxe-Weimar"
Mary_Pinchot_Meyer,Ruth_Pickering_Pinchot
Hedwiga_Reicher,Emanuel_Reicher
"Isabella,_Countess_of_Gloucester","William_Fitz_Robert,_2nd_Earl_of_Gloucester"
George_VII_of_Georgia,Bagrat_V_of_Georgia
"Charles_II,_Margrave_of_Baden-Durlach","Ernest,_Margrave_of_Baden-Durlach"
Princess_Adelgunde_of_Bavaria_(1870–1958),Maria_Theresa_of_Austria-Este_(1849–1919)
Jason_Moran,Judy_Moran
"Philipp_III,_Count_of_Hanau-Münzenberg",Juliana_of_Stolberg
Princess_Sophia_of_Sweden,Gustav_I_of_Sweden
"Alexander_Farnese,_Duke_of_Parma","Ottavio_Farnese,_Duke_of_Parma"
Frederick_Yuengling,David_Yuengling
Mpande_kaSenzangakhona,Senzangakhona_kaJama
Mithridates_III_of_Commagene,Mithridates_II_of_Commagene
Princess_Irene_of_Greece_and_Denmark,Frederica_of_Hanover
Ugyen_Jigme_Wangchuck,Tshering_Pem
Ndvungunye,Ngwane_III
Catherine_of_York,Edward_IV_of_England
Archduchess_Anna_of_Austria,"Ferdinand_I,_Holy_Roman_Emperor"
Adeel_pk,Pervaiz_Kaleem
Archduke_Josef_Arpád_of_Austria,Archduke_Joseph_Francis_of_Austria
Sabina_of_Brandenburg-Ansbach,Hedwig_of_Münsterberg-Oels
Berengaria_of_Portugal,Sancho_I_of_Portugal
David_Nazarian,Younes_Nazarian
Katrina_vanden_Heuvel,Jean_Stein
Nefermaat,Sneferu
"Constance_of_Sicily,_Queen_of_Cyprus",Eleanor_of_Anjou
Duchess_Maria_Anna_Josepha_of_Bavaria,"Charles_VII,_Holy_Roman_Emperor"
Peleg,Eber
Rozala_of_Italy,Berengar_II_of_Italy
Shigeko_Higashikuni,Hirohito
Siri_Naga_II_of_Anuradhapura,Voharika_Tissa_of_Anuradhapura
Charles_IV_of_France,Philip_IV_of_France
Bernhard_Gustav_of_Baden-Durlach,"Frederick_V,_Margrave_of_Baden-Durlach"
Tantamani,Shabaka
Charles_of_Solms-Hohensolms-Lich,Hermann_of_Solms-Hohensolms-Lich
Princess_Mako_of_Akishino,"Fumihito,_Prince_Akishino"
"Elizabeth_Stafford,_Duchess_of_Norfolk","Eleanor_Percy,_Duchess_of_Buckingham"
Dingane_kaSenzangakhona,Senzangakhona_kaJama
Harald_Hardrada,Sigurd_Syr
Meridel_Le_Sueur,Arthur_LeSueur
Raghunatha_Raya_Tondaiman,Avadai_Raghunatha_Tondaiman
Anson_Goodyear,Charles_W._Goodyear
Saw_Hnit_of_Toungoo,Saw_Sala_of_Toungoo
Teresa_Korwin_Gosiewska,Wincenty_Korwin_Gosiewski
Min_Htwe_of_Toungoo,Laygyun_Mibaya
Jennie_Eisenhower,David_Eisenhower
Antiochus_III_of_Commagene,Iotapa_(daughter_of_Artavasdes_I)
David,Jesse
"Stephen,_Duke_of_Slavonia","Elizabeth_of_Poland,_Queen_of_Hungary"
Ludwika_Lubomirska,Stanisław_Lubomirski_(1704–1793)
Joan_of_Portugal,"Eleanor_of_Aragon,_Queen_of_Portugal"
"Gisela,_Margravine_of_Meissen",Prince_Rasso_of_Bavaria
Prince_Karl_of_Bavaria_(1874–1927),Maria_Theresa_of_Austria-Este_(1849–1919)
Æthelred_II_of_Northumbria,Eanred_of_Northumbria
Théodolinde_de_Beauharnais,Princess_Augusta_of_Bavaria
Agnes_of_Austria_(1154–1182),"Theodora_Komnene,_Duchess_of_Austria"
Kotrag,Kubrat
Canute_I_of_Sweden,Eric_IX_of_Sweden
Keōpūolani,Kīwalaʻō
S._Parker_Gilbert,Seymour_Parker_Gilbert
Émile-Justin_Menier,Antoine_Brutus_Menier
Radič_Branković,Branko_Rastislalić
Bhushan_Kumar,Gulshan_Kumar
Jan_Zamoyski_(1627–1665),Tomasz_Zamoyski
Mary_Cheney,Lynne_Cheney
Samy_Gemayel,Amine_Gemayel
Maricel_Laxa,Tony_Ferrer
Donald_Bren,Marion_Jorgensen
Josephine_Brown,William_Wells_Brown
Narathu_of_Pinya,Atula_Sanda_Dewi_of_Pinya
Murray_Bourchier_(diplomat),Murray_Bourchier
Harald_II_of_Denmark,Sweyn_Forkbeard
Bertrade_de_Montfort,Simon_I_de_Montfort
"René,_Marquis_of_Elbeuf","Claude,_Duke_of_Guise"
Ivan_Sergeyevich_Obolensky,Ava_Alice_Muriel_Astor
Prince_Alexander_of_Belgium,Leopold_III_of_Belgium
Infante_Francisco_de_Paula_of_Spain,Charles_IV_of_Spain
Mafalda_von_Hessen,Princess_Tatiana_of_Sayn-Wittgenstein-Berleburg
"Nicholas_II,_Count_of_Tecklenburg","Otto_VI,_Count_of_Tecklenburg"
Alice_of_Normandy,"Richard_II,_Duke_of_Normandy"
John_Wesley,Samuel_Wesley_(poet)
Yaltah_Menuhin,Moshe_Menuhin
Salahuddin_of_Selangor,Hisamuddin_of_Selangor
Henry_VII_of_England,"Edmund_Tudor,_1st_Earl_of_Richmond"
Marquis_Xian_of_Jin,Marquis_Xi_of_Jin
Peter_Rodger,George_Rodger
Chaz_Bono,Cher
García_Sánchez_II_of_Pamplona,Sancho_II_of_Pamplona
Prince_Gabriel_Constantinovich_of_Russia,Princess_Elisabeth_of_Saxe-Altenburg_(1865–1927)
"Yolande_of_Aragon,_Countess_of_Niebla",Martin_I_of_Sicily
Yashwant_Rao_Holkar_II,Tukojirao_Holkar_III
Lee_Hsien_Yang,Lee_Kuan_Yew
Alice_Franklin,Arthur_Ellis_Franklin
Princess_Maria_Antonia_of_Parma,Archduchess_Maria_Amalia_of_Austria
Prince_Paul_of_Yugoslavia,Prince_Arsen_of_Yugoslavia
Bonne_of_Bourbon,"Isabella_of_Valois,_Duchess_of_Bourbon"
Oona_O'Neill,Eugene_O'Neill
Aud_Egede-Nissen,Adam_Egede-Nissen
Peggy_Schuyler,Philip_Schuyler
"John_Clifford,_7th_Baron_de_Clifford","Thomas_de_Clifford,_6th_Baron_de_Clifford"
"John_Louis,_Count_of_Nassau-Ottweiler","William_Louis,_Count_of_Nassau-Saarbrücken"
Al-Walid_II,Yazid_II
"Elizabeth_Trentham,_Countess_of_Oxford",Thomas_Trentham
Princess_Eleonora_of_Savoy,Charles_Emmanuel_III_of_Sardinia
Laura_Marx,Karl_Marx
"Jaime,_Duke_of_Madrid","Carlos,_Duke_of_Madrid"
Aida_Desta,Princess_Tenagnework
Rajaram_Chhatrapati,Shivaji
"François_de_Bourbon,_Prince_of_Conti","Louis,_Prince_of_Condé_(1530–1569)"
Princess_Louise_of_Schleswig-Holstein-Sonderburg-Glücksburg,Princess_Adelheid_of_Schaumburg-Lippe
"John,_Duke_of_Touraine",Charles_VI_of_France
"Nicholas_IV,_Duke_of_Ratibor-Bruntál","John_I,_Duke_of_Opava-Ratibor"
Guy_of_Avesnes,Adelaide_of_Holland
Chaz_Bono,Sonny_Bono
Princess_Therese_of_Saxe-Altenburg,Princess_Amalie_of_Hohenzollern-Sigmaringen
Hall_Roosevelt,Elliott_Bulloch_Roosevelt
Princess_Adelheid_of_Schaumburg-Lippe,"George_William,_Prince_of_Schaumburg-Lippe"
Maria_Zofia_Czartoryska,Elżbieta_Sieniawska
Rajendra_Chola_III,Rajaraja_Chola_III
Chlothar_II,Chilperic_I
Infante_Francisco_Javier_of_Spain,Maria_Amalia_of_Saxony
Shaan_Shahid,Neelo
Dorothea_of_Saxe-Lauenburg,"Catherine_of_Brunswick-Wolfenbüttel,_Duchess_of_Saxe-Lauenburg"
Phương_Liên,Bảo_Đại
Archduchess_Maria_Theresa_of_Austria-Este_(1817–1886),Maria_Beatrice_of_Savoy
Htilominlo,Narapatisithu
"Meinhard_III,_Count_of_Gorizia-Tyrol","Margaret,_Countess_of_Tyrol"
Duke_Christian_Louis_of_Mecklenburg,Princess_Alexandra_of_Hanover_(1882–1963)
Anna_Maria_of_Hesse-Kassel,"William_IV,_Landgrave_of_Hesse-Kassel"
"Chikako,_Princess_Kazu",Emperor_Ninkō
Julia_Dent_Cantacuzène_Spiransky-Grant,Frederick_Dent_Grant
"Louis_III,_Duke_of_Württemberg","Christoph,_Duke_of_Württemberg"
"Ferdinando_II_de'_Medici,_Grand_Duke_of_Tuscany",Archduchess_Maria_Maddalena_of_Austria
Ibrahim_Shah_of_Johor,Raja_Bajau
Dan_Abrams,Floyd_Abrams
Elizabeth_of_Bohemia_(1292–1330),Judith_of_Habsburg
Landgravine_Auguste_of_Hesse-Homburg,Landgravine_Caroline_of_Hesse-Darmstadt
Duke_Jing_of_Jin_(Ju),Duke_Cheng_of_Jin
"Ernest_II,_Duke_of_Saxe-Gotha-Altenburg","Frederick_III,_Duke_of_Saxe-Gotha-Altenburg"
Rebecca_Wilcox,Desmond_Wilcox
Pujie,"Zaifeng,_Prince_Chun"
Lucy_Aldrich_Rockefeller,Mary_French_Rockefeller
"Joan_Holland,_Duchess_of_Brittany",Joan_of_Kent
García_Ramírez_of_Viguera,Ramiro_Garcés_of_Viguera
"Christian,_Duke_of_Brunswick-Lüneburg","Dorothea_of_Denmark,_Duchess_of_Brunswick-Lüneburg"
Kimberly_Stewart,Rod_Stewart
Teriimaevarua_II,Pōmare_IV
"Karl_II,_Duke_of_Münsterberg-Oels","Henry_II,_Duke_of_Münsterberg-Oels"
Lorenza_Agoncillo,Felipe_Agoncillo
Theingapati,Kyawswa_of_Pagan
George_V,Alexandra_of_Denmark
Reema_bint_Bandar_Al_Saud,Haifa_bint_Faisal
"Prince_Daniel,_Duke_of_Västergötland",Olle_Westling
Duchess_Maria_Anna_Josepha_of_Bavaria,Maria_Amalia_of_Austria
"Philip,_Duke_of_Mecklenburg",Helen_of_the_Palatinate
Prince_Toneri,Princess_Niitabe
Richard_Fletcher_(bishop),John_Fletcher_(playwright)
Petosegay,Antoine_Carre
"Otto_III,_Count_of_Weimar-Orlamünde","Herman_II,_Count_of_Weimar-Orlamünde"
"Cosimo_II_de'_Medici,_Grand_Duke_of_Tuscany","Ferdinando_I_de'_Medici,_Grand_Duke_of_Tuscany"
Thored,Oslac_of_York
David_Aaronovitch,Sam_Aaronovitch
Lady_Augusta_Murray,"Alexander_Stewart,_6th_Earl_of_Galloway"
"Charles,_Duke_of_Lower_Lorraine",Louis_IV_of_France
Seleucus_I_Nicator,Laodice_of_Macedonia
Sima_Yu,Emperor_Hui_of_Jin
Frederick_James_Woodbridge,Frederick_James_Eugene_Woodbridge
Countess_Eloise_of_Orange-Nassau_van_Amsberg,Princess_Laurentien_of_the_Netherlands
Carlota_of_Mexico,Louise_of_Orléans
"Wartislaw_VIII,_Duke_of_Pomerania","Wartislaw_VI,_Duke_of_Pomerania"
Kanittha_Tissa_of_Anuradhapura,Mahallaka_Naga_of_Anuradhapura
Jon_Ola_Sand,Bjørn_Sand
Prince_Philipp_of_Saxe-Coburg_and_Gotha,Prince_August_of_Saxe-Coburg_and_Gotha
Prince_Ioane_of_Georgia,Ketevan_Andronikashvili
Ulrik_of_Denmark_(1578–1624),Frederick_II_of_Denmark
"Otto_VI,_Count_of_Tecklenburg","Nicholas_I,_Count_of_Tecklenburg"
Prince_Henry_of_Prussia_(1747–1767),Prince_Augustus_William_of_Prussia
"Philipp_Albrecht,_Duke_of_Württemberg","Albrecht,_Duke_of_Württemberg"
"Cecilia_Underwood,_1st_Duchess_of_Inverness","Arthur_Gore,_2nd_Earl_of_Arran"
"Conrad_II,_Duke_of_Bohemia",Conrad_II_of_Znojmo
Olaf_II_of_Denmark,Margaret_I_of_Denmark
Tarabya_II_of_Sagaing,Saw_Hnaung_of_Sagaing
Alexander_Balas,Laodice_IV
Constantius_Gallus,Julius_Constantius
Stanisław_%22Rewera%22_Potocki,Andrzej_Potocki
Emperor_Gong_of_Sui,Yang_Zhao
Sālote_Tupou_III,Lavinia_Veiongo
"Prince_Frederick,_Duke_of_York_and_Albany",George_III_of_the_United_Kingdom
Lucy_Davis,Jasper_Carrott
Zak_Ebrahim,El_Sayyid_Nosair
"George_Tilles,_Jr.","George_Tilles,_Sr."
"John_de_Lisle,_2nd_Baron_Lisle_(second_creation)","Robert_de_Lisle,_1st_Baron_Lisle"
Prince_Kachō_Hirotada,Prince_Fushimi_Hiroyasu
Thihathu_of_Ava,Minkhaung_I
Kaushik_Sen,Chitra_Sen
Vladimir_the_Great,Sviatoslav_I_of_Kiev
Kareena_Kapoor,Babita
Udhayanidhi_Stalin,M._K._Stalin
"Isabel_Neville,_Duchess_of_Clarence","Richard_Neville,_16th_Earl_of_Warwick"
"Francesco_III_Gonzaga,_Duke_of_Mantua","Federico_II_Gonzaga,_Duke_of_Mantua"
Prince_Ernst_August_of_Hanover_(born_1954),Princess_Ortrud_of_Schleswig-Holstein-Sonderburg-Glücksburg
Kunigunde_of_Altdorf,"Welf_II,_Count_of_Swabia"
"Infanta_Pilar,_Duchess_of_Badajoz","Infante_Juan,_Count_of_Barcelona"
Vajiravudh,Chulalongkorn
Edouard_Cukierman,Roger_Cukierman
Sidkeong_Tulku_Namgyal,Thutob_Namgyal
"Charles_Martel,_Duke_of_Calabria","Marie_of_Valois,_Duchess_of_Calabria"
"Berthold_V,_Duke_of_Zähringen","Berthold_IV,_Duke_of_Zähringen"
"Mary,_Princess_Royal_and_Princess_of_Orange",Henrietta_Maria_of_France
Haydar_Mirza_Safavi,Tahmasp_I
Ivan_Sergeyevich_Obolensky,Serge_Obolensky
"Henry,_Duke_of_Parma",Princess_Maria_Pia_of_Bourbon-Two_Sicilies_(1849–1882)
"Ernest_Frederick,_Duke_of_Saxe-Coburg-Saalfeld","Francis_Josias,_Duke_of_Saxe-Coburg-Saalfeld"
Emperor_Muzong_of_Liao,Emperor_Taizong_of_Liao
Edward_VI_of_England,Jane_Seymour
Nicholas_Devereux_of_Chanston,Walter_Devereux_(born_1173)
Princess_Sophie_of_Saxe-Hildburghausen,Princess_Ernestine_of_Saxe-Weimar
Jovan_Branković,Saint_Angelina_of_Serbia
Aditya_(actor),Rajendra_Singh_Babu
Piero_di_Cosimo_de'_Medici,Contessina_de'_Bardi
Joanna_la_Beltraneja,Joan_of_Portugal
Anna_of_Saxony,"Maurice,_Elector_of_Saxony"
Boček_IV_of_Poděbrady,Kunigunde_of_Sternberg
Godan_Khan,Ögedei_Khan
Charles_Baring,"Sir_Thomas_Baring,_2nd_Baronet"
Kalama,Naihekukui
"Albert_Casimir,_Duke_of_Teschen",Maria_Josepha_of_Austria
"Henry_III,_Count_of_Louvain","Henry_II,_Count_of_Louvain"
Chris_Matheson_(screenwriter),Richard_Matheson
Louise_Diane_d'Orléans,"Philippe_II,_Duke_of_Orléans"
John_Paul_Getty_Jr.,Ann_Rork_Light
"Eleanor_of_Aragon,_Queen_of_Portugal",Ferdinand_I_of_Aragon
Lady_Flora_Hastings,"Flora_Mure-Campbell,_Marchioness_of_Hastings"
Princess_Junshi,Emperor_Go-Fushimi
Ladahachandra,Kalyanachandra
Puyi,"Zaifeng,_Prince_Chun"
Christian_VI_of_Denmark,Louise_of_Mecklenburg-Güstrow
Charlotte_Gainsbourg,Jane_Birkin
Saar_Kashyap,Sanghamitra_Bharali
Tughtakin_ibn_Ayyub,Najm_ad-Din_Ayyub
Jake_Paltrow,Blythe_Danner
Prince_Gustav_of_Denmark,Frederick_VIII_of_Denmark
Archduchess_Louise_of_Austria,"Ferdinand_IV,_Grand_Duke_of_Tuscany"
"Louis_de_Bourbon,_Bishop_of_Liège","Agnes_of_Burgundy,_Duchess_of_Bourbon"
Malietoa_Laupepa,Malietoa_Moli
"Hugh,_Count_of_Vermandois",Anne_of_Kiev
Acamapichtli,Opochtli_Iztahuatzin
Agnimitra,Pushyamitra_Shunga
"Randal_Plunkett,_21st_Baron_of_Dunsany","Edward_Plunkett,_20th_Baron_of_Dunsany"
"Charles,_Landgrave_of_Hesse-Philippsthal-Barchfeld",Princess_Louise_of_Saxe-Meiningen
Princess_Märtha_Louise_of_Norway,Queen_Sonja_of_Norway
"Prince_Pasquale,_Count_of_Bari",Ferdinand_II_of_the_Two_Sicilies
"Archibald_Campbell,_9th_Earl_of_Argyll","Archibald_Campbell,_1st_Marquess_of_Argyll"
Mikołaj_%22the_Red%22_Radziwiłł,Barbara_Kolanka
"Eleanor,_Fair_Maid_of_Brittany","Geoffrey_II,_Duke_of_Brittany"
Zwelonke_Sigcawu,Xolilizwe_Mzikayise_Sigcawu
Claude_of_France,Anne_of_Brittany
Wheeler_Dryden,Leo_Dryden
Mrunalinni_Patil,Suryakanta_Patil
James_Ormond_(administrator),"John_Butler,_6th_Earl_of_Ormond"
Enrique_Álvarez_Félix,María_Félix
Magdalena_Sibylla_of_Hesse-Darmstadt,Maria_Elisabeth_of_Holstein-Gottorp
Selim_III,Mustafa_III
"Francis_Hyacinth,_Duke_of_Savoy","Victor_Amadeus_I,_Duke_of_Savoy"
Archduke_Géza_of_Austria,Archduke_Joseph_Francis_of_Austria
Eleonore_Dorothea_of_Anhalt-Dessau,Countess_Palatine_Dorothea_of_Simmern
Béla_IV_of_Hungary,Andrew_II_of_Hungary
Maria_of_Navarre,Philip_III_of_Navarre
Samir_Jain,Indu_Jain
Ptolemy_Philadelphus_(son_of_Cleopatra),Mark_Antony
Collins_Denny_Jr.,Collins_Denny
Mark_Aarons,Laurie_Aarons
Władysław_III_of_Poland,Sophia_of_Halshany
Prince_Moritz_of_Anhalt-Dessau,Anna_Louise_Föhse
Ahhotep_I,Senakhtenre_Ahmose
Princess_Élisabeth_Charlotte_of_Lorraine,"Leopold,_Duke_of_Lorraine"
Armande_de_La_Tour_d'Auvergne,Emmanuel_Théodose_de_La_Tour_d'Auvergne_(1668–1730)
Solomon_II_of_Imereti,Princess_Elene_of_Georgia
Prince_Luitpold_of_Bavaria_(b.1951),Prince_Ludwig_of_Bavaria_(1913–2008)
"Isabella_of_Portugal,_Duchess_of_Burgundy",John_I_of_Portugal
"Charles_FitzRoy,_2nd_Duke_of_Cleveland","Barbara_Palmer,_1st_Duchess_of_Cleveland"
Robert_Stirling,Patrick_Stirling
Adelperga,"Ansa,_Queen_of_the_Lombards"
"James_Hamilton,_1st_Duke_of_Hamilton",Lady_Ann_Cunningham
Isesi-ankh,Djedkare_Isesi
Diana_Barnato_Walker,Woolf_Barnato
Louis_Nathaniel_de_Rothschild,Albert_Salomon_Anselm_von_Rothschild
"Thomas_de_Mowbray,_1st_Duke_of_Norfolk","John_de_Mowbray,_4th_Baron_Mowbray"
"John_V,_Duke_of_Mecklenburg","John_IV,_Duke_of_Mecklenburg"
"George_FitzRoy,_1st_Duke_of_Northumberland","Barbara_Palmer,_1st_Duchess_of_Cleveland"
Sydney_Paget,Lord_Alfred_Paget
Princess_Katarina_of_Yugoslavia,Prince_Tomislav_of_Yugoslavia
Archduke_Karl_Ferdinand_of_Austria,"Archduke_Charles,_Duke_of_Teschen"
"Thomas_Stanley,_1st_Earl_of_Derby","Thomas_Stanley,_1st_Baron_Stanley"
Ruth_Railton,David_Railton
"Johannes,_11th_Prince_of_Thurn_and_Taxis",Princess_Maria_Anna_of_Braganza
Karl_Philipp_of_Nassau-Usingen,"Charles,_Prince_of_Nassau-Usingen"
Prince_George_Alexandrovich_Yuryevsky,Alexander_II_of_Russia
"Charles_III,_Prince_of_Monaco",Maria_Caroline_Gibert_de_Lametz
Ashur-etil-ilani,Ashurbanipal
Princess_Sophie_Caroline_of_Brunswick-Wolfenbüttel,Princess_Philippine_Charlotte_of_Prussia
Antonio_Sabàto_Jr.,Antonio_Sabàto_Sr.
Sophie_Scholl,Robert_Scholl
Bruce_W._White,Dean_White_(businessman)
Alexandru_Callimachi,Ioan_Teodor_Callimachi
Qaboos_bin_Said_al_Said,Mazoon_al-Mashani
Halfdan_Ragnarsson,Ragnar_Lodbrok
Kōnia,Pauli_Kaōleiokū
Muhammad_Ali_Shah,Saadat_Ali_Khan_II
Soha_Ali_Khan,Sharmila_Tagore
Varaztirots_II_Bagratuni,Smbat_IV_Bagratuni
Emperor_Zhenzong,Emperor_Taizong_of_Song
Frederick_of_Denmark_(bishop),Frederick_I_of_Denmark
"Otto_IV,_Holy_Roman_Emperor",Henry_the_Lion
Babe_Paley,Harvey_Cushing
Harald_Fairhair,Halfdan_the_Black
Mike_Sergeant,John_Sergeant_(journalist)
Thomson_Mason,George_Mason_III
Suleiman_II_(Rûm),Kilij_Arslan_II
Prince_Makonnen,Haile_Selassie
Ingeborg_Eriksdotter_of_Sweden,Eric_X_of_Sweden
Noam_Gonick,Cy_Gonick
Abdul_Jalil_Shah_IV,Tun_Habib_Abdul_Majid
Yevgeny_Dzhugashvili,Yakov_Dzhugashvili
Archduchess_Sophie_of_Austria,Empress_Elisabeth_of_Austria
C._W._A._Scott,Charles_Kennedy_Scott
Daniel_DeWeldon,Felix_de_Weldon
"Rudolph_II,_Count_Palatine_of_Tübingen","Rudolph_I,_Count_Palatine_of_Tübingen"
Andy_Unanue,Joseph_A._Unanue
Elizabeth_Tudor_(1492–1495),Henry_VII_of_England
Gurun_Princess_Hexiao,Consort_Dun
Kathy_Fields,Edith_Fellows
Dan_Gilroy,Frank_D._Gilroy
Berenice_II_of_Egypt,Magas_of_Cyrene
Myoma_Myint_Kywe,Myoma_U_Than_Kywe
Maria_Christina_of_the_Two_Sicilies,Francis_I_of_the_Two_Sicilies
Carolyn_Tanner_Irish,Obert_C._Tanner
José_de_los_Santos_Berreyesa,José_de_los_Reyes_Berreyesa
"Ermesinde_of_Luxembourg,_Countess_of_Namur","Conrad_I,_Count_of_Luxembourg"
Robert_Curthose,William_the_Conqueror
Nastassja_Kinski,Klaus_Kinski
Francisco_de_Borbón_y_Borbón,Francisco_de_Borbón_y_de_la_Torre
Robert_III_of_Scotland,Elizabeth_Mure
Adelaide_of_Susa,Ulric_Manfred_II_of_Turin
Rafał_Leszczyński_(1650–1703),Bogusław_Leszczyński
"Philippe_II,_Duke_of_Orléans","Philippe_I,_Duke_of_Orléans"
Roger_Rose,Hilly_Rose
"John_de_Mowbray,_4th_Baron_Mowbray","John_de_Mowbray,_3rd_Baron_Mowbray"
Louis_I_of_Brzeg,Bolesław_III_the_Generous
Catherine_Allégret,Simone_Signoret
"John_Ruthven,_3rd_Earl_of_Gowrie","William_Ruthven,_1st_Earl_of_Gowrie"
Lady_Margaret_Butler,"Thomas_Butler,_7th_Earl_of_Ormond"
Ted_Field,Marshall_Field_IV
"Bernhard,_Count_of_Anhalt",Albert_the_Bear
"Albert_Wolfgang,_Count_of_Hohenlohe-Langenburg","Henry_Frederick,_Count_of_Hohenlohe-Langenburg"
David_Pryce-Jones,Alan_Payan_Pryce-Jones
