Thiri_Maha_Sanda_Dewi_of_Toungoo,Mingyi_Nyo
Phoebe_Brand,Morris_Carnovsky
Mahhi_Vij,Jay_Bhanushali
"Beatrice_of_Castile,_Marchioness_of_Montferrat","William_VII,_Marquess_of_Montferrat"
Anthea_Redfern,Robin_Stubbs
Alexandra_Picatto,Chris_Olivero
Eva_Strittmatter,Erwin_Strittmatter
Robert_Mugabe,Grace_Mugabe
Hugh_Alexander_Pollock,Enid_Blyton
Bill_Baxley,Lucy_Baxley
Carolyn_Bessette-Kennedy,John_F._Kennedy_Jr.
Blairo_Maggi,Marie_Jenney_Howe
Carter_Oosterhouse,Amy_Smart
Pauleen_Luna,Vic_Sotto
Keaoua_Kekuaokalani,Manono_II
Tehaapapa_II,Ari'imate
Jane_Lapotaire,Roland_Joffé
Mireya_Moscoso,Arnulfo_Arias
Marie_Favart,Charles_Simon_Favart
Roméo_LeBlanc,Diana_Fowler_LeBlanc
Robert_Kocharyan,Bella_Kocharyan
Marshall_Bell,Milena_Canonero
Matthew_Seymour,Samuel_Hayes_(settler)
Ariadna_Welter,Gustavo_Alatriste
Ross_Kettle,Michelle_Forbes
Barbara_Payton,Franchot_Tone
János_Veres,Alexandra_Dobolyi
"Birgitte,_Duchess_of_Gloucester","Prince_Richard,_Duke_of_Gloucester"
Beryl_Mercer,Holmes_Herbert
Eugene_Walter_(playwright),Charlotte_Walker_(actress)
Marcel_Dalio,Jany_Holt
"Alexander_Seton,_Lord_Gordon","Elizabeth_Gordon,_Heiress_of_Gordon"
Carmella_DeCesare,Jeff_Garcia
"Marie,_Duchess_of_Auvergne","John_I,_Duke_of_Bourbon"
Kirsty_Young,Nick_Jones_(entrepreneur)
"June_Gordon,_Marchioness_of_Aberdeen_and_Temair","David_Gordon,_4th_Marquess_of_Aberdeen_and_Temair"
Parag_Tyagi,Shefali_Zariwala
George_C._Scott,Trish_Van_Devere
Jessica_Harper,Thomas_Rothman
Katia_Mann,Thomas_Mann
Laurene_Powell_Jobs,Steve_Jobs
Margit_Teleki,Károly_Khuen-Héderváry
Doug_Whitsett,Gail_Whitsett
"Anna_of_Austria,_Queen_of_Spain",Philip_II_of_Spain
Æthelbald_of_Wessex,Judith_of_Flanders
Richard_Lawson_(actor),Tina_Knowles
William_Friedkin,Kelly_Lange
Nazanin_Afshin-Jam,Peter_MacKay
Mamphela_Ramphele,Steve_Biko
Audrey_Wasilewski,Lyle_Kanouse
Augustus,Clodia_Pulchra
Harry_Brodribb_Irving,Dorothea_Baird
Susan_Gilmore,Daniel_Topolski
Danielle_Mitterrand,François_Mitterrand
Julian_Steward,Dorothy_Nyswander
Fred_Louis_Lerch,Grete_Reinwald
Kate_Miller,John_DiMaggio
Maria_Vittoria_dal_Pozzo,Amadeo_I_of_Spain
Maharani_Jaiwanta_Bai,Udai_Singh_II
"John_I,_Count_of_Holland",Elizabeth_of_Rhuddlan
Juliet_Rhys-Williams,Rhys_Rhys-Williams
Kaya_Sultan,Melek_Ahmed_Pasha
Lily_Tyler,Richard_Tyler_(The_4400)
"William_V,_Duke_of_Jülich",Joanna_of_Hainaut
Josette_Simon,Mark_Padmore
Beatrice_of_Brabant,"Henry_Raspe,_Landgrave_of_Thuringia"
Karine_Nahon,Michael_Eitan
Moses,Zipporah
"Francis_II,_Duke_of_Lorraine",Christina_of_Salm
Pasquale_Stanislao_Mancini,Laura_Beatrice_Mancini
David_Mattingley,Christobel_Mattingley
Peter_Gilmore,Anne_Stallybrass
Sophie_Lyons,Ned_Lyons
Chris_Hyndman,Steven_Sabados
Jefferson_Davis,Sarah_Knox_Taylor
Brigitte_Bardot,Jacques_Charrier
Albert_Chibnall,Marjorie_Chibnall
Justin_Deas,Margaret_Colin
Baz_Luhrmann,Catherine_Martin_(designer)
Margravine_Sophie_Christine_of_Brandenburg-Bayreuth,"Alexander_Ferdinand,_3rd_Prince_of_Thurn_and_Taxis"
Christy_Turlington,Edward_Burns
"Camilla,_Duchess_of_Cornwall","Charles,_Prince_of_Wales"
Avril_Lavigne,Deryck_Whibley
James_Cuthbert_Smith,Fiona_Watt
"Frances_Seymour,_Duchess_of_Somerset","William_Seymour,_2nd_Duke_of_Somerset"
Peter_R._Orszag,Bianna_Golodryga
Duchess_Altburg_of_Oldenburg,"Josias,_Hereditary_Prince_of_Waldeck_and_Pyrmont"
"Henry_Bourchier,_1st_Earl_of_Essex","Isabel_of_Cambridge,_Countess_of_Essex"
Fabrizio_Corona,Nina_Morić
John_Agar,Shirley_Temple
Donald_Moffat,Gwen_Arner
"Infante_Carlos,_Duke_of_Calabria","Princess_Anne,_Duchess_of_Calabria"
Nadine_Heredia,Ollanta_Humala
Lili_St._Cyr,Paul_Valentine
Zivia_Lubetkin,Yitzhak_Zuckerman
Steve_Valentine,Inna_Korobkina
Jefferson_Mays,Susan_Lyons
Shah_Begum,Yunus_Khan
Khin_Pyezon,Bayinnaung
Michael_J._Pollard,Beth_Howland
Gloria_Vanderbilt,Leopold_Stokowski
Amanda_Hillwood,Matt_Frewer
Count_Viggo_of_Rosenborg,Eleanor_Margaret_Green
Nahienaena,Leleiohoku_I
Moyna_Macgill,Edgar_Lansbury_(politician)
Enda_Kenny,Fionnuala_Kenny
Lucky_Enam,Enamul_Haque_(actor)
Roberts_Blossom,Beverly_Schmidt_Blossom
Angharad_Rees,Christopher_Cazenove
Archduchess_Maria_Anna_of_Austria_(1610–1665),"Maximilian_I,_Elector_of_Bavaria"
Fujiwara_no_Genshi,Emperor_Go-Suzaku
Henry_de_Jouvenel,Colette
Carrie_Babcock_Sherman,James_S._Sherman
Charles_Farrell,Virginia_Valli
Sophie_Tieck,August_Ferdinand_Bernhardi
Conrad_Schetz,Jean_Richardot
Marcelle_Pradot,Marcel_L'Herbier
Amy_Ashwood_Garvey,Marcus_Garvey
Raymonde_Delaunois,Louis_Thomas_(writer)
Gene_Gauntier,Jack_J._Clark
Bhumibol_Adulyadej,Sirikit
Ghanima_Atreides,Leto_II_Atreides
Rebekah_Brooks,Charlie_Brooks_(racehorse_trainer)
Lisette_Lapointe,Jacques_Parizeau
Jacob_Zuma,Nkosazana_Dlamini-Zuma
Jason_Kennedy_(TV_personality),Lauren_Scruggs
"Herman_II,_Count_of_Winzenburg",Lutgard_of_Salzwedel
Min_Phalaung,Saw_Thanda
Harpo_Marx,Susan_Fleming
Ekin_Cheng,Yoyo_Mung
Kamehameha_I,Namahana_Piia
Carolee_Carmello,Gregg_Edelman
"Philipp_III,_Count_of_Hanau-Münzenberg",Countess_Palatine_Helena_of_Simmern
"Sophie_of_Pomerania,_Duchess_of_Pomerania","Eric_II,_Duke_of_Pomerania"
Philip_I_of_France,Bertha_of_Holland
Maud_Marshal,"Hugh_Bigod,_3rd_Earl_of_Norfolk"
Joseph_Wiseman,Pearl_Lang
William_R._Rivkin,Enid_Hammerman
Joh_Bjelke-Petersen,Florence_Bjelke-Petersen
Andreas_Papandreou,Dimitra_Liani
Mary_Lobel,Edgar_Lobel
Theinkhathu_Saw_Hnaung,Saw_Myat_of_Sagu
"Francis,_Duke_of_Saxe-Coburg-Saalfeld",Princess_Sophie_of_Saxe-Hildburghausen
Donald_Hewlett,Thérèse_McMurray
Margaret_of_Durazzo,Charles_III_of_Naples
Georgy_Pyatakov,Yevgenia_Bosch
Prince_Heinrich_Ruzzo_Reuss_of_Plauen,Anni-Frid_Lyngstad
Eric_Schmidt,Wendy_Schmidt
Wolete_Israel_Seyoum,Amha_Selassie
Ruthie_Henshall,Tim_Howar
Jodi_Kantor,Ron_Lieber
Eva_Henning,Toralv_Maurstad
Rachel_Nichols_(actress),Scott_Stuber
Glenn_Cunningham_(New_Jersey),Sandra_Bolden_Cunningham
Sophia_Tolstaya,Leo_Tolstoy
Bibi_Gaytán,Eduardo_Capetillo
Patricia_Neal,Roald_Dahl
Mary_Mackey,Angus_Wright_(academic)
Princess_Luisa_of_Naples_and_Sicily,"Ferdinand_III,_Grand_Duke_of_Tuscany"
Adrian_Pasdar,Natalie_Maines
C.R._Neelakandan,V._M._Girija
Charlotte_Burks,Tommy_Burks
Tsarevna_Catherine_Ivanovna_of_Russia,"Karl_Leopold,_Duke_of_Mecklenburg-Schwerin"
Gilbert_Roland,Constance_Bennett
Rose_Jackson_(actress),Michael_G._Moye
Brynne_Edelsten,Geoffrey_Edelsten
João_Castelo,Gardênia_Ribeiro_Gonçalves
Robert_Vadra,Priyanka_Gandhi
"Beatrice_of_Burgundy,_Lady_of_Bourbon","Robert,_Count_of_Clermont"
Saima_Noor,Syed_Noor
Maryam_Sachs,Rolf_Sachs
Eric_Heisserer,Christine_Boylan
Brandon_Wardell,Sarah_Glendening
Ajay_Naidu,Heather_Burns
Kenix_Kwok,Frankie_Lam
"Augustus,_Duke_of_Saxe-Gotha-Altenburg",Duchess_Louise_Charlotte_of_Mecklenburg-Schwerin
Margaret_Lawrence_(actress),Wallace_Eddinger
Yvonne_Craig,Jimmy_Boyd
Philip_James_DeVries,Carla_Penz
"Blanche_of_Navarre,_Countess_of_Champagne","Theobald_III,_Count_of_Champagne"
Hugh_Casson,Margaret_Casson
Dorothea_Augusta_of_Schleswig-Holstein-Gottorp,"Joachim_Ernest,_Duke_of_Schleswig-Holstein-Sonderburg-Plön"
Tishyaraksha,Ashoka
Leonard_Muhammad,Donna_Farrakhan_Muhammad
Jayme_Monjardim,Tânia_Mara
Princess_Louise_of_Stolberg-Gedern_(1764-1834),Duke_Eugen_of_Württemberg_(1758–1822)
Jay_Ilagan,Amy_Austria
Lyndall_Jarvis,Jordy_Smith
Dan_Macarthur,Melanie_Poole
Elinor_Kershaw,Holmes_Herbert
Prince_Bernhard_of_Lippe-Biesterfeld,Juliana_of_the_Netherlands
Michael_Caine,Shakira_Caine
Mark_Consuelos,Kelly_Ripa
Zoe_Ventoura,Daniel_MacPherson
Mandane_of_Media,Cambyses_I
Sancho_VI_of_Navarre,"Sancha_of_Castile,_Queen_of_Navarre"
Doc_Hammer,Lisa_Hammer
Greta_Nissen,Weldon_Heyburn
Frances_Latham,Jeremy_Clarke_(governor)
Raja_Bundela,Sushmita_Mukherjee
Joan_A._Steitz,Thomas_A._Steitz
Draga_Mašin,Alexander_I_of_Serbia
Shyamoli_Nasrin_Chowdhury,AFM_Alim_Chowdhury
Moira_Shearer,Ludovic_Kennedy
Mary_Faber,Gabe_Witcher
Chen_Yumei,Runje_Shaw
Herod_the_Great,Mariamne_(third_wife_of_Herod)
Bjørn_Sand,Unni_Bernhoft
Peter_Markle,Melinda_Culea
Hugh_Dancy,Claire_Danes
Patrick_Holt,Sandra_Dorne
Genevieve_Tobin,William_Keighley
José_Ferrer,Rosemary_Clooney
Marni_Hodgkin,Alan_Lloyd_Hodgkin
Piper_Perabo,Stephen_Kay
Christine_Belford,Nicholas_Pryor
Mary_Lee_Woods,Conway_Berners-Lee
Nicole_Mitchell_Murphy,Eddie_Murphy
Diego_Rivera,Angelina_Beloff
Thressa_Stadtman,Earl_Reece_Stadtman
Heathcliff_(Wuthering_Heights),Isabella_Linton
Shannon_O'Brien,Emmet_Hayes
Rebecca_Romijn,Jerry_O'Connell
Wilma_Tisch,Laurence_Tisch
Darren_Bennett_(dancer),Lilia_Kopylova
Steve_Kroft,Jennet_Conant
John_Dossett,Michele_Pawk
Taye_Diggs,Idina_Menzel
Carmen_Binladin,Yeslam_bin_Ladin
Midge_Decter,Norman_Podhoretz
Lalla_Bahia,Mohammed_V_of_Morocco
"Louis_Frederick_II,_Prince_of_Schwarzburg-Rudolstadt",Caroline_of_Hesse-Homburg
Thomas_Lee_Judge,Carol_Judge
Kathryn_Bigelow,James_Cameron
Joy_Davidman,C._S._Lewis
Qin_Xianglian,Chen_Shimei
"Anne_Jenkin,_Baroness_Jenkin_of_Kennington",Bernard_Jenkin
George_Sanders,Zsa_Zsa_Gabor
Su-bin_Bak,Jeongjo_of_Joseon
Milton_Acorn,Gwendolyn_MacEwen
Isobel_of_Huntingdon,"Robert_de_Brus,_4th_Lord_of_Annandale"
Hazel_Buckham,Joe_King_(actor)
Xia_Yu_(actor),Yuan_Quan
Barbara_Walters,Merv_Adelson
Luke_Bullen,KT_Tunstall
Dimple_Yadav,Akhilesh_Yadav
Judson_Pearce_Morgan,Kelly_Overton_(actress)
Carlos_Dávila,Herminia_Arrate
Flora_Azikiwe,Nnamdi_Azikiwe
Bibliography_of_Ulysses_S._Grant,Julia_Grant
Miahuaxihuitl,Huitzilihuitl
Nancy_Rubins,Chris_Burden
"Anna_of_Saxony,_Landgravine_of_Hesse","Louis_I,_Landgrave_of_Hesse"
Naglaa_Mahmoud,Mohamed_Morsi
Benjamin_Disraeli,Mary_Anne_Disraeli
Fusako_Kitashirakawa,Prince_Naruhisa_Kitashirakawa
Maria_Theresa_of_Austria_(1816–1867),Ferdinand_II_of_the_Two_Sicilies
Marilyn_Erskine,Stanley_Kramer
Lady_Jane_Grey,Lord_Guildford_Dudley
Tony_Urquhart,Jane_Urquhart
Elizabeth_Lavenza,Victor_Frankenstein
Nancy_Jo_Sales,Frank_Morales
Bonnie_Lee_Bakley,Glynn_Wolfe
KT_Tunstall,Luke_Bullen
John_McCain,Cindy_McCain
Augusta_Dabney,Kevin_McCarthy_(actor)
Leslie_Graves_(nonprofit_executive),Eric_O'Keefe_(political_activist)
Henry_de_Beaumont,"Alice_Comyn,_Countess_of_Buchan"
Barbara_Kolanka,Jerzy_Radziwiłł
Deidre_Hall,Steve_Sohmer
David_Zayas,Liza_Colón-Zayas
Bernard_Herrmann,Lucille_Fletcher
David_Thompson_(Barbadian_politician),Mara_Thompson
Alec_Baldwin,Hilaria_Baldwin
Marshall_Neilan,Blanche_Sweet
Felicia_Farr,Jack_Lemmon
Steve_Berra,Juliette_Lewis
"Charles,_Duke_of_Orléans",Isabella_of_Valois
Saw_Ahlwan_of_Pagan,Narapatisithu
Giridhar_Gamang,Hema_Gamang
Richard_Brinsley_Sheridan,Elizabeth_Ann_Linley
Buddy_Adler,Anita_Louise
"Yolande_II,_Countess_of_Nevers","Robert_III,_Count_of_Flanders"
Andrew_Cockburn,Leslie_Cockburn
Maurice_Blackburn,Doris_Blackburn
"Margaret,_Countess_of_Tyrol","John_Henry,_Margrave_of_Moravia"
Princess_Catherine_of_Württemberg,Prince_Frederick_of_Württemberg
Yellow_Emperor,Leizu
Louise_Dahl-Wolfe,Meyer_Wolfe
James_K._Polk,Sarah_Childress_Polk
Beatrix_of_Baden,"John_II,_Count_Palatine_of_Simmern"
"Margaret_Beauchamp,_Countess_of_Shrewsbury","John_Talbot,_1st_Earl_of_Shrewsbury"
Nelle_Wilson_Reagan,Jack_Reagan
Mallika_Sengupta,Subodh_Sarkar
Donna_Hanover,Rudy_Giuliani
Gerberga_of_Saxony,"Gilbert,_Duke_of_Lorraine"
John_Benedict,John_Gregory_(settler)
William_Spier,Kay_Thompson
Jordan_Chan,Cherrie_Ying
Laura_Bailey_(voice_actress),Travis_Willingham
Cheryl_Paris,Ken_Kercheval
Alexandre_Mnouchkine,Simone_Renant
Charlotte_Rae,John_Strauss
"Renaud_I,_Count_of_Dammartin","Ida,_Countess_of_Boulogne"
Narapatisithu,Saw_Mya_Kan_of_Pagan
Ida_Straus,Isidor_Straus
Elizabeth_Taylor,Michael_Wilding_(actor)
"Gerhard_VI,_Count_of_Holstein-Rendsburg",Catherine_Elisabeth_of_Brunswick-Lüneburg
Katranide_I,Ashot_I_of_Armenia
Atanasio_Monserrate,Jennifer_Monserrate
Kojo_Tovalou_Houénou,Roberta_Dodd_Crawford
"William_II,_Count_of_Hainaut","Joanna,_Duchess_of_Brabant"
Néstor_Kirchner,Cristina_Fernández_de_Kirchner
Steven_Marrs,Courtney_Hazlett
Robert_Zemeckis,Mary_Ellen_Trainor
Kajsa_Ernst,Göran_Stangertz
"Charles,_Count_of_Valois",Mahaut_of_Châtillon
Pauline_Kergomard,Gustave_de_Penmarch
Dan_Mazer,Daisy_Donovan
Charis_Michelsen,Josh_Evans_(film_producer)
Carol_Burnett,Joe_Hamilton_(producer)
Ed_McNamara,Peg_Dixon
Mithu_Chakrabarty,Sabyasachi_Chakrabarty
Jason_Barry,Kristin_Alayna_Crizaldo
Ray_McKinnon_(actor),Lisa_Blount
"Eleanor_Beauchamp,_Duchess_of_Somerset","Thomas_de_Ros,_8th_Baron_de_Ros"
W._Graham_Brown,Marie_Tempest
Michael_Curtiz,Lucy_Doraine
Beatrice_of_Falkenburg,"Richard,_1st_Earl_of_Cornwall"
"Frederick_William,_Duke_of_Courland",Anna_of_Russia
Teotlalco,Moctezuma_II
David_I_of_Kakheti,Ketevan_the_Martyr
Adelaide-Blanche_of_Anjou,William_I_of_Provence
Viveca_Lindfors,Don_Siegel
Joan_Collins,Ron_Kass
"Archduke_Charles,_Duke_of_Teschen",Princess_Henrietta_of_Nassau-Weilburg
Priscilla_Chan_(philanthropist),Mark_Zuckerberg
Paul_McCartney,Heather_Mills
Laodice_IV,Antiochus_IV_Epiphanes
"Christian_II,_Duke_of_Saxe-Merseburg",Erdmuthe_Dorothea_of_Saxe-Zeitz
Bertha_Hernández_Fernández,Mariano_Ospina_Pérez
Guy_II_of_Dampierre,Mathilde_of_Bourbon
"Robert_III,_Count_of_Flanders","Yolande_II,_Countess_of_Nevers"
Gwenda_Hawkes,Douglas_Hawkes
Sultanah_Nur_Zahirah,Mizan_Zainal_Abidin_of_Terengganu
Joseph_Byrne_(Holby_City),Faye_Morton
Carol_Ann_Abrams,Gerald_W._Abrams
Christopher_George,Lynda_Day_George
Emperor_Wu_of_Han,Empress_Wei_Zifu
LisaRaye_McCoy,Michael_Misick
G._V._Raja,Karthika_Thirunal_Lakshmi_Bayi
Alexandra_Feodorovna_(Charlotte_of_Prussia),Nicholas_I_of_Russia
William_Asher,Elizabeth_Montgomery
Khanzada_Begum,Muhammad_Shaybani
Michael_Sars,Maren_Sars
Dara_Rasmi,Chulalongkorn
John_Avlon,Margaret_Hoover
Martin_Mull,Wendy_Haas
Joe_Lieberman,Hadassah_Lieberman
Kulap_Vilaysack,Scott_Aukerman
Emily_Blunt,John_Krasinski
Rachael_Leigh_Cook,Daniel_Gillies
David_Burke_(British_actor),Anna_Calder-Marshall
Jérôme_Bonaparte,Elizabeth_Patterson_Bonaparte
"Ernest_II,_Duke_of_Saxe-Coburg_and_Gotha",Princess_Alexandrine_of_Baden
Elizabeth_FitzHugh,"William_Parr,_1st_Baron_Parr_of_Kendal"
Durgawati_Devi,Bhagwati_Charan_Vohra
Stephen_%22tWitch%22_Boss,Allison_Holker
Princess_Charlotte_Amalie_of_Hesse-Philippsthal,"Anton_Ulrich,_Duke_of_Saxe-Meiningen"
Norman_Lloyd,Peggy_Lloyd
Agnes_of_Hesse,"John_Frederick_II,_Duke_of_Saxony"
Mehmed_III,Handan_Sultan
Maria_Felice_Tibaldi,Pierre_Subleyras
Devon_Jersild,Jay_Parini
Catherine_McClements,Jacek_Koman
Yoweri_Museveni,Janet_Museveni
Joan_Dowling,Harry_Fowler
Feng_Congde,Chai_Ling
"Elizabeth_de_Burgh,_4th_Countess_of_Ulster","Lionel_of_Antwerp,_1st_Duke_of_Clarence"
Emperor_Kanmu,Princess_Sakahito
Ruth_Gordon,Garson_Kanin
Maggie_d'Abo,Mike_d'Abo
"Marie_de_Bourbon,_Countess_of_Soissons","Thomas_Francis,_Prince_of_Carignano"
Hieronim_Florian_Radziwiłł,Teresa_Sapieha
Lowell_Sherman,Pauline_Garon
David_Bordwell,Kristin_Thompson
Maria_Beatrice_of_Savoy,"Francis_IV,_Duke_of_Modena"
Henry_II_of_France,Catherine_de'_Medici
Shwe_Zin_Gon,Bayin_Htwe
Igor_Petrenko,Ekaterina_Klimova
Mona_Darkfeather,Frank_Montgomery
Adelaide_Tambo,Oliver_Tambo
Prince_Oscar_Bernadotte,Ebba_Bernadotte
Patsy_Kensit,Jim_Kerr
Parisa_Bakhtavar,Asghar_Farhadi
Janusz_Ostrogski,Katarzyna_Lubomirska
Jessica_Drake,Evan_Stone
"John_VI,_Prince_of_Anhalt-Zerbst",Sophie_Augusta_of_Holstein-Gottorp
Ramon_Jimenez_Jr.,Abby_Jimenez
Gianni_Agnelli,Marella_Agnelli
Burgess_Meredith,Paulette_Goddard
Sandy_Fox,Lex_Lang
"Mette-Marit,_Crown_Princess_of_Norway","Haakon,_Crown_Prince_of_Norway"
Honey_Irani,Javed_Akhtar
Aneurin_Bevan,"Jennie_Lee,_Baroness_Lee_of_Asheridge"
Fernanda_Lima,Rodrigo_Hilbert
"Donald_of_Islay,_Lord_of_the_Isles","Mariota,_Countess_of_Ross"
Candy_Carson,Ben_Carson
Pascale_Ehrenfreund,Bernard_Foing
Anne_Spielberg,Danny_Opatoshu
Adela_of_Meissen,Sweyn_III_of_Denmark
Estrid_Bjørnsdotter,Magnus_V_of_Norway
Princess_Sibylla_of_Saxe-Coburg_and_Gotha,"Prince_Gustaf_Adolf,_Duke_of_Västerbotten"
"Katherine_Neville,_Baroness_Hastings","William_Hastings,_1st_Baron_Hastings"
Josh_Randall,Claire_Rankin
Marian_Nixon,Ben_Lyon
Princess_Elisabeth_of_Prussia,Prince_Charles_of_Hesse_and_by_Rhine
"Agnes_of_France,_Byzantine_Empress",Alexios_II_Komnenos
"Gian_Gastone_de'_Medici,_Grand_Duke_of_Tuscany",Anna_Maria_Franziska_of_Saxe-Lauenburg
"Roger_W._Ferguson,_Jr.",Annette_Nazareth
Bharat_Patankar,Gail_Omvedt
Prince_Charles_of_Hesse-Kassel,Princess_Louise_of_Denmark_(1750–1831)
John_Alderton,Pauline_Collins
Bettina_Gorton,John_Gorton
"John_Holland,_2nd_Duke_of_Exeter","Beatrice,_Countess_of_Arundel"
"Otto_I,_Margrave_of_Brandenburg",Judith_of_Poland
Prince_Yasuhiko_Asaka,Princess_Nobuko_Asaka
Thomas_Jouannet,Alexandra_Lamy
Nancy_Marchand,Paul_Sparer
Misael_Pastrana_Borrero,María_Cristina_Arango_Vega
"Francesco_I_d'Este,_Duke_of_Modena",Lucrezia_Barberini
Maria_von_Trapp,Georg_von_Trapp
"Valerian_Wellesley,_8th_Duke_of_Wellington","Diana_Wellesley,_Duchess_of_Wellington"
Mao_Anqing,Shao_Hua
Michel_Noll,Carol_Drinkwater
Richard_Lumsden,Sophie_Thompson
Barnard_Hughes,Helen_Stenborg
Grand_Duchess_Vera_Constantinovna_of_Russia,Duke_Eugen_of_Württemberg_(1846–1877)
"Charles_V,_Holy_Roman_Emperor",Isabella_of_Portugal
David_Smith_(Canadian_senator),Heather_Forster_Smith
Maurice_Tourneur,Jacques_Tourneur
Zofia_Krasińska,Krzysztof_Ossoliński
"Anne,_Princess_Royal",Mark_Phillips
Marianne_Curan,Bob_Goen
Lilyan_Tashman,Edmund_Lowe
Sebastián_Rulli,Cecilia_Galliano
Jenny_Shimizu,Rebecca_Loos
Tipper_Gore,Al_Gore
Tracey_Holmes,Stan_Grant_(journalist)
Doug_Heffernan,Carrie_Heffernan
Darius_Vâlcov,Lavinia_Șandru
"George,_Margrave_of_Brandenburg-Ansbach",Beatrice_de_Frangepan
Annæus_Johannes_Schjødt,Edle_Hartmann
James_Earl_Carter_Sr.,Lillian_Gordy_Carter
Maria_Isabel_of_Portugal,Ferdinand_VII_of_Spain
Imee_Marcos,Tommy_Manotoc
Yuri_Bakhshyan,Anahit_Bakhshyan
Camille_Grammer,Kelsey_Grammer
Jeffrey_Hunter,Barbara_Rush
Luis_H._Álvarez,Blanca_Magrassi_Scagno
Rina_Mimoun,Scott_Weinger
Camille_Paule,Salima_Machamba
Caroline_McWilliams,Michael_Keaton
Gordon_Ramsay,Tana_Ramsay
Padma_Desai,Jagdish_Bhagwati
Yutte_Stensgaard,Tony_Curtis
Ermentrude_of_Orléans,Charles_the_Bald
Proinsias_Mac_Aonghusa,Catherine_McGuinness
Josiane_Balasko,George_Aguilar
"Maurice,_Duke_of_Saxe-Zeitz",Sophie_Elisabeth_of_Schleswig-Holstein-Sonderburg-Wiesenburg
Anna_Marie_of_Brunswick-Lüneburg,"Albert,_Duke_of_Prussia"
Christopher_Monger,Karen_Montgomery
Lord_Alfred_Douglas,Olive_Custance
"Elizabeth_Seymour,_Duchess_of_Somerset","Charles_Seymour,_6th_Duke_of_Somerset"
Eva_Klein,George_Klein_(biologist)
Jean_Boht,Carl_Davis
Gertrude_Olmstead,Robert_Z._Leonard
Lloyd_Levitin,Sonia_Levitin
Dilys_Hamlett,Caspar_Wrede
"Robert_Gascoyne-Cecil,_3rd_Marquess_of_Salisbury","Georgina_Gascoyne-Cecil,_Marchioness_of_Salisbury"
Roger_Cohen,Frida_Baranek
Minnie_Lichtenstein_Marcus,Herbert_Marcus
Nancy_Walton_Laurie,Bill_Laurie
Lucy_Owen,Rhodri_Owen
Ann_Sheridan,Edward_Norris
Mrkša_Žarković,Ruđina_Balšić
Vita_Sackville-West,Harold_Nicolson
Louise_Elisabeth_of_Courland,"Frederick_II,_Landgrave_of_Hesse-Homburg"
Shin_Saw_of_Ava,Minkhaung_I
Dan_Gilroy,Rene_Russo
Lionel_Monckton,Gertie_Millar
Princess_Isabella_of_Bavaria,"Prince_Thomas,_Duke_of_Genoa"
Paul_Milliet,Ada_Adini
Ruth_Goldbloom,Richard_Goldbloom
Ann_Dunham,Lolo_Soetoro
Margaret_of_England,Alexander_III_of_Scotland
Mayo_A._Shattuck_III,Molly_Shattuck
Sergio_Osmeña,Esperanza_Osmeña
Kerry_Armstrong,Brad_Robinson
Asma_al-Assad,Bashar_al-Assad
John_Kassir,Julie_Benz
Olivia_Tennet,Milo_Cawthorne
Charles_Stewart_Parnell,Katharine_O'Shea
Pernell_Roberts,Judith_Roberts_(actress)
Joyce_Kilmer,Aline_Murray_Kilmer
Walt_Whitman_Rostow,Elspeth_Rostow
Zaynab_Khadr,Khalid_Abdullah_(Egyptian)
Miguel_Boyer,Elena_Arnedo
Ariane_Labed,Yorgos_Lanthimos
Sanjay_Dutt,Richa_Sharma_(actress)
Marcus_Aemilius_Lepidus_(triumvir),Junia_Secunda
William_the_Silent,Charlotte_of_Bourbon
Larry_Flynt,Althea_Flynt
Herod_Antipas,Herodias
Rachelle_Wilkos,Steve_Wilkos
Gorm_the_Old,Thyra
Jane_Octavia_Brookfield,William_Henry_Brookfield
Jinx_Falkenburg,Tex_McCrary
Hillary_Clinton,Bill_Clinton
Hertha_Pauli,Carl_Behr
Parakala_Prabhakar,Nirmala_Sitharaman
Gena_Lee_Nolin,Cale_Hulse
Ned_Brower,Sarah_Jane_Morris_(actress)
Christine_Longford,"Edward_Pakenham,_6th_Earl_of_Longford"
Theresa_Maria_Clark,Hugh_Massey_Clark
Saw_Mon_Hla,Anawrahta
Wyatt_Earp,Mattie_Blaylock
"Richilde,_Countess_of_Hainaut","Baldwin_VI,_Count_of_Flanders"
Victor_Orsatti,Dolores_Donlon
Susan_Bluestein,Brad_Davis_(actor)
Wendy_Padbury,Melvyn_Hayes
Jane_Hajduk,Tim_Allen
D._W._Griffith,Linda_Arvidson
John_DeLorean,Kelly_Harmon
John_I_of_Aragon,Martha_of_Armagnac
Zsa_Zsa_Gabor,Frédéric_Prinz_von_Anhalt
Bernie_Ecclestone,Slavica_Ecclestone
Fredrik_Reinfeldt,Filippa_Reinfeldt
Anthony_Quayle,Dorothy_Hyson
Dinesh_Prasad_Singh,Veena_Devi
Joyce_Kozloff,Max_Kozloff
Prince_Arsen_of_Yugoslavia,Aurora_Pavlovna_Demidova
Krishnachandran,Vanitha_Krishnachandran
Barbara_Hutton,Igor_Troubetzkoy
Duke_John_Albert_of_Mecklenburg,Princess_Elisabeth_of_Stolberg-Rossla
Faye_Emerson,Skitch_Henderson
Fleur_Adcock,Alistair_Campbell_(poet)
Bimbisara,Khema
