"Sydney_Buxton,_1st_Earl_Buxton",Prince_Arthur_of_Connaught
James_Louis_Sobieski,John_III_Sobieski
Zofia_Krasińska,Stanisław_Krasiński_(1558–1617)
Nathan_Rosen,Albert_Einstein
Sattam_bin_Abdulaziz_Al_Saud,Khalid_of_Saudi_Arabia
Afonso_III_of_Portugal,Denis_of_Portugal
Sükhbaataryn_Yanjmaa,Yumjaagiin_Tsedenbal
Zdeněk_Škromach,Jiří_Paroubek
Casimir_IV_Jagiellon,Władysław_II_Jagiełło
Samuel_Betts,Samuel_Hayes_(settler)
Joe_Friday,Jack_Webb
Emperor_Zhongzong_of_Tang,Emperor_Shang_of_Tang
Nyaung-u_Sawrahan,Theinhko
"Henry_III,_Margrave_of_Meissen","Louis_IV,_Landgrave_of_Thuringia"
"Ferdinand_IV,_Grand_Duke_of_Tuscany","Leopold_II,_Grand_Duke_of_Tuscany"
"William_Lyttelton,_3rd_Baron_Lyttelton","Thomas_Foley,_3rd_Baron_Foley"
William_Menelaus,John_Josiah_Guest
John_Gorton,Billy_Snedden
Norah_Al_Faiz,Abdullah_of_Saudi_Arabia
Gregory_Campbell_(politician),Peter_Robinson_(Northern_Ireland_politician)
Jerzy_Dominik_Lubomirski,Barbara_Tarło
Elizabeth_Richeza_of_Poland,"Agnes_of_Bohemia,_Duchess_of_Jawor"
Hussein_Kamel_of_Egypt,Fuad_I_of_Egypt
Princess_Louise_of_Orléans,Princess_Maria_de_la_Esperanza_of_Bourbon-Two_Sicilies
"Edwyn_Scudamore-Stanhope,_10th_Earl_of_Chesterfield","Thomas_Thynne,_5th_Marquess_of_Bath"
Maurice_Costello,Dolores_Costello
Barbara_Jagiellon,Christine_of_Saxony
Steele_Hall,Nancy_Buttfield
Gunnora,Judith_of_Brittany
Gilbert_Flamank,Henry_VIII_of_England
"Rainier_III,_Prince_of_Monaco","Princess_Charlotte,_Duchess_of_Valentinois"
James_Helmick_Beatty,Benjamin_Harrison
"Katherine_Villiers,_Duchess_of_Buckingham","Francis_Manners,_6th_Earl_of_Rutland"
Mark_Faber,Harold_Macmillan
Casimir_William_of_Hesse-Homburg,"Frederick_II,_Landgrave_of_Hesse-Homburg"
Harry_Hamlin,Ursula_Andress
Ian_Carnell,Kevin_Rudd
"Leonard_Courtney,_1st_Baron_Courtney_of_Penwith",Edward_Horsman
Emetullah_Rabia_Gülnuş_Sultan,Saliha_Sultan
Romeo_Johnson,R._Kelly
Madeleine_Albright,Colin_Powell
Christiane_Charlotte_of_Württemberg-Winnental,"Frederick_Charles,_Duke_of_Württemberg-Winnental"
Stanley_Bruce,"Henry_Forster,_1st_Baron_Forster"
George_Charles_Grey,John_Profumo
Jim_Butcher,C._S._Lewis
Haakon_the_Young,Haakon_IV_of_Norway
Geoffrey_R._Pyatt,Barack_Obama
Lauren_Fenmore,William_J._Bell
Duy_Tân,Bảo_Vàng
DJ_Speedy,Beyoncé
Mohammad_Farhadi,Mir-Hossein_Mousavi
Zofia_Branicka,Franciszek_Ksawery_Branicki
Stella_Kowalski,Amy_Ryan
"John_Hay,_2nd_Marquess_of_Tweeddale","Anne,_Queen_of_Great_Britain"
Richard_N._Cooper,Bill_Clinton
Bob_Newhart,Jay_Leno
Anne_of_Gloucester,"Henry_Bourchier,_1st_Earl_of_Essex"
Mary_Margaret_O'Reilly,Nellie_Tayloe_Ross
Tom_Gallagher,Charlie_Crist
Farouk_Sultan,Hosni_Mubarak
Ed_Rendell,Catherine_Baker_Knoll
Denis_Henry,Robert_Chichester
Blanche_Oelrichs,Margaret_Wise_Brown
Mehli_Mehta,Zubin_Mehta
Tribejrutama_Dhamrong,Chulalongkorn
"Frederick_II,_Holy_Roman_Emperor","Otto_IV,_Holy_Roman_Emperor"
Henry_III_of_Castile,"Eleanor_of_Aragon,_Queen_of_Castile"
James_L._Jones,Bill_Clinton
Lady_Mary_Grey,"Frances_Grey,_Duchess_of_Suffolk"
Early_life_and_career_of_Suharto,Try_Sutrisno
Abdulai_Hamid_Charm,Ernest_Bai_Koroma
Morena_Baccarin,Ben_McKenzie
Cheri_Daniels,Billy_Herman
Yun_Yat,Hu_Nim
Dan_Quayle,George_H._W._Bush
Wilma_Flintstone,Pebbles_Flintstone
Manuel_L._Quezon,José_P._Laurel
Joe_Clark,Jean_Chrétien
Russell_Brown,Ed_Miliband
Jesse_Ed_Davis,Rod_Stewart
N._M._Perera,C._P._de_Silva
Oleg_I_of_Chernigov,Vsevolod_II_of_Kiev
Ellen_Hamlin,Mary_Cyrene_Burch_Breckinridge
Ariadne_Oliver,Zoë_Wanamaker
Ericka_Yancey,Victoria_Beckham
"Henry_V,_Duke_of_Mecklenburg","Magnus_II,_Duke_of_Mecklenburg"
"Maximilian_I,_Holy_Roman_Emperor","Charles_V,_Holy_Roman_Emperor"
Darren_Dalton,Darren_Daulton
Maureen_O'Sullivan,Patrick_Villiers_Farrow
Lorenzo_Montúfar_y_Rivera,Enrique_Gómez_Carrillo
Andie_McPhee,Doug_Witter
"Dorothy_Percy,_Countess_of_Northumberland","Walter_Devereux,_1st_Earl_of_Essex"
"Ercole_III_d'Este,_Duke_of_Modena","Francis_IV,_Duke_of_Modena"
Hussein_Kamel_al-Majid,Saddam_Hussein
Sambhaji,Shivaji
Mehmed_VI,Abdülmecid_I
Gao_Cheng,Gao_Huan
Mark_Morton_(politician),Jeff_Bate
José_Miguel_Carrera,Bernardo_O'Higgins
Patricia_Wald,Jimmy_Carter
"Maud_de_Badlesmere,_Countess_of_Oxford",Margaret_de_Vere
"Alice_de_Lusignan,_Countess_of_Surrey",Isabella_de_Warenne
Patti_LaBelle,Mariah_Carey
Herod_the_Great,Herod_Antipas
"Friedrich_Hermann_Otto,_Prince_of_Hohenzollern-Hechingen","Constantine,_Prince_of_Hohenzollern-Hechingen"
Duke_Xian_of_Jin,Duke_Wu_of_Jin
Constance_of_Arles,Bertha_of_Burgundy
James_II_of_Aragon,Frederick_III_of_Sicily
Phillip_V._Sanchez,Richard_Nixon
Abu_Aiah_Koroma,Sia_Koroma
"Maximilian_I,_Holy_Roman_Emperor","Eleanor_of_Portugal,_Holy_Roman_Empress"
Abdülmecid_I,Bezmiâlem_Sultan
Bibliography_of_Thomas_Jefferson,Martha_Jefferson_Randolph
J._N._Andrews,James_Springer_White
Ja'far_ibn_Abi_Talib,Abdullah_ibn_Ja'far
Duchess_Elisabeth_Sophie_of_Mecklenburg,"John_Albert_II,_Duke_of_Mecklenburg"
Peter_Dutton,Tony_Abbott
Thomas_Gage,Thomas_Hutchinson_(governor)
"John_Hamilton-Gordon,_1st_Marquess_of_Aberdeen_and_Temair",Mackenzie_Bowell
Lorenzo_Priuli,Girolamo_Priuli_(1486–1567)
Elvira_Hancock,Oliver_Stone
Allan_Reuss,Harry_James
A._K._Khandker,Hussain_Muhammad_Ershad
"Maximilian_II_Emanuel,_Elector_of_Bavaria","Charles_VII,_Holy_Roman_Emperor"
Constance_of_Antioch,"Fulk,_King_of_Jerusalem"
Philippe_Séguin,Nicolas_Sarkozy
Princess_Ingeborg_of_Denmark,Princess_Margaretha_of_Sweden
Mihály_Károlyi,Sándor_Garbai
Paul_A._Engelmayer,Barack_Obama
Andrew_Walker_(politician),James_McCombs
Phyllis_Cilento,Diane_Cilento
Saw_U_of_Myinsaing,Saw_Htut_of_Pinya
Imelda_Marcos,Fidel_Ramos
Don_Henley,Trisha_Yearwood
Matthias_Corvinus,"Frederick_III,_Holy_Roman_Emperor"
Frederick_Augustus_III_of_Saxony,Princess_Margarete_Karola_of_Saxony
"George_Ramsay,_8th_Earl_of_Dalhousie","George_Ramsay,_9th_Earl_of_Dalhousie"
Princess_Eleonore_Erdmuthe_of_Saxe-Eisenach,Christiane_Eberhardine_of_Brandenburg-Bayreuth
Şehzade_Ömer,Meylişah_Hatun
Francis_I_of_France,Louis_XII_of_France
Archibald_Scott_Cleghorn,Liliuokalani
"Margaret,_Countess_of_Anjou","Charles_II,_Count_of_Alençon"
"Valentina_Visconti,_Queen_of_Cyprus",Helvis_of_Brunswick-Grubenhagen
Jacobus_Van_Cortlandt,Caleb_Heathcote
Julie_E._Cram,Rhonda_Keenum
Felipe_González,José_María_Aznar
George_Steptoe_Washington,Eugenia_Washington
Edith_Bouvier_Beale,Jacqueline_Kennedy_Onassis
Naile_Sultan,Abdülmecid_I
Edoardo_Ponti,Carlo_Ponti
"James_Stewart,_1st_Earl_of_Moray",Margaret_Erskine
Julio_Voltio,Beyoncé
Ashot_Yeghiazaryan,Serzh_Sargsyan
Bill_DeWeese,Frank_Dermody
Tony_Abbott,Quentin_Bryce
Mae_Brussell,Isaac_Magnin
H._John_Heinz_III,Christopher_Heinz
Trent_Lott,Bob_Dole
Xanana_Gusmão,José_Ramos-Horta
List_of_Waterloo_Road_characters_(series_4),Katy_Carmichael
Emperor_Gaozong_of_Tang,Emperor_Zhongzong_of_Tang
Jerry_Sheindlin,Ed_Koch
Christopher_Guest,Nicholas_Guest
Mary_Forbes,Ralph_Forbes
Frank_Frantz,Theodore_Roosevelt
Princess_Regina_of_Saxe-Meiningen,Walburga_Habsburg_Douglas
Gayantha_Karunathilaka,Ranil_Wickremesinghe
Lucille_Ball,Lucie_Arnaz
Hilaria_Aguinaldo,Aurora_Quezon
Chiang_Kai-shek,Chen_Cheng
Jomo_Kenyatta,Jaramogi_Oginga_Odinga
Pope_Alexander_VI,Lucrezia_Borgia
Pazzawta_of_Prome,Athinkhaya
Friedrich_Ebert,Gustav_Bauer
Ray_Anthony,Frank_Sinatra
"Philipp_I,_Count_of_Hanau-Lichtenberg","Reinhard_II,_Count_of_Hanau"
Herod_the_Great,Salome_I
Tribhuvan_of_Nepal,Gyanendra_of_Nepal
"Stanley_Orme,_Baron_Orme",James_Callaghan
John_Redwood,Neil_Hamilton_(politician)
Qianlong_Emperor,Imperial_Noble_Consort_Zhemin
Frederick_the_Fair,"Louis_IV,_Holy_Roman_Emperor"
John_O._Bennett,Richard_Codey
"Alessandro_Torlonia,_5th_Prince_of_Civitella-Cesi","Marino_Torlonia,_4th_Prince_of_Civitella-Cesi"
Constantine_VI,Leo_IV_the_Khazar
Omer_Bhatti,Michael_Jackson
Black_Point_(artist),Don_Omar
Rupert_Murdoch,Sarah_Murdoch
Vasily_II_of_Moscow,Ivan_III_of_Russia
"Edward_Hyde,_1st_Earl_of_Clarendon","Henry_Cary,_4th_Viscount_Falkland"
Grand_Duchess_Anastasia_Mikhailovna_of_Russia,Duchess_Cecilie_of_Mecklenburg-Schwerin
Fern_Britton,John_Leslie_(TV_presenter)
Luarsab_I_of_Kartli,Simon_I_of_Kartli
Saliha_Sultan_(daughter_of_Ahmed_III),Ahmed_III
Vilma_Santos,Dina_Bonnevie
"Prince_Andrew,_Duke_of_York",Princess_Beatrice_of_York
"Robert_de_Brus,_6th_Lord_of_Annandale","Robert_de_Brus,_5th_Lord_of_Annandale"
Michael_Robert_Hogan,George_H._W._Bush
Normand_Poirier,Vladimir_Nabokov
Andrew_Stein,Percy_Sutton
Derek_Nikitas,Vladimir_Nabokov
Conrad_of_Montferrat,Judith_of_Babenberg
Patricia_Arquette,Alexis_Arquette
Alfred_Gyan,John_Dramani_Mahama
Grand_Duke_Michael_Nikolaevich_of_Russia,Grand_Duke_Nicholas_Mikhailovich_of_Russia
George_Belly_Ukeke,Kamehameha_III
Nibha_Nobhadol,Chulalongkorn
Ben_Wyatt_(Parks_and_Recreation),President_of_the_United_States
"Sir_Robert_Eden,_1st_Baronet,_of_Maryland",Thomas_Johnson_(jurist)
Ernst_Kaltenbrunner,Reinhard_Heydrich
Cerrah_Mehmed_Pasha,Mehmed_III
"Albert_V,_Duke_of_Bavaria","William_V,_Duke_of_Bavaria"
Bo_Lundgren,Carl_Bildt
Helie_of_Burgundy,"Odo_I,_Duke_of_Burgundy"
S._R._Nathan,Lee_Hsien_Loong
Robert_Knollys_(politician_died_1619),"Thomas_Egerton,_1st_Viscount_Brackley"
Gina_Yashere,Bill_Cosby
John_Charles_Herries,"Arthur_Wellesley,_1st_Duke_of_Wellington"
Nancy_Allen_(actress),Nancy_Allan
Cecilia_Yip,Maggie_Cheung
Chuck_Kaye,Madonna_(entertainer)
Alfonso_López_Michelsen,Misael_Pastrana_Borrero
Choʻlpon,William_Shakespeare
Joan_of_Taranto,Thamar_Angelina_Komnene
William_J._Mills,Theodore_Roosevelt
"Penelope_Blount,_Countess_of_Devonshire","Henry_Rich,_1st_Earl_of_Holland"
Robert_Gardner_(anthropologist),Robert_Lowell
E._W._Hobson,John_Maynard_Keynes
List_of_High_School_Musical_characters,Corbin_Bleu
Kate_Carnell,Jacqui_Burke
"Charles_IV,_Holy_Roman_Emperor","Sigismund,_Holy_Roman_Emperor"
Hanif_Willis-Abdurraqib,Pete_Wentz
Ray_J,Kim_Kardashian
Gustave_Choquet,Nassif_Ghoussoub
Dorothy_Zbornak,Bea_Arthur
Joseph_Grew,Herbert_Hoover
Hun_Sen,Norodom_Ranariddh
Thomas_Mayne_Reid,Lord_Byron
Abdullah_Tarmugi,Lee_Hsien_Loong
Gemma_Teller_Morrow,Jax_Teller
Amalric_of_Jerusalem,Isabella_I_of_Jerusalem
René_of_Anjou,"Yolande,_Duchess_of_Lorraine"
Theodore_Roosevelt,Martha_Bulloch_Roosevelt
Lester_B._Pearson,John_Diefenbaker
Dennis_Hastert,George_W._Bush
Rasolo,Niumataiwalu
Anton_Vaino,Vladimir_Putin
Shah_Shuja_(Mughal_prince),Mumtaz_Mahal
Bret_Easton_Ellis,Philip_Roth
Ricardo_Maduro,Manuel_Zelaya
Huey_Long,Edwin_S._Broussard
Ben_Nighthorse_Campbell,John_McCain
Mia_Farrow,Tisa_Farrow
Austin_Tate,Donald_Michie
"Yunzhi,_Prince_Zhi",Kangxi_Emperor
Inwa_Mibaya,Natshin_Medaw
Alfonso_V_of_León,Sancha_of_León
Empress_Zhang_(Wang_Yanzheng's_wife),Empress_Li_(Wang_Yanxi)
"Jean,_Grand_Duke_of_Luxembourg","Henri,_Grand_Duke_of_Luxembourg"
Christian_VI_of_Denmark,Louise_of_Mecklenburg-Güstrow
Lewis_Williams_Douglas,Harry_S._Truman
V._V._Giri,Fakhruddin_Ali_Ahmed
"Edward_Smith-Stanley,_14th_Earl_of_Derby","Charles_Grey,_2nd_Earl_Grey"
Empress_Zhangsun,Empress_Wang_(Gaozong)
Francisco_de_Tello_de_Guzmán,Philip_II_of_Spain
Stefan_the_First-Crowned,Stefan_Nemanja
"Augustus_George,_Margrave_of_Baden-Baden","Louis_George,_Margrave_of_Baden-Baden"
C-3PO,George_Lucas
Debbie_Stabenow,Pat_Roberts
William_Bratton,Francis_Roache
Serhiy_Tihipko,Viktor_Yushchenko
Charles_the_Younger,Louis_the_Pious
"Sidney_Godolphin,_1st_Earl_of_Godolphin","Francis_Godolphin,_2nd_Earl_of_Godolphin"
Janet_Auchincloss_Rutherfurd,Janet_Lee_Bouvier
Rhys_ap_Gruffydd,Gruffydd_ap_Rhys
"Ferdinando_II_de'_Medici,_Grand_Duke_of_Tuscany","Cosimo_II_de'_Medici,_Grand_Duke_of_Tuscany"
Minkhaung_I,Minyekyawswa
"William_IV,_Count_of_Toulouse",Almodis_de_la_Marche
Chip_Rosenbloom,Carroll_Rosenbloom
Álvaro_Arzú,Alfonso_Portillo
"Helen_Newlove,_Baroness_Newlove",Louise_Casey
Béla_I_of_Hungary,Lampert_of_Hungary
Birch_Bayh,Vance_Hartke
Maria_Caterina_Brignole,Giuseppe_Brignole
Grace_Van_Pelt,Amanda_Righetti
Mao_Anying,Mao_Zedong
Valentinian_I,Gratian
Kazimierz_Poniatowski,Konstancja_Czartoryska_(1700–1759)
Achille_Mbembe,Michel_Foucault
Maria_Amalia_of_Austria,Maria_Anna_Sophia_of_Saxony
Ventidius_Cumanus,Claudius
George_Green_(songwriter),John_Mellencamp
Carmine_Appice,Rod_Stewart
Alla_Pugacheva,Philipp_Kirkorov
"George_I,_Landgrave_of_Hesse-Darmstadt","Philip_I,_Landgrave_of_Hesse"
Taissa_Farmiga,Renn_Hawkey
Tommy_LiPuma,David_Foster
"Nino,_Princess_of_Mingrelia",Ketevan_Andronikashvili
Jon_Randall,Brad_Paisley
Chiang_Kai-shek,H._H._Kung
"Anton_Ulrich,_Duke_of_Saxe-Meiningen",Princess_Charlotte_of_Saxe-Meiningen
Jennifer_Lash,Magnus_Fiennes
Dianne_Feinstein,Chuck_Grassley
Laura_Miller,Ron_Kirk
Prince_Friedrich_of_Hesse_and_by_Rhine,Princess_Alice_of_the_United_Kingdom
Michael_I_of_Russia,Alexis_of_Russia
"Macbeth,_King_of_Scotland",Gille_Coemgáin_of_Moray
Rudbari,Muhammad
Oliver_Winchester,William_Wirt_Winchester
Clement_Attlee,Winston_Churchill
Badlishah_of_Kedah,Abdul_Halim_of_Kedah
Princess_Victoria_of_Hesse_and_by_Rhine,Princess_Alice_of_the_United_Kingdom
Frank_J._Battisti,John_F._Kennedy
Robert_Kean,John_Kean_(New_Jersey)
Najib_Razak,Abdul_Halim_of_Kedah
Prince_Louis_Charles_of_Prussia,Frederick_William_II_of_Prussia
Ralph_Goodale,Justin_Trudeau
"Frederick_VIII,_Duke_of_Schleswig-Holstein",Princess_Louise_Sophie_of_Schleswig-Holstein-Sonderburg-Augustenburg
William_J._Porter,John_F._Kennedy
"Frederick_William,_Elector_of_Brandenburg","George_William,_Elector_of_Brandenburg"
"Louis_IV,_Holy_Roman_Emperor","Henry_VII,_Holy_Roman_Emperor"
Pattie_Howard,Michael_Jackson
Ingmar_Bergman,Anna_Bergman
Shehbaz_Sharif,Dost_Muhammad_Khosa
Playing_with_the_Enemy,Theodore_Roosevelt
Bryten_Goss,Jason_Lee_(actor)
Hermilando_Mandanas,Raneo_Abu
Michael_Corleone,Sandra_Corleone
"Henry_IV,_Holy_Roman_Emperor",Conrad_II_of_Italy
List_of_Who_Framed_Roger_Rabbit_characters,Stubby_Kaye
"Ernst_I,_Prince_of_Hohenlohe-Langenburg",Princess_Adelheid_of_Hohenlohe-Langenburg
Harold_Herath,Dingiri_Banda_Wijetunga
Roger_Greenawalt,Rufus_Wainwright
Jane_Wymark,Patrick_Wymark
"Leopold_II,_Prince_of_Anhalt-Dessau","Leopold_I,_Prince_of_Anhalt-Dessau"
Kei_Akagi,Miles_Davis
Mercedes_Bass,Farah_Pahlavi
Tez_Ilyas,Muhammad_Ali
Ramiro_I_of_Aragon,Sancho_Ramírez
Walter_Edward_Davidson,James_Dooley_(politician)
Christopher_Idle_(politician),"James_Gascoyne-Cecil,_2nd_Marquess_of_Salisbury"
Lorian_Hemingway,Ernest_Hemingway
Esma_Sultan_(daughter_of_Abdul_Hamid_I),Abdul_Hamid_I
Erin_Hill,Kanye_West
Ferdinand_Zvonimir_von_Habsburg,Francesca_von_Habsburg
"Joanna_of_Aragon,_Countess_of_Ampurias",Maria_of_Navarre
George_Grey,Edward_Stafford_(politician)
Adelaide_of_Susa,"Otto_I,_Count_of_Savoy"
Maximilian_I_Joseph_of_Bavaria,Prince_Karl_Theodor_of_Bavaria
Ptolemy_IX_Lathyros,Cleopatra_III_of_Egypt
Clara_Mamet,David_Mamet
Judy_Foote,Diane_Finley
Jonathan_Peel,"Sidney_Herbert,_1st_Baron_Herbert_of_Lea"
Madison_Kocian,Cecile_Canqueteau-Landi
Abaoji,Emperor_Taizong_of_Liao
Katia_Mann,Klaus_Mann
Kunti,Karna
Angela_Martin,Angela_Kinsey
Shahid_Khaqan_Abbasi,Nawaz_Sharif
"Bruce_Grocott,_Baron_Grocott",Tony_Blair
Elizabeth_Richeza_of_Poland,Anne_of_Bohemia_(1290–1313)
1996–97_West_Bromwich_Albion_F.C._season__Paul_Peschisolido__1,Paul_Peschisolido
Juan_Perón,Hortensio_Quijano
Maximian,Maximinus_II
Fearne_Cotton,Billy_Cotton
Charles_Reeves,Prince_(musician)
Victor_Amadeus_II_of_Sardinia,Charles_Emmanuel_III_of_Sardinia
Alonzo_J._Edgerton,Benjamin_Harrison
Kesang_Choden_(born_1930),Phuntsho_Choden
Claude_R._Wickard,Harry_S._Truman
Liza_Minnelli,Lorna_Luft
Nick_Greiner,Elizabeth_II
Ken_Burgess_(musician),Vincent_Price
"Alfonso_I_d'Este,_Duke_of_Ferrara",Ippolito_II_d'Este
Paul_Wickens,Elton_John
Garfield_(character),Lorenzo_Music
Emperor_Taizong_of_Tang,Emperor_Gaozong_of_Tang
Louis_Susman,Elizabeth_II
"Philip_I,_Duke_of_Pomerania","George_I,_Duke_of_Pomerania"
Ingerid_of_Denmark,Margaret_Fredkulla
Zhang_Dejiang,Xi_Jinping
Frances_Walsingham,Ursula_St._Barbe
Ali_Tayebnia,Hassan_Rouhani
"Leka_I,_Crown_Prince_of_Albania","Leka_II,_Crown_Prince_of_Albania"
Archduchess_Margarethe_Klementine_of_Austria,"Franz_Joseph,_9th_Prince_of_Thurn_and_Taxis"
Manuel_Bulnes,Antonio_Varas
Volodymyr_Radchenko,Viktor_Yushchenko
George_Kariotis,William_Weld
Harry_Reid,Mitch_McConnell
Elaine_McCoy,Adrienne_Clarkson
Georges_Vanier,Elizabeth_II
Tryggvi_Þórhallsson,Ásgeir_Ásgeirsson
Ulysses_S._Grant_presidential_administration_reforms,Andrew_Johnson
Rodney_Jerkins,Beyoncé
"John_III,_Duke_of_Brittany","Arthur_II,_Duke_of_Brittany"
Howard_Dean,Tim_Kaine
Heriberto_Félix_Guerra,Joaquín_Montaño_Yamuni
Bill_Skate,Elizabeth_II
Nicholas_Longworth,Stanley_E._Bowdle
Michael_I_of_Romania,Carol_II_of_Romania
Murphy_J._Foster_Jr.,Kathleen_Blanco
Prince_Azim_of_Brunei,Hassanal_Bolkiah
"George_Sutherland-Leveson-Gower,_5th_Duke_of_Sutherland",William_Leach_(Labour_politician)
Jolie_Gabor,Zsa_Zsa_Gabor
Shunzhi_Emperor,Hong_Taiji
Levan_of_Kartli,Vakhtang_V_of_Kartli
Paul_Merton,Charlie_Chaplin
False_Dmitriy_I,Vasili_IV_of_Russia
Brittany_Hodges,William_J._Bell
Jadwiga_Dzieduszycka,Piotr_Michał_Czartoryski
Vakhtang_V_of_Kartli,Rostom_of_Kartli
Louis_the_Pious,Lothair_I
Shirley_Chater,Bill_Clinton
Jehan_Sadat,Suzanne_Mubarak
Anatoly_Sobchak,Vladimir_Anatolyevich_Yakovlev
Sean_M._Carroll,Ludwig_Boltzmann
Christopher_Cox,John_B._T._Campbell_III
A._N._R._Robinson,Noor_Hassanali
Peter_Sollett,Martin_Scorsese
Ali_İhsan_Su,Recep_Tayyip_Erdoğan
Jeremiah_Van_Rensselaer,Stephen_Van_Rensselaer
"Henry_V,_Holy_Roman_Emperor","Henry_IV,_Holy_Roman_Emperor"
Damon_Elliott,Tom_Green
Nicholas_II_of_Russia,Grand_Duchess_Tatiana_Nikolaevna_of_Russia
Carlos_Dominguez_III,Corazon_Aquino
"Bernhard,_Count_of_Anhalt",Henry_the_Lion
Zulema_Jattin_Corrales,Francisco_José_Jattin_Safar
William_McMahon,John_Gorton
Kathleen_M._Williams,Barack_Obama
"William_Plunket,_5th_Baron_Plunket",Edward_VII
Elisabeth_Beskow,Natanael_Beskow
Steve_Rennie,Ozzy_Osbourne
Viktor_Yushchenko,Leonid_Kuchma
Murad_Bakhsh,Mumtaz_Mahal
Sarath_Fonseka,Roshan_Goonetileke
Bill_Champlin,David_Foster
FA_Youth_Cup_Finals_of_the_1990s,David_Beckham
Aziz_Qureshi,Krishan_Kant_Paul
"Ferdinand_III,_Holy_Roman_Emperor",Archduke_Charles_Joseph_of_Austria
Duchess_Sophie_of_Prussia,Margravine_Louise_Charlotte_of_Brandenburg
Virginia_Woolf,Daniel_Defoe
"Berenguer_Ramon_I,_Count_of_Barcelona",Ermesinde_of_Carcassonne
"Albert_I,_Duke_of_Brunswick-Lüneburg","Otto_I,_Duke_of_Brunswick-Lüneburg"
William_III_of_England,"William_IV,_Prince_of_Orange"
Leo_I_the_Thracian,Libius_Severus
Kamisese_Mara,Koila_Nailatikau
Victor_Frankenstein,Kenneth_Branagh
João_I_of_Kongo,Nkuwu_a_Ntinu_of_Kongo
"Christian,_Margrave_of_Brandenburg-Bayreuth",Elisabeth_of_Anhalt-Zerbst
"Paras,_Crown_Prince_of_Nepal",Queen_Komal_of_Nepal
Nydia_Quintero_Turbay,Claudia_Turbay_Quintero
Princess_Amalie_of_Hohenzollern-Sigmaringen,Marie_Antoinette_Murat
"Hugh_Seymour,_6th_Marquess_of_Hertford","George_Seymour,_7th_Marquess_of_Hertford"
John_Sparrow_David_Thompson,Colin_Francis_McIsaac
Maria_Amalia_of_Naples_and_Sicily,Archduchess_Maria_Beatrix_of_Austria-Este
Svetoslav_Roerich,Nicholas_Roerich
C._L._Franklin,Erma_Franklin
Alice_of_Namur,"Ermesinde_of_Luxembourg,_Countess_of_Namur"
Countess_Palatine_Caroline_of_Zweibrücken,Frederika_Louisa_of_Hesse-Darmstadt
Bernard_Chenot,Charles_de_Gaulle
Hatice_Muazzez_Sultan,Hümaşah_Sultan
"Anne_Cecil,_Countess_of_Oxford","Susan_de_Vere,_Countess_of_Montgomery"
"John_Albert_I,_Duke_of_Mecklenburg","Albrecht_VII,_Duke_of_Mecklenburg"
Christopher_Cox,George_W._Bush
Epictetus,Marcus_Aurelius
Lady_Sarah_Lennox,"Sarah_Lennox,_Duchess_of_Richmond_and_Lennox"
"Florestan_I,_Prince_of_Monaco","Honoré_IV,_Prince_of_Monaco"
Carly_Witwicky,Kazue_Komiya
"Maximilian_Anton,_Hereditary_Prince_of_Thurn_and_Taxis","Maximilian_Karl,_6th_Prince_of_Thurn_and_Taxis"
"Edmund,_2nd_Earl_of_Cornwall","Richard,_1st_Earl_of_Cornwall"
Frank_Mackenzie_Ross,John_Turner
Patrick_Villiers_Farrow,Maureen_O'Sullivan
Shuja-ud-Daula,Safdarjung
Joseph_Bonaparte,Joachim_Murat
Fernando_Errázuriz_Aldunate,Diego_Portales
"Joan_of_Valois,_Queen_of_Navarre",John_II_of_France
Louis_Charles_de_Lévis,Anne_Geneviève_de_Lévis
Chris_Alexander_(politician),Paul_Martin
Peter_R._Orszag,Jeffrey_Zients
Silda_Wall_Spitzer,Libby_Pataki
Chris_Pond,Jacques_Arnold
Patrick_Zimmerli,Jeff_Williams_(musician)
Myauk_Pyinthe_(Kunhsaw),Anawrahta
Prince_Nicholas_of_Greece_and_Denmark,Princess_Olga_of_Greece_and_Denmark
Howard_Pawley,Al_Mackling
Bob_Rae,Howard_Hampton
Abel_Muzorewa,Robert_Mugabe
Carlos_I_of_Portugal,Maria_Pia_of_Savoy
"Louis,_Duke_of_Savoy","Mary_of_Burgundy,_Duchess_of_Savoy"
Huw_Lewis,Leighton_Andrews
William_Cohen,John_Hamre
Davyd_Whaley,Carl_Jung
John_Lynch-Staunton,Stephen_Harper
Princess_Anna_of_Saxony_(1929–2012),Princess_Elisabeth_Helene_of_Thurn_and_Taxis
Victor_Amadeus_II_of_Sardinia,Charles_Emmanuel_III_of_Sardinia
Todd_Jensen,Ozzy_Osbourne
Rahsaan_Patterson,Shanice
"Ernest_Frederick_I,_Duke_of_Saxe-Hildburghausen","Ernest,_Duke_of_Saxe-Hildburghausen"
Philip_Valerio_Sibanda,Robert_Mugabe
"Frederick_Francis_III,_Grand_Duke_of_Mecklenburg-Schwerin",Alexandrine_of_Mecklenburg-Schwerin
Princess_Adelheid_of_Schaumburg-Lippe,"George_William,_Prince_of_Schaumburg-Lippe"
Karl_Carstens,Richard_Stücklen
Anna_Calder-Marshall,Tom_Burke_(actor)
John_of_Bohemia,"Charles_IV,_Holy_Roman_Emperor"
Reinhard_Heydrich,Adolf_Hitler
"Francis_E._Meloy,_Jr.",Richard_Nixon
