Christina_de_Valognes,Sir_Thomas_Maule
Abigail_Campbell_Kawānanakoa,Lydia_Liliuokalani_Kawānanakoa
Virginia_Wetherell,Daisy_Bates_(actress)
Arthur_Sauvé,Paul_Sauvé
Olave_Baden-Powell,"Peter_Baden-Powell,_2nd_Baron_Baden-Powell"
Feroz_Khan_(actor),Fardeen_Khan
William_C._Menninger,Roy_W._Menninger
Frank_Packer,Clyde_Packer
"Charles_Paulet,_1st_Duke_of_Bolton","Charles_Paulet,_2nd_Duke_of_Bolton"
P._J._Sarma,P._Ravi_Shankar
Harry_Jenkins_Sr.,Harry_Jenkins
Richard_Pankhurst,Christabel_Pankhurst
Wigglesworth_Dole,Daniel_Dole
Rangimārie_Hetet,Diggeress_Te_Kanawa
S._Truett_Cathy,Bubba_Cathy
Kyu_Sakamoto,Hanako_Oshima
Judy_Canova,Diana_Canova
Henry_Fok,Timothy_Fok
Opochtli_Iztahuatzin,Acamapichtli
Ulysses_S._Grant,Ulysses_S._Grant_Jr.
Fred_Hando,"Margaret_Delacourt-Smith,_Baroness_Delacourt-Smith_of_Alteryn"
Rachel_Kempson,Lynn_Redgrave
"George_Herbert_Walker,_Jr.",George_Herbert_Walker_III
George_Kellogg,Clara_Louise_Kellogg
Charles_Scribner_I,Arthur_Hawley_Scribner
Mike_Jenkins_(poet),Ciaran_Jenkins
Leyla_Saz,Vedat_Tek
Abe_Pollin,Robert_Pollin
Norman_Lloyd,Josie_Lloyd
"Doug_Ford,_Sr.",Rob_Ford
Akaki_Tsereteli,Alexey_Tsereteli
Fartuun_Adan,Ilwad_Elman
Doğu_Perinçek,Mehmet_Perinçek
Piero_Angela,Alberto_Angela
Marcus_Worsley,Giles_Worsley
Joseph_H._Walker,Joseph_H._Walker_(Massachusetts_speaker)
Donald_Fisher,John_J._Fisher
Amanda_Redman,Emily_Glenister
Ken_Watanabe,Anne_Watanabe
Alexander_Arbuthnot_(bishop),Alexander_John_Arbuthnot
"Alastair_Gordon,_6th_Marquess_of_Aberdeen_and_Temair","Alexander_Gordon,_7th_Marquess_of_Aberdeen_and_Temair"
Nathaniel_Clarke_Wallace,Thomas_George_Wallace
Alain_Elkann,Lapo_Elkann
Olav_Hagesæther,Ole_Hagesæther
Lucius_Caecilius_Iucundus,Quintus_Caecilius_Iucundus
Georgiana_Drew,Lionel_Barrymore
Tyler_MacDuff,Dana_MacDuff
K._P._A._C._Lalitha,Sidharth_Bharathan
Oona_O'Neill,Josephine_Chaplin
Orson_Welles,Beatrice_Welles
Charles_Johnson_Pharazyn,Robert_Pharazyn
"Louisa_Hamilton,_Duchess_of_Abercorn",Lord_George_Hamilton
Dennis_Cole,Murder_of_Joe_Cole
Randal_Keynes,Skandar_Keynes
Stephen_Mix_Mitchell,Donald_Grant_Mitchell
"Arthur_Wellesley,_1st_Duke_of_Wellington","Arthur_Wellesley,_2nd_Duke_of_Wellington"
Tywin_Lannister,Jaime_Lannister
Jozef_Heriban,Tamara_Heribanová
Shakti_Prasad,Arjun_Sarja
Seth_Bonder,Lisa_Bonder
Carl_Friedrich_Goerdeler,Reinhard_Goerdeler
Robert_Gould_Shaw_II,Robert_Gould_Shaw_III
Tataka,Kaikesi
Hugo_Salinas_Price,Ricardo_Salinas_Pliego
Leonard_Shoen,Joe_Shoen
Erland_Frisvold,Paal_Frisvold_(born_1908)
Martin_Luther_King_Jr.,Martin_Luther_King_III
Jay_Pritzker,John_Pritzker
Dominick_Elwes,Damian_Elwes
Prem_Menon,Arjun_Menon
Blanchette_Ferry_Rockefeller,Hope_Aldrich_Rockefeller
James_Coates_(parliamentary_official),James_Hugh_Buchanan_Coates
Julia_Grant,Nellie_Grant
Freddie_Webb,Jason_Webb_(basketball)
Henry_Grattan,Henry_Grattan_(junior)
Amalia_Solórzano,Cuauhtémoc_Cárdenas
Richard_Tapper_Cadbury,John_Cadbury
Guy_Benton_Johnson,Benton_Johnson
John_Henry_Pope,Rufus_Henry_Pope
John_Dunsworth,Molly_Dunsworth
José_de_los_Reyes_Berreyesa,José_de_los_Santos_Berreyesa
Henry_Tazewell,Littleton_Waller_Tazewell
Jan_Cousteau,Alexandra_Cousteau
Piotr_Opaliński,Łukasz_Opaliński_(1612–1666)
Clifton_Fadiman,Anne_Fadiman
Tom_Scannell,Tony_Scannell
Samuel_Bronfman,Phyllis_Lambert
Ulysses_S._Grant,Jesse_Root_Grant
John_Quincy_Adams,George_Washington_Adams
John_Cadbury,George_Cadbury
Oliver_Cromwell,Henry_Cromwell
Barbu_Ștefănescu_Delavrancea,Henrieta_Delavrancea
Thurgood_Marshall,John_W._Marshall
Guy_Nickalls,Guy_Oliver_Nickalls
Hira_Lall_Sibal,Kapil_Sibal
Billy_Graham,Franklin_Graham
Sandy_Helberg,Simon_Helberg
Edwin_B._Crocker,Aimée_Crocker
Adile_Ayda,Gönül_Pultar
Alan_Hunt_(politician),Greg_Hunt
Anna-Greta_Leijon,Britta_Lejon
Pati_Behrs,Sean_Catherine_Derek
William_Wells_Brown,Josephine_Brown
John_Percival_Postgate,Raymond_Postgate
Henry_Arnold_Cumberbatch,Henry_Carlton_Cumberbatch
Billie_Mae_Richards,Judi_Richards
Joseph_Lavergne,Armand_Lavergne
Naomi_Foner_Gyllenhaal,Maggie_Gyllenhaal
Matthew_Marvin_Sr.,Thomas_Seamer
Rabia_Şermi_Kadınefendi,Abdul_Hamid_I
Rafael_Trujillo,Ramfis_Trujillo
William_McMahon,Julian_McMahon
K._M._George_(politician),Francis_George_(politician)
Patty_Duke,Mackenzie_Astin
Ahmed_Muhtar_Pasha,Mahmud_Muhtar_Pasha
Gopichand_Hinduja,Dheeraj_Hinduja
"Henry_Herbert,_10th_Earl_of_Pembroke","George_Herbert,_11th_Earl_of_Pembroke"
Kirsten_Cohen,Jimmy_Cooper_(The_O.C.)
Adam_Egede-Nissen,Gerd_Grieg
Satyavati,Vyasa
Srinivasa_Murthy,Naveen_Krishna
Joey_Bishop,Larry_Bishop
Bill_Oddie,Kate_Hardie
Umberto_Agnelli,Andrea_Agnelli
Reuben_H._Walworth,Clarence_A._Walworth
Vibeke_Engelstad,Fredrik_Engelstad
John_H._MacMillan,Whitney_Duncan_MacMillan
"Charles_Wellesley,_9th_Duke_of_Wellington","Arthur_Wellesley,_Marquess_of_Douro"
James_Grady_(author),Rachel_Grady
R._C._Lehmann,Rosamond_Lehmann
George_Weatherill_(politician),Jay_Weatherill
William_Richmond,Mary_Richmond_(teacher)
William_Rose_Benét,James_Walker_Benét
Sumner_Redstone,Shari_Redstone
Victor_(Dollhouse),Sierra_(Dollhouse)
Ladislav_Pejačević,Teodor_Pejačević
Arthur_Altschul,Serena_Altschul
Warren_A._Bechtel,Kenneth_K._Bechtel
Burton_E._Green,Dolly_Green
Beth_Holloway,Disappearance_of_Natalee_Holloway
Frederick_Lothrop_Ames,"Frederick_Lothrop_Ames,_Jr."
Bill_Goodwin,Bill_Goodwin_(jazz_drummer)
Valentina_Borok,Svetlana_Jitomirskaya
Jack_Lemmon,Chris_Lemmon
Lito_Calzado,Iza_Calzado
Matilde_Muñoz_Sampedro,Juan_Antonio_Bardem
Clark_Gable,Judy_Lewis
Robert_Hotung,George_Ho
Kottarakkara_Sreedharan_Nair,Shobha_Mohan
Hetephernebti,Inetkaes
Jerry_Buss,Jim_Buss
Yoel_Judah,Daniel_Judah
Anne_Hearst,Amanda_Hearst
Dixie_L._Leavitt,David_O._Leavitt
George_Bryan_Porter,Andrew_Porter_(Civil_War_general)
David_Jove,Lili_Haydn
Eleanor_Butler_Alexander-Roosevelt,Theodore_Roosevelt_III
Bess_Meredyth,John_Meredyth_Lucas
Barbara_Vucanovich,Patricia_Dillon_Cafferata
Catherine_Allégret,Benjamin_Castaldi
Marilou_Diaz-Abaya,Marc_Abaya
Connie_Stevens,Joely_Fisher
Henry_Morgenthau_III,Kramer_Morgenthau
Robert_Wood_Johnson_I,Robert_Wood_Johnson_II
Heino_Pehk,Erki_Pehk
Dixie_L._Leavitt,Mike_Leavitt
Frederick_Blantford_Bate,Bridget_Bate_Tichenor
"Orrin_Henry_Ingram,_Sr.",Frederic_B._Ingram
Hamilton_Lamb,Tony_Lamb
Donald_Healey,Geoffrey_Healey
João_Capiberibe,Camilo_Capiberibe
Eleanor_Roosevelt,Anna_Roosevelt_Halsted
William_Chomsky,Noam_Chomsky
Herminia_Roman,Geraldine_Roman
Arthur_Wirtz,Bill_Wirtz
Roy_E._Disney,Abigail_Disney
Joseph_Stephen_Crane,Lana_Turner
Tashlultum,Rimush
Evelyn_de_Rothschild,Anthony_James_de_Rothschild
James_Boswell,James_Boswell_(1778-1822)
Evil_Queen_(Disney),Snow_White_(Disney)
Ferial_Karim,Mona_Karim
Samuel_Cabot_Jr.,Samuel_Cabot_III
Georg_von_Trapp,Johannes_von_Trapp
Ryan_O'Neal,Griffin_O'Neal
Nanabhai_Bhatt,Mahesh_Bhatt
Josceline_Dimbleby,Kate_Dimbleby
Maleficent,Aurora_(Disney_character)
Frank_Sinatra,Tina_Sinatra
John_Sackville_(died_1557),Richard_Sackville_(escheator)
Mario_Cuomo,Andrew_Cuomo
Sharon_Osbourne,Jack_Osbourne
Fernando_Ocampo,Ed_Ocampo
Viacheslav_Chornovil,Taras_Chornovil
Dick_Cusack,Ann_Cusack
Susan_Buffett,Peter_Buffett
Richard_Basset,William_Basset
Monford_Orloff,Jon_Orloff
Robert_Pemberton_Milnes,"Richard_Monckton_Milnes,_1st_Baron_Houghton"
Gnaeus_Pompey_Magnus_(Rome_character),Quintus_Valerius_Pompey
Charles_A._Wickliffe,Robert_C._Wickliffe
Augustus_Jones,John_Jones_(Ojibwa_chief)
Beulah_Quo,Stewart_Kwoh
Sanjay_Khan,Zayed_Khan
Frank_Zappa,Diva_Zappa
Henry_Laurens,John_Laurens
Matthew_Lyon,Chittenden_Lyon
Japheth,Javan
Ray_Winstone,Lois_Winstone
Nala_(The_Lion_King),List_of_characters_in_The_Lion_King
Louis_M._Rabinowitz,Victor_Rabinowitz
John_H._MacMillan,John_Hugh_MacMillan
Francis_A._Nixon,Arthur_Nixon
Ingmar_Bergman,Linn_Ullmann
Mordecai_Richler,Daniel_Richler
Françoise_Gilot,Claude_Picasso
Naeem_Tahir,Faran_Tahir
Katharine_Martha_Houghton_Hepburn,Katharine_Hepburn
Moïse_de_Camondo,Béatrice_Reinach
Mordecai_Barbour,John_S._Barbour
Guru_Gobind_Singh,Zorawar_Singh_(Sikhism)
Candy_Spelling,Randy_Spelling
Shashi_Tharoor,Ishaan_Tharoor
Mohamed_Hadid,Gigi_Hadid
Stevan_Larner,Monica_Larner
James_I._Brownson,James_I._Brownson_(judge)
Matthew_Marvin_Sr.,Samuel_Smith_(Connecticut_politician)
Ajit_Jogi,Amit_Jogi
Miyahuaxochtzin,Huehue_Zaca
Alexandre_Baréty,Léon_Baréty
Fahmida_Mirza,Hasnain_Mirza
Narayan_Rane,Nitesh_Narayan_Rane
Harvey_Cushing,Mary_Benedict_Cushing
Benazir_Bhutto,Bilawal_Bhutto_Zardari
Ari_Behn,Maud_Angelica_Behn
Spencer_Perceval,John_Thomas_Perceval
Steven_Tyler,Liv_Tyler
Thomas_Robert_McInnes,William_Wallace_Burns_McInnes
Lisa_Bonet,Zoë_Kravitz
Tommy_Taylor_(politician),Edward_Bickmore_Ellison_Taylor
John_Paul_Getty_Jr.,John_Paul_Getty_III
Lucianne_Goldberg,Jonah_Goldberg
"Fred_Chaney,_Sr.",Michael_Chaney
John_Flamank,Gilbert_Flamank
Drusilla_Beyfus,Jason_Shulman
Halil_Jaçellari,Ilir_Jaçellari
John_Platt_(settler),Samuel_Kellogg
Richard_J._Daley,William_M._Daley
Joan_Davis,Beverly_Wills
George_Fisher_Baker,Florence_Bellows_Baker
Charles_Goodell,Roger_Goodell
Pierre_Gemayel,Bachir_Gemayel
Ruth_Bader_Ginsburg,James_Steven_Ginsburg
Adolf_Merckle,Ludwig_Merckle
Vanessa_Redgrave,Joely_Richardson
Lady_Ann_Cunningham,"William_Hamilton,_2nd_Duke_of_Hamilton"
Alfred_Shaughnessy,Charles_Shaughnessy
Hannah_Weinstein,Paula_Weinstein
Frederick_William_Kahapula_Beckley_Sr.,Frederick_William_Kahapula_Beckley_Jr.
Samuel_Thomas_Alexander,Wallace_M._Alexander
Alojz_Rebula,Alenka_Rebula_Tuta
Poonam_Sinha,Sonakshi_Sinha
"James_Marion_West,_Sr.",Wesley_West
Lady_Dorothy_Macmillan,Maurice_Macmillan
Eleanor_Roosevelt,John_Aspinwall_Roosevelt
Aleksander_Ludwik_Radziwiłł,Michał_Kazimierz_Radziwiłł
J._Willard_Marriott,Bill_Marriott
Judit_Csabai_(politician),Judit_Csabai
Jim_Vallely,Tannis_Vallely
Fritz_Gurlitt,Wolfgang_Gurlitt
Barbara_Kwiatkowska-Lass,Katharina_Böhm
John_Dalgleish_Donaldson,"Mary,_Crown_Princess_of_Denmark"
Edward_Dobson,Arthur_Dudley_Dobson
Larry_Parks,Andrew_Parks
Marcus_Terentius_Varro_Lucullus,Marcus_Licinius_Crassus
Gertrude_Himmelfarb,William_Kristol
Oscar_Hammerstein_I,Willie_Hammerstein
Jack_Straw,Will_Straw
Hammurabi,Samsu-iluna
Hun_Sen,Hun_Manith
Cyril_Cusack,Niamh_Cusack
Mary_Forbes,Ralph_Forbes
Carole_Keeton_Strayhorn,Scott_McClellan
Betty_Fox,Terry_Fox
"Louisa_Hamilton,_Duchess_of_Abercorn",Lord_Frederick_Spencer_Hamilton
Andrzej_Hławiczka,Karol_Hławiczka
Ioan_Lahovary,Marthe_Bibesco
Henry_Seymour_(16th-century_MP),John_Seymour_(1474–1536)
Howard_Smith_(director),Cass_Calder_Smith
Everett_Nordstrom,Anne_Gittinger
Seyed_Karim_Amiri_Firuzkuhi,Amir_Banoo_Karimi
John_Ker_(planter),David_Ker
Cheyenne_Brando,Tuki_Brando
Linda_Harrison_(actress),Dean_Zanuck
"George_E._Allen,_Sr.","George_E._Allen,_Jr."
Dimple_Kapadia,Rinke_Khanna
Sumithra_(actress),Nakshatra_(actress)
Kamal_Haasan,Akshara_Haasan
Sam_Marx,Groucho_Marx
Generoso_Pope,"Generoso_Pope,_Jr."
Michael_Kocáb,Natálie_Kocábová
Yakov_Dzhugashvili,Galina_Dzhugashvili
Frances_Ford_Seymour,Peter_Fonda
Clive_Brook,Faith_Brook
Bellamy_Storer_(1796–1875),Bellamy_Storer_(1847–1922)
Walter_Pukutiwara,Rene_Kulitja
James_William_Freshfield,Charles_Freshfield
Drupada,Shikhandi
"Herbert_Samuel,_1st_Viscount_Samuel","Edwin_Samuel,_2nd_Viscount_Samuel"
"William_McKinley,_Sr.",William_McKinley
"Alfred,_Lord_Tennyson","Hallam_Tennyson,_2nd_Baron_Tennyson"
Ernesto_Ramos_Antonini,Jeannette_Ramos
Jacob_Johnson_(father_of_Andrew_Johnson),Andrew_Johnson
Chester_Alan_Arthur_II,Gavin_Arthur
Vaiko,Durai_Vaiyapuri
Sarah_Bezra_Nicol,Emma_Nicol
Recep_Tayyip_Erdoğan,Bilal_Erdoğan
Henry_Holland_(mayor),Sidney_Holland
Karol_Stanisław_Radziwiłł_(1669–1719),Karolina_Teresa_Radziwiłł
Milward_L._Simpson,Alan_K._Simpson
Keith_Allen_(actor),Lily_Allen
Nell_Gwyn,"Charles_Beauclerk,_1st_Duke_of_St_Albans"
Xhelil_Gjoni,Ilir_Gjoni
Philip_Heymann,Stephen_Heymann
Irv_Weinstein,Beth_Krom
Eleanor_Calvert,Martha_Parke_Custis_Peter
Robert_Clyde_Packer,Frank_Packer
Jesse_James,Jesse_E._James
John_Moore_(Scottish_physician),Graham_Moore_(admiral)
Bharatha_Lakshman_Premachandra,Hirunika_Premachandra
Sander_Levin,Andy_Levin
Alison_Sealy-Smith,Makyla_Smith
Lorenzo_Tañada,Wigberto_Tañada
Sergei_Bondarchuk,Yelena_Bondarchuk
Emine_Erdoğan,Ahmet_Burak_Erdoğan
Donald_Fisher,Robert_J._Fisher
Edward_Baines_(1774–1848),Edward_Baines_(1800–1890)
Ravi_Raghavendra,Anirudh_Ravichander
Roman_Vishniac,Wolf_V._Vishniac
Edgardo_Enríquez,Miguel_Enríquez_(politician)
Christie_Brinkley,Alexa_Ray_Joel
Terence_Conran,Sebastian_Conran
Jack_Rosenthal,Amy_Rosenthal
Marika_Mitsotakis,Dora_Bakoyannis
Renée_Simonot,Catherine_Deneuve
Tatyana_Karimova,Gulnara_Karimova
Maurice_Barrymore,Ethel_Barrymore
Horst_Schüler-Springorum,Stefanie_Schüler-Springorum
Thiagarajan,Prashanth_(actor)
Georges_Mora,Tiriel_Mora
Saul_Landau,Greg_Landau
Gene_Deitch,Kim_Deitch
Malcolm_Glazer,Bryan_Glazer
Charles_Robert_Sherman,William_Tecumseh_Sherman
Jack_C._Taylor,Andrew_C._Taylor
Barbara_Snelling,Diane_B._Snelling
John_Townshend_(died_1603),"Sir_Roger_Townshend,_1st_Baronet"
Dan_Quayle,Ben_Quayle
Richard_Davalos,Elyssa_Davalos
Lady_Charlotte_Guest,Austen_Henry_Layard
Viktor_Orbán,Gáspár_Orbán
Philip_Bond_(actor),Samantha_Bond
John_Carter_Brown,John_Nicholas_Brown_I
Merion_Moriarty,Abram_Moriarty
Ole_Michael_Ludvigsen_Selberg,Atle_Selberg
Suzanne_Mubarak,Gamal_Mubarak
Taj_al-Din_al-Hasani,Munir_al-Ajlani
Hassanal_Bolkiah,Prince_Azim_of_Brunei
Doyle_Corman,Jake_Corman
Tashlultum,Manishtushu
Maria_Băsescu,Elena_Băsescu
Samuel_Goldwyn_Jr.,John_Goldwyn
John_Johnston_(New_Zealand_politician),Walter_Woods_Johnston
Julia_Grant,Jesse_Root_Grant
Donald_P._Bellisario,Michael_Bellisario
Osgood_Perkins,Anthony_Perkins
Ivana_Trump,Eric_Trump
Stewart_Udall,Tom_Udall
Nursultan_Nazarbayev,Dinara_Nazarbayeva
Sergio_Osmeña_Jr.,Sergio_Osmeña_III
John_D._Rockefeller,Alta_Rockefeller_Prentice
Abiel_Abbot_Low,Seth_Low
George_William_Featherstonhaugh,"George_W._Featherstonhaugh,_Jr."
Virginia_Fox,Richard_D._Zanuck
"John_Hamilton-Gordon,_1st_Marquess_of_Aberdeen_and_Temair","George_Gordon,_2nd_Marquess_of_Aberdeen_and_Temair"
John_Redpath,Peter_Redpath
Michael_Bell_(actor),Ashley_Bell
Nathaniel_Fillmore,Millard_Fillmore
Constance_Lloyd,Cyril_Holland
Hu_Jintao,Hu_Haifeng
James_Burton_(property_developer),Decimus_Burton
Qazi_Motahar_Hossain,Qazi_Anwar_Hussain
Julissa,Benny_Ibarra
"Geoffrey_Fitz_Peter,_1st_Earl_of_Essex","Geoffrey_FitzGeoffrey_de_Mandeville,_2nd_Earl_of_Essex"
Salma_Agha,Sasha_Agha
Marius_Fiil,Kirstine_Fiil
André_Schiffrin,Anya_Schiffrin
James_Campbell_(industrialist),Abigail_Campbell_Kawānanakoa
Shawkat_Osman,Yafes_Osman
Omar_Ali-Shah,Arif_Ali-Shah
Frank_Altschul,Arthur_Altschul
Frank_Crean,Simon_Crean
Shannon_Tweed,Nick_Simmons
Howard_Marks,Amber_Marks
Tom_McCall,Samuel_W._McCall
Anant_Jog,Kshitee_Jog
Tony_Benn,Melissa_Benn
Muhammad_Ali,Laila_Ali
June_Lockhart,Anne_Lockhart_(actress)
Kiran_Choudhry,Shruti_Choudhry
Lyndon_LaRouche,Lyndon_LaRouche
Max_Ophüls,Marcel_Ophüls
Tokugawa_Yoshimune,Tokugawa_Munetake
José_Alberto_Castro,Sofía_Castro
Walter_Bishop_(Fringe),Peter_Bishop
John_Wanamaker,Rodman_Wanamaker
Teri_Hatcher,Emerson_Tenney
John_Keeler,Daniel_Hoyt
Lindsay_Thompson,Murray_Thompson
Michael_Ballhaus,Florian_Ballhaus
Abram_Nicholas_Pritzker,Jay_Pritzker
Daniel_Guggenheim,Meyer_Robert_Guggenheim
Claire_Clairmont,Allegra_Byron
Jaquelin_H._Hume,George_H._Hume
Charles_E._Warburton,Barclay_Harding_Warburton_I
Ser_Petracco,Petrarch
Imam_Baksh_Pahalwan,Akram_Pahalwan
Isaac_Foot,"John_Foot,_Baron_Foot"
Sergey_Aksakov,Konstantin_Aksakov
Richard_Waldron_(Colonel),Richard_Waldron_(Secretary)
April_Margera,Jess_Margera
P._C._Sorcar_Jr.,Moubani_Sorcar
Carmelita_Hinton,William_H._Hinton
Johanna_von_Puttkamer,Herbert_von_Bismarck
Carmen-Maja_Antoni,Jennipher_Antoni
Takeo_Arishima,Masayuki_Mori_(actor)
Adam_Egede-Nissen,Aud_Egede-Nissen
Mithu_Chakrabarty,Arjun_Chakrabarty
Mary_Todd_Lincoln,Robert_Todd_Lincoln
Charlie_Wilson_(Ohio_politician),Jason_Wilson_(politician)
Joanna_Shimkus,Sydney_Tamiia_Poitier
Vijaya_Nirmala,Naresh_(actor)
George_Gipps,Reginald_Gipps
Victor_Robert,Joseph-Edmond_Robert
Osias_Tager,Helen_Tager-Flusberg
Salmaan_Taseer,Shahbaz_Taseer
Chiura_Obata,Gyo_Obata
Özdemir_Sabancı,Demir_Sabancı
Miguel_García_Granados,María_García_Granados_y_Saborío
Jon_Pertwee,Sean_Pertwee
"John_Paulet,_2nd_Marquess_of_Winchester",Elizabeth_Paulet
Ted_Mosby,Lyndsy_Fonseca
Mamie_Eisenhower,John_Eisenhower
Siddharth_Kak,Antara_Kak
Jacques_Cousteau,Jean-Michel_Cousteau
Roy_Redgrave,Michael_Redgrave
Ryland_Fletcher,Henry_A._Fletcher
John_Thomson_Mason,"John_Thomson_Mason,_Jr."
Johan_Skytte,Vendela_Skytte
Henry_A._P._Carter,George_R._Carter
"Irlo_Bronson,_Sr.","Irlo_Bronson,_Jr."
Geo_Milev,Leda_Mileva
George_Huntington_Hartford,Edward_V._Hartford
Theodora_Kroeber,Karl_Kroeber
Shatrughan_Sinha,Luv_Sinha
Jacob_Lindley,Daniel_Lindley
Robert_Chambers_(publisher_born_1802),Robert_Chambers_(publisher_born_1832)
Walter_Annenberg,Wallis_Annenberg
Gail_Boggs,Mattie_Larson
Peter_O'Toole,Kate_O'Toole_(actress)
John_A._Ellsler,Effie_Ellsler
Jesse_Ventura,Tyrel_Ventura
Raymond_Massey,Daniel_Massey_(actor)
"Anne_Carr,_Countess_of_Bedford","William_Russell,_Lord_Russell"
Mari_Hulman_George,Tony_George
"Frederick_Hervey,_4th_Earl_of_Bristol","Frederick_Hervey,_1st_Marquess_of_Bristol"
Madri,Nakula
"Wheelock_Whitney,_Jr.",Benson_Whitney
David_Makeléer,Rutger_Macklier
Connie_Stevens,Tricia_Leigh_Fisher
Erik_Bergman_(Lutheran_minister),Margareta_Bergman
Ted_Koppel,Andrea_Koppel
Arthur_Dignam,Nicholas_Gledhill
Abby_Aldrich_Rockefeller,Winthrop_Rockefeller
Maria_Rozanova,Iegor_Gran
"Augusta,_Lady_Gregory",Robert_Gregory_(cricketer)
Abraham_Lincoln_(captain),Mary_Lincoln_Crume
Vincent_Price,Victoria_Price
Pierre-Paul_Schweitzer,Louis_Schweitzer_(businessman)
Robert_Kardashian,Kourtney_Kardashian
William_Dyer_(settler),William_Hutchinson_(Rhode_Island)
Thomas_Westbrook,Richard_Waldron_(Secretary)
Pete_(Disney),Pete_Junior
Satyajit_Ray,Sandip_Ray
"William_Cecil,_1st_Baron_Burghley","Thomas_Cecil,_1st_Earl_of_Exeter"
Ossip_Klarwein,Mati_Klarwein
Miliza_Korjus,Melissa_F._Wells
Armand_Trousseau,Georges_Phillipe_Trousseau
Charles_MacArthur,James_MacArthur
Govind_Ballabh_Pant,K._C._Pant
Leslie_Grade,Michael_Grade
Alan_Stevenson,Robert_Alan_Mowbray_Stevenson
Janet_Sheen,Renée_Estevez
Gemma_Cuervo,Fernando_Guillén_Cuervo
Charlotte_Lamb,Sarah_Holland
Heinrich_Carl_von_Schimmelmann,Julie_Reventlow
W._Page_Keeton,Carole_Keeton_Strayhorn
Robin_Wright,Dylan_Penn
Stellan_Skarsgård,Valter_Skarsgård
Umm_Salama,Abu_Salama_'Abd_Allah_ibn_'Abd_al-Asad
Frances_Tupper,Charles_Hibbert_Tupper
Myoma_U_Than_Kywe,Myoma_Myint_Kywe
Stanley_Johnson_(writer),Jo_Johnson
John_Mills,Juliet_Mills
Judd_Apatow,Maude_Apatow
Marie_Collings,William_Thomas_Collings
Simba,List_of_characters_in_The_Lion_King
Jerrold_Wexler,Page_Hannah
Hiranuma_Kiichirō,Takeo_Hiranuma
Eunice_Kennedy_Shriver,Timothy_Shriver
Abdul_Jabbar_Khan,Selima_Rahman
Coke_R._Stevenson,Andrew_Murr
Azalaïs_d'Arbaud,Joseph_d'Arbaud
Michael_Whitehall,Jack_Whitehall
James_Coyne,Andrew_Coyne
Jacob_Zimmerman,Frederick_Hinde_Zimmerman
Rose_Porteous,William_Porteous
Krishna_(Telugu_actor),Ramesh_Babu
Olivia_Langdon_Clemens,Jean_Clemens
Herbert_Standing,Percy_Standing
Carolina_Correa_Londoño,María_Eugenia_Rojas_Correa
Samuel_Curtis_Johnson_Jr.,S._Curtis_Johnson
Neferu_I,Intef_II
Arnie_Morton,Michael_Morton_(restaurateur)
Josephine_Wayne,Patrick_Wayne
Michael_Keon,Michael_Marcos_Keon
Jimmy_Wang_Yu,Linda_Wong_(musician)
Aleksandr_Vinogradov_(writer),Sergei_Vinogradov_(journalist)
Dharmendra,Esha_Deol
Samuel_W._Johnson,James_Johnson_(railway_engineer)
William_Russell_(actor),Alfred_Enoch
Caroline_Kennedy,Jack_Schlossberg
Sylvana_Tomaselli,"Edward_Windsor,_Lord_Downpatrick"
Elizabeth_Christ_Trump,John_G._Trump
Alice_Keppel,Violet_Trefusis
John_Eliot_(statesman),Richard_Eliot
Shobha_Mohan,Anu_Mohan
Ola_Raknes,Magli_Elster
Irving_Berlin,Mary_Barrett
Charles_Bernstein,Felix_Bernstein_(performance_artist)
Vijay_Mallya,Siddharth_Mallya
Nicolas_Chopin,Ludwika_Jędrzejewicz
Shigeru_Yoshida,Ken'ichi_Yoshida_(literary_scholar)
Alfonso_Arau,Sergio_Arau
Umm_Salama,Umar
Jacques_Necker,Germaine_de_Staël
Zbigniew_Brzezinski,Mark_Brzezinski
Harley_Orrin_Staggers,Margaret_Anne_Staggers
Dara_Singh,Vindu_Dara_Singh
Aimee_Semple_McPherson,Rolf_McPherson
Glynis_Johns,Gareth_Forwood
William_Barclay_Foster,Stephen_Foster
Elizabeth_Armstrong_Reed,Myrtle_Reed
John_Osborne_(politician),Shirley_Osborne
Matthias_Sention_Sr.,Matthias_Sention_Jr.
Stanley_Johnson_(writer),Rachel_Johnson
Caroline_Remond_Putnam,Charles_Lenox_Remond
Francis_Tien,Michael_Tien
Hunt_Stromberg,Hunt_Stromberg_Jr.
John_B._Guthrie,George_W._Guthrie
Marvin_Gay_Sr.,Marvin_Gaye
Arthur_David-Andersen,Ivar_David-Andersen
Lillian_Bostwick_Phipps,Lilly_Pulitzer
Sergey_Mikhalkov,Nikita_Mikhalkov
Frederick_Theodore_Frelinghuysen,Frederick_Frelinghuysen_(businessman)
Michael_Colle,Josh_Colle
Michael_Heilprin,Louis_Heilprin
Alan_Ladd,David_Ladd
Seah_Tee_Heng,Seah_Leng_Chye
Horace_Hildreth,Hoddy_Hildreth
Danielle_Rousseau,Alex_Rousseau
Ethel_Kennedy,Kerry_Kennedy
"William_Westwood,_1st_Baron_Westwood","William_Westwood,_2nd_Baron_Westwood"
Smita_Patil,Prateik_Babbar
Sultan_Salahuddin_Owaisi,Akbaruddin_Owaisi
