William_Robert_Spencer,Aubrey_Spencer
Max_Michaelis,Cecil_Michaelis
Seetha_(actress),P._S._Keerthana
Mary_Downer,Alexander_Downer
Trammell_Crow,Harlan_Crow
Henry_Cabot_Lodge_Jr.,George_C._Lodge
Roy_D._Chapin,"Roy_D._Chapin,_Jr."
Regis_Philbin,J._J._Philbin
Klaus_Kinski,Nastassja_Kinski
Ralph_Miliband,Ed_Miliband
Elliott_Fitch_Shepard,Alice_Vanderbilt_Morris
Abdulhadi_al-Khawaja,Zainab_al-Khawaja
Nissanka_Wijeyeratne,Mano_Wijeyeratne
Eileen_Ryan,Chris_Penn
Louis_Malle,Alexandra_Stewart
Arthur_Angara,Karen_G._Angara
William_Shawn,Allen_Shawn
Annabel_Elliot,Ben_Elliot
Ram_Vilas_Paswan,Chirag_Paswan
Samuel_K._Skinner,Jane_Skinner
Corinna_Schumacher,Mick_Schumacher
Jean_Joseph_de_Barth,John_de_Barth_Walbach
Seán_Lemass,Maureen_Haughey
Moïse_de_Camondo,Nissim_de_Camondo
Raymond_Allen_(television_actor),Ta-Ronce_Allen
Abu_Aiah_Koroma,Sia_Koroma
Frank_Crean,Simon_Crean
Jean_Speegle_Howard,Clint_Howard
Hermann_de_Stern,"Herbert_Stern,_1st_Baron_Michelham"
Michał_Kazimierz_Radziwiłł,Karol_Stanisław_Radziwiłł_(1669–1719)
Jovan_Rašković,Sanda_Rašković_Ivić
Li_Peng,Li_Xiaolin
Kitty_Forman,Eric_Forman
Olga_Masters,Chris_Masters_(writer)
David_Kahalepouli_Piikoi,Jonah_Kūhiō_Kalanianaʻole
Isidor_Straus,Jesse_I._Straus
Hiram_Bingham_II,Hiram_Bingham_III
Charles_Dickens,Dora_Annie_Dickens
Joshua_W._Alexander,George_Forrest_Alexander
"Luís_Carlos_Inácio_Xavier_de_Meneses,_1st_Marquis_of_Louriçal","Henrique_de_Meneses,_3rd_Marquis_of_Louriçal"
Lola_Van_Wagenen,Amy_Redford
Liezl_Martinez,Alfonso_Martinez_(actor)
Dean_Martin,Deana_Martin
Chris_de_Souza,Sebastian_de_Souza
Christina_de_Valognes,Sir_William_Maule
Roberto_Contreras,Luis_Contreras_(actor)
Ziaur_Rahman,Tarique_Rahman
Nadira_Babbar,Juhi_Babbar
Elton_Trowbridge,Thomas_E._Trowbridge
Alison_Sealy-Smith,Makyla_Smith
Allan_Schulman,Alex_Schulman
Gildo_Pastor,Victor_Pastor
Frank_Doubleday_(actor),Kaitlin_Doubleday
Piotr_Opaliński,Łukasz_Opaliński_(1612–1666)
José_Miguel_Bonetti,Ligia_Bonetti
Sufia_Kamal,Sultana_Kamal
R._Muthuraman,Karthik_(actor)
John_Thornton_Augustine_Washington,Benjamin_Franklin_Washington
"William_Cecil,_1st_Baron_Burghley","Robert_Cecil,_1st_Earl_of_Salisbury"
Frank_Rich,Simon_Rich
"Arthur_Capell,_1st_Baron_Capell_of_Hadham","Arthur_Capell,_1st_Earl_of_Essex"
Frederik_Stang,Emil_Stang
Oliver_Cromwell,Richard_Cromwell
Lucius_Cornelius_Cinna,Lucius_Cornelius_Cinna_(suffect_consul)
Heydar_Aliyev,Ilham_Aliyev
Vinayak_Sitaram_Sarwate,Shalini_Moghe
"Peter_Wentworth-Fitzwilliam,_8th_Earl_Fitzwilliam",Lady_Juliet_Tadgell
Thomas_Arnold,William_Delafield_Arnold
Archie_Parr,George_Berham_Parr
Aydın_Doğan,Vuslat_Doğan_Sabancı
Landon_Pearson,Patricia_Pearson
Yvonne_Lime,Mike_Minor_(actor)
"William_Fiennes,_1st_Viscount_Saye_and_Sele","James_Fiennes,_2nd_Viscount_Saye_and_Sele"
George_Curzon_(actor),"Frederick_Curzon,_7th_Earl_Howe"
Jeanne_Cooper,Corbin_Bernsen
John_Arthur_Edward_Herbert,"Ivor_Herbert,_1st_Baron_Treowen"
Nofret,Mereret_(4th_dynasty)
C._P._Ramaswami_Iyer,C._R._Pattabhiraman
Bill_France_Sr.,Jim_France
Bob_McCaslin_Sr.,Bob_McCaslin_Jr.
Paul_Newman,Nell_Newman
Jacqui_Hawkins,Sally_Hawkins
Guru_Gobind_Singh,Ajit_Singh_(Sikhism)
Todd_Palin,Bristol_Palin
Jim_Belushi,Robert_Belushi
Harvey_Eisenberg,Jerry_Eisenberg
Tezcatlan_Miyahuatzin,Huitzilihuitl
"Emily_FitzGerald,_Duchess_of_Leinster","William_FitzGerald,_2nd_Duke_of_Leinster"
Marilou_Diaz-Abaya,Marc_Abaya
Perry_Richardson_Bass,Robert_Bass
Snow_White_(Disney),Emma_Swan
William_McGillivray,William_McGillivray
Peggy_Lipton,Kidada_Jones
Arlene_Alda,Beatrice_Alda
Al_Lerner,Nancy_Lerner
Blas_Ople,Susan_Ople
James_Callaghan,"Margaret_Jay,_Baroness_Jay_of_Paddington"
Mickey_Hargitay,Mariska_Hargitay
Trevor_LeBlanc,Roxy_LeBlanc
Gjergj_Bubani,Dionis_Bubani
Khuwaylid_ibn_Asad,Awwam_ibn_Khuwaylid
Denise_Gordy,Bianca_Lawson
William_F._Walsh,James_T._Walsh
P._Ramlee,Nasir_P._Ramlee
John_Verney_(judge),"John_Peyto-Verney,_14th_Baron_Willoughby_de_Broke"
Danny_DeVito,Lucy_DeVito
Jack_Gwillim,Sarah-Jane_Gwillim
Kaushik_Sen,Riddhi_Sen
Danny_Thomas,Marlo_Thomas
Charles_Jean_Baptiste_Collin-Mezin,"Charles_Collin-Mezin,_Jr."
Richard_Mell,Deb_Mell
Nancy_Walker_Bush_Ellis,John_Prescott_Ellis
Dimitrie_Cantemir,Antiochus_Kantemir
E._F._Bleiler,Richard_Bleiler
Harold_C._Bradley,Charles_C._Bradley
Evelyn_Fletcher_Copp,Theodore_Bayard_Fletcher_Copp
Abram_Nicholas_Pritzker,Jay_Pritzker
John_Ehle,Jennifer_Ehle
Shatrughan_Sinha,Luv_Sinha
Ji_Pengfei,Ji_Shengde
Max_Stern_(businessman),Leonard_N._Stern
William_Booth,Marie_Booth
Anne_Hathaway_(Shakespeare's_wife),Judith_Quiney
Michael_Schumacher,Mick_Schumacher
Bing_Russell,Kurt_Russell
Ozzie_Nelson,David_Nelson_(actor)
Martti_Ahtisaari,Marko_Ahtisaari
Keith_Allen_(actor),Lily_Allen
Mahmudun_Nabi,Fahmida_Nabi
William_Thomas_Collings,William_Frederick_Collings
John_Mathews_(Augusta_County),Archer_Mathews
Naomi_Mitchison,Murdoch_Mitchison
Herb_Peyton,John_Peyton_(U.S._politician)
Diane_Cilento,Jason_Connery
Reggie_Candappa,Neela_Marikkar
Phyllida_Law,Sophie_Thompson
Robert_de_Rothschild,Élie_de_Rothschild
Jim_Haslam,Jimmy_Haslam
Ogden_Mills,Gladys_Mills_Phipps
Jacqueline_Desmarais,André_Desmarais
Nigar_Hatun,Şehzade_Korkut
Lady_Charlotte_Guest,Montague_Guest
Maurice_R._Greenberg,Jeffrey_W._Greenberg
Carolina_Correa_Londoño,María_Eugenia_Rojas_Correa
Amyntas_III_of_Macedon,Perdiccas_III_of_Macedon
Joseph_Newmark,Myer_J._Newmark
Carl_Heinrich_Hagen,Adolf_Hermann_Hagen
"Charles_FitzRoy,_2nd_Duke_of_Grafton",Charles_FitzRoy-Scudamore
C._L._Franklin,Carolyn_Franklin
Lady_Sarah_Lennox,Henry_Edward_Napier
Martin_D._Hardin,John_J._Hardin
Carrie_Fisher,Billie_Lourd
Cheng_Shewo,Cheng_Youshu
Irwin_M._Jacobs,Paul_E._Jacobs
Otto_Fries,Sherwood_Fries
Andree_Layton_Roaf,Willie_Roaf
Anthony_Head,Daisy_Head
Friedrich_Wilhelm_Raiffeisen,Amalie_Raiffeisen
Kenneth_Lo,Andrew_Lo_(businessman)
James_Earl_Carter_Sr.,Jimmy_Carter
Hešeri_Sonin,Songgotu
Ioannis_Kefalogiannis,Olga_Kefalogianni
Hermann_Heller_(legal_scholar),Cordelia_Edvardson
James_Coyne,Andrew_Coyne
Arabella_Churchill_(royal_mistress),Henrietta_FitzJames
George_Rajapaksa,Nirupama_Rajapaksa
Wayne_Berry,Yvette_Berry
Hattie_Caraway,Paul_Caraway
Peter_Coleman,Ursula_Dubosarsky
Martha_Rivers_Ingram,John_R._Ingram_(businessman)
Gilbert_de_Botton,Alain_de_Botton
"Charlotte_Cavendish,_Marchioness_of_Hartington","Dorothy_Bentinck,_Duchess_of_Portland"
Eknath_Shinde,Shrikant_Shinde
Kim_Jong-il,Kim_Jong-un
August_Belmont_Jr.,Morgan_Belmont
Volodymyr_Antonovych,Dmytro_Antonovych
Antony_Booth,Lauren_Booth
Esther_Rantzen,Rebecca_Wilcox
Ronald_G._Wanek,Todd_R._Wanek
Charles_Henry_Crandall,Roland_Crandall
Najam_Sethi,Mira_Sethi
George_Washington_Baines,Joseph_Wilson_Baines
Umm_Salama,Umar
Pir_Syed_Mohammad_Yaqoob_Shah,Pir_Syed_Muhammad_Binyamin_Rizvi
Paul_von_Hindenburg,Oskar_von_Hindenburg
Jon_Tenney,Emerson_Tenney
Tokugawa_Hidetada,Hoshina_Masayuki
Robert_Mosbacher,"Robert_Mosbacher,_Jr."
Horatio_King,Horatio_Collins_King
Fred_A._Hartley_Jr.,Al_Hartley
Einar_Gerhardsen,Rune_Gerhardsen
John_D._Rockefeller,John_D._Rockefeller_Jr.
Carmine_Coppola,Talia_Shire
Frank_Stronach,Belinda_Stronach
David_Troughton,Sam_Troughton
Charles_Theodore_Russell,William_Russell_(governor)
Charles_Mackellar,Dorothea_Mackellar
Krishna_Kanta_Handique,Bijoy_Krishna_Handique
Joe_Reaiche,Jordan_Masterson
Anita_West,Lance_Ellington
Rodrigo_Hernán_Lloreda_Caicedo,Francisco_José_Lloreda_Mera
Elizabeth_Armstrong_Reed,Myrtle_Reed
Nina_Schenk_Gräfin_von_Stauffenberg,Konstanze_von_Schulthess
Mike_Pratt_(actor),Guy_Pratt
Jocelyn_Hambro,Rupert_Hambro
Grandma_Tracy,Jeff_Tracy
Tan_Tock_Seng,Tan_Kim_Ching
Alan_Scarfe,Jonathan_Scarfe
Leo_Wyatt,Chris_Halliwell
Sukumar_Ray,Satyajit_Ray
Frederick_Dent_Grant,Julia_Dent_Cantacuzène_Spiransky-Grant
Fiona_Walker,Susannah_Wise
Harald_Ulrik_Sverdrup_(politician),Jakob_Sverdrup_(politician)
"Charles_Russell,_Baron_Russell_of_Killowen","Frank_Russell,_Baron_Russell_of_Killowen"
Aida_McAnn_Flemming,Hugh_John_Flemming
Joseph_Gilman_(1738),Benjamin_Ives_Gilman_(1766)
Mukesh_Ambani,Akash_Ambani
Gore_Ouseley,Frederick_Ouseley
Alan_Arkin,Adam_Arkin
Yuri_Brezhnev,Leonid_Brezhnev
Maria_Băsescu,Elena_Băsescu
Apil-Sin,Sin-Muballit
Ely_Calil,George_Calil
Walter_Maule,Henry_Maule
Eleanor_Coppola,Gian-Carlo_Coppola
"Francis_Fane,_1st_Earl_of_Westmorland",George_Fane
Edith_Schaeffer,Frank_Schaeffer
Charles_Marsh,Joseph_Marsh
"Thomas_Boleyn,_1st_Earl_of_Wiltshire",Mary_Boleyn
Pamela_Chopra,Aditya_Chopra
Lolo_Soetoro,Maya_Soetoro-Ng
Olive_Osmond,Merrill_Osmond
Richard_D._Obenshain,Kate_Obenshain
John_Angel_(sculptor),John_Lawrence_Angel
Kristoffer_Throndsen,Enno_Brandrøk
Frederick_Blantford_Bate,Bridget_Bate_Tichenor
Louis_Marshall,Bob_Marshall_(wilderness_activist)
M._K._Alagiri,Dayanidhi_Azhagiri
Alois_Hitler,Angela_Hitler
Bill_Mumy,Liliana_Mumy
Margaret_Mead,Mary_Catherine_Bateson
Supriya_Pathak,Shahid_Kapoor
Walter_Bishop_(Fringe),Peter_Bishop
Harris_Leuke_Ratwatte,Anuruddha_Ratwatte
Michael_Redgrave,Vanessa_Redgrave
Barry_Morse,Melanie_Morse_MacQuarrie
Alexander_Arbuthnot_(bishop),Charles_George_Arbuthnot
Wallace_Stegner,Page_Stegner
Younes_Nazarian,David_Nazarian
Carter_DeHaven,Gloria_DeHaven
Peggy_Hill,Bobby_Hill_(King_of_the_Hill)
Bradford_Meade,Claire_Meade
F._W._J._Hurst,Florence_Jaffray_Harriman
Cindy_Robbins,Kimberly_Beck
"Hubert_de_Burgh,_1st_Earl_of_Kent","John,_King_of_England"
John_D._Rockefeller_III,Hope_Aldrich_Rockefeller
Martha_Rivers_Ingram,Orrin_H._Ingram_II
Francis_Alexander_Shields,Brooke_Shields
Jules_Verne,Michel_Verne
Joe_Biden,Beau_Biden
Catherine_Gladstone,"Sir_Stephen_Glynne,_9th_Baronet"
Thomas_Robert_McInnes,William_Wallace_Burns_McInnes
Reşit_Süreyya_Gürsey,Feza_Gürsey
Ellen_Horn,Kjersti_Horn
Idriss_Déby,Brahim_Déby
Sam_Marx,Groucho_Marx
William_Frederic_Pendleton,Wertha_Pendleton_Cole
Benito_Mussolini,Bruno_Mussolini
Dick_Francis,Felix_Francis
Victor_Rietti,Robert_Rietti
Ashikaga_Yoshimitsu,Ashikaga_Yoshimochi
Andrew_Jackson_Turner,Frederick_Jackson_Turner
Mary_Forbes,Brenda_Forbes
Phyllis_Schlafly,Andrew_Schlafly
Jeb_Bush,George_P._Bush
John_Harding_(Southern_planter),William_Giles_Harding
Arnold_J._Toynbee,Philip_Toynbee
Steven_Orszag,Jonathan_Orszag
Gilbert_de_Botton,Miel_de_Botton
Ding_Zilin,Jiang_Jielian
Henry_Winneke,John_Winneke
Simone_Melchior,Jean-Michel_Cousteau
Gilbert_Sorrentino,Christopher_Sorrentino
Pamela_Bach,Hayley_Hasselhoff
Abigail_Campbell_Kawānanakoa,Abigail_Kapiolani_Kawānanakoa
Gail_Leery,Dawson_Leery
Emma_Gad,Urban_Gad
Frederick_S._Coolidge,Marcus_A._Coolidge
Lois_Ramsey,Penny_Ramsey
Marv_Albert,Kenny_Albert
Guy_Self,Zosia_March
Kirk_Douglas,Michael_Douglas
Jimmy_Carter,Amy_Carter
Ivana_Trump,Donald_Trump_Jr.
Lewis_Moran,Jason_Moran
James_Grady_(author),Rachel_Grady
Khan_Ataur_Rahman,Agun
Kiran_Nadar,Roshni_Nadar
Alluwamna,Hantili_II
Josceline_Dimbleby,Henry_Dimbleby
Robert_Warren_Miller,"Marie-Chantal,_Crown_Princess_of_Greece"
John_Jay,Peter_A._Jay
Bijon_Bhattacharya,Nabarun_Bhattacharya
Dexter_M._Ferry,"Dexter_M._Ferry,_Jr."
George_DiCaprio,Leonardo_DiCaprio
James_Erwin_Caldwell,Rogers_Caldwell
Terence_Conran,Jasper_Conran
"Jane_Percy,_Duchess_of_Northumberland","George_Percy,_Earl_Percy"
Sherman_Everett_Burroughs,Robert_P._Burroughs
Michio_Watanabe,Yoshimi_Watanabe
Molly_Fink,Martanda_Sydney_Tondaiman
"Mary,_mother_of_Jesus",Jesus
Leyla_Saz,Vedat_Tek
Jayani_Dissanayake,Duminda_Dissanayake
Sheila_Frazier,Derek_McKeith
Motilal_Nehru,Krishna_Hutheesing
Mortimer_Folchart,Meggie_Folchart
Elizabeth_Cromwell,Richard_Cromwell
Elizabeth_Christ_Trump,John_G._Trump
Meyer_Guggenheim,Benjamin_Guggenheim
Alain_Elkann,John_Elkann
Taylor_W._O'Hearn,Paul_A._Kennon
Robert_Todd_Lincoln,Jessie_Harlan_Lincoln
Satyavati,Chitrāngada
Jean_Todt,Nicolas_Todt
Alexandre_Baréty,Léon_Baréty
Robert_Livingston_Gerry_Sr.,Robert_L._Gerry_Jr.
Golam_Mustafa,Suborna_Mustafa
Ralph_Lauren,David_Lauren
Henry_Morgenthau_Jr.,Robert_M._Morgenthau
Jonathan_Sewall,Stephen_Sewell_(lawyer)
Thomas_H._Friedkin,Dan_Friedkin
William_Thaddeus_Coleman_Jr.,William_Thaddeus_Coleman_III
Jesse_James,Jesse_E._James
Kevin_Kiley_(sportscaster),Alex_Riley
Francis_Bland,Henry_Bland_(public_servant)
Mary_Benson,Margaret_Benson
Bhanumati_(Mahabharata),Lakshmanaa
Edward_J._DeBartolo_Sr.,Edward_J._DeBartolo_Jr.
Clive_Brook,Faith_Brook
Vittorio_Corona,Fabrizio_Corona
"Louisa_Hamilton,_Duchess_of_Abercorn","Maud_Petty-Fitzmaurice,_Marchioness_of_Lansdowne"
Tamás_Deutsch_(politician),Bence_Deutsch
Luciano_Benetton,Alessandro_Benetton
"Charles_Brandon,_1st_Duke_of_Suffolk","Mary_Brandon,_Baroness_Monteagle"
"Marie_de_Rabutin-Chantal,_marquise_de_Sévigné",Françoise-Marguerite_de_Sévigné
Lou_Henry_Hoover,Allan_Hoover
Miguel_Primo_de_Rivera,José_Antonio_Primo_de_Rivera
William_Byrd_II,William_Byrd_III
Nancy_Lincoln,Sarah_Lincoln_Grigsby
Eddie_Fisher_(singer),Tricia_Leigh_Fisher
William_Richmond,Mary_Richmond_(teacher)
Wes_Craven,Jonathan_Craven
Teresa_Heinz,André_Heinz
Robert_Louis_Stevenson,Lloyd_Osbourne
William_Fitzherbert_(New_Zealand_politician),William_Fitzherbert_(mayor)
Yash_Johar,Karan_Johar
John_Francis_Dodge,Frances_Dodge
Moss_Kent_Dickinson,George_Lemuel_Dickinson
John_George_Bourinot_(elder),John_George_Bourinot_(younger)
Ada_Lovelace,"Byron_King-Noel,_Viscount_Ockham"
Richard_Everett_Warner,Joseph_E._Warner
Lim_Kit_Siang,Lim_Guan_Eng
Howard_Hawks,Kitty_Hawks
Devletşah_Hatun,İsa_Çelebi
Eleanor_Calvert,Martha_Parke_Custis_Peter
Liu_Yongqing,Hu_Haifeng
Vannozza_dei_Cattanei,Gioffre_Borgia
Marion_MacMillan_Pictet,Gwendolyn_Sontheim_Meyer
Keizō_Obuchi,Yūko_Obuchi
G._Narasimhan,N._Ravi
Karunanidhi,M._K._Stalin
Roger_Edwards_(politician),Emma_Edwards
Alana_Mareva,Kyle_Baldwin
Cynthia_Lennon,Julian_Lennon
Lech_Wałęsa,Jarosław_Wałęsa
Moïse_de_Camondo,Béatrice_Reinach
Benigno_Aquino_Sr.,Butz_Aquino
Lemuel_M._Wiles,Irving_Ramsey_Wiles
Eugenio_Derbez,Vadhir_Derbez
Francis_Preston_Blair,Montgomery_Blair
Lestat_de_Lioncourt,Claudia_(The_Vampire_Chronicles)
"John_Montagu_Douglas_Scott,_7th_Duke_of_Buccleuch","Walter_Montagu_Douglas_Scott,_8th_Duke_of_Buccleuch"
Grace_Conkling,Hilda_Conkling
Matilda_Heron,Bijou_Heron
Ambika_(Mahabharata),Dhritarashtra
Margaret_Trudeau,Justin_Trudeau
William_W._Irwin,Robert_Walker_Irwin
"James_Hamilton,_2nd_Marquess_of_Hamilton","James_Hamilton,_1st_Duke_of_Hamilton"
Yu_Lan,Tian_Zhuangzhuang
Samuel_Rudin,Jack_Rudin
Debbie_Rush,Poppy_Rush
Edmond_James_de_Rothschild,James_de_Rothschild_(politician)
John_%22Mad_Jack%22_Byron,Lord_Byron
"Valerian_Wellesley,_8th_Duke_of_Wellington","Charles_Wellesley,_9th_Duke_of_Wellington"
"Richard_Boyle,_3rd_Earl_of_Burlington","Charlotte_Cavendish,_Marchioness_of_Hartington"
James_William_Freshfield,Charles_Freshfield
James_Wilfred_Estey,Willard_Estey
John_Breckinridge_(U.S._Attorney_General),Cabell_Breckinridge
Helen_M._Roberts,Donald_Van_Norman_Roberts
Tony_Benn,"Stephen_Benn,_3rd_Viscount_Stansgate"
Stevan_Larner,Monica_Larner
Raffi_Hovannisian,Garin_Hovannisian
John_Bruce_Norton,Eardley_Norton
John_B._Emerson,Jacqueline_Emerson
"James_Douglas,_Jr.",Lewis_Williams_Douglas
Kurt_Epstein,Helen_Epstein
Michael_Heilprin,Angelo_Heilprin
Edward_Baines_(1774–1848),Edward_Baines_(1800–1890)
Daniel_Filipacchi,Amanda_Filipacchi
Edward_Woodward,Tim_Woodward
Brenda_Maddox,Bruno_Maddox
Dee_Wallace,Gabrielle_Stone
Santiago_Casares_Quiroga,María_Casares
Edward_F._Cox,Christopher_Nixon_Cox
Rahat_Kazmi,Ali_Kazmi
Henry_Luce,Ann_Clare_Brokaw
Horace_Howard_Furness,William_Henry_Furness_III
"Doug_Ford,_Sr.","Doug_Ford,_Jr."
Agnetha_Fältskog,Linda_Ulvaeus
Premchand,Amrit_Rai
Charles_MacArthur,James_MacArthur
Francine_Smith,Steve_Smith_(American_Dad!)
Karl_Howman,Chloe_Howman
Warren_Hellman,Frances_Hellman
Roger_Clinton_Sr.,Roger_Clinton_Jr.
"Juanito_Remulla,_Sr.",Jesus_Crispin_Remulla
John_Burley,William_Burley
Lord_Asriel,Lyra_Belacqua
Ashok_Kumar_Jain,Samir_Jain
S._Siddalingaiah,Murali_(Tamil_actor)
John_Randolph_(politician),John_Randolph_(loyalist)
Jonathan_Trumbull,John_Trumbull
Sapru_(actor),Priti_Sapru
William_Luther_Pierce,William_Luther_Pierce
John_Parke_Custis,Martha_Parke_Custis_Peter
Powhatan_(Native_American_leader),Pocahontas
Doris_Tate,Sharon_Tate
Tom_Conti,Nina_Conti
A._M._Rathnam,Ravi_Krishna
Raymond_Carr,Matthew_Carr_(artist)
Lynne_Cheney,Liz_Cheney
Gérard_Depardieu,Guillaume_Depardieu
Terry_Moore_(actress),Grant_Cramer
Seeley_W._Mudd,Harvey_Seeley_Mudd
William_Lawrence_(Ohio_Democrat),James_Lawrence_(Ohio_politician)
Yvonne_de_Gaulle,Anne_de_Gaulle
Blythe_Danner,Jake_Paltrow
Eli_P._Ashmun,George_Ashmun
E._H._Harriman,Mary_Harriman_Rumsey
Caleb_Deschanel,Zooey_Deschanel
Jennifer_Kendal,Kunal_Kapoor_(actor)
Agnès_Sorel,Marie_de_Valois
Mary_Dudley,Mary_Sidney
Henry_Martyn_Dexter,Henry_Morton_Dexter
John_Washington,Lawrence_Washington_(1659–1698)
Nicolas_Noxon,Christopher_Noxon
Paul_Pelosi,Alexandra_Pelosi
John_Cabot,Sebastian_Cabot_(explorer)
V._Ravichandran,Manoranjan_Ravichandran
Rex_Harrison,Carey_Harrison
Hideki_Takahashi,Maasa_Takahashi
Sir_Philip_St_Clere,Thomas_St_Clere
Joseph-Éna_Girouard,Wilfrid_Girouard
"Thomas_Villiers,_1st_Earl_of_Clarendon",George_Villiers_(1759–1827)
Talia_Shire,Robert_Coppola_Schwartzman
Jenny_Lumet,Jake_Cannavale
Jane_Porter_(Tarzan),Korak_(character)
Khoo_Kay_Kim,Mavin_Khoo
Conrad_Mohr,Wilhelm_Mohr_(born_1886)
Robert_Chambers_(publisher_born_1802),Robert_Chambers_(publisher_born_1832)
Suibhne_mac_Duinnshléibhe,Dughall_MacSuibhne
Margaret_Wycherly,Anthony_Veiller
Mark_Antony,Alexander_Helios
Thomas_William_Hislop,Thomas_Hislop_(mayor)
Arul_Pragasam,Kali_Arulpragasam
Nathan_Mayer_Rothschild,Mayer_Amschel_de_Rothschild
Steven_Tyler,Mia_Tyler
Robert_Hunter_Morris,Robert_Morris_(judge)
Drusilla_Beyfus,Nicola_Shulman
Marcus_Goldman,Samuel_Sachs
"Irlo_Bronson,_Sr.","Irlo_Bronson,_Jr."
Hampden_Dutton,Henry_Dutton_(pastoralist)
Martin_Crane,Frasier_Crane
Vassilis_C._Constantakopoulos,Christos_V._Konstantakopoulos
Edmund_Dwyer_Gray_(Irish_politician),Edmund_Dwyer-Gray
Lloyd_Bridges,Jeff_Bridges
Dennis_Hopper,Henry_Hopper
Carol_Ann_Abrams,J._J._Abrams
Eleanor_Calvert,Elizabeth_Parke_Custis_Law
Nasir_Hussain,Mansoor_Khan
Heinz_Falk,Alexander_Falk
Charles_Robert_Sherman,Hoyt_Sherman
Jesse_Bankston,Larry_S._Bankston
Kateb_Yacine,Amazigh_Kateb
Joseph_P._Kennedy_II,Joseph_P._Kennedy_III
Glenna_Goodacre,Jill_Goodacre
Patrick_Modiano,Marie_Modiano
Darius_Ogden_Mills,Ogden_Mills
Hilliard_Beyerstein,Barry_Beyerstein
C._E._%22Cap%22_Barham,Charles_C._Barham
Jay_Pritzker,Gigi_Pritzker
William_Rockefeller,Percy_Avery_Rockefeller
Robert_Drury_(speaker),Robert_Drury_(died_1577)
Margery_Wentworth,"Elizabeth_Seymour,_Lady_Cromwell"
"Charles_Brandon,_1st_Duke_of_Suffolk","Henry_Brandon,_2nd_Duke_of_Suffolk"
Marta_Suplicy,Supla
Robert_Barbers,Robert_%22Ace%22_Barbers
"Georgiana_Rolls,_Baroness_Llangattock","John_Rolls,_2nd_Baron_Llangattock"
E._Bronson_Ingram_II,Orrin_H._Ingram_II
John_L._Mitchell,Billy_Mitchell
Fehim_Zavalani,Tajar_Zavalani
Percy_Avery_Rockefeller,Isabel_Rockefeller_Lincoln
Dino_Pogolotti,Marcelo_Pogolotti
Aleksander_Ludwik_Radziwiłł,Michał_Kazimierz_Radziwiłł
Savitri_Jindal,Prithviraj_Jindal
Maria_Montez,Tina_Aumont
Leslie_Mann,Iris_Apatow
Helen_Lederer,Hannah_Lederer-Alton
Rance_Howard,Clint_Howard
"William_Downie_Stewart,_Sr.",Rachel_Armitage
Honey_Irani,Zoya_Akhtar
William_A._Ashbrook,John_M._Ashbrook
Tom_Luckey,Spencer_Luckey
Lydia_Liliuokalani_Kawānanakoa,Abigail_Kinoiki_Kekaulike_Kawānanakoa
Cindy_McCain,Meghan_McCain
"Antony_Armstrong-Jones,_1st_Earl_of_Snowdon","David_Armstrong-Jones,_Viscount_Linley"
Joseph_Chevillon,Frédéric_Chevillon
Charles_Dickens,"Charles_Dickens,_Jr."
Samuel_Bronfman,Charles_Bronfman
Chintaman_Ganesh_Kolhatkar,Chittaranjan_Kolhatkar
John_Platt_(settler),Joseph_Platt
Uma_Nehru,Shyam_Kumari_Khan
"Sir_Gilbert_Elliot,_2nd_Baronet,_of_Minto","Sir_Gilbert_Elliot,_3rd_Baronet,_of_Minto"
Gardiner_Greene_Hubbard,Mabel_Gardiner_Hubbard
Bibi_Khanum,Mohammad_Hadi_Milani
Pauline_Joachim,Jimmy_Ritz_(comedian)
Edward_St_John,Madeleine_St_John
Harvey_Rice,James_S._Rice
Naeem_Tahir,Faran_Tahir
Dou_Wei,Leah_Dou
Abu_Talib_ibn_Abd_al-Muttalib,Ja'far_ibn_Abi_Talib
"Patricia_Lascelles,_Countess_of_Harewood",Michael_Shmith
Wang_Yuqing,Xavier_Ong
Kyle_Reese,John_Connor
Timothy_Carlton,Benedict_Cumberbatch
James_Suckling,Isabel_Suckling
Robert_Hay_Drummond,"Robert_Hay-Drummond,_10th_Earl_of_Kinnoull"
Dasharatha,Shanta
Mary_Maxwell_Gates,Bill_Gates
Necdet_Kent,Muhtar_Kent
Sergio_Pininfarina,Andrea_Pininfarina
Ebba_Bernadotte,Folke_Bernadotte
Kay_Adams-Corleone,Mary_Corleone
N._B._Hardeman,Dorsey_B._Hardeman
Paul_McGann,Jake_McGann
Maren_Sars,Georg_Ossian_Sars
Sylvester_the_Cat,Sylvester_Jr.
Ridley_Scott,Jordan_Scott
Frances_Folsom_Cleveland_Preston,Ruth_Cleveland
Henry_Keyes,Henry_W._Keyes
Theodore_Roosevelt_III,Theodore_Roosevelt_IV
Joseph_Anderson,Alexander_O._Anderson
Anant_Manohar_Joshi,Gajananrao_Joshi
Robert_Downey_Sr.,Robert_Downey_Jr.
Helen_Herron_Taft,Robert_A._Taft
Umberto_Agnelli,Andrea_Agnelli
Thomas_Jefferson,Mary_Jefferson_Eppes
"Audrey_Callaghan,_Baroness_Callaghan_of_Cardiff","Margaret_Jay,_Baroness_Jay_of_Paddington"
"Frederick_Stanley,_16th_Earl_of_Derby",Victor_Stanley_(Royal_Navy_officer)
