Samuel_Bogley,Blair_Lee_III
Gina_Rinehart,Lang_Hancock
"George_Finch,_9th_Earl_of_Winchilsea","George_Finch-Hatton,_10th_Earl_of_Winchilsea"
Early_life_and_career_of_Thomas_Jefferson,George_Washington
Umm_Kulthum_bint_Muhammad,Muhammad
Dick_Merrill,Toby_Wing
Bibliography_of_George_Washington,Thomas_Jefferson
Joey_Bishop,Joe_Bishop
Fonzie,Chachi_Arcola
Ma_Qi,Ma_Lin_(warlord)
Mike_Rann,Alexander_Downer
Alfonso_Cusi,Rodrigo_Duterte
Stanley_Ho,Ho_Fook
Joss_Whedon,Tom_Whedon
Benigno_Aquino_Sr.,Manuel_L._Quezon
Robert_F._Wagner,James_A._Foley
Thomas_Harrison_Montgomery,Samuel_George_Morton
Tayseer_Qala_Awwad,Bashar_al-Assad
Ron_Dellums,Pete_Stark
Theodore_Roosevelt,Thomas_G._Alvord
Betty_Ford,Happy_Rockefeller
Joseph_Frank_Bianco,George_W._Bush
Jerry_Buchmeyer,Jimmy_Carter
Jan_Jacobszoon_Hinlopen,Lucia_Wijbrants
John_Brown_(Rhode_Island),Joseph_Brown_(astronomer)
"Harold_Alexander,_1st_Earl_Alexander_of_Tunis",George_VI
Liz_Lemon,Stephanie_D'Abruzzo
Nicola_Shulman,Jason_Shulman
Magnus_Gabriel_De_la_Gardie,"Gustav_Horn,_Count_of_Pori"
Miqdad_ibn_Aswad,Muhammad
Akkineni_Nagarjuna,Amala_(actress)
John_Platt_(settler),Andrew_Messenger
John_Breaux,Bill_Clinton
Daniel_Meade,Alexis_Meade
Aaron_Spelling,Carolyn_Jones
Francis_White_(Virginia),Robert_White_(judge)
George_Harpur_Crewe,Francis_Mundy
"Henry_Mond,_2nd_Baron_Melchett","Alfred_Mond,_1st_Baron_Melchett"
Ingmar_Bergman,Else_Fisher
List_of_Modern_Family_characters,Jesse_Tyler_Ferguson
Harold_Macmillan,"Archibald_Sinclair,_1st_Viscount_Thurso"
François_Mitterrand,Pierre_Bérégovoy
Thorvald_Astrup,Eivind_Astrup
Ed_Miracle,Frank_Sinatra
John_Adams,George_Washington
Herbert_Fisk_Johnson_Jr.,Herbert_Fisk_Johnson_Sr.
Édouard_Alphonse_James_de_Rothschild,Alphonse_James_de_Rothschild
Henry_Ughtred,Elizabeth_I_of_England
Diane_Lebouthillier,Justin_Trudeau
John_R._McPherson,Frederick_Theodore_Frelinghuysen
Lily_Munster,Marilyn_Munster
Garr_King,Bill_Clinton
William_Egbert,William_L._Walsh
Stephen_Wheeler_Downey,Morton_Everel_Post
Theodore_Roosevelt_Jr.,James_R._Beverley
Mengesha_Seyoum,Seyoum_Mengesha
List_of_Disney's_Aladdin_characters,Jason_Alexander
Edward_Joseph_Schwartz,Lyndon_B._Johnson
Stephen_Wheeler_Downey,William_Wellington_Corlett
Liam_Cosgrave,Cearbhall_Ó_Dálaigh
Taylor_Sherman,Thomas_Belden
Clark_T._Randt_Jr.,George_W._Bush
Fletcher_D._Proctor,George_H._Prouty
Paul_Simon_(politician),Neil_Hartigan
William_Powell,Carole_Lombard
Jimmy_Cooper_(The_O.C.),Josh_Schwartz
Arthur_Sauvé,Liguori_Lacombe
Clement_Attlee,Hastings_Lees-Smith
Jody_Powell,Jimmy_Carter
Robert_A._Lovett,James_E._Webb
Claiborne_Pell,Jack_Reed_(politician)
Benigno_Aquino_Sr.,Elpidio_Quirino
William_Paterson_(judge),George_Washington
"George_Eustis,_Sr.",Etienne_Mazureau
Harry_Edison,Frank_Sinatra
John_Vernou_Bouvier_III,"Phelan_Beale,_Jr."
Hersekzade_Ahmed_Pasha,Selim_I
Hashim_ibn_Abd_Manaf,Muhammad
Barack_Obama,Ann_Dunham
John_Tyler,Walter_Forward
Charlotte_Godley,Alexander_Godley
Zhu_Rongji,Li_Lanqing
Zeppo_Marx,Gummo_Marx
Homer_Thornberry,Lyndon_B._Johnson
Antoni_Radziwiłł,Princess_Louise_of_Prussia_(1770–1836)
India_Casiraghi,Pierre_Casiraghi
Manolis_Andronikos,Philip_II_of_Macedon
Silvio_Berlusconi,Carlo_Azeglio_Ciampi
Elliot_F._Kaye,Barack_Obama
Arthur_Seyss-Inquart,Adolf_Hitler
Henry_Van_Thio,Aung_San_Suu_Kyi
John_Caulfield_(diplomat),Barack_Obama
Frank_Murphy,Frank_Couzens
Nayla_Tueni,Ghassan_Tueni
John_Dowdy,George_H._W._Bush
Murat_Karayalçın,Erdal_İnönü
Hazel_R._O'Leary,Bill_Clinton
Edward_C._Prado,Ronald_Reagan
Michael_O'Leary_(politician),Garret_FitzGerald
Nick_Begich,Howard_Wallace_Pollock
John_Beckett_(politician),John_Purcell_Dickie
Sean_Hurwitz,Enrique_Iglesias
Samuel_Hanford,James_Lockwood_(Connecticut_politician)
Edwin_H._Conger,William_McKinley
Chiang_Kai-shek,Li_Zongren
Manmohan_Singh,Pratibha_Patil
Adolphe_de_Chambrun,Francisque_de_Corcelle
Harry_W._Shlaudeman,Gerald_Ford
Mike_Mansfield,Ronald_Reagan
Archibald_Alexander,Drury_Lacy
Mariam_Petrosyan,Edgar_Allan_Poe
Josephine_Wayne,John_Wayne
Charles_Scribner_I,Charles_Scribner_III
John_George_Phillimore,Frederick_Peel
Lord_Randolph_Churchill,Henry_Barnett_(banker)
Ashikaga_Yoshimitsu,Ashikaga_Yoshiakira
Narayan_Rane,Ashok_Chavan
"F._E._Smith,_1st_Earl_of_Birkenhead","Gordon_Hewart,_1st_Viscount_Hewart"
Allu_Rama_Lingaiah,Nagendra_Babu
"Patrick_Jenkin,_Baron_Jenkin_of_Roding","Tom_Boardman,_Baron_Boardman"
Harold_H._Saunders,Gerald_Ford
Salmon_P._Chase,Abraham_Lincoln
Dan_Kelly_(sportscaster),Bob_Cole_(sportscaster)
Nancy_Halliday_Ely-Raphel,Bill_Clinton
Harry_Payne_Whitney,Dorothy_Payne_Whitney
Spencer_Grammer,Greer_Grammer
William_Pember_Reeves,Edward_Richardson
Johnny_Gavin_(Rescue_Me),Dean_Winters
Ali_Jawdat_al-Aiyubi,Abdul-Wahab_Mirjan
Mary_M._Ourisman,George_W._Bush
George_B._Daniels,Bill_Clinton
Bernardo_Mattarella,Mario_Scelba
John_Gregory_(settler),Matthew_Canfield
Princess_Ozma,L._Frank_Baum
"John_Peyton,_Baron_Peyton_of_Yeovil",Margaret_Thatcher
Timothy_M._Carney,Bill_Clinton
William_Brenton,Benedict_Arnold_(governor)
Tony_Blundetto,David_Chase
Homer_S._Ferguson,William_F._Knowland
Mike_Huckabee,Winthrop_Paul_Rockefeller
"Charles_Dickens,_Jr.",Wilkie_Collins
Cynthia_L._Bauerly,Barack_Obama
Gerald_Ford,William_B._Saxbe
Joel_Douglas,Michael_Douglas
Kurt_Vonnegut,Jill_Krementz
Ashok_Kumar_Jain,Sahu_Ramesh_Chandra_Jain
Assaji,Gautama_Buddha
Kim_Jong-chul,Kim_Jong-nam
Michael_Durack,Patrick_Durack
"William_Gooderham,_Sr.",James_Gooderham_Worts
William_Cogswell,Henry_Cabot_Lodge
Benjamin_A._Smith_II,Beatrice_Corliss
Ron_Dellums,Tip_O'Neill
Robert_Hill_(Australian_politician),Caroline_Millar
Jean_Kennedy_Smith,Rose_Kennedy
Minamoto_no_Sanetomo,Minamoto_no_Yoriie
Nicholas_Bacon_(Lord_Keeper),Anne_Bacon
Yip_Man,Bruce_Lee
Wanda_Nesbitt,Barack_Obama
J._Michelle_Childs,Barack_Obama
Henry_H._Childs,Marcus_Morton
Oszkár_Jászi,Anna_Lesznai
Clifton_R._Breckinridge,John_Sebastian_Little
Luke_Skywalker,Christopher_Corey_Smith
Bob_Dylan,Sara_Dylan
Stephen_Oliver_(bishop),Adrian_Newman_(bishop)
William_McMahon,Harold_Holt
Thomas_S._Weston,Joseph_Petrie
Evelyn_Sanguinetti,Sheila_Simon
Richard_Stockton_Field,Abraham_Lincoln
Philip_Wentworth,Margery_le_Despencer
Leland_Stanford,Frederick_Low
K._Balaji,Pranav_Mohanlal
John_Tyler,George_M._Dallas
Thomas_Fitch_(governor),Joseph_Platt
László_Krasznahorkai,Allen_Ginsberg
Madison_Hemings,Thomas_Jefferson
"Joan_of_England,_Queen_of_Scotland","John,_King_of_England"
Mariano-Florentino_Cuéllar,Jerry_Brown
Horace_Hogan,Brooke_Hogan
Nawaz_Sharif,Kalsoom_Nawaz_Sharif
William_McMahon,Paul_Hasluck
Gonzalo_P._Curiel,Barack_Obama
List_of_Dune_secondary_characters,Leto_II_Atreides
Beth_Labson_Freeman,Barack_Obama
Mika_Seeger,Toshi_Seeger
Angélica_Rivera,Enrique_Peña_Nieto
Hélène_Pastor,Michel_Pastor
H._H._Asquith,David_Lloyd_George
John_Huston,Enrica_Soma
Phineas_W._Leland,"Josiah_Quincy,_Jr."
Marion_Cunningham_(Happy_Days_character),Chachi_Arcola
Wilma_Flintstone,Jean_Vander_Pyl
Xi_Zhongxun,Li_Weihan
Mike_Deasy,Ricky_Nelson
"James_M._Wilson,_Jr.",Gerald_Ford
Carl_Gustaf_Emil_Mannerheim,Risto_Ryti
Olof_Palme,Carl_XVI_Gustaf_of_Sweden
Randy_Gardner_(politician),Bob_Latta
William_Trethewey,Michelangelo
"Charles_Grey,_2nd_Earl_Grey",Charles_James_Fox
Henry_Ford_II,Edsel_Ford
William_Eustis,Marcus_Morton
Ronald_Reagan,Jerry_Brown
"Grace_Poe_presidential_campaign,_2016",Francis_Escudero
Otis_Chandler,Dorothy_Buffum_Chandler
Bobby_Shriver,Eunice_Kennedy_Shriver
Robert_G._Ingersoll,Clarence_Darrow
Irwin_Cotler,Sheila_Finestone
Lewis_Craig_Humphrey,Eleanor_Silliman_Belknap_Humphrey
Huitzilihuitl,Acamapichtli
Brian_J._Davis,Barack_Obama
Lynn_Redgrave,Michael_Redgrave
Arthur_Meighen,George_Eulas_Foster
Tom_Luken,William_J._Keating
"Lucy_Baldwin,_Countess_Baldwin_of_Bewdley",Stanley_Baldwin
Harry_S._Truman,Frank_P._Briggs
Diva_Zappa,Moon_Zappa
Heather_M._Hodges,George_W._Bush
Joseph-Adolphe_Chapleau,"John_Hamilton-Gordon,_1st_Marquess_of_Aberdeen_and_Temair"
Harry_Nilsson,John_Lennon
Margery_Wentworth,Henry_Wentworth
March_Fong_Eu,Aurelia_E._Brazeal
William_McKinley,Joseph_McKenna
Sue_Walker,Richard_Court
John_H._Trumbull,John_Coolidge
Carl_Gustaf_Emil_Mannerheim,Antti_Hackzell
Ellen_Moran,Barack_Obama
John_Johnston_(New_Zealand_politician),Westby_Perceval
Imelda_Marcos,Fidel_Ramos
DJ_Cassidy,Robin_Thicke
W._Peyton_Cunningham,William_Tharp_Cunningham
Paul_Gordon_(musician),Lisa_Marie_Presley
Norodom_Ranariddh,Heng_Samrin
William_Fitzherbert_(New_Zealand_politician),"Sir_Charles_Clifford,_1st_Baronet"
Louis_Fles,Adolf_Hitler
Manuel_Roxas,Sergio_Osmeña
John_Davis_(Massachusetts_governor),Marcus_Morton
Tokugawa_Iemitsu,Tokugawa_Hidetada
Park_Jung-yang,Yamanashi_Hanzō
Timothy_L._Brooks,Barack_Obama
George_H._W._Bush,Richard_Nixon
Anil_Bachoo,Pravind_Jugnauth
Charlie_Wilson_(Ohio_politician),George_Distel
Michael_Stivic,Rob_Reiner
Arthur_MacArthur_Sr.,James_T._Lewis
James_Leonard_Gordon,Diosdado_Macapagal
Ahmad_Bashah_Md_Hanipah,Mukhriz_Mahathir
Matthew_Marvin_Jr.,John_Platt_(settler)
Woodrow_Wilson,William_C._Redfield
Roberto_Lange,Barack_Obama
Alexander_Staveley_Hill,Hamar_Alfred_Bass
Abdul_Razak_Hussein,Hussein_Onn
Say_Chhum,Hun_Sen
"William_Jackson,_1st_Baron_Allerton",Arthur_Balfour
Terauchi_Masatake,Emperor_Meiji
Vilasrao_Deshmukh,Ashok_Chavan
Józef_Piłsudski,Janusz_Jędrzejewicz
Mompati_Merafhe,Ian_Khama
List_of_Mama's_Family_characters,Betty_White
Imru_Haile_Selassie,Haile_Selassie
Birch_Bayh,Marvella_Bayh
"Eugène_Schneider,_II",Pierre_de_Cossé_Brissac
John_O._Brennan,Barack_Obama
Terence_Todman,George_H._W._Bush
Guy_de_Maupassant,Robert_Louis_Stevenson
Thomas_S._Kleppe,Gerald_Ford
Theodore_Roosevelt_Jr.,Frank_Murphy
Lindiwe_Sisulu,Thabo_Mbeki
Frances_Tupper,Charles_Tupper
John_Parke_Custis,Eleanor_Calvert
Fatimah,Muhammad
Grete_Faremo,Jens_Stoltenberg
Eva_Nansen,Fridtjof_Nansen
"Constantine_Phipps,_1st_Marquess_of_Normanby","Charles_Manners-Sutton,_1st_Viscount_Canterbury"
Jay_Rockefeller,Shelley_Moore_Capito
Akhenaten,Amenhotep_III
Golshifteh_Farahani,Shaghayegh_Farahani
Tarzan,Ron_Ely
Nydia_Quintero_Turbay,Cecilia_Caballero_Blanco
Douglas_Lute,Barack_Obama
Flora_Call_Disney,Elias_Disney
"Charles_Paulet,_1st_Duke_of_Bolton",Thomas_Cole_(died_1681)
Tjuyu,Yuya
Seán_Lemass,Seán_T._O'Kelly
William_H._Webster,Barack_Obama
Marjorie_Fowler,Nora_Johnson
Shelley_Jackson,Mary_Shelley
Vic_Mackey,Michael_Chiklis
Donald_Nixon,Edward_F._Cox
Brett_Palos,Stasha_Palos
Kenneth_W._Dam,Ronald_Reagan
Gerald_Ford,Nelson_Rockefeller
Harold_Wilson,Stafford_Cripps
Aiden_Ford,Rainbow_Sun_Francks
Peter_Sissons,David_Dimbleby
Dudley_Benjafield,Woolf_Barnato
Charles_Magill_(Virginia),John_Adams
Carl_David_af_Wirsén,Carl_Wilhelm_Böttiger
James_F._Entwistle,Barack_Obama
Sinchi_Roca,Manco_Cápac
Ruqayyah_bint_Muhammad,Muhammad
Maleficent,Linda_Gary
"Francis_Fane,_1st_Earl_of_Westmorland",Francis_Barnham
Léopold_Louis-Dreyfus,Gérard_Louis-Dreyfus
M._James_Lorenz,Bill_Clinton
Ruskin_Bond,Charles_Dickens
George_Jay_Gould_I,Howard_Gould
George_Cash,Bob_Pike_(politician)
Darryl_N._Johnson,Bill_Clinton
Frederick_Simpson_Deitrick,Samuel_W._McCall
Owen_M._Panner,Jimmy_Carter
Michele_J._Sison,Barack_Obama
Joe_Wilson_(U.S._politician),Floyd_Spence
Kim_Jong-un,Kim_Jong-il
Brookins_Campbell,Andrew_Johnson
Michael_A._Sheehan,Bill_Clinton
Adelbert_Ames,Rebecca_Latimer_Felton
Albion_Parris,Enoch_Lincoln
Bob_McCaslin_Sr.,William_S._Day
Eleanor_Parke_Custis_Lewis,John_Parke_Custis
Alice_du_Pont_Mills,Richard_Chichester_du_Pont
Chester_Bowles,Dwight_D._Eisenhower
James_Callaghan,Margaret_Thatcher
Shankarrao_Chavan,Rameshwar_Thakur
Henry_Ford_II,Henry_Ford
William_Lawrence_(Ohio_Democrat),Thomas_Clarke_Theaker
Wayne_Berry,Lucy_Horodny
Henriette_Wegner,Ludwig_Erdwin_Seyler
Hilda_Suarez,Silvio_Horta
Alphonso_Taft,J._Donald_Cameron
Aleksandr_Abdulov,Irina_Alfyorova
Chiang_Kai-shek,Lin_Sen
List_of_Monk_characters,Steve_Zahn
Sohail_Aman,Nawaz_Sharif
Larry_Echo_Hawk,Barack_Obama
"Harold_Alexander,_1st_Earl_Alexander_of_Tunis",Elizabeth_II
Harold_Nicolson,Ernest_Harold_Pickering
Robert_Peel,"Arthur_Wellesley,_1st_Duke_of_Wellington"
Liow_Tiong_Lai,Najib_Razak
Akbar_Hashemi_Rafsanjani,Mohammad_Mousavi_Khoeiniha
John_Randolph_of_Roanoke,Littleton_Waller_Tazewell
Lawrence_Arthur_Dumoulin_Cannon,Lucien_Cannon
Pebbles_Flintstone,Bamm-Bamm_Rubble
Tudhaliya_I,Arnuwanda_I
Mark_Filip,George_W._Bush
William_Power_(Canadian_politician),Frank_Power
Joop_den_Uyl,Wilhelm_Friedrich_de_Gaay_Fortman
Cynthia_P._Schneider,Bill_Clinton
Aurelia_E._Brazeal,Bill_Clinton
Milward_L._Simpson,Gale_W._McGee
Abu_Talib_ibn_Abd_al-Muttalib,Fatimah_bint_Asad
McGeorge_Bundy,John_F._Kennedy
Stuart_E._Jones,Barack_Obama
Thomas_Betts,Joseph_Platt
João_Soares_de_Albergaria,John_II_of_Portugal
Tom_Foley,Bill_Clinton
"Vere_Fane,_4th_Earl_of_Westmorland","Sir_William_Twysden,_3rd_Baronet"
Norman_Cameron_(politician),Frederick_William_Piesse
Fernando_Torres_de_Portugal_y_Mesía,"García_Hurtado_de_Mendoza,_5th_Marquis_of_Cañete"
Margaret_McCain,Marilyn_Trenholme_Counsell
Wyndham_Robertson,Littleton_Waller_Tazewell
Gail_Zappa,Frank_Zappa
Sextus_Barbour,Philip_Pendleton_Barbour
Margaret_Thatcher,Edward_Heath
John_Lannan,John_Lennon
Robert_White_(West_Virginia_senator),John_Baker_White_(Virginia)
Ivan_Ribar,Josip_Broz_Tito
Albert_Speer,Fritz_Todt
Saint_Nuri,Muhammad
Madeleine_Astor,Enzo_Fiermonte
Mike_McKevitt,Richard_Nixon
Peter_Garrett,Malcolm_Turnbull
Margaret_Whitlam,Tamie_Fraser
Roger_Leland_Wollman,Ronald_Reagan
Klaus_Voormann,Carly_Simon
Renee_Montoya,Sean_Catherine_Derek
Boris_Pahor,Ernest_Hemingway
Boney_Kapoor,Sridevi
"William_Cavendish,_2nd_Duke_of_Devonshire","William_Russell,_Lord_Russell"
"John_Coggeshall,_Jr.",Walter_Clarke_(governor)
William_G._Bradford,Gerald_Ford
"Victoria,_Crown_Princess_of_Sweden","Prince_Daniel,_Duke_of_Västergötland"
Ivana_Trump,Donald_Trump
Dick_Durbin,Barack_Obama
Leon_Trotsky,Vladimir_Lenin
Gretchen_Whitmer,Curtis_Hertel_Jr.
John_Platt_(settler),Samuel_Hayes_(settler)
Harry_Reid,Bill_Frist
"Richard_Temple-Nugent-Brydges-Chandos-Grenville,_3rd_Duke_of_Buckingham_and_Chandos","Granville_Leveson-Gower,_2nd_Earl_Granville"
Gamal_Abdel_Nasser,Muhammad_Naguib
Joe_Manchin,Jay_Rockefeller
Elliott_Abrams,Ronald_Reagan
George_Barnard_Baker,Rufus_Henry_Pope
"George_Thomson,_Baron_Thomson_of_Monifieth","Michael_Stewart,_Baron_Stewart_of_Fulham"
Betty_E._King,George_W._Bush
Richard_Wild_(judge),"Bernard_Fergusson,_Baron_Ballantrae"
Shiranthi_Rajapaksa,Mahinda_Rajapaksa
Frank_A._Barrett,Joseph_C._O'Mahoney
Dionne_Warwick,Dee_Dee_Warwick
Nathaniel_Fish_Moore,Charles_King_(Columbia_University_president)
Jack_Huston,Allegra_Huston
Gerald_J._Ford,Gerald_Ford
Errol_Flynn,Nora_Eddington
Samantha_Power,Barack_Obama
Joseph_Comstock,"John_Betts,_Jr."
Mary_Harriman_Rumsey,E._Roland_Harriman
Kim_Ok,Kim_Jong-il
Ichirō_Hatoyama,Shigeru_Yoshida
Gamal_Abdel_Nasser,Tahia_Kazem
Stephen_W._Rochon,Barack_Obama
Everard_Hambro,Joseph_Hambro
Shahkur_Ullah_Durrani,Ghulam_Ishaq_Khan
Fredo_Corleone,Tom_Hagen
Majel_Barrett,Gene_Roddenberry
Emperor_Heizei,Emperor_Saga
Grae_Fernandez,Rudy_Fernandez_(actor)
James_Callaghan,Margaret_Thatcher
Martha_Vázquez,Bill_Clinton
Peter_Howson_(politician),Robert_Menzies
"Robert_Grosvenor,_5th_Duke_of_Westminster",Thomas_Scott_(British_Army_officer)
Madhav_Singh_Solanki,Vidya_Charan_Shukla
"Robert_Dundas,_2nd_Viscount_Melville","Henry_Dundas,_1st_Viscount_Melville"
Vincent_Price,Coral_Browne
William_Short_(American_ambassador),John_Quincy_Adams
"Herbert_Samuel,_1st_Viscount_Samuel","Walter_Long,_1st_Viscount_Long"
Dean_Acheson,John_Foster_Dulles
James_W._Deaderick,Alexander_O._Anderson
Alexis_Meade,Daniel_Meade
Mark_A._Goldsmith,Barack_Obama
"Albert_W._Sherer,_Jr.",Richard_Nixon
Rupert_Murdoch,Wendi_Deng_Murdoch
Sadettin_Pasha,Sa'deddin_Pasha_al-Azm
William_Joseph_Bauer,Richard_Nixon
Keith_Mars,Rob_Thomas_(writer)
Nancy_McEldowney,George_W._Bush
Blanchette_Ferry_Rockefeller,John_D._Rockefeller_III
David_Crombie,Brian_Mulroney
Coke_R._Stevenson,John_Lee_Smith
Les_AuCoin,Elizabeth_Furse
Douglas_Frantz,Barack_Obama
John_Smith_(New_York_politician_born_1752),Rufus_King
John_Z._Lee,Barack_Obama
Joseph_Edward_Lake,George_H._W._Bush
Krishna_(Telugu_actor),Vijaya_Nirmala
William_S._Burroughs,Jack_Black_(author)
Sam_Fox,George_W._Bush
Lachlan_Murdoch,James_Murdoch
Francis_Pangilinan,Benigno_Aquino_III
Joaquim_Pimenta_de_Castro,Álvaro_de_Castro
Helene_Costello,Dolores_Costello
"Vere_Fane,_4th_Earl_of_Westmorland","Sir_John_Knatchbull,_2nd_Baronet"
Woodrow_Wilson,William_Howard_Taft
"John_Betts,_Jr.",Joseph_Platt
"John_Betts,_Jr.",Joseph_Platt
Lee_Radziwill,Jacqueline_Kennedy_Onassis
Jill_Sobule,Emma_Roberts
Agent_K,Josh_Brolin
Ned_Stark,Sean_Bean
Alan_Stephen_Gold,Bill_Clinton
"Norman_Fowler,_Baron_Fowler",Margaret_Thatcher
Gerald_Ford,Richard_Vander_Veen
Herbert_Allan_Fogel,Richard_Nixon
Prudence_Murdoch,Rupert_Murdoch
Jack_Reed_(politician),Sheldon_Whitehouse
Randolph_Churchill,John_William_Sunderland
Heinrich_Arnold_Thaulow,Frits_Thaulow
George_H._Moses,Henry_W._Keyes
Karolos_Papoulias,George_Papandreou
Aisha,Muhammad
"Sir_Edward_Blackett,_4th_Baronet","Algernon_Percy,_1st_Earl_of_Beverley"
Ernest_Hemingway,Mary_Welsh_Hemingway
Roberto_Iglesias_Pérez,José_Aponte_de_la_Torre
Dirk_Pitt,Clive_Cussler
Mickey_Kantor,William_M._Daley
Shwe_Mann,Thein_Sein
Hu_Die,Hu_Di
Ismail_Pasha_al-Azm,Çerkes_Osman_Pasha
Thomas_A._Shannon_Jr.,Barack_Obama
Fernando_de_la_Rúa,Jorge_Domínguez_(politician)
George_Cash,Iain_MacLean_(politician)
Joanne_Woodward,Paul_Newman
Dan_Houser,Sam_Houser
Louis-Arthur_Giroux,Jean-François_Bertrand
Franklin_R._Parker,Barack_Obama
"Princess_Antoinette,_Baroness_of_Massy","Princess_Charlotte,_Duchess_of_Valentinois"
Eunice_Kennedy_Shriver,Rose_Kennedy
Sweet_Charles_Sherrell,Aretha_Franklin
Thomas_Carlyle,William_Ewart_Gladstone
John_Leventhal,Rosanne_Cash
David_Kalākaua_Kawānanakoa,Abigail_Campbell_Kawānanakoa
Caroline_Ramersdorfer,Isamu_Noguchi
Eric_Cantor,Roy_Blunt
Roger_Ingram,Liza_Minnelli
Alfred_L._Jenkins,Richard_Nixon
"David_Eccles,_1st_Viscount_Eccles",Daniel_Awdry
Alpha_Kanu,Ernest_Bai_Koroma
John_Hervey_Crozier,Josiah_M._Anderson
John_Davis_(Massachusetts_governor),Marcus_Morton
Lech_Wałęsa,Marian_Krzaklewski
"Emily_FitzGerald,_Duchess_of_Leinster","James_FitzGerald,_1st_Duke_of_Leinster"
Jon_D._Levy,Barack_Obama
Philipp_Fehl,Raina_Fehl
Hermann_Heller_(legal_scholar),Elisabeth_Langgässer
Elizabeth_Schuyler_Hamilton,Alexander_Hamilton
Charles_Carnan_Ridgely,Charles_Goldsborough
Jim_Henson,Statler_and_Waldorf
Julia_Frankau,Owen_Hall
David_Lloyd_George,"James_Gascoyne-Cecil,_4th_Marquess_of_Salisbury"
"Sir_Charles_Tennant,_1st_Baronet",Robert_Tweedie_Middleton
Maryanne_Trump_Barry,Bill_Clinton
Ivana_Trump,Donald_Trump
Dorothy_Bridges,Lloyd_Bridges
Lee_Morris_(musician),Paul_Sabu
"George_Clarke,_1st_Baron_Sydenham_of_Combe","Thomas_Brassey,_1st_Earl_Brassey"
"John_Seymour,_19th_Duke_of_Somerset","Percy_Seymour,_18th_Duke_of_Somerset"
Reptynub,Nyuserre_Ini
Warren_Buffett,Bill_Gates
Vladimir_Arutyunian,George_W._Bush
Reemma_Sen,Riya_Sen
William_French_Smith,Ronald_Reagan
William_Scranton,Gerald_Ford
Christopher_Lawford,Patricia_Kennedy_Lawford
Norm_Ryan,Tom_Cahill_(Australian_politician)
"Edward_Plunkett,_18th_Baron_of_Dunsany",Ursula_K._Le_Guin
Francis_Jeune,George_Clement_Boase
Count_Karl_Ludwig_von_Ficquelmont,Klemens_von_Metternich
List_of_Monk_characters,Héctor_Elizondo
Suharto,Sudharmono
John_Hay,Robert_R._Hitt
Kelly_Bryant,Winthrop_Rockefeller
Hun_Sen,Kong_Korm
"Frederick_Stanley,_16th_Earl_of_Derby","Ughtred_Kay-Shuttleworth,_1st_Baron_Shuttleworth"
Frank_Church,Steve_Symms
"Thomas_Howard,_1st_Earl_of_Berkshire",Henry_Poole_(died_1632)
Del_Latta,Cliff_Clevenger
Cornelius_Gurlitt_(art_historian),Cornelius_Gurlitt_(composer)
Chuck_Kaye,John_Lennon
Alfred_S._Hartwell,William_Richards_Castle
Early_life_and_career_of_Thomas_Jefferson,Aaron_Burr
Ken_Salazar,Mark_Udall
"Lionel_Tollemache,_3rd_Earl_of_Dysart","Elizabeth_Maitland,_Duchess_of_Lauderdale"
Jack_Kemp,Paul_Lowe
Compton_I._White,Burton_L._French
Peter_Buell_Porter,John_M._Bowers
Arnold_A._Chacón,Barack_Obama
"John_Simon,_1st_Viscount_Simon",Neville_Chamberlain
Norodom_Ranariddh,Nguon_Nhel
Friedrich_Wilhelm_Kritzinger,Adolf_Hitler
"Vivian_Smith,_1st_Baron_Bicester",John_Abel_Smith
"Charles_Brudenell-Bruce,_1st_Marquess_of_Ailesbury","Charles_Montagu-Scott,_4th_Duke_of_Buccleuch"
Tony_Garza,George_W._Bush
"Glenys_Kinnock,_Baroness_Kinnock_of_Holyhead","Mark_Malloch_Brown,_Baron_Malloch-Brown"
Lady_Pamela_Hicks,"Louis_Mountbatten,_1st_Earl_Mountbatten_of_Burma"
Tokugawa_Hidetada,Emperor_Go-Yōzei
Bill_Schnee,Marvin_Gaye
Katherine_D._Ortega,George_H._W._Bush
Playing_with_the_Enemy,Theodore_Roosevelt
Light_Yagami,Nat_Wolff
Early_life_and_career_of_Suharto,Abdul_Haris_Nasution
List_of_Ghost_Whisperer_characters,Camryn_Manheim
"John_Hamilton-Gordon,_1st_Marquess_of_Aberdeen_and_Temair",Edward_VII
Daniel_Romalotti,David_Shaughnessy
Dudley_S._Gregory,James_G._King
Elma_Yerburgh,Daniel_Thwaites
John_Sykes,Phil_Lynott
Cecil_Morgan,Joseph_Modeste_Sweeney
Michel_Debré,Robert_Galley
White_Queen_(Through_the_Looking-Glass),White_King_(Through_the_Looking-Glass)
Henry_Cabot_Lodge_Jr.,George_C._McGhee
Marcus_Worsley,William_Worsley
Bob_Rae,Justin_Trudeau
Hwang_Jang-yop,Kim_Il-sung
List_of_The_Tribe_characters,Meryl_Cassie
Vincent_Corleone,Michael_Corleone
Paul_Channon,Margaret_Thatcher
Jamelle_Folsom,Jim_Folsom
Sammo_Hung,Michael_Hui
John_Baker_White_(Virginia),Robert_White_(judge)
Patrick_Roy,Wayne_Gretzky
William_J._Martini,George_W._Bush
Konstantin_von_Neurath,Adolf_Hitler
Alexander_Haig,Bernard_W._Rogers
