Shobha_Mohan,Anu_Mohan
Mick_Jagger,Elizabeth_Jagger
Walter_Huston,John_Huston
Adolphus_Busch_Orthwein,Peter_Busch_Orthwein
Rubina_Irfan,Shahlyla_Baloch
Chuck_Bass,Blair_Waldorf
Surendranath_Dasgupta,Maitreyi_Devi
Bhima,Ghatotkacha
Kwok_Tak-Seng,Thomas_Kwok
Horacio_Hidrovo_Velásquez,Horacio_Hidrovo_Peñaherrera
George_Mason_V,Richard_Barnes_Mason
John_Shaffer_Phipps,John_H._H._Phipps
Kim_Jong-il,Kim_Jong-un
Elizabeth_Rees-Williams,Jared_Harris
Santo_Versace,Santo_Versace
Gaston_de_Saporta,Antoine_de_Saporta
Klaus_Kinski,Pola_Kinski
Barbara_Ayrton-Gould,Michael_Ayrton
Jan_Stenbeck,Cristina_Stenbeck
Mary_Ball_Washington,John_Augustine_Washington
Dasharatha,Shanta
Govan_Mbeki,Moeletsi_Mbeki
Viacheslav_Chornovil,Andriy_Chornovil
E._P._Taylor,Judith_Mappin
Edward_Magruder_Tutwiler,Ed_Tutwiler
Shatrughan_Sinha,Luv_Sinha
Dorothy_Ayer_Gardner_Ford,Gerald_Ford
Robert_Stephens,Toby_Stephens
Scott_Brown_(politician),Ayla_Brown
Joy_Page,Gregory_Orr_(filmmaker)
Phelan_Beale,Edith_Bouvier_Beale
Thomas_J._Autzen,Thomas_E._Autzen
Martha_Bulloch_Roosevelt,Corinne_Roosevelt_Robinson
Tyler_MacDuff,Dana_MacDuff
Ferdynand_Radziwiłł,Michał_Radziwiłł_Rudy
Ivar_David-Andersen,Arthur_David-Andersen
Tom_C._Clark,Ramsey_Clark
Mona_Best,Pete_Best
Bracha_Peli,Alexander_Peli
Diederik_Jansz._Graeff,Jacob_Dircksz_de_Graeff
Ka'b_ibn_Lu'ayy,Murrah_ibn_Ka'b
Sharon_Maughan,Alice_Eve
"William_Larimer_Mellon,_Sr.","William_Larimer_Mellon,_Jr."
Lino_Banfi,Rosanna_Banfi
Todor_Zhivkov,Lyudmila_Zhivkova
Charles_Delemere_Haines,Benjamin_F._Haines
Nikhil_Ghosh,Nayan_Ghosh
Murugeysen_Tiruchelvam,M._Rajendra
Yudhishthira,Upapandavas
Christopher_de_Leon,Lotlot_de_Leon
Thiagarajan,Prashanth_(actor)
Humayun_Ahmed,Shila_Ahmed
Diana_Ross,Tracee_Ellis_Ross
Karl_Paul_Kristian_Gylche,Preben_Gylche
Ai_Qing,Ai_Weiwei
Frederick_William_Borden,Harold_Lothrop_Borden
Dick_Francis,Felix_Francis
Japheth,Gomer
Yakov_Dzhugashvili,Yevgeny_Dzhugashvili
Frank_Murkowski,Lisa_Murkowski
Wong_Tin-lam,Wong_Jing
Mickey_Hargitay,Mariska_Hargitay
John_Methuen_(diplomat),Paul_Methuen_(diplomat)
Erling_Persson,Lottie_Tham
Barry_Diller,Alexander_von_Fürstenberg
Caleb_Deschanel,Zooey_Deschanel
Carl_Kaysen,Susanna_Kaysen
P._T._R._Palanivel_Rajan,Palanivel_Thiagarajan
Carol_Chomsky,Aviva_Chomsky
Philip_Schuyler,Angelica_Schuyler_Church
David_de_Stern,"Sydney_Stern,_1st_Baron_Wandsworth"
Henry_Abel_Smith,Anne_Liddell-Grainger
Merryle_Rukeyser,Louis_Rukeyser
Terri_Irwin,Bindi_Irwin
Benjamin_Franklin,Sarah_Franklin_Bache
Alois_Hitler,Angela_Hitler
Prince_Louis_of_Battenberg,"George_Mountbatten,_2nd_Marquess_of_Milford_Haven"
Georg_von_Trapp,Rupert_von_Trapp
Alexander_H._Holley,Alexander_Lyman_Holley
John_Ritblat,Jamie_Ritblat
Henry_Fonda,Jane_Fonda
Margaret_Lea_Houston,Temple_Lea_Houston
Manmohan_Singh,Daman_Singh
Athina_Livanos,Alexander_Onassis
Ali_al-Hadi,Hasan_al-Askari
Herbert_Fisk_Johnson_Sr.,Henrietta_Johnson_Louis
Wolfgang_Suschitzky,Peter_Suschitzky
Gülçiçek_Hatun,Bayezid_I
David_Nevins_Sr.,Henry_Coffin_Nevins
Edward_Michener,Roland_Michener
Sandy_Cohen,Ryan_Atwood
Philip_Lindsley,John_Berrien_Lindsley
Robert_Wood_Johnson_I,Robert_Wood_Johnson_II
Roberto_Iglesias_Pérez,Roger_Iglesias
Marta_Domingo,Plácido_Domingo_Jr.
Jane_Birkin,Kate_Barry_(photographer)
Jim_Hensley,Cindy_McCain
Eddie_Fisher_(singer),Tricia_Leigh_Fisher
Joanna_Moore,Griffin_O'Neal
George_Randolph_Hearst_Jr.,George_Randolph_Hearst_III
Jason_Miller_(playwright),Joshua_John_Miller
Khair_Bakhsh_Marri,Ghazan_Marri
James_J._Couzens,Frank_Couzens
Zelda_Fitzgerald,Frances_Scott_Fitzgerald
Amiri_Baraka,Lisa_Jones
Sybil_Wolfram,Stephen_Wolfram
Tatiana_Santo_Domingo,India_Casiraghi
Paul_Wing,Toby_Wing
Leyla_Saz,Vedat_Tek
Valerie_Bertinelli,Wolfgang_Van_Halen
Miguel_de_la_Madrid,Enrique_de_la_Madrid_Cordero
George_Abrán_Gonzales,Javier_Gonzales
Jimmy_Cooper_(The_O.C.),Kaitlin_Cooper
Liezl_Martinez,Alfonso_Martinez_(actor)
Madri,Sahadeva
Ebba_Brahe,Maria_Sofia_De_la_Gardie
Karl_Howman,Chloe_Howman
Pradyumna,Aniruddha
Abbas_Kiarostami,Bahman_Kiarostami
Joseph_H._Walker,Joseph_H._Walker_(Massachusetts_speaker)
Sam_Lucchese,Josephine_Lucchese
Birch_Bayh,Evan_Bayh
Mark_Antony_(Rome_character),Alexander_Helios
"John_Coleridge,_1st_Baron_Coleridge","Bernard_Coleridge,_2nd_Baron_Coleridge"
Stacy_Keach_Sr.,Stacy_Keach
Joe_Manchin,Heather_Bresch
Hagop_Oshagan,Vahé_Oshagan
Bharatha_Lakshman_Premachandra,Hirunika_Premachandra
Madalyn_Murray_O'Hair,William_J._Murray
Marietta_de_Patras,James_II_of_Cyprus
Nicholas_J._Sandlin,McIntyre_H._Sandlin
Raymond_Massey,Daniel_Massey_(actor)
Bryan_Procter,Adelaide_Anne_Procter
Édouard_Alphonse_James_de_Rothschild,Bethsabée_de_Rothschild
Otto_Frank,Margot_Frank
Brian_Chapman_(businessman),Georgina_Chapman
Ethel_Kennedy,Christopher_G._Kennedy
Elisabeth_Sladen,Sadie_Miller
Al_Lerner,Nancy_Lerner
Harry_Jenkins_Sr.,Harry_Jenkins
Efrem_Zimbalist_Jr.,Stephanie_Zimbalist
Josiah_Bartlet,Eleanor_Bartlet
Shobha_Mohan,Vinu_Mohan
Heinrich_Carl_von_Schimmelmann,Julie_Reventlow
Marla_Maples,Tiffany_Trump
"Norman_Birkett,_1st_Baron_Birkett","Michael_Birkett,_2nd_Baron_Birkett"
Henry_Gurdon_Marquand,Allan_Marquand
Elisha_Reynolds_Potter,Elisha_R._Potter
Coral_Lansbury,Malcolm_Turnbull
Yang_Ye__Yang_Ye__1,Yang_Yande
John_Berne,Shaun_Berne
John_Bowman_(broadcaster),Jonathan_Philbin_Bowman
Dimitrie_Cantemir,Antiochus_Kantemir
Barbara_Vucanovich,Patricia_Dillon_Cafferata
Moses_Gaster,Jack_Gaster
Manjula_Vijayakumar,Vanitha_Vijayakumar
Clinton_L._Merriam,Florence_Augusta_Merriam_Bailey
Michael_Stoschek,Julia_Stoschek
Barbara_Bush,Dorothy_Bush_Koch
Lorenzo_Tañada,Wigberto_Tañada
Abram_Irvin_McDowell,Irvin_McDowell
Katherine_Cassavetes,John_Cassavetes
Isadore_Rush,Florence_Reed
E._V._K._Sampath,E._V._K._S._Elangovan
Potjaman_Na_Pombejra,Panthongtae_Shinawatra
Harald_Ulrik_Sverdrup_(politician),Jakob_Sverdrup_(politician)
"Sir_Thomas_Metcalfe,_4th_Baronet",Emily_Bayley
Albert_C._Cohn,Roy_Cohn
Dorothy_Kitson,John_Pakington_(died_1625)
Lynne_Spears,Britney_Spears
Henry_Huttleston_Rogers_Coe,Hank_Coe
Rosalind_Shand,Annabel_Elliot
Daniel_Auteuil,Aurore_Auteuil
Marcus_Morton_(judge),Marcus_Morton
James_Harlan_(congressman),John_Marshall_Harlan
Imogene_Powers_Johnson,Herbert_Fisk_Johnson_III
Margaret_Whitlam,Tony_Whitlam
M._A._Wazed_Miah,Saima_Wazed
Teri_Shields,Brooke_Shields
Ajay_Piramal,Nandini_Piramal
Nancy_Lee_Bass,Robert_Bass
"Henry_Lascelles,_6th_Earl_of_Harewood",Gerald_David_Lascelles
"Fred_Chaney,_Sr.",Michael_Chaney
Ethel_Kennedy,Kerry_Kennedy
Gary_Lee_Sampson,Gary_Lee_Sampson
Christian_Streit_White,John_Baker_White_(West_Virginia_politician)
Jack_Carter_(politician),Jason_Carter_(politician)
Noel_Wood,Ann_Grocott
Poonam_Sinha,Sonakshi_Sinha
Jane_Henson,Brian_Henson
Abby_Aldrich_Rockefeller,Laurance_Rockefeller
Louis_Verreycken,Louis-François_Verreycken
Percy_Rivington_Pyne_I,Percy_Rivington_Pyne_II
Asaram,Narayan_Sai
Anna_Maria_Villani_Scicolone,Alessandra_Mussolini
Francisco_José_Jattin_Safar,Zulema_Jattin_Corrales
Helen_Lynd,Staughton_Lynd
Barry_O'Keefe,Andrew_O'Keefe
Shamanuru_Shivashankarappa,Shamanur_Mallikarjun
Ed_Mirvish,David_Mirvish
Aram_Saroyan,Strawberry_Saroyan
John_Adams,Abigail_Adams_Smith
Sitara_Devi,Ranjit_Barot
William_Wilde,Oscar_Wilde
"Geoffrey_Fitz_Peter,_1st_Earl_of_Essex",John_Fitzgeoffrey
Doris_Day,Terry_Melcher
David_Baird_Sr.,David_Baird_Jr.
Alice_Claypoole_Gwynne,Gladys_Vanderbilt_Széchenyi
David_Dhawan,Varun_Dhawan
Nicholas_Porter_Earp,Wyatt_Earp
John_A._Tory,John_Tory
Davoud_Rashidi,Leili_Rashidi
Kirsten_Cohen,Seth_Cohen
Sid_Hartman,Chad_Hartman
"Doug_Ford,_Sr.",Rob_Ford
Lucius_Junius_Brutus,Titus_Junius_Brutus
Lord_Asriel,Lyra_Belacqua
John_Jay_Lee,Alana_Lee
Goofy,Max_Goof
Leonard_Suransky,Shael_Polakow-Suransky
Fritz_Mannheimer,Annette_de_la_Renta
Necmettin_Erbakan,Fatih_Erbakan
Kathryn_Crosby,Mary_Crosby
Julia_Grant,Ulysses_S._Grant_Jr.
Leonard_Katzman,Sherill_Lynn_Rettino
Dorothy_Livesay,Peter_Macnair
Percy_Orthwein,Adolphus_Busch_Orthwein
Gilbert_Peterson,Jesse_Peterson
Gaby_Aghion,Philippe_Aghion
Shyama_Charan_Gupta,Vidup_Agrahari
Sheikh_Fazilatunnesa_Mujib,Sheikh_Hasina
William_Fitzherbert_(New_Zealand_politician),Henry_Samuel_Fitzherbert
"Francis_Fane,_1st_Earl_of_Westmorland","Francis_Fane,_1st_Earl_of_Westmorland"
"Richard_Luce,_Baron_Luce",Edward_Luce
Vilma_Espín,Mariela_Castro
Najam_Sethi,Ali_Sethi
Herman_Shooster,Frank_Shooster
Jeremy_Clarke_(governor),Walter_Clarke_(governor)
Robert_Klonsky,Michael_Klonsky
Margaret_Truman,Clifton_Truman_Daniel
Anthony_Eisley,India_Eisley
Carmel_Cryan,Rory_Kinnear
Dhritarashtra,Duhsala
Guy_de_Rothschild,David_René_de_Rothschild
Henry_de_Jouvenel,Colette_de_Jouvenel
Michael_Williams_(actor),Finty_Williams
Pietro_Ferrero,Michele_Ferrero
Terence_Donovan_(photographer),Dan_Donovan_(keyboardist)
Ali_Abdullah_Saleh,Ahmed_Saleh
"George_Hamilton-Gordon,_5th_Earl_of_Aberdeen","George_Hamilton-Gordon,_6th_Earl_of_Aberdeen"
Alison_Webster_(photographer),Charlie_Jacks
Hanno_Drechsler,Wolfgang_Drechsler
Chuck_Strahl,Mark_Strahl
Donald_P._Bellisario,Sean_Murray_(actor)
Wendell_E._Dunn,Thomas_Dunn_(musician)
T._J._S._George,Jeet_Thayil
James_Scudamore_(courtier),"John_Scudamore,_1st_Viscount_Scudamore"
Samuel_P._Bush,Prescott_Bush
"Sir_Watkin_Williams-Wynn,_10th_Baronet","Sir_Watkin_Williams-Wynn,_11th_Baronet"
Vilma_Espín,Alejandro_Castro_Espín
Robert_Kraft,Jonathan_Kraft
George_Henry_Martin_Johnson,Pauline_Johnson
Jedediah_Strutt,Joseph_Strutt_(philanthropist)
Seyed_Karim_Amiri_Firuzkuhi,Amir_Banoo_Karimi
List_of_Dune_secondary_characters,Paul_Atreides
Edith_Luckett_Davis,Nancy_Reagan
Edmond_James_de_Rothschild,James_de_Rothschild_(politician)
John_Dunwoody,Tamsin_Dunwoody
Theodore_Roosevelt_IV,Theodore_Roosevelt_V
Conway_Berners-Lee,Tim_Berners-Lee
B._S._Yeddyurappa,B._Y._Raghavendra
Charles_MacArthur,James_MacArthur
Shamita_Das_Dasgupta,Sayantani_DasGupta
O._H._Haynes_Jr.,Fred_Haynes
Warren_Wallace_Beckwith,Robert_Todd_Lincoln_Beckwith
Dasharatha,Bharata_(Ramayana)
Julius_Rosenwald,William_Rosenwald
David_Poe_Jr.,William_Henry_Leonard_Poe
Caroline_Ingalls,Mary_Ingalls
Marcus_Worsley,Giles_Worsley
Vijayakumar_(actor),Preetha_Vijayakumar
Senzangakhona_kaJama,Shaka
Filaret_Barbu,Gelu_Barbu
Tobias_Gedde-Dahl,Dagfinn_Gedde-Dahl
Bibi_Khanum,Mohammad_Hadi_Milani
Barbara_Alyn_Woods,Alyvia_Alyn_Lind
Robert_Stirling,James_Stirling_(1835–1917)
G._Narasimhan,N._Ram
Anna_Šišková,Dorota_Nvotová
Luke_Taft,Moses_Taft
Al-Muhtadee_Billah,Abdul_Muntaqim
Owen_Oyston,Karl_Oyston
Wu_Wenzao,Wu_Qing_(politician)
Pieter_van_Vollenhoven,"Prince_Pieter-Christiaan_of_Orange-Nassau,_van_Vollenhoven"
William_Robertson_Coe,Henry_Huttleston_Rogers_Coe
Enid_Hammerman,Charles_Rivkin
Walter_Augustus_de_Havilland,Olivia_de_Havilland
William_Henry_Gregory,Robert_Gregory_(cricketer)
Marcus_Licinius_Crassus,Publius_Licinius_Crassus_(son_of_triumvir)
Fathia_Nkrumah,Sekou_Nkrumah
Aina_Erlander,Sven_Erlander
Henry_Crown,Lester_Crown
List_of_Ghost_Whisperer_characters,Melinda_Gordon
Ranjit_Mallick,Koel_Mallick
Adam_Egede-Nissen,Gøril_Havrevold
David_Lloyd_George,Megan_Lloyd_George
Lillian_Gordy_Carter,Ruth_Carter_Stapleton
Robert_P._Patterson,"Robert_P._Patterson,_Jr."
Kevin_Newman_(politician),Campbell_Newman
Stanley_Donen,Joshua_Donen
She_Saihua,Yang_Yande
Michael_Durack,Mary_Durack
Antony_Kidman,Antonia_Kidman
Nathaniel_B._Borden,Simeon_Borden
Gary_George_(Oregon_politician),Larry_George
Viva_(actress),Gaby_Hoffmann
Robert_Goulet,Nicolette_Goulet
İsmet_İnönü,Erdal_İnönü
J._Mahendran,John_Mahendran
John_Raitt,Bonnie_Raitt
Aristotle_Onassis,Alexander_Onassis
Thorvald_Stoltenberg,Nini_Stoltenberg
Robert_Amadas,Elizabeth_Amadas
Cao_Văn_Viên,Lan_Cao
Theophilus_Parsons,Theophilus_Parsons_(professor)
Charles_Schneider_(businessman),Dominique_Schneidre
Jeff_Tracy,Alan_Tracy
Brian_Miller_(actor),Sadie_Miller
Mustafa_Ruhi_Efendi,Sabri_Kalkandelen
Athina_Livanos,Christina_Onassis
David_Lynch,Jennifer_Lynch
Rose_Kennedy,"Kathleen_Cavendish,_Marchioness_of_Hartington"
Vijaya_Mehta,Anahita_Uberoi
"Isaac_Allerton,_Jr.",Isaac_Allerton
Robert_Peel,William_Peel_(Royal_Navy_officer)
Steve_Bing,Damian_Hurley
Tommy_J._Smith,Gai_Waterhouse
Mabel_McConnell_Fitzgerald,Garret_FitzGerald
Jennifer_Dunn_(politician),Reagan_Dunn
Robert_Woof_(scholar),Emily_Woof
Lillian_Lawrence,Ethel_Grey_Terry
June_Walker,John_Kerr_(actor)
Charles_Carroll_the_Settler,Mary_II_of_England
William_E._Dodge,Anson_Dodge
Ferdinand_Marcos,Imee_Marcos
Joseph_Henry_Reason,J._Paul_Reason
Valda_Setterfield,Ain_Gordon
Rodolfo_Biazon,Ruffy_Biazon
Antonio_Borja_Won_Pat,Judith_Won_Pat
John_Redmond,William_Redmond_(1886–1932)
Gustave_Ramaciotti,Clive_Ramaciotti
Ernestine_Schumann-Heink,Ferdinand_Schumann-Heink
Hugh_E._Rodham,Tony_Rodham
Newman_Haynes_Clanton,Ike_Clanton
Vannozza_dei_Cattanei,Lucrezia_Borgia
Aldo_Leopold,Estella_Leopold
Jean_Kasem,Kerri_Kasem
Thomas_Barbour_(Virginia),Philip_Pendleton_Barbour
Pieter_van_Vollenhoven,"Prince_Bernhard_of_Orange-Nassau,_van_Vollenhoven"
Kim_Jong-il,Kim_Jong-nam
Elijah_Clarke,John_Clark_(Georgia_governor)
Kristoffer_Throndsen,Anna_Throndsen
Medford_Bryan_Evans,M._Stanton_Evans
James_T._Rutnam,Jayam_Rutnam
Gildo_Pastor,Hélène_Pastor
Matthew_Halton,Kathleen_Tynan
Frank_L._Roberts,Mary_Wendy_Roberts
Amanda_Redman,Emily_Glenister
Michael_Redgrave,Lynn_Redgrave
James_Smith_Bush,Samuel_P._Bush
Zaynab_bint_Ali,Muhammad
Betty_Lou_Bredemus,Julia_Roberts
Gerda_Ring,Bab_Christensen
John_F._Kennedy,John_F._Kennedy_Jr.
Alan_Moore,Leah_Moore
George_Huntington_Hartford,John_Augustine_Hartford
Fred_Fox_(musician),Alan_C._Fox
Sashadhar_Mukherjee,Joy_Mukherjee
Dhritarashtra,Vikarna
Aivars_Leimanis,Elza_Leimane
Ugo_La_Malfa,Giorgio_La_Malfa
Alfred_Newman_(composer),Maria_Newman
Nala_(The_Lion_King),List_of_characters_in_The_Lion_King
William_Harrison_Rice,William_Hyde_Rice
Arnold_Buffum_Chace,Malcolm_Greene_Chace
Anne_Gorsuch_Burford,Neil_Gorsuch
Hans_Alfredson,Daniel_Alfredson
Krishan_Kumar_Modi,Lalit_Modi
Alice_Koroma,Ernest_Bai_Koroma
Daniel_Frank_Gerber,Sally_Gerber
Ernest_Hemingway,Jack_Hemingway
"Carmen_Polo,_1st_Lady_of_Meirás","Carmen_Franco,_1st_Duchess_of_Franco"
Corky_Ballas,Mark_Ballas
"Raymond_Grant,_11th_Baron_de_Longueuil","Michael_Grant,_12th_Baron_de_Longueuil"
John_Charles_Molteno,Elizabeth_Maria_Molteno
Jijabai,Shivaji
N._Chandrababu_Naidu,Nara_Lokesh
Hal_Shockey,Jim_Shockey
Prasanna_Kumar_Roy,Charulata_Mukherjee
Ivana_Trump,Eric_Trump
"Michael_Havers,_Baron_Havers",Nigel_Havers
George_Griffith,Alan_Arnold_Griffith
Jay_Pritzker,Gigi_Pritzker
William_Dyer_(settler),William_Hutchinson_(Rhode_Island)
Augustus_Jones,Peter_Jones_(missionary)
Newton_N._Minow,Nell_Minow
Herman_Munster,Eddie_Munster
John_McManners,Hugh_McManners
Karol_Stanisław_Radziwiłł_(1669–1719),Katarzyna_Barbara_Radziwiłł
William_Brewster_(Mayflower_passenger),Love_Brewster
William_George_Paulson_Townsend,Geoffrey_Paulson_Townsend
Mike_Taibbi,Matt_Taibbi
John_Paul_Getty_III,Balthazar_Getty
Linda_Hogan_(TV_personality),Brooke_Hogan
John_Kinzie,John_H._Kinzie
Mozelle_Britton,Mason_Alan_Dinehart
August_Anheuser_Busch_Sr.,Gussie_Busch
Ferdy_Mayne,Belinda_Mayne
Seah_Tee_Heng,Seah_Leng_Chye
Nadira_Babbar,Juhi_Babbar
Philip_Testa,Salvatore_Testa
Marisol_(actress),María_Esteve
Amir_Abdullah_Khan_Rokhri,Aamir_Hayat_Khan_Rokhri
Shelby_Corcoran,Rachel_Berry
Lois_Griffin,Meg_Griffin
Stan_Lathan,Sanaa_Lathan
Janet_Lee_Bouvier,Janet_Auchincloss_Rutherfurd
Charles_Schusterman,Stacy_H._Schusterman
Edmund_Dudley,Andrew_Dudley
Catherine_Deneuve,Chiara_Mastroianni
Louis_Archambeault,Horace_Archambeault
Katharine_Smith_Reynolds,Zachary_Smith_Reynolds
Robert_Todd_Lincoln,Abraham_Lincoln_II
Amar_Roy_Pradhan,Arghya_Roy_Pradhan
Lady_Byrne,Joseph_Byrne_(Holby_City)
Thomas_Beddoes,Thomas_Lovell_Beddoes
Bruce_Juddery,Mark_Juddery
Marius_Fiil,Kirstine_Fiil
Marian_Shields_Robinson,Craig_Robinson_(basketball)
L._Ron_Hubbard,Ronald_DeWolf
Angus_Ogilvy,James_Ogilvy
Arthur_D._Ganong,R._Whidden_Ganong
Dagmar_Dolby,Tom_Dolby
Lewis_Rudin,Beth_Rudin_DeWoody
Maricruz_Nájera,Demián_Bichir
Yosef_Dov_Soloveitchik_(Beis_Halevi),Chaim_Soloveitchik
Charles_Elijah_Fish,Frances_Fish
Robert_Crants_(CEO),"D._Robert_Crants,_III"
Dasharatha,Shatrughna
Irwin_M._Jacobs,Paul_E._Jacobs
William_Dormer,Anne_Hungerford
Raf_Vallone,Eleonora_Vallone
Robert_Hay_Drummond,"Robert_Hay-Drummond,_10th_Earl_of_Kinnoull"
Tom_Ruegger,Nathan_Ruegger
Evil_Queen_(Disney),Snow_White_(Disney)
P._Lankesh,Indrajit_Lankesh
"Louisa_Hamilton,_Duchess_of_Abercorn",Lord_Frederick_Spencer_Hamilton
Edwin_Hatch,Ethel_Hatch
Charles_Adermann,Evan_Adermann
"Summerfield_Johnston,_Jr.",Summerfield_Johnston_III
James_Henry_Hackett,James_Keteltas_Hackett
Martin_Malave_Dilan,Erik_Martin_Dilan
Edward_Woodward,Peter_Woodward
Risley_C._Triche,Jane_Margaret_Triche-Milazzo
Robert_K._Merton,Robert_C._Merton
Christie_Brinkley,Alexa_Ray_Joel
Johan_H._Andresen_jr.,Katharina_Andresen
Victoria_Grayson,Charlotte_Grayson
Rupilia,Marcus_Annius_Verus_(praetor)
Aleksander_Ludwik_Radziwiłł,Dominik_Mikołaj_Radziwiłł
James_Cook,Elizabeth_Batts_Cook
Modesto_Rodas_Alvarado,Patricia_Rodas
Eugenio_Derbez,José_Eduardo_Derbez
Audrey_Irmas,Matthew_Irmas
Jill_Biden,Hunter_Biden
Anna_Carteret,Hattie_Morahan
Nikolaus_Pevsner,Tom_Pevsner
Hüsnü_Özyeğin,Murat_Ozyegin
José_S._Alegría,Ricardo_Alegría
Leelavathi_(actress),Vinod_Raj
Gordon_Gekko,Carey_Mulligan
James_E._Bolin,Bruce_M._Bolin
Hema_Malini,Esha_Deol
Philomena_Lynott,Phil_Lynott
William_R._Day,William_Louis_Day
Baba_Amte,Prakash_Amte
Javed_Akhtar,Zoya_Akhtar
"Louisa_Montagu_Douglas_Scott,_Duchess_of_Buccleuch","John_Montagu_Douglas_Scott,_7th_Duke_of_Buccleuch"
Klaus_Kinski,Nikolai_Kinski
Perry_Richardson_Bass,Robert_Bass
Ted_Ray_(comedian),Andrew_Ray
Wally_Pfister,Claire_Julien
Joan_Lowery_Nixon,Joe_Nixon
Kristoffer_Throndsen,Enno_Brandrøk
Moe_Howard,Joan_Howard_Maurer
Carolyne_Christie,Harry_Waters
Samuel_Cabot_Jr.,James_Elliot_Cabot
Ben_Lanzarone,Nikka_Graff_Lanzarone
"Robert_Darcy,_4th_Earl_of_Holderness","Amelia_Osborne,_Marchioness_of_Carmarthen"
Arnulfo_Fuentebella,Arnulf_Bryan_Fuentebella
Don_Siegel,Kristoffer_Tabori
John_Albert_Morris,Alfred_Hennen_Morris
Stanley_Ho,Lawrence_Ho
Emmanuelle_Seigner,Morgane_Polanski
Sergei_Bondarchuk,Yelena_Bondarchuk
"Amalie_von_Wallmoden,_Countess_of_Yarmouth","Johann_Ludwig,_Reichsgraf_von_Wallmoden-Gimborn"
Margaret_Whitlam,Nicholas_Whitlam
Pie_Corbett,Poppy_Corbett
Chan_Htoon,Ye_Htoon
Nancy_Lancaster,Jeremy_Tree
Giovanna_Berneri,Marie-Louise_Berneri
Shirley_Jones,David_Cassidy
David_Brower,Kenneth_Brower
Elaine_Madsen,Virginia_Madsen
Henry_Townsend_(Norwich),Henry_Townsend_(Oyster_Bay)
John_Thomson_Mason_(1787–1850),Armistead_Thomson_Mason
Charles_Harrelson,Brett_Harrelson
"William_Mitchell-Thomson,_1st_Baron_Selsdon","Peter_Mitchell-Thomson,_2nd_Baron_Selsdon"
Lady_Tsukiyama,Matsudaira_Nobuyasu
John_Townsend_(Norwich),Captain_Thomas_Townsend
Nursultan_Nazarbayev,Aliya_Nazarbayeva
Patrick_Wayne,Michael_Wayne
Katia_Mann,Klaus_Mann
Rodolph_Wigley,Henry_Wigley
Kit_Fine,Cordelia_Fine
Adolf_von_Harnack,Ernst_von_Harnack
Molly_Drake,Gabrielle_Drake
Melesina_Trench,Richard_Chenevix_Trench
Kelsey_Grammer,Spencer_Grammer
Raj_Babbar,Juhi_Babbar
Mel_Blanc,Noel_Blanc
Mary_Martin,Larry_Hagman
Malcolm_McDowell,Charlie_McDowell
Neville_Wadia,Nusli_Wadia
Til_Schweiger,Luna_Schweiger
"Maximilien_de_Béthune,_Duke_of_Sully",Marguerite_de_Béthune
Phelan_Beale,"Phelan_Beale,_Jr."
Zaki_Badr,Ahmed_Zaki_Badreldin
Hugh_Cowan,James_Alexander_Cowan
T._M._A._Pai,Ramdas_Pai
Ken_Hollis,Paul_Hollis
Gemini_Ganesan,Rekha
William_Shakespeare,Susanna_Hall
"Emily_FitzGerald,_Duchess_of_Leinster","Charlotte_Strutt,_1st_Baroness_Rayleigh"
Reptynub,Princess_Khamerernebty
William_C._Menninger,Roy_W._Menninger
Henry_Wadsworth_Longfellow,Ernest_Wadsworth_Longfellow
George_Moreby_Acklom,David_Manners
Quincy_Adams_Shaw,Robert_Gould_Shaw_II
"Conn_O'Neill,_1st_Earl_of_Tyrone","Matthew_O'Neill,_1st_Baron_Dungannon"
Brian_Mulroney,Ben_Mulroney
Zulfiqar_Mirza,Hasnain_Mirza
Samuel_Curtis_Johnson_Jr.,S._Curtis_Johnson
Richard_S._Forrest,Katherine_B._Forrest
Marcin_Zborowski,Jan_Zborowski
John_S._D._Tory,James_Marshall_Tory
Nelson_Story,"Nelson_Story,_Jr."
Setlutlu,Sekeletu
H._H._Asquith,Arthur_Asquith
John_Sergeant_(journalist),Mike_Sergeant
Mike_Huckabee,David_Huckabee
William_Harding_Mayes,Wendell_Wise_Mayes_Jr.
Nasir_Hussain,Mansoor_Khan
William_Thorne_Buckland,Frank_Buckland_(politician)
Nargis,Priya_Dutt
Eva_Ström,Karin_Ström
Han_Solo,Jacen_Solo
Ngombala,Notulu
William_J._Jefferson,Jalila_Jefferson-Bullock
Bernice_Layne_Brown,Jerry_Brown
James_Alexander_Cowan,Lois_Ann_Fairley
Mary_Ball_Washington,George_Washington
Steven_Rumbelow,Dickon_Tolson
Bill_Clinton,Chelsea_Clinton
Frances_Horovitz,Adam_Horovitz_(poet)
Renée_Simonot,Catherine_Deneuve
"Amelia_Osborne,_Marchioness_of_Carmarthen",Augusta_Leigh
Ben_E._Cabell,Earle_Cabell
Nina_Auchincloss_Straight,Hugh_Auchincloss_Steers
Harald_Ulrik_Sverdrup_(politician),Edvard_Sverdrup
Barry_Foster_(actor),Joanna_Foster
Mary_Surratt,John_Surratt
Pierre_Trudeau,Michel_Trudeau
Bibliography_of_Thomas_Jefferson,Martha_Jefferson_Randolph
Barbara_Bain,Juliet_Landau
Jean_Valjean,Cosette
