1989_(Ryan_Adams_album),Ryan_Adams
Muppets_Most_Wanted,Nicholas_Stoller
Kingdom_Hospital,Stephen_King
The_Black_Corsair_(1937_film),Emilio_Salgari
Broadway_Jones_(film),George_M._Cohan
The_Land_Before_Time_X:_The_Great_Longneck_Migration,Tony_Geiss
The_Last_Celt,Robert_E._Howard
Salty's_Lighthouse,Lenore_Zann
Attack_on_Fear,Herbert_Hirschman
The_Road_to_Freedom_(L._Ron_Hubbard_album),L._Ron_Hubbard
Undertaker_(comics),Mick_Foley
Nightmares_&_Dreamscapes:_From_the_Stories_of_Stephen_King,Stephen_King
Windmills_of_the_Gods_(miniseries),Gayne_Rescher
Hanna-Barbera's_50th:_A_Yabba_Dabba_Doo_Celebration,Joseph_Barbera
Sole_Survivor_(2000_film),Dean_Koontz
Kenny_Dies,Willie_Nelson
The_Kipper_and_the_Corpse,John_Cleese
Gallipoli_(1981_film),David_Williamson
The_Birds_and_the_Bees_(film),Sidney_Sheldon
The_Squatter's_Daughter_(1933_film),E._V._Timms
Spider-Woman_(TV_series),Friz_Freleng
A_Question_of_Loyalty,Antony_Jay
The_Way_I_Feel_Today_(Stan_Ridgway_album),Otto_Harbach
Notorious_Woman,Rosemary_Harris
Charlie:_The_Life_and_Art_of_Charles_Chaplin,Richard_Schickel
Gran_Turismo_(album),Robert_Christgau
Beyond_Re-Animator,H._P._Lovecraft
The_Twilight_Saga:_Breaking_Dawn_–_Part_1,Bill_Condon
The_Cat_in_the_Hat_(film)__The_Cat_in_the_Hat__1,Dr._Seuss
Brand_New_Life_(TV_series),Jill_Colucci
Death_Wish_II_(album),Jimmy_Page
Christmas_in_Harlem,Kanye_West
Blue_Movie,Andy_Warhol
Lady_of_the_Tropics,Ben_Hecht
The_Harlem_Globetrotters_on_Gilligan's_Island,Dawn_Wells
She_(1916_film),H._Rider_Haggard
The_Red_Box,Nero_Wolfe
"Beverly_Hills,_90210",Aaron_Spelling
Phantom_of_the_Rue_Morgue,Edgar_Allan_Poe
Law_&_Order_(season_13),Marc_Guggenheim
The_Gift_(The_Sarah_Jane_Adventures),Russell_T_Davies
Washington_Merry-Go-Round_(film),Maxwell_Anderson
The_A-Tom-Inable_Snowman,William_Hanna
Terror_of_the_Autons,Terrance_Dicks
The_Savages_(Doctor_Who),Ian_Stuart_Black
The_Official_BBC_Children_in_Need_Medley,Peter_Kay
Home_for_Christmas_(Susan_Boyle_album),Mel_Tormé
List_of_Conan_episodes_(2014),George_R._R._Martin
Newstopia,Shaun_Micallef
He-Man_&_She-Ra:_A_Christmas_Special,John_Erwin
The_Last_Precinct,Frank_Lupo
Show_Me_Yours,David_B._Thompson
Lord_of_Illusions,Clive_Barker
"The_Good,_the_Bad,_and_Huckleberry_Hound",Don_Messick
Murder_Ahoy!,Agatha_Christie
Odukkam_Thudakkam,Malayattoor_Ramakrishnan
Wilfred_(Australian_TV_series),Tony_Rogers_(director)
The_Andalite_Chronicles,Romas_Kukalis
The_Simon_Sisters_Sing_the_Lobster_Quadrille_and_Other_Songs_for_Children,Lewis_Carroll
Empire_(1964_film),Andy_Warhol
The_Spooktacular_New_Adventures_of_Casper,Sherri_Stoner
The_Fair_Maid_of_Perth_(film),Walter_Scott
List_of_The_Late_Show_with_Stephen_Colbert_episodes_(2015),Stephen_King
Growing_Up_in_Public_(Jimmy_Nail_album),Jimmy_Nail
Backchannel_(blog),Steven_Levy
You're_the_Guy_I_Want_to_Share_My_Money_With,William_S._Burroughs
The_Memory_Wars,Sigmund_Freud
The_Heckling_Hare,Michael_Maltese
The_Little_Mermaid_(musical),Hans_Christian_Andersen
Madicken_på_Junibacken,Astrid_Lindgren
Batman_and_Robin_(comic_book),Paul_Cornell
Attack_on_Titan__film__1,Yasuko_Kobayashi
Amazon_(1999_TV_series),Tyler_Hynes
A_Study_in_Frustration,Dorothy_Fields
VH1_Storytellers:_Johnny_Cash_&_Willie_Nelson,Willie_Nelson
Single_Father_(TV_series),Laura_Fraser
List_of_The_Late_Late_Show_with_Craig_Ferguson_episodes_(2012),Chelsea_Handler
Downton_Abbey,Laura_Carmichael
Inochi_wa_Utsukushii,Yasushi_Akimoto
River_of_Romance,Booth_Tarkington
Keys_to_Tulsa,Harley_Peyton
Willie_Nelson:_His_Very_Best,Willie_Nelson
Reform_School_Girl_(1994_film),Jonathan_Kaplan
How_to_Train_Your_Dragon_(film),William_Davies_(screenwriter)
Night_Game_(film),Peter_Masterson
Australia_(2008_film),Ronald_Harwood
Superman_(TV_series),Mark_L._Taylor
A_Christmas_Story_(1972_TV_special),Joseph_Barbera
The_Comedian_(Playhouse_90),Mel_Tormé
Roc_and_a_Hard_Place,Darrell_K._Sweet
Fiorello!,Sheldon_Harnick
Maximum_Overdrive,Stephen_King
Fortune's_Mask,O._Henry
The_Troll,David_Roberts_(illustrator)
Demolition_(The_Young_Ones),Ben_Elton
Going_Down_on_Love,John_Lennon
Mixmaster_anonymous_remailer,Len_Sassaman
Under_the_Dome_(TV_series),Stephen_King
The_Only_Light_in_the_Darkness,Jed_Whedon
List_of_The_Tonight_Show_with_Jay_Leno_episodes_(1992–99),P._J._O'Rourke
Kitten_with_a_Whip,Douglas_Heyes
Can-Can_(film),Dorothy_Kingsley
Infernal_Machine_(film),Arthur_Kober
Journey_to_Midnight,Harry_Robertson_(musician)
Everybody_Loves_a_Nut,Shel_Silverstein
Major_Barbara_(film),George_Bernard_Shaw
Campus_(TV_series),Dolly_Wells
Il_Cuore_nel_Pozzo,Leo_Gullotta
The_Sean_Hannity_Show,Sean_Hannity
Solid_Serenade,Joseph_Barbera
We_Got_It_Made,Matt_McCoy_(actor)
The_Hunt_for_Tony_Blair,Robbie_Coltrane
The_Tomb_(1986_film),Fred_Olen_Ray
Jewel_(film),Geoffrey_Rowland
The_Syndic,Paul_Galdone
Moby_Dick_(2010_film),Paul_Bales
Into_the_West_(miniseries),Matthew_Settle
Colony_in_Space,Terrance_Dicks
Tarzan_and_the_Amazons,Edgar_Rice_Burroughs
Huckleberry_Finn_(1975_film),Don_Most
Madea's_Family_Reunion,Tyler_Perry
Cemetery_Junction_(film),Ricky_Gervais
Quick_Before_They_Catch_Us,David_Griffin_(English_actor)
Yuma_(film),Aaron_Spelling
Princess_Fragrance_(film),Jin_Yong
Mellon_Collie_and_the_Infinite_Sadness,Billy_Corgan
Captain_America:_Civil_War,Don_Cheadle
Diamonds_(musical),Betty_Comden
Rupert_of_Hentzau,Charles_Dana_Gibson
Beware_of_the_Dog_(Millennium),Randy_Stone
The_Eddie_Fisher_Show,Gisele_MacKenzie
The_Crusade_(Doctor_Who),David_Whitaker_(screenwriter)
The_Fall_of_the_City,Archibald_MacLeish
Best_Of_British,John_Mills
Ntoltse_Vita,Maria_Foka
Spartacus:_Gods_of_the_Arena,Marisa_Ramirez
Dallas:_The_Early_Years,Dale_Midkiff
Iruvar_Ullam_(1963_film),Sivaji_Ganesan
Zoo_(Patterson_novel),James_Patterson
Tytania,Haruhiko_Mikimoto
Shinbone_Alley,George_Kleinsinger
Victoria_(1972_film),Henry_James
Daffy_Dilly,Michael_Maltese
50_Cent:_The_Money_and_the_Power,50_Cent
The_President_Vanishes_(film),Rex_Stout
Best_of_Dolly_Parton,Dolly_Parton
Sherlock_Holmes_(1916_film),Arthur_Conan_Doyle
History_Lessons,Bertolt_Brecht
New_Tales_of_the_Flying_Fox,Wong_Jing
The_Fall_of_Neskaya,Romas_Kukalis
The_Exorcist_(film_series),William_Peter_Blatty
The_Sign_of_Four_(1932_film),Arthur_Conan_Doyle
Oh_No_It_Isn't!,Gary_Russell
Unearthed_Arcana,Jeff_Easley
The_Slap_(TV_series),Oliver_Ackland
Aya_Sawan_Jhoom_Ke,Balraj_Sahni
Murder_Most_Foul,Agatha_Christie
The_Muppets'_Wizard_of_Oz,Quentin_Tarantino
The_Patchwork_Girl_of_Oz_(1914_film),L._Frank_Baum
Behind_the_Walls_(film),Christian_Faure_(director)
Something_to_Live_for:_The_Alison_Gertz_Story,Tom_McLoughlin
The_Straight_Story__The_Straight_Story__1,David_Lynch
Cry_Baby_(album),Kara_DioGuardi
Crash_Canyon,Greg_Lawrence
Where_Did_I_Go_Right%3F,Neil_Innes
The_Coral_Sea_(book),Robert_Mapplethorpe
Rollover_(film),David_Weir_(writer)
Dinotopia_(miniseries),Katie_Carr
GoatUp_2,Jeff_Minter
Mudd's_Women,Gene_Roddenberry
The_Cult_(TV_series),Lisa_Chappell
List_of_The_Colbert_Report_episodes_(2007),Jared_Diamond
Hiroshima_mon_amour,Marguerite_Duras
Mystery_and_Imagination,Walter_Scott
American_Tragedy_(film),Norman_Mailer
Face_to_Face_(2011_film),David_Williamson
Center_Stage:_On_Pointe,Chloe_Lukasiak
List_of_Sailor_Moon_episodes_(season_1),Junichi_Sato
Kipps_(1941_film),H._G._Wells
No_Other_Love_(1953_song),Oscar_Hammerstein_II
Let's_Bowl,Tim_Scott_(guitarist)
Live_at_the_London_Palladium,Robert_Christgau
The_Day_After_Trinity,Freeman_Dyson
Long_Way_Round,Charley_Boorman
Viva_Max!,Elliott_Baker
Mr._Bean,Howard_Goodall
Comin'_at_Ya!,Gene_Quintano
Mackenzie's_Raiders,Lou_Breslow
Cold_Reading_(The_Twilight_Zone),Martin_Pasko
Under_the_Sun_(Paul_Kelly_album),Robert_Christgau
Hirak_Rajar_Deshe,Satyajit_Ray
Remains_to_Be_Seen_(film),Sidney_Sheldon
Uncensored_(film),Terence_Rattigan
Star_Maidens,Lisa_Harrow
Marathon_Man_(film),William_Goldman
Robot_Chicken:_Star_Wars,Candace_Bailey
The_Five_(TV_series),Harlan_Coben
Little_Dorrit_(1934_film),Charles_Dickens
Level_9_(TV_series),Michael_Connelly
Seth_MacFarlane's_Cavalcade_of_Cartoon_Comedy,Seth_MacFarlane
Fashion_Beast,Alan_Moore
List_of_cassette_releases_by_Mountain_Goats,Andrew_Lloyd_Webber
Kylie's_Remixes:_Vol._2,Kylie_Minogue
"A_Fairly_Odd_Movie:_Grow_Up,_Timmy_Turner!",Tara_Strong
The_Romance_of_Betty_Boop,Ron_Friedman
Wired_(Jeff_Beck_album),Robert_Christgau
Sword_of_Blood_and_Valour,Jin_Yong
Twilight_of_the_Porn_Stars,Louis_Theroux
The_Other_Sport,Lars-Åke_Lagrell
Phyllis_(TV_series),Michael_J._Leeson
Hills_of_Hate,E._V._Timms
Knightriders,Stephen_King
Circle_of_Friends_(1995_film),Maeve_Binchy
Hunter_(U.S._TV_series),Roy_Huggins
The_End_of_the_Tour,Donald_Margulies
Getting_Married_(film),Frank_von_Zerneck
Not_for_Ourselves_Alone,Ken_Burns
Baksho_Rahashya_(film),Satyajit_Ray
Gotham_City_Sirens,Paul_Dini
Still_Open_All_Hours,Tim_Healy_(actor)
List_of_Conan_episodes_(2014),George_R._R._Martin
The_Hour_(BBC_TV_series),Anton_Lesser
Monty_Python's_Flying_Circus,Michael_Palin
"Housewife,_49",Lorraine_Ashbourne
Justin_Case_(film),George_Carlin
Fallen_Angel_(1981_film),Richard_Masur
Signs_of_Life_(1968_film),Werner_Herzog
Cosmo_Warrior_Zero,Leiji_Matsumoto
The_Wall_(1967_film),Jean-Paul_Sartre
Grendel_(film),Chris_Bruno
Un_Chien_Andalou,Salvador_Dalí
Dragon_Warrior_Monsters,Akira_Toriyama
Black_Litter,José_Luis_Borau
The_Innocents_(1961_film),Henry_James
American_Outlaws,Roderick_Taylor
List_of_The_Tonight_Show_with_Jay_Leno_episodes_(1992–99),Neil_Simon
The_River_King,Alice_Hoffman
Readings_by_Jack_Kerouac_on_the_Beat_Generation,Jack_Kerouac
Dorkus,Ryan_Murphy_(writer)
The_Herbs,Gordon_Rollings
Don_Dracula__tv_series__1,Osamu_Tezuka
The_Immortal_Story,Orson_Welles
Top_Gear_(series_20),Jimmy_Carr
The_Leopard_in_Autumn,Sue_Limb
Boom_Bust_Boom,Terry_Jones
Mann_Mayal,Momina_Duraid
Lion_of_Oz,L._Frank_Baum
Muhteşem_Yüzyıl,Meltem_Cumbul
Las_tontas_no_van_al_cielo,Sabine_Moussier
Heist_(2001_film),David_Mamet
Parenthood_(1990_TV_series),Lowell_Ganz
Berkeley_Mews,Ray_Davies
The_Luck_of_Ginger_Coffey_(film),Brian_Moore_(novelist)
Joi_Baba_Felunath_(film),Satyajit_Ray
Teen_Babes_from_Monsanto,Ray_Davies
1632_(novel),Larry_Elmore
DC_vs._Marvel,Peter_David
The_Victory_of_Faith,Leni_Riefenstahl
The_Sound_of_Waves,Meredith_Weatherby
List_of_Late_Night_with_Seth_Meyers_episodes_(2014),Stephen_King
"Murder,_She_Wrote",William_Link
Texas_Rising,Roland_Joffé
Forgotten_Silver,Peter_Jackson
Tipping_the_Velvet_(TV_series),Andrew_Davies_(writer)
Models_Inc.,Aaron_Spelling
Monsignor_Renard,John_Thaw
11_O'Clock_Tick_Tock,Bono
List_of_Conan_episodes_(2012),Ricky_Gervais
Crossing_Lines,Daniel_Percival_(director)
Hey!_Ho!_Let's_Go:_The_Anthology,Johnny_Ramone
Witness_to_Yesterday,George_Bernard_Shaw
A_Cry_in_the_Wild,Gary_Paulsen
Filmed_in_Supermarionation,Gerry_Anderson
The_Political_Zoo,George_Soros
Guin_Saga,Yoshitaka_Amano
Baby_Doll,Tennessee_Williams
What's_Going_On_up_There%3F,Leonard_Nimoy
An_H._P._Lovecraft_Encyclopedia,H._P._Lovecraft
Laverne_&_Shirley_in_the_Army,Joseph_Barbera
The_Devil_Rides_Out_(film),Richard_Matheson
The_Woman_in_White_(musical),Wilkie_Collins
Shatterday,Harlan_Ellison
The_Best_of_Yankovic,%22Weird_Al%22_Yankovic
Timebomb_(Kylie_Minogue_song),Kylie_Minogue
Sea_Wolf_(miniseries),Jack_London
Around_the_World_with_Willy_Fog,Jules_Verne
Turbo:_A_Power_Rangers_Movie,Shuki_Levy
Aso_ni_San_Roque,Don_Michael_Perez
Everybody_Knows_This_Is_Nowhere,Neil_Young
Death_Duel,Gu_Long
Wild_Geese_II,Reginald_Rose
The_Sleeping_Cardinal,Arthur_Conan_Doyle
National_Lampoon's_Christmas_Vacation_2,Rohn_Schmidt
Number_Ones_(Michael_Jackson_album),Michael_Jackson
Written_Lives,Margaret_Jull_Costa
Odd_Man_Out_(U.S._TV_series),Erik_von_Detten
Super_Troopers_2,Erik_Stolhanske
The_Naked_Proof,August_Wilson
The_Three_Doctors_(Doctor_Who),Terrance_Dicks
Jonah:_A_VeggieTales_Movie,Tim_Hodge
Hilarious_(film),Louis_C.K.
Never_Gonna_Dance,Ira_Gershwin
List_of_Late_Night_with_Seth_Meyers_episodes_(2015),Alison_Bechdel
Quiero_amarte,Cristián_de_la_Fuente
...Earth_to_the_Dandy_Warhols...,Courtney_Taylor-Taylor
Talkin'_'Bout_Your_Generation,Charlie_Pickering
Better_Off_Dead_(film),Bill_Kopp
Yours_for_the_Asking,Philip_MacDonald
America's_Prince:_The_John_F._Kennedy_Jr._Story,Eric_Laneuville
Who's_Your_Caddy%3F,Jim_Piddock
Docks_of_New_Orleans,Earl_Derr_Biggers
D.I.E.,Sonija_Kwok
Children_of_the_Corn_(2009_film),Stephen_King
Spring_Is_Here_(film),Owen_Davis
Mr._Monk_Goes_to_the_Firehouse__Monk__1,Lee_Goldberg
Tom_Sawyer_(1973_film),Robert_B._Sherman
Nero_Wolfe_(1982_radio_series),Rex_Stout
The_Ambassador's_Daughter_(1956_film),Norman_Krasna
Under_the_Dome_(TV_series),Stephen_King
The_Sea_Devils,Terrance_Dicks
Inheritance_(Star_Trek:_The_Next_Generation),Dan_Koeppel
Kamen_Rider_1_(film),Toshiki_Inoue
List_of_The_Tonight_Show_with_Jay_Leno_episodes_(1992–99),Neil_Simon
The_Trip_to_Bountiful,Horton_Foote
Pot_o'_Gold_(Glee),Mike_O'Malley
Incident_at_Midnight,Edgar_Wallace
Old_Venus,George_R._R._Martin
Captain_Cook_(Blackadder),Ben_Elton
Making_of_a_Male_Model,Joan_Collins
Babylon_5:_In_the_Beginning,Peter_Jurasik
Up_There_Down_There,Patti_Smith
Mrs._G._Goes_to_College,Herschel_Burke_Gilbert
Comeback_(Glee),Ryan_Murphy_(writer)
Are_You_Being_Served%3F,David_Croft_(TV_producer)
Has_Been,William_Shatner
Viva_Laughlin,Peter_Bowker
"Rich,_Young_and_Beautiful",Fritz_Grünbaum
The_Science_of_Discworld_III:_Darwin's_Watch,Terry_Pratchett
The_Compassionate_Society,Antony_Jay
Teenage_Mutant_Ninja_Turtles_(1987_TV_series)_(season_4),Martin_Pasko
Innocence_(Björk_song),Björk
Because_the_Night,Patti_Smith
Delicious_(film),Guy_Bolton
The_Twilight_Zone_(1959_TV_series)_(season_5),Rod_Serling
Zelig,Woody_Allen
Christmas_(Rockapella_album),Dr._Seuss
Catholics_(film),Brian_Moore_(novelist)
Townies,Jenna_Elfman
Mad_Dogs_(U.S._TV_series),Craig_Zisk
The_Wizard_of_Oz_(1902_musical),Paul_Tietjens
With_Beauty_and_Sorrow,Yasunari_Kawabata
Trucks_(film),Stephen_King
Brutally_Normal,Antwon_Tanner
Cosmos:_A_Spacetime_Odyssey,Seth_MacFarlane
The_Dish,Tom_Gleisner
Ocean's_Kingdom,Paul_McCartney
Triumph_of_Love_(musical),Pierre_de_Marivaux
From_the_Earth_to_the_Moon_(film),Jules_Verne
Dragonlance:_Dragons_of_Autumn_Twilight,Margaret_Weis
Goopy_Gyne_Bagha_Byne_(film_series),Satyajit_Ray
The_Thing_in_the_Crypt,Conan_the_Barbarian
Are_We_There_Yet%3F_(film),David_N._Weiss
General_Hospital:_Twist_of_Fate,Jonathan_Jackson_(actor)
Precious_(film),Tyler_Perry
List_of_Little_Miss_characters,Roger_Hargreaves
Wild_Palms,Nick_Mancuso
Here_Comes_Garfield,Phil_Roman
The_Girl_from_Rio,George_Sanders
Luther_(TV_series),Ruth_Wilson
Empire_of_the_Sun_(film),Tom_Stoppard
The_Prince_and_the_Pauper_(1977_film),Mark_Twain
The_Hunchback_of_Notre_Dame_(1966_TV_series),Victor_Hugo
Boy_Called_Twist,Charles_Dickens
Brothers_and_Sisters_(1979_TV_series),William_Windom_(actor)
Everybody's_All-American_(film),Frank_Deford
Beautiful_Darling,Fran_Lebowitz
Kull_the_Conqueror,Robert_E._Howard
Superhit_Muqabla,Shilpa_Shetty
Appointment_with_Death_(film),Anthony_Shaffer_(writer)
Death_Has_a_Bad_Reputation,Tony_Lo_Bianco
The_Fairylogue_and_Radio-Plays,L._Frank_Baum
Kingdom_Hospital,Stephen_King
Mister_Roberts_(1984_film),Charles_Durning
The_Little_Mermaid_(1976_Czech_film),Hans_Christian_Andersen
Tokumei_Sentai_Go-Busters,Osamu_Kaneda
God_(John_Lennon_song),John_Lennon
House_of_Cosbys,Justin_Roiland
Blood_on_the_Leaves,Kanye_West
"Ferdinando_I,_re_di_Napoli",Eduardo_De_Filippo
Chelsea_Girls,Andy_Warhol
Winter_Carnival_(film),Corey_Ford
Charlie_X,D._C._Fontana
Restless_(2011_film),Gus_Van_Sant
The_Best_of_1980–1990,Brian_Eno
Coast_to_Coast_(Westlife_album),Dean_Pitchford
Monty_Python_Live_at_Aspen,Michael_Palin
Heart_of_Stone_(Star_Trek:_Deep_Space_Nine),Robert_Hewitt_Wolfe
Annie_Get_Your_Gun_(film),Sidney_Sheldon
Sahara_(novel),Dirk_Pitt
The_Barkleys,Henry_Corden
The_Legends_of_Treasure_Island,Rob_Brydon
Respectable_(TV_series),Barunka_O'Shaughnessy
Notes_to_You,Michael_Maltese
"Looking_Good,_Feeling_Gorgeous",RuPaul
Coltrane_%22Live%22_at_the_Village_Vanguard,Oscar_Hammerstein_II
El_ídolo,Mimí_Bechelani
Fair_Weather_Fiends,Ben_Hardaway
List_of_The_Tonight_Show_with_Jay_Leno_episodes_(1992–99),Jimmy_Carter
Not_My_Kid,Mark_Snow
Graveyard_Shift_(1990_film),Stephen_King
I_Don't_Need_It,Jamie_Foxx
The_Lovely_Lola,Alexandre_Dumas
Nightmare_in_Silver,Neil_Gaiman
Mysterious_Ways_(TV_series),Alisen_Down
Spiral_Zone,Mona_Marshall
The_Red_Danube,Bruce_Marshall
Fire_Serpent,Tom_Berry
Rock-A-Bye_Baby_(film),Preston_Sturges
The_Greatest_Hits_–_Volume_2:_20_More_Good_Vibrations,Brian_Wilson
To_Build_a_Fire_(2016_film),Jack_London
Episode_1.8_(Secret_Diary_of_a_Call_Girl),Lucy_Prebble
America's_Song,Bono
Up_at_the_Villa_(film),W._Somerset_Maugham
Dolly_(TV_series),Dolly_Parton
Behind_Blue_Eyes,Pete_Townshend
The_Invaders_(The_Twilight_Zone),Richard_Matheson
D.O.D._(album),R._Kelly
The_Treaty_(film),Julian_Fellowes
33⅓_Revolutions_per_Monkee,Buddy_Miles
Payment_Deferred_(film),C._S._Forester
Life_with_Roger,Shelley_Jensen
Divine_Retribution_(TV_series),Alice_Chan
Mansfield_Park_(1983_TV_serial),Derek_Bourgeois
Dates_(TV_series),Ben_Chaplin
The_David_Letterman_Show,David_Letterman
Jam_(song),Michael_Jackson
Red_Prophet:_The_Tales_of_Alvin_Maker,Orson_Scott_Card
Starsky_&_Hutch,William_Blinn
Custer_of_the_West,Robert_Shaw_(British_actor)
Bel_Ami_(1955_film),Guy_de_Maupassant
Dr._Jekyll_and_Ms._Hyde,Harvey_Fierstein
Beautiful_Minds_(documentary_series),James_Lovelock
Yellowbeard,Graham_Chapman
El_pecado_de_Oyuki_(comic),Yolanda_Vargas_Dulché
Wake_Up_My_Love,George_Harrison
Gridlock_(Doctor_Who),Russell_T_Davies
Dorothy_Meets_Ozma_of_Oz,L._Frank_Baum
Inside_Comedy,Eric_Idle
The_Ricky_Gervais_Show_(TV_series),Ricky_Gervais
Easter_(film),Will_Scheffer
Down_Home_(Zoot_Sims_album),Buddy_DeSylva
_Hey_Bing!,John_Lennon
The_Land_That_Time_Forgot_(2009_film),Edgar_Rice_Burroughs
The_Body_Snatcher_(film),Philip_MacDonald
The_Burning_Beekeeper,Chris_Elliott
It_Came_Upon_the_Midnight_Clear_(film),Scott_Grimes
List_of_The_Tonight_Show_Starring_Johnny_Carson_episodes_(1968),Isaac_Asimov
Gia,Angelina_Jolie
In_the_Winter_Dark_(film),Tim_Winton
Lois_&_Clark:_The_New_Adventures_of_Superman_(season_1),Gene_Reynolds
The_Supergrass,Dawn_French
Tangle_(TV_series),Kat_Stewart
The_Doctor's_Wife_(Ariyoshi_novel),Wakako_Hironaka
List_of_Moonlight_Resonance_episodes,Linda_Chung
She_Makes_Comics,Chris_Claremont
Blade:_The_Series,Geoff_Johns
American_Freak,Len_Wein
Crocodile_Shoes,Robert_Knights
Smokin'_Aces,Alicia_Keys
Dinner_Music,Robert_Christgau
Focus_Grill,Sam_Seder
A_Curious_Dream,Mark_Twain
The_Guardian_(TV_series),Mark_Snow
Too_Close_to_the_Sun,Ernest_Hemingway
Mixed_Blessings_(film),Danielle_Steel
Out_of_the_Past,Daniel_Mainwaring
A_Shocking_Accident,Graham_Greene
The_Seeds_of_Death,Terrance_Dicks
What_Happens_to_My_Family%3F,Kim_Sang-kyung
The_Muppet_Movie,Jim_Henson
Witch_Crafty,Michael_Maltese
The_Cheyenne_Social_Club,James_Lee_Barrett
Spencer_(TV_series),Bill_Persky
Hamlet_(2000_film),Sam_Shepard
Mata_Hari_(musical),Martin_Charnin
Sherlock_Holmes's_War_of_the_Worlds,H._G._Wells
Now_That's_What_I_Call_Christmas!:_The_Signature_Collection,Amy_Grant
Invisible_Man,Saul_Bellow
The_Cat_Who_Went_to_Heaven,Lynd_Ward
Alice_in_Wonderland_(1966_TV_play),Lewis_Carroll
Silver_Blaze_(1977_film),Arthur_Conan_Doyle
The_Lion_Man_(1936_film),Edgar_Rice_Burroughs
Imagine_That_(film),Chris_Matheson_(screenwriter)
List_of_The_Late_Late_Show_with_Craig_Ferguson_episodes_(2012),Anne_Rice
The_Lorry,Marguerite_Duras
O_Pioneers!_(film),Willa_Cather
Three_Sisters_(1970_Olivier_film),Anton_Chekhov
Noel_Fielding's_Luxury_Comedy,Michael_Fielding
Un_Chien_Andalou,Salvador_Dalí
SuperTed,Melvyn_Hayes
That_Hamilton_Woman,R._C._Sherriff
More_Crap,Trey_Parker
Por_siempre_mi_amor,Eric_Vonn
Blue_Blink,Osamu_Tezuka
"Buenos_días,_Isabel",Delia_Fiallo
That's_Got_His_Own,George_Pelecanos
Dil_Se_Di_Dua..._Saubhagyavati_Bhava%3F,Ashok_Salian
The_Children_of_Húrin,Alan_Lee_(illustrator)
Threshold_(TV_series),Peter_Hyams
No_One_Writes_to_the_Colonel_(film),Gabriel_García_Márquez
Nadie_dijo_nada,Max_Beerbohm
Austin_Powers_in_Goldmember,Seth_Green
The_River_of_Love_(film),Leo_Tolstoy
Mon_Amie_Victoria,Doris_Lessing
Jericho_(1966_TV_series),Richard_Levinson
Presence_of_Mind,Henry_James
Spellbound_(1945_film),Ben_Hecht
Primortals,Isaac_Asimov
List_of_The_Colbert_Report_episodes_(2005–06),Peter_Singer
Spider-Man_Unlimited,Shuki_Levy
Second_Chorus,Ben_Hecht
The_Pajama_Game_(film),Richard_Pike_Bissell
SP_FX:_The_Empire_Strikes_Back,Robert_Guenette
The_Lorry,Marguerite_Duras
La_Famille_Anodin,Marcel_Aymé
The_Dead_Zone_(TV_series),Stephen_King
The_New_Adventures_of_Tarzan,Edgar_Rice_Burroughs
The_Fairylogue_and_Radio-Plays,L._Frank_Baum
Ceremonies_of_Light_and_Dark,Harlan_Ellison
Hah_Man,Richard_Rodgers
We_Hate_It_When_Our_Friends_Become_Successful,Morrissey
SportsCafe,Leigh_Hart
Heartbreaker_(Dolly_Parton_song),Dolly_Parton
The_Slap_(TV_series),Tony_Ayres
Derek_and_Clive_(Live),Peter_Cook
11:11_(Come_album),Robert_Christgau
Bonanza:_Under_Attack,Richard_Roundtree
Room_for_Squares,Robert_Christgau
Dragnet_(1947_film),Harry_Essex
Lois_&_Clark:_The_New_Adventures_of_Superman_(season_3),John_McNamara_(writer)
Mystic_Comics,Stan_Lee
The_Lord_of_the_Rings:_A_Reader's_Companion,J._R._R._Tolkien
The_Perfectionist__The_Perfectionist__1,David_Williamson
Fondant_Garden,Jian_Man_Shu
Angèle_(film),Jean_Giono
Karam_Apnaa_Apnaa,Nivedita_Basu
The_Adventures_of_Sajo_and_her_Beaver_People,Lovat_Dickson
Till_the_Clouds_Roll_By,Guy_Bolton
