Matt_Estrada,Northern_Arizona_University
Pietro_Ghedin,Malta_national_under-21_football_team
Alton_Ochsner,Washington_University_in_St._Louis
Rolly_Huard,Toronto_Maple_Leafs
Luis_Gil,United_States_men's_national_under-23_soccer_team
John_Thurston_(basketball),Seton_Hall_University
Jack_Wedley,Toronto_Balmy_Beach_Beachers
Bill_Paschall,Kansas_City_Royals
Daniel_Sanchez_(French_footballer),FC_Villefranche
Vladimír_Sobotka,Boston_Bruins
Dale_Dunbar,Boston_Bruins
"Pepe_(footballer,_born_1935)",Associação_Atlética_Internacional_(Limeira)
Keely_Froling,SMU_Mustangs
Edie_Falco,State_University_of_New_York_at_Purchase
Ron_Suart,Chelsea_F.C.
Andy_Greer,Mansfield_University_of_Pennsylvania
Trevor_Kidd,Toronto_Maple_Leafs
Meg_Linton,"University_of_California,_Irvine"
Ted_Tollner,San_Francisco_49ers
David_Carrier,Columbia_University
Marcel_Jones_(basketball),Bashkimi_Prizren
Cristian_Petre,AS_Béziers_Hérault
Oliver_Ekman-Larsson,Leksands_IF
Scott_McCarron,"University_of_California,_Los_Angeles"
Robert_Rose_(gridiron_football),Miami_Dolphins
"Colin_Shaw_(rugby_union,_born_1983)",Glasgow_Warriors
Alex_Ifeanyichukwu_Ekwueme,University_of_Washington
Percival_Bailey,Northwestern_University
Ryan_McGill,Philadelphia_Flyers
Clifford_Dukes,New_Orleans_Saints
Raimo_Summanen,Edmonton_Oilers
Peter_Brunette,Duquesne_University
Charles_B._Glenn,Harvard_University
Grace_Julian_Clarke,Butler_University
Aleksander_Aamodt_Kilde,Atomic_Skis
Evgeny_Voronov,VTB_United_League
Latario_Rachal,Los_Angeles_Xtreme
Paul_White_(American_football),Pittsburgh_Steelers
Stephen_Dennis,Israeli_Basketball_Premier_League
Lou_Roe,San_Sebastián_Gipuzkoa_BC
Grant_Webb,Newport_Gwent_Dragons
Carlos_Maldonado_(pitcher),Kansas_City_Royals
Jo_Dong-hyuk,Myongji_University
Steve_Komphela,Maritzburg_United_F.C.
"Lawrence_D._Wilder,_Jr.",University_of_Virginia
Fran_Mérida,Spain_national_under-21_football_team
Charles_Cobb_(economist),Amherst_College
Rex_Damschroder,Bowling_Green_State_University
Michael_Carter_(athlete),San_Francisco_49ers
İsmail_Kartal,Orduspor
Dan_Henning,Miami_Dolphins
Miquel_Soler,Catalonia_national_football_team
Renato_Kelić,Croatia_national_under-21_football_team
Feyyaz_Uçar,Turkey_national_under-20_football_team
Chansi_Stuckey,New_York_Jets
Juha_Toivonen,KalPa
Vince_Marrow,Carolina_Panthers
Joseph_Montoya,Georgetown_University
Horst_Heese,Malta_national_football_team
Sancidino_Silva,Portugal_national_under-19_football_team
Lyle_Rockenbach,Michigan_State_University
Frank_Pratt,Chicago_White_Sox
Jim_Silye,University_of_Ottawa
Charles_Ramsay_Arbuthnot,Royal_Navy
Frank_Soo,Fredrikstad_FK
Daniel_Gauthier,Chicago_Blackhawks
Lyle_H._Lanier,Vanderbilt_University
Hermann_Flaschka,University_of_Arizona
Iker_Hernández,Spain_national_under-20_football_team
Colin_Nichols,"University_of_Maryland,_College_Park"
Rich_Zipperer,George_Washington_University
Aleksandr_Irkhin,FC_Spartak_Shchyolkovo
Terry_McDermott_(baseball),Los_Angeles_Dodgers
Hubert_Stanley_Wall,Northwestern_University
Enrico_Villanueva,Philippine_Basketball_Association
Travis_Kirschke,Detroit_Lions
Mike_McFadden,University_of_St._Thomas_(Minnesota)
Troy_Milam,Hershey_Bears
L._J._Shelton,Cleveland_Browns
Alfredo_Di_Stéfano,Rayo_Vallecano
James_Hampton_Kirkland,Wofford_College
David_Alexander-Sinclair,British_Army
Gary_Marsh_(ice_hockey),Toronto_Maple_Leafs
Gino_Lettieri,SV_Wacker_Burghausen
Chick_Fullis,St._Louis_Cardinals
Cassius_Vaughn,Detroit_Lions
Riku_Hahl,HC_Davos
Chris_Meledandri,Dartmouth_College
Moton_Hopkins,Montreal_Alouettes
Michael_Greco_(American_football),Carolina_Panthers
"Bob_Reynolds_(American_football,_born_1939)",Bowling_Green_State_University
Brandon_Lang,Ottawa_Redblacks
Kirill_Startsev,Metallurg_Novokuznetsk
Jaroslav_Modrý,Los_Angeles_Kings
Robert_Nairac,British_Army
Washington_Luiz_Mascarenhas_Silva,Ceará_Sporting_Club
Chris_Lee_(ice_hockey),Albany_River_Rats
Carol_Shea-Porter,University_of_New_Hampshire
Zulfahmi_Khairuddin,Aprilia
Marcin_Sasal,Pogoń_Szczecin
René_Simões,Al-Khor_Sports_Club
Stuart_McLaren,Loughborough_University_F.C.
Matt_Case,Manchester_Monarchs_(AHL)
Gerald_Vanenburg,FC_Eindhoven
Julian_Edelman,New_England_Patriots
Yoshihiko_Noda,Waseda_University
Mike_Lundin,Minnesota_Wild
Jay_Moore,Tennessee_Titans
Artur_Quaresma,Rio_Ave_F.C.
Josh_Walker_(American_football),Indianapolis_Colts
Mary_Jo_Ondrechen,Northeastern_University
Winfried_Schäfer,Thailand_national_football_team
Phil_Chesters,Barbarian_F.C.
Kade_Weston,Edmonton_Eskimos
LaVon_Brazill,Indianapolis_Colts
Jason_Zimbler,University_of_Notre_Dame
"Billy_Cook_(footballer,_born_1909)",Wigan_Athletic_F.C.
Horatio_Thomas_Austin,Royal_Navy
Jon_Coffelt,Middle_Tennessee_State_University
Tim_Drummond_(baseball),Minnesota_Twins
Joey_Rosskopf,Team_SmartStop
Nelsinho_Baptista,Nagoya_Grampus
Erwin_Koeman,FC_Eindhoven
Richard_Davidson,Harvard_University
Chad_Wiseman,San_Jose_Sharks
Mohammad_Abadi,Syria_national_football_team
George_Lombard,Atlanta_Braves
Keith_McCambridge,Long_Beach_Ice_Dogs
Carson_Millar,Saint_Lucia_national_football_team
Martin_Rucker_(American_football),Cleveland_Browns
"Scott_Campbell_(ice_hockey,_born_1986)",Metal_Ligaen
Riccardo_Giacconi,Johns_Hopkins_University
D'Joun_Smith,Indianapolis_Colts
Bill_Hayward_(rugby_union),Tunbridge_Wells_RFC
Maurice_Evans_(American_football),BC_Lions
Tomochika_Tsuboi,Nippon_Professional_Baseball
Josef_Pešice,FK_Teplice
Jack_Nies,National_Basketball_Association
Dean_Arsene,Hershey_Bears
Ikechuku_Ndukwe,Washington_Redskins
Jane_Kaczmarek,University_of_Wisconsin–Madison
Ron_Miller_(sociologist),New_York_University
"John_Ross_(British_Army_officer,_born_1829)",British_Army
Michael_Forrester,British_Army
Ari_Hoogenboom,Columbia_University
Dennis_Persson,Djurgårdens_IF_Hockey
Stuart_Parker_(footballer),South_Liverpool_F.C.
Bill_Lipschutz,Cornell_University
Hilly_Hicks_Jr.,Columbia_University
Jinqing_Caroline_Cai,Princeton_University
Aaron_V._Brown,University_of_North_Carolina_at_Chapel_Hill
Rasoul_Korbekandi,Saba_Qom_F.C.
Edith_Head,"University_of_California,_Berkeley"
Stephon_Morris,Winnipeg_Blue_Bombers
J._D._Quinn,Miami_Dolphins
Alberto_Bollini,Atalanta_B.C.
Akbar_Gbaja-Biamila,Miami_Dolphins
Chris_Thurmond,University_of_Tulsa
Josh_McQuade,ECHL
Shogo_Mukai,Coca-Cola_Red_Sparks
Julien_Sprunger,National_League_A
Jake_Jones_(basketball),Philadelphia_76ers
Francisco_Barnés_de_Castro,"University_of_California,_Berkeley"
Jay_Sborz,Detroit_Tigers
Richard_Wilson_(physicist),Harvard_University
Jake_Ouimet,George_Washington_University
Mel_Taube,Purdue_Boilermakers
Jason_Arakgi,McMaster_University
Jedediah_Bila,Columbia_University
Orishejolomi_Thomas,University_of_Lagos
Manuel_Romero_Paz,Tomelloso_CF
Jesse_Hahn,San_Diego_Padres
Branko_Smiljanić,BEC_Tero_Sasana_F.C.
Bud_Korchak,Calgary_Stampeders
Guy_Prendergast_(British_Army_officer),British_Army
Evgeny_Shtaiger,Traktor_Chelyabinsk
Don_McPherson,Ottawa_Rough_Riders
Zach_Parise,New_Jersey_Devils
Walter_Crook,Accrington_Stanley_F.C.
Max_Metzker,Alabama_Crimson_Tide
Tomas_Manco,Australian_Ice_Hockey_League
Cândido_Tavares,Vitória_S.C.
Francesco_Vitucci,Reyer_Venezia_Mestre
Hugh_Campbell,Saskatchewan_Roughriders
Arthur_Edward_Grasett,Royal_Engineers
Arthur_Chapin,Amherst_College
Miroslav_Blažević,Grasshopper_Club_Zürich
Richard_Gough,Livingston_F.C.
Joe_Johnson_(basketball),National_Basketball_Association
Antwaun_Molden,New_York_Giants
Joe_Garten,New_Orleans_Saints
London_Breed,"University_of_California,_Davis"
Éric_Castonguay,Central_Hockey_League
Jim_Bartko,Washington_State_University
Curtis_Beach,Duke_Blue_Devils
Hubert_Work,University_of_Pennsylvania
Steve_Barnes_(actor),University_of_Texas_at_Austin
Sergio_Gadea,Aprilia
Frank_Denton,University_of_Toronto
Alex_Hoffman-Ellis,San_Francisco_49ers
Stephanie_Klick,Texas_Christian_University
Robert_T._Lackey,Humboldt_State_University
Craig_Heisinger,Manitoba_Moose
Ko_Sung-hee,Sungkyunkwan_University
Popeye_Jones,Houston_Rockets
Chris_Owens_(American_football),Kansas_City_Chiefs
Red_Mack,Pittsburgh_Steelers
Zeke_Markshausen,Chicago_Bears
Falko_Götz,Vietnam_national_football_team
G._Mennen_Williams,University_of_Michigan
Spec_Harkness,Cleveland_Indians
Chris_White_(linebacker),Buffalo_Bills
Jordan_Henry,Charlotte_Checkers
Yang_Sung-tae,Seoul_National_University
Jim_Strong_(running_back),San_Antonio_Wings
Bertie_Mee,Arsenal_F.C.
Sérgio_Rebelo,University_of_Rochester
Cory_Harkey,Los_Angeles_Rams
Román_Cuello,Centro_Atlético_Fénix
Per_Ditlev-Simonsen,Stanford_University
Kiren_Rijiju,University_of_Delhi
Stanislav_Levý,Hannover_96
Eleni_Tampasi,Ethnikos_G.S._Athens
Don_Newman_(basketball),Moscow_High_School
Gérald_Baticle,Olympique_Lyonnais
Mircea_Rednic,FCM_Bacău
Cho_Kyuhyun,Kyung_Hee_University
Brian_A._Nichols,Tufts_University
Alexei_Kalyuzhny,Lokomotiv_Yaroslavl
Atoy_Co,National_Collegiate_Athletic_Association_(Philippines)
Charles_Shaw_(British_Army_officer),British_Army
Catherine_Clarke_Fenselau,"University_of_Maryland,_College_Park"
Frank_Nighbor,Ottawa_Senators_(original)
Anatoliy_Volobuyev,FC_Zorya_Luhansk
Rhesa_Hawkins_Barksdale,United_States_Military_Academy
Zlatko_Krmpotić,Serbia_national_under-19_football_team
Marvin_Jones_(wide_receiver),Etiwanda_High_School
Reza_Roosta_Azad,University_of_Waterloo
Serse_Cosmi,Brescia_Calcio
Nico_Pretorius,University_of_Pretoria
Craig_Biggio,Houston_Astros
John_Yarmuth,Yale_University
Rick_LaFerriere,Tulsa_Oilers
Rafael_Castillo_(football_manager),Alianza_Atlético
Thierry_Pister,K.S.K._Ronse
Giulio_Cappelli,U.S._Alessandria_Calcio_1912
Tom_Kessell,Cornish_Pirates
Mike_Maloy,Boston_Celtics
Mike_Mulvey,Queensland_Academy_of_Sport_Football_Program
"Claude_Larose_(ice_hockey,_born_1942)",St._Louis_Blues
Wayne_Meylan,Minnesota_Vikings
Pedro_Caixinha,U.D._Leiria
Vic_Sussman,American_University
John_Henry_Johnson_(baseball),Oakland_Athletics
Colin_Forbes_(ice_hockey),New_York_Rangers
Daniel_Wass,Denmark_national_football_team
Leon_Blevins,Indianapolis_Olympians
Tom_Scott_(Canadian_football),Calgary_Stampeders
Roberto_Álvarez_Álvarez,CP_Almería
Eric_Neilson,Los_Angeles_Kings
Do-ho_Suh,Seoul_National_University
Dave_Schultz_(ice_hockey),Philadelphia_Flyers
Nathan_Poole,University_of_Louisville
Margaret_Naumburg,Vassar_College
Dirk_Edward_Ziff,Columbia_University
Roger_Grimsby,Columbia_University
Peg_O'Connor,University_of_Connecticut
Enoch_Kelly_Haney,Oklahoma_City_University
Melville_Hatch,University_of_Washington
Adriano_de_Lima,Cal_State_Fullerton_Titans
Len_Mattiace,Wake_Forest_University
Alvin_McKinley,New_Orleans_Saints
Dwayne_Sabb,San_Diego_Chargers
Jérôme_Guisset,CA_Brive
Vince_Dooley,Kennesaw_State_University
Fritz_Fuchs,FK_Pirmasens
Bubba_Phillips,Detroit_Tigers
John_C._Mack,Duke_University
Steve_Andrascik,New_York_Rangers
Alan_Pardew,Newcastle_United_F.C.
Cassiá,Clube_Esportivo_Aimoré
Matthew_Haywood,Elite_Ice_Hockey_League
Pierre_Vercheval,Toronto_Argonauts
Leandro_Ávila,Clube_Atlético_Paranaense
Earnest_Jackson,San_Diego_Chargers
Daniël_van_Son,FC_Utrecht
Roy_McFarland,Torquay_United_F.C.
Keith_Carter_(swimmer),Purdue_Boilermakers
Daryl_Jones_(American_football),New_York_Giants
Luke_Butkus,Bloom_Trail_High_School
Björn_Andersson,IFK_Hässleholm
Ron_Burgess_(footballer),Watford_F.C.
Leonard_Constance,Bristol_Rugby
Mark_Takano,Harvard_College
Joe_Theismann,Washington_Redskins
Charles_W._Whipple,United_States_Military_Academy
Junior_Tautalatasi,Washington_State_University
Toni_Elías,Aprilia
Brian_McGregor,Rochester_Americans
George_Lerchen,Detroit_Tigers
Stefan_Espeland,Modo_Hockey
Greg_Norton_(baseball),Chicago_White_Sox
Carlos_Polk,Dallas_Cowboys
Marlon_Davis,New_York_Jets
James_Barbour_(lawyer),University_of_Virginia
2010–11_C.D._Guadalajara_season,Monarcas_Morelia
Jean-Paul_Rabier,Burkina_Faso_national_football_team
James_Hodgins,Arizona_Cardinals
Horst_Buhtz,Stuttgarter_Kickers
Greg_McCrary,San_Diego_Chargers
Marco_Mattiacci,Maserati
John_Daykins,British_Army
Keyarris_Garrett,Daingerfield_High_School
David_Segel,Yale_University
Jim_Fairey,Los_Angeles_Dodgers
Jenni_Hogan,University_of_Washington
Dan_McGillis,Detroit_Red_Wings
João_Biehl,Princeton_University
Dmitry_Buinitsky,Kontinental_Hockey_League
Steve_Kazor,College_of_DuPage
Chuck_Reichow,University_of_St._Thomas_(Minnesota)
Josh_Harris_(quarterback),Cleveland_Browns
Howie_Livingston,New_York_Giants
Roger_Stanier,Stanford_University
Andrea_de_Cesaris,Brabham
Dick_Cole_(baseball),St._Louis_Cardinals
Gail_Fine,Cornell_University
Scott_Levins,Florida_Panthers
Ivo_Basay,Unión_San_Felipe
Billy_Cundiff,New_Orleans_Saints
Brandon_Jones_(wide_receiver),Seattle_Seahawks
Jose_Vasquez_Aguilar,Denison_University
Eddie_Murray,Los_Angeles_Dodgers
Paul_Mulvey,Los_Angeles_Kings
Paul_Chelimo,University_of_North_Carolina_at_Greensboro
Doug_Brien,Tampa_Bay_Buccaneers
Bunny_Currant,Royal_Air_Force
James_McAlister,Philadelphia_Eagles
Marcus_Benard,New_England_Patriots
Ben_White_(rugby_player),Exeter_Chiefs
Marcelo_Veridiano,Veria_F.C.
Ryan_Kidd,Darlington_F.C.
John_Flinn,Baltimore_Orioles
Gwyn_Davies_(rugby),Wales_national_rugby_league_team
José_Testas,SC_Toronto
Michael_Allan,Kansas_City_Chiefs
Raymond_Howard_(politician),University_of_Wisconsin–Madison
Miller_Farr,Denver_Broncos
Klimenti_Tsitaishvili,FC_Zugdidi
Daniel_Ljungkvist,HockeyAllsvenskan
Gorden_Kelley,University_of_Georgia
Rick_Rivet,University_of_Saskatchewan
Ed_Reed,Houston_Texans
Marcel_Rodman,EC_KAC
Joe_Palatsides,Anagennisi_Karditsa_F.C.
Bill_Lesuk,Philadelphia_Flyers
Phil_Simon,Cornell_University
Grey_Clarke,Chicago_White_Sox
Leon_Mackey,Winnipeg_Blue_Bombers
"Dudley_FitzGerald-de_Ros,_24th_Baron_de_Ros",British_Army
Ulf_Dahlén,Washington_Capitals
Samuel_Eddy,Brown_University
Bob_Long,Washington_Redskins
"Pepe_(footballer,_born_1935)",Clube_Atlético_Mineiro
Ronnie_Wingo,Atlanta_Falcons
Glenn_Andrews,Princeton_University
Tomáš_Starosta,Salavat_Yulaev_Ufa
Randy_Robitaille,New_York_Islanders
Philip_Samuelsson,American_Hockey_League
Carl_Mays,Boston_Red_Sox
Charlie_Greene_(baseball),New_York_Mets
Andra_Davis,Denver_Broncos
Fred_Lewis,San_Francisco_Giants
Luke_Medley,Walton_Casuals_F.C.
Carlos_Roberto_de_Carvalho,Al-Ansar_SC
José_Manuel_Esnal,UE_Figueres
Jody_Adams,Minnesota_Golden_Gophers
David_Hennen_Morris,Harvard_University
Júlio_César_Leal,Brazil_national_under-20_football_team
Pavlo_Borysenko,Acadie–Bathurst_Titan
Carlton_Lord,Philadelphia_Phillies
Yasuo_Fujii,Nippon_Professional_Baseball
Rogério_Gonçalves,Clube_Ferroviário_de_Nampula
David_Avellan,Florida_International_University
Stuart_Watkins,Cardiff_RFC
Karl_Wolfgang_Boer,University_of_Delaware
Reginald_Hewetson,Royal_Artillery
Vasant_Honavar,Drexel_University
Joseph_Walton_(British_Army_officer),British_Army
T._J._Kemp,Ritten_Sport
Tyler_Mosienko,San_Antonio_Rampage
Wacey_Rabbit,Lørenskog_IK
George_Pelawa,Calgary_Flames
"Mikael_Andersson_(ice_hockey,_born_1966)",Tampa_Bay_Lightning
Deema_Shehabi,Tufts_University
Lisca_(football_manager),Sociedade_Esportiva_e_Recreativa_Caxias_do_Sul
Jason_French,Saskatchewan_Roughriders
Blue_Adams,Montreal_Alouettes
Ģirts_Ankipāns,EV_Landshut
Julius_Crosslin,Dallas_Cowboys
Karvel_Anderson,Glen_Oaks_Community_College
Brian_Shaw,Boston_Celtics
Curtis_Alexander_(gridiron_football),Birmingham_Thunderbolts
Moisés_Sierra,Toronto_Blue_Jays
Sadeg_Faris,"University_of_California,_Berkeley"
Ronald_J._Garan_Jr.,State_University_of_New_York_at_Oneonta
Mike_Reilly_(quarterback),BC_Lions
Garrett_Stutz,Liga_ACB
Luc_Nilis,Belgium_national_under-19_football_team
Ronnie_Arrow,San_Jacinto_College
Charles_Rockwell_Lanman,Johns_Hopkins_University
Glenn_Cockerill,Winchester_City_F.C.
Kyle_Ward_(American_football),Buffalo_Bills
Andy_Perry,Plymouth_Albion_R.F.C.
Jim_Jackson_(basketball),Dallas_Mavericks
Ed_Schrock,American_University
Carlton_M._Caves,University_of_New_Mexico
Richard_D._McLellan,Michigan_State_University
António_Pedro_dos_Santos_Simões,Columbia_University
Eyal_Lahman,F.C._Ashdod
Abiel_Foster,Harvard_University
Rob_Jacobs,Sparta_Rotterdam
Curvin_Richards,Detroit_Lions
Rudolf_Bommer,FC_Energie_Cottbus
Bené_Benwikere,Carolina_Panthers
Gérard_Ducarouge,Equipe_Matra_Sports
Hy_Vandenberg,Boston_Red_Sox
Kristi_Toliver,Women's_National_Basketball_Association
BenJarvus_Green-Ellis,New_England_Patriots
Eka_Tkeshelashvili,Tbilisi_State_University
Hoyle_Granger,Mississippi_State_University
Ray_Childress,Texas_A&M_University
Dwight_Smith_(American_football),Detroit_Lions
Devin_Aromashodu,Chicago_Bears
Cedrick_Holt,Washington_Redskins
José_Luis_Mendilibar,Real_Valladolid
Aaron_Gilbert,Yale_University
Arjen_Robben,Netherlands_national_football_team
"Mike_Murphy_(ice_hockey,_born_1950)",St._Louis_Blues
Derek_Forbort,American_Hockey_League
Brant_Brown,Chicago_Cubs
1980–81_Cardiff_City_F.C._season,Newcastle_United_F.C.
Denis_Kokarev,THK_Tver
Rod_Dowhower,Washington_Redskins
Kelly_Geoffrey,Australian_Ice_Hockey_League
Leo_Gross,Tufts_University
Geroy_Simon,Pittsburgh_Steelers
Tom_Lawrence,Wales_national_football_team
Jed_Hoyer,Chicago_Cubs
Daniele_Arrigoni,Montevarchi_Calcio_Aquila_1902
Aleksandr_Sevidov,FC_Kairat
Susan_Buck-Morss,Vassar_College
Brian_Harvey_(lecturer),Stanford_University
Sami_Ryhänen,Ducs_de_Dijon
Keiji_Tachikawa,University_of_Tokyo
Giovanni_Trigueros,El_Salvador_national_under-20_football_team
Ned_Wertimer,University_of_Pennsylvania
Ryan_Saunders,Washington_Wizards
Lousaka_Polite,Atlanta_Falcons
James_Reist_Stoner_Jr.,Louisiana_State_University
Mike_Torchia,Portland_Pirates
Rufus_Guthrie,San_Diego_Chargers
Bruce_Plummer,Miami_Dolphins
John_Canny,"University_of_California,_Berkeley"
Matt_Bailey,American_Hockey_League
Schuyler_V._Cammann,University_of_Pennsylvania
Jermaine_Hardy,San_Francisco_49ers
Ann_Williams_(politician),Drake_University
Christos_Petrodimopoulos,Greek_A2_Basket_League
Reggie_Swinton,Winnipeg_Blue_Bombers
Kerry_Goode,Tampa_Bay_Buccaneers
Keron_Williams,BC_Lions
Dennis_Awtrey,Philadelphia_76ers
Basil_John_Mason,University_of_Nottingham
Rondae_Hollis-Jefferson,"Chester_High_School_(Chester,_Pennsylvania)"
Dmitri_Nabokov_(ice_hockey),Traktor_Chelyabinsk
Michael_N._Hall,University_of_North_Carolina_at_Chapel_Hill
Jeffrey_Brown_(journalist),"University_of_California,_Berkeley"
Carlos_Bilardo,Sevilla_FC
Danny_Dorn,Arizona_Diamondbacks
Anna_Escobedo_Cabral,George_Mason_University
Petr_Tenkrát,HPK
Diandra_Tchatchouang,Ligue_Féminine_de_Basketball
Craig_Henriquez,Duke_University
Michael_Souza,Chicago_Blackhawks
Serdar_Aziz,Turkey_national_football_team
Josh_Shirley,Tampa_Bay_Buccaneers
Brandon_Fortenberry,Basketball_Championship_of_Bosnia_and_Herzegovina
Matt_Kohn,Ohio_Valley_Greyhounds
Markus_Schmidt_(referee),Bundesliga
Andy_Hilbert,Pittsburgh_Penguins
Bernie_Lukowich,Pittsburgh_Penguins
Steve_Broidy,Boston_University
Jason_Brisbane,San_Diego_Chargers
Jussi_Markkanen,New_York_Rangers
Richard_Kerr_(filmmaker_and_visual_artist),Sheridan_College
Shawn_Estes,San_Francisco_Giants
Kenneth_Chenault,Harvard_University
Frank_Millard,University_of_Michigan
Antônio_Lopes,Coritiba_Foot_Ball_Club
Larry_Dumelie,Saskatchewan_Roughriders
Rolando_Arrojo,Tampa_Bay_Rays
Ryan_Lankford,Miami_Dolphins
Leila_Philip,Columbia_University
Ádám_Madarassy,Louisville_Cardinals
Joey_MacDonald,Boston_Bruins
Jerry_Vainisi,Chicago_Bears
Andy_Fleischmann,Princeton_University
Eduard_Hartmann,HK_Dukla_Trenčín
Wayne_Maki,Chicago_Blackhawks
Štefan_Tarkovič,Baniyas_Club
Paul_Winslow_(American_football),Green_Bay_Packers
Harry_Fisher_(baseball),Pittsburgh_Pirates
Brian_Pillman,Cincinnati_Bengals
Peter_Zeidler,FC_Red_Bull_Salzburg
Lew_Morrison,Pittsburgh_Penguins
Kai_Suikkanen,Buffalo_Sabres
Donnie_Freeman,Philadelphia_76ers
Nancy_Stokey,University_of_Pennsylvania
Chris_Ward_(American_football),New_York_Jets
József_Szabó_(Hungarian_footballer),F.C._Barreirense
Claudius_Buchanan,University_of_Glasgow
Quorey_Payne,Mahoning_Valley_Thunder
John_Eubank,Detroit_Tigers
Dan_Gurewitch,Syracuse_University
Paul_Stovall,American_Basketball_Association
Ted_Snell,Pittsburgh_Penguins
Mohamed_Massaquoi,Cleveland_Browns
Solomon_Elimimian,University_of_Hawaii
Bobby_Baun,Toronto_Maple_Leafs
Johnny_Baldwin,Kansas_City_Chiefs
Godfrey_Myles,Denver_Broncos
Gopal_Prasad,University_of_Michigan
Mike_MacDowel,Cooper_Car_Company
Larry_Smith_(basketball),Atlanta_Hawks
Billy_Lane_(footballer),Guildford_City_F.C.
Ziyat_Paigin,Kontinental_Hockey_League
Marko_Luković,Premier_A_Slovenian_Basketball_League
Kevin_Thompson_(American_football),Minnesota_Vikings
Shin_Chang-jae,Seoul_National_University
Christine_Trujillo,University_of_New_Mexico
Isaiah_Burse,Pittsburgh_Steelers
Andrés_Mora,Baltimore_Orioles
Stan_Smagala,Dallas_Cowboys
Roger_Berry,University_of_Bristol
John_McKee_(rugby_union),Cornish_Pirates
Thomas_Pöck,Colorado_Avalanche
Ralph_E._Church,University_of_Michigan
Carol_Christian,Boston_University
Andy_Hedlund,Adler_Mannheim
Kai_Nurminen,Los_Angeles_Kings
Ethan_Horton,University_of_North_Carolina_at_Chapel_Hill
John_Schmitt_(economist),Princeton_University
Evan_Ira_Farber,University_of_North_Carolina_at_Chapel_Hill
"Viggo_Jensen_(footballer,_born_1947)",Viborg_FF
Brian_Simmons_(baseball),Toronto_Blue_Jays
"Kelly_Miller_(ice_hockey,_born_1979)",Rockford_IceHogs
Kelly_Graves,Gonzaga_Bulldogs
Cai_Griffiths,London_Welsh_RFC
Derick_Martin,Peoria_Rivermen_(AHL)
Jocelyn_Guevremont,Vancouver_Canucks
Shinjirō_Koizumi,Columbia_University
John_C._Lehr,University_of_Michigan
Jason_Pociask,New_England_Patriots
"Robert_Loyd-Lindsay,_1st_Baron_Wantage",Honourable_Artillery_Company
Phil_Verchota,Jokerit
