Terry_Rhoads,Lise_Simms
George_H._W._Bush,Barbara_Bush
Countess_Sophie_Henriette_of_Waldeck,"Ernest,_Duke_of_Saxe-Hildburghausen"
Princess_Elisabeth_of_Prussia,Prince_Charles_of_Hesse_and_by_Rhine
"Humbert_III,_Count_of_Savoy",Faidiva_of_Toulouse
Barbara_Valentin,Helmut_Dietl
Umberto_II_of_Italy,Marie_José_of_Belgium
Margaret_of_York,Charles_the_Bold
Robert_Edwards_(physiologist),Ruth_Fowler_Edwards
Herbert_Parsons,Elsie_Clews_Parsons
Elizabeth_Blount,"Edward_Clinton,_1st_Earl_of_Lincoln"
Khan_Ataur_Rahman,Mahbuba_Rahman
Sunday_Reed,John_Reed_(art_patron)
Jessie_Belle_Rittenhouse,Clinton_Scollard
Daphne_Maxwell_Reid,Tim_Reid
Jane_Marsh_Beveridge,James_Beveridge
Roberto_Roberti,Bice_Valerian
Ingerid_of_Denmark,Olaf_III_of_Norway
Mi_Saw_U,Kyawswa_of_Pagan
Mao_Zedong,He_Zizhen
Pat_Phoenix,Alan_Browning
Colette_Brosset,Robert_Dhéry
Sherwood_Lett,Evelyn_Lett
Sean_Penn,Madonna_(entertainer)
George_M._Church,Ting_Wu
James_A._Garfield,Lucretia_Garfield
"Infante_Carlos,_Count_of_Molina",Infanta_Maria_Francisca_of_Portugal
Agnes_of_Poitou,"Henry_III,_Holy_Roman_Emperor"
Joel_Brand,Hansi_Brand
Victoria_Pratt,T.J._Scott
Konstantinos_Mitsotakis,Marika_Mitsotakis
Ernest_Jones,Morfydd_Llwyn_Owen
Gray_Davis,Sharon_Davis
William_H._Seward,Frances_Adeline_Seward
Eyal_Kitzis,Tali_Moreno
Marie_Friederike_of_Hesse-Kassel,"Alexius_Frederick_Christian,_Duke_of_Anhalt-Bernburg"
Claire_Coffee,Chris_Thile
Anthony_Radziwill,Carole_Radziwill
Trish_Godman,Norman_Godman
José_Alberto_Castro,Angélica_Rivera
"Mabel_Browne,_Countess_of_Kildare","Gerald_FitzGerald,_11th_Earl_of_Kildare"
"Ferdinand,_Count_of_Flanders","Joan,_Countess_of_Flanders"
Christian_Finnegan,Kambri_Crews
Alice_of_Armenia,"Raymond_IV,_Count_of_Tripoli"
Gertrud_Bodenwieser,Friedrich_Rosenthal
Carey_Hart,Pink_(singer)
Bona_of_Savoy,Galeazzo_Maria_Sforza
"Charles_William_Ferdinand,_Duke_of_Brunswick-Wolfenbüttel",Princess_Augusta_of_Great_Britain
Jean-Marie_Serreau,Geneviève_Serreau
Eleanor_Boardman,Harry_d'Abbadie_d'Arrast
Martine_Franck,Henri_Cartier-Bresson
Nataša_Dorčić,Sven_Medvešek
Magda_Goebbels,Joseph_Goebbels
Keiran_Lee,Kirsten_Price_(actress)
Mehmed_the_Conqueror,Çiçek_Hatun
Park_Sung-woong,Shin_Eun-jung
Alexandra_Bastedo,Patrick_Garland
Princess_Elizabeth_of_Yugoslavia,Manuel_Ulloa_Elías
"Diana_Eccles,_Viscountess_Eccles","John_Eccles,_2nd_Viscount_Eccles"
Toshiya_Fujita_(director),Miyoko_Akaza
Jim_Davidson,Alison_Holloway
Dina_Merrill,"Stanley_M._Rumbough,_Jr."
Alexandra_Shulman,Paul_Spike
Henryk_IV_Probus,"Matilda_of_Brandenburg,_Duchess_of_Poland"
"Randal_MacDonnell,_1st_Marquess_of_Antrim_(1645_creation)","Katherine_Villiers,_Duchess_of_Buckingham"
Andrew_Kishino,Vanessa_Marshall
Neelam_Kothari,Samir_Soni
"Elisabeth_of_the_Palatinate,_Landgravine_of_Hesse","Philip_I,_Margrave_of_Baden"
Ruth_Payne_Burgess,John_Burgess_(political_scientist)
Judy_Garland,Vincente_Minnelli
Julia_Minor_(sister_of_Caesar),Marcus_Atius
"Julia,_Lady_Inglis",John_Eardley_Inglis
Jacob_Zuma,Gertrude_Sizakele_Khumalo
Magdalena_of_Nassau-Dillenburg,"Wolfgang,_Count_of_Hohenlohe-Weikersheim"
"Matthew_Stewart,_4th_Earl_of_Lennox",Margaret_Douglas
"Alexander_Seton,_Lord_Gordon","Elizabeth_Gordon,_Heiress_of_Gordon"
Philip_N._Howard,Gina_Neff
Ali_Hassan_Mwinyi,Siti_Mwinyi
Sandra_Roelofs,Mikheil_Saakashvili
Pat_Moss,Erik_Carlsson
Marion_Burns,Kane_Richmond
"Gaston,_Count_of_Eu","Isabel,_Princess_Imperial_of_Brazil"
Saba_Douglas-Hamilton,Frank_Pope
"Kathleen_Cavendish,_Marchioness_of_Hartington","William_Cavendish,_Marquess_of_Hartington"
Lady_Cynthia_Mosley,Oswald_Mosley
Michael_Atkinson,Jennifer_Rankine
Claudia_Joy_Holden,Michael_Holden_(character)
Jean_Porter,Edward_Dmytryk
Michael_Hopkins_(architect),Patty_Hopkins
"Rupert_Guinness,_2nd_Earl_of_Iveagh","Gwendolen_Guinness,_Countess_of_Iveagh"
Princess_Adelaide_of_Schaumburg-Lippe,"Ernst_II,_Duke_of_Saxe-Altenburg"
"Joan_of_France,_Duchess_of_Bourbon","John_II,_Duke_of_Bourbon"
Robert_Evans,Sharon_Hugueny
Leslie_Hope,Adam_Kane
Helena_Guergis,Rahim_Jaffer
Mónica_Farro,Enrique_Ferraro
Jessica_Biel,Justin_Timberlake
Lupita_Tovar,Paul_Kohner
Rosie_Perez,Seth_Zvi_Rosenfeld
Lydia_Dan,Fyodor_Dan
Elizabeth_Schuyler_Hamilton,Alexander_Hamilton
"Louis_I,_Count_of_Nevers","Joan,_Countess_of_Rethel"
Craig_Conway_(actor),Jill_Halfpenny
Rhona_Fox,Zack_Cohen_(businessman)
Stanley_LeFevre_Krebs,Marjorie_Main
Prince_Friedrich_Karl_of_Prussia_(1828–85),Princess_Maria_Anna_of_Anhalt-Dessau
Andrés_Avelino_Cáceres,Antonia_Moreno_Leyva
Karan_Paul,Indrani_Dasgupta
Prince_George_William_of_Hanover_(1915–2006),Princess_Sophie_of_Greece_and_Denmark
Jim_Thorn,Margaret_Thorn
John_McCook,Juliet_Prowse
Joshua_Harto,Liz_W._Garcia
Beyene_Merid,Princess_Romanework
Jennifer_Love_Hewitt,Brian_Hallisay
Prince_Alexis_Karageorgevich,Daria_Pratt
Victor_Lownes,Marilyn_Cole
Tommy_Mottola,Mariah_Carey
Mona_Maris,Clarence_Brown
Eugenie_Leontovich,Gregory_Ratoff
Joanne_Grant,Victor_Rabinowitz
Nadia_Cassini,Igor_Cassini
Rebecca_De_Mornay,Bruce_Wagner
Carlos_I_of_Portugal,Amélie_of_Orléans
Frédéric_Joliot-Curie,Irène_Joliot-Curie
Leonor_Teles,Ferdinand_I_of_Portugal
Adamari_López,Luis_Fonsi
Princess_Helena_of_Waldeck_and_Pyrmont_(1899–1948),"Nikolaus,_Hereditary_Grand_Duke_of_Oldenburg"
Judith_Crawley,F._R._Crawley
Tezcatlan_Miyahuatzin,Acamapichtli
Henry_I_of_Jawor,Agnes_of_Bohemia
Peter_Edelman,Marian_Wright_Edelman
Brandon_Douglas,Julie_Condra
"Patrice_de_MacMahon,_Duke_of_Magenta",Élisabeth_de_Mac_Mahon
Wim_Duisenberg,Gretta_Duisenberg
Keke_Geladze,Besarion_Jughashvili
Elof_Ahrle,Birgit_Rosengren
Elizabeth_Jennings_(The_Americans),Philip_Jennings_(The_Americans)
Aya_Ishiguro,Shinya_Yamada
Uuno_Turhapuro,Elisabeth_Turhapuro
Brendon_Villegas,Rachel_Reilly
Princess_Friederike_of_Schleswig-Holstein-Sonderburg-Glücksburg,"Alexander_Karl,_Duke_of_Anhalt-Bernburg"
Philipp_Kirkorov,Alla_Pugacheva
Collette_Wolfe,Jody_Hill
Haziga_of_Diessen,"Otto_I,_Count_of_Scheyern"
Ian_Kershaw,Betty_Kershaw
Snehalata_Reddy,Pattabhirama_Reddy_Tikkavarapu
Reza_Jahangiri,Kate_Levering
"Charles_Emmanuel_I,_Duke_of_Savoy",Infanta_Catherine_Michelle_of_Spain
Jack_Ryan_(designer),Zsa_Zsa_Gabor
Maria_Antonia_Ferdinanda_of_Spain,Victor_Amadeus_III_of_Sardinia
Naomi_Wolf,David_Shipley
Thomas_Dewing,Maria_Oakey_Dewing
Jayne_Mansfield,Matt_Cimber
Emily_Donelson,Andrew_Jackson_Donelson
Ethel_Skeat,Henry_Woods_(geologist)
Bryan_Greenberg,Jamie_Chung
Kate_Lehrer,Jim_Lehrer
Prince_Maurice_of_Savoy,Princess_Luisa_Cristina_of_Savoy
John_Everett_Millais,Effie_Gray
Polly_Bergen,Jerome_Courtland
Maricar_Reyes,Richard_Poon
Vantile_Whitfield,Lynn_Whitfield
George_I_of_Great_Britain,Sophia_Dorothea_of_Celle
Rishyasringa,Shanta
Levi_Eshkol,Miriam_Eshkol
Princess_Jasmine,Aladdin_(Disney_character)
Anne_of_Cyprus,"Louis,_Duke_of_Savoy"
Philippe_de_Lannoy,Alix_de_Lannoy
Rebecca_Frayn,Andy_Harries
"Ernest_Casimir_I,_Count_of_Nassau-Dietz",Sophia_Hedwig_of_Brunswick-Lüneburg
Lin_Blakley,Alan_Blakley
Eva_Herzigová,Tico_Torres
Chen_Jieru,Chiang_Kai-shek
Harriet_G._Walker,T._B._Walker
"Rupert,_King_of_Germany",Elisabeth_of_Nuremberg
Duchess_Eilika_of_Oldenburg,Georg_von_Habsburg
Anastasia_de_Torby,Harold_Augustus_Wernher
Prince_Frederick_William_of_Solms-Braunfels,Frederica_of_Mecklenburg-Strelitz
"Francis_II,_Duke_of_Brittany",Margaret_of_Brittany
Doe_Avedon,Don_Siegel
Maeve_Binchy,Gordon_Snell
Goldie_Hawn,Bill_Hudson_(singer)
Margaret_Brown,James_Joseph_Brown
Felicia_Farr,Jack_Lemmon
Yao_Yecheng,Chiang_Kai-shek
Patricia_Maynard,Dennis_Waterman
Arnold_Lobel,Anita_Lobel
"Simon,_Count_of_Ponthieu","Marie,_Countess_of_Ponthieu"
Lawrence_Pressman,Lanna_Saunders
Jayne_Brook,John_Terlesky
Ronnie_Barrett,Donna_Rowland
Dolly_Haas,Al_Hirschfeld
"Infante_Antonio,_Duke_of_Galliera",Infanta_Eulalia_of_Spain
Margot_Fonteyn,Roberto_Arias
Agnes_of_Merania,Philip_II_of_France
Emperor_Xuanzong_of_Tang,Empress_Wang_(Xuanzong)
Andrey_Melnichenko,Aleksandra_Melnichenko
Maria_Angelina_Doukaina_Palaiologina,Thomas_Preljubović
Sandra_Payne,Alan_Jay_Lerner
Laurence_Harvey,Margaret_Leighton
Eleanor_Antin,David_Antin
"Françoise_d'Aubigné,_Marquise_de_Maintenon",Louis_XIV_of_France
Caroline_Lacroix,Leopold_II_of_Belgium
J._Frederick_Motz,Diana_Gribbon_Motz
Matilda_Heron,Robert_Stoepel
Pat_Silver-Lasky,Tony_Romano_(musician)
Alexander_Siddig,Nana_Visitor
Joan_Crawford,Douglas_Fairbanks_Jr.
Sam_Solon,Yvonne_Prettner_Solon
Elana_Eden,Nisim_Aloni
Alison_White_(bishop),Frank_White_(bishop)
Casey_Wilson,David_Caspe
Terence_Conran,Shirley_Conran
Edward_P._Weed,Samuel_Lynes
"John_Neville,_3rd_Baron_Latimer",Catherine_Parr
Adelaide_of_Eilenburg,"Ernest,_Margrave_of_Austria"
Miep_Gies,Jan_Gies
Fatimeh_Pahlavi,Mohammad_Amir_Khatami
Princess_Magdalena_Reuss_of_Köstritz,Prince_Hubertus_of_Prussia
Agatha_Christie,Archie_Christie
Veerappan,Muthulakshmi
"Francis_Seymour-Conway,_3rd_Marquess_of_Hertford","Maria_Seymour-Conway,_Marchioness_of_Hertford"
Peter_Cook,Judy_Huxtable
Vera_Miles,Gordon_Scott
Landgravine_Caroline_of_Hesse-Darmstadt,"Frederick_V,_Landgrave_of_Hesse-Homburg"
Kyle_Soller,Phoebe_Fox
Elle_Macpherson,Gilles_Bensimon
Suthawan_Sathirathai,Surakiart_Sathirathai
Danish_Aslam,Shruti_Seth
Elizabeth_Fones,Henry_Winthrop
Marjorie_Lord,John_Archer_(actor)
Shafi_Inamdar,Bhakti_Barve
Eric_X_of_Sweden,Richeza_of_Denmark
Ludwig_Achim_von_Arnim,Bettina_von_Arnim
John_Estrada,Janice_de_Belen
"Richeza_of_Poland,_Queen_of_Castile","Ramon_Berenguer_II,_Count_of_Provence"
Richard_Attenborough,Sheila_Sim
Clifton_Maloney,Carolyn_Maloney
Cleyde_Yáconis,Stênio_Garcia
Gertrude_of_Sulzbach,Conrad_III_of_Germany
Richard_Briers,Ann_Davies_(actress)
Bertrade_de_Montfort,Philip_I_of_France
Grand_Duke_Dmitri_Pavlovich_of_Russia,Audrey_Emery
Frankie_Lam,Kenix_Kwok
Dianna_Agron,Winston_Marshall
Adele_Khoury_Graham,Bob_Graham
Blaine_Anderson,Kurt_Hummel
Henry_Hudson_Kitson,Theo_Alice_Ruggles_Kitson
Bill_Adler,Sara_Moulton
Portland_Hoffa,Fred_Allen
David_Collenette,Penny_Collenette
Suriyothai,Maha_Chakkraphat
Bobby_Brown,Whitney_Houston
"Otto_III,_Margrave_of_Brandenburg",Beatrice_of_Bohemia
Grace_Mugabe,Robert_Mugabe
Severus_Alexander,Sallustia_Orbiana
John_Spender,Carla_Zampatti
"Joan_FitzGerald,_Countess_of_Carrick","Edmund_Butler,_Earl_of_Carrick"
Empress_Wang_(Ping),Emperor_Ping_of_Han
Emma_Vilarasau,Jordi_Bosch
Bridget_Cromwell,Charles_Fleetwood
Archduchess_Marie_Caroline_of_Austria,Frederick_Augustus_II_of_Saxony
Fred_Thompson,Jeri_Kehn_Thompson
Shirley_Porter,Leslie_Porter
Mimi_Smith,George_Toogood_Smith
Cathee_Dahmen,Leonard_Whiting
Athos_Dimoulas,Kiki_Dimoula
J._C._MacKenzie,Erin_Cressida_Wilson
Marta_Larraechea,Eduardo_Frei_Ruiz-Tagle
Susan_Bernard,Jason_Miller_(playwright)
Poppaea_Sabina,Nero
Rajesh_Khanna,Dimple_Kapadia
"Charles,_Margrave_of_Burgau",Sibylle_of_Jülich-Cleves-Berg
Manuel_Bulnes,Enriqueta_Pinto
Jeanne_Eagels,Ted_Coy
Sarah_Steelman,David_Steelman
Arbaaz_Khan_(Indian_actor),Malaika_Arora_Khan
Gunter_Sachs,Brigitte_Bardot
Stanisław_Koniecpolski,Katarzyna_Żółkiewska
Wilfrid_Laurier,Zoé_Laurier
Porfirio_Rubirosa,Barbara_Hutton
Sophia_Latjuba,Indra_Lesmana
Lutgard_of_Salzwedel,Eric_III_of_Denmark
Archduchess_Helena_of_Austria,"Philipp_Albrecht,_Duke_of_Württemberg"
Biju_Menon,Samyuktha_Varma
Joel_Diamond,Rebecca_Holden
Jessica_St._Clair,Dan_O'Brien_(playwright)
Nora_Eddington,Errol_Flynn
John_Ehle,Rosemary_Harris
Charles_Scorsese,Catherine_Scorsese
"Eleanor_of_Portugal,_Queen_of_Aragon",Peter_IV_of_Aragon
Christie_Brinkley,Billy_Joel
Elizabeth_Strout,James_Tierney_(politician)
Jack_Carter_(comedian),Paula_Stewart
Mark_Burns_(actor),Paulene_Stone
Servetseza_Kadın,Abdülmecid_I
Jonathon_Dutton,Eve_Morey
Oya_Eczacıbaşı,Bülent_Eczacıbaşı
Nancy_Munoz,Eric_Munoz
Amanda_de_Cadenet,John_Taylor_(bass_guitarist)
Maureen_Starkey_Tigrett,Ringo_Starr
Elena_Cué,Alberto_Cortina
Chris_Langham,Sue_Jones-Davies
Kekuiapoiwa_II,Kamanawa
Chad_Kroeger,Avril_Lavigne
"Herman_I,_Count_of_Henneberg","Margaret_of_Holland,_Countess_of_Henneberg"
Anna_Torv,Mark_Valley
Fanny_de_Beauharnais,Claude_de_Beauharnais_(1717–1784)
David_Nazarian,Angella_Nazarian
Julian_Barry,Laura_Ziskin
Ali,Khawlah_bint_Ja'far
Ludwika_Karolina_Radziwiłł,"Charles_III_Philip,_Elector_Palatine"
Brenda_Bruce,Clement_McCallin
Ferdinand_Maria_Innocenz_of_Bavaria,Countess_Palatine_Maria_Anna_of_Neuburg
Pain_fitzJohn,Sybil_(wife_of_Pain_fitzJohn)
Maria_Eleonora_of_Brandenburg,Gustavus_Adolphus_of_Sweden
Hampe_Faustman,Gunn_Wållgren
Simone_Lovell,Peter_Halliday
Vincent_Massey,Alice_Massey
Nigel_Stock_(actor),Richenda_Carey
Francine_du_Plessix_Gray,Cleve_Gray
Françoise_Adnet,Max_Fourny
Aidan_Quinn,Elizabeth_Bracco
"John_Paulet,_2nd_Marquess_of_Winchester","Robert_Willoughby,_2nd_Baron_Willoughby_de_Broke"
Marcello_Mastroianni,Flora_Carabella
"Philip_Stanhope,_4th_Earl_of_Chesterfield","Melusina_von_der_Schulenburg,_Countess_of_Walsingham"
Susan_Barrantes,Ronald_Ferguson
Sachin_Shroff,Juhi_Parmar
"Emich_Carl,_2nd_Prince_of_Leiningen",Princess_Victoria_of_Saxe-Coburg-Saalfeld
Jennet_Conant,Steve_Kroft
"Maurice,_Landgrave_of_Hesse-Kassel",Agnes_of_Solms-Laubach
Tananarive_Due,Steven_Barnes
Karin_Stoltenberg,Thorvald_Stoltenberg
Dawn_French,Lenny_Henry
Irene_of_Hungary,John_II_Komnenos
Anne_Robinson,Charles_Wilson_(journalist)
Rudolf_Klein-Rogge,Thea_von_Harbou
Jill_Balcon,Cecil_Day-Lewis
Andrew_Peacock,Penne_Percy_Korth
"Elizabeth_Grey,_Countess_of_Kildare","Gerald_FitzGerald,_9th_Earl_of_Kildare"
Susan_Sarandon,Chris_Sarandon
Aster_Yohannes,Petros_Solomon
Fola_La_Follette,George_Middleton_(playwright)
Clement_Freud,June_Flewett
Vikram_Vij,Meeru_Dhalwala
"Margaret_of_Austria,_Queen_of_Bohemia",Henry_(VII)_of_Germany
Patricia_Stich,Larry_Merchant
Empress_Zhang_Yan,Emperor_Hui_of_Han
Ichirō_Hatoyama,Kaoru_Hatoyama
Anna_of_Sagan,"Charles_I,_Duke_of_Münsterberg-Oels"
Margravine_Auguste_of_Baden-Baden,"Louis_d'Orléans,_Duke_of_Orléans"
Brian_De_Palma,Gale_Anne_Hurd
Guy_of_Ibelin_(1286–1308),Isabella_of_Ibelin_(died_1315)
Miklós_Jancsó,Márta_Mészáros
"Nicholas_Vaux,_1st_Baron_Vaux_of_Harrowden",Elizabeth_FitzHugh
Yeh_Chu-lan,Cheng_Nan-jung
Alexander_II_of_Scotland,Marie_de_Coucy
Madhu_Mantena,Masaba_Gupta
Diane_Paulus,Randy_Weiner
Angela_Thorne,Peter_Penry-Jones
Manu_Bhandari,Rajendra_Yadav
"Elizabeth_Trentham,_Countess_of_Oxford","Edward_de_Vere,_17th_Earl_of_Oxford"
Robert_McQueeney,Patricia_McQueeney
Maggie_McNamara,David_Swift_(director)
Abraham_in_Islam,Keturah
Winifred_Nicholson,Ben_Nicholson
Mary_Downer,Alick_Downer
Sarah_Lawson_(producer),Michael_Grade
Diego_Olivera,Mónica_Ayos
Eva_Amurri,Kyle_Martino
Princess_Ida_of_Saxe-Meiningen,Prince_Bernhard_of_Saxe-Weimar-Eisenach_(1792–1862)
Teddi_Siddall,Gary_Cole
Penny_Peyser,Doug_McIntyre
Pilar_Seurat,Don_Devlin
Mohit_Chadda,Ishita_Sharma
Muriel_Téodori,Steve_Nieve
Linda_Ramone,Johnny_Ramone
John_Crowley_(director),Fiona_Weir
Princess_Maria_Theresa_of_Savoy,Charles_X_of_France
Prunella_Scales,Timothy_West
Mary_Kiffmeyer,Ralph_Kiffmeyer
Brenda_Wong_Aoki,Mark_Izu
Karyn_Parsons,Alexandre_Rockwell
Josette_Day,Marcel_Pagnol
Marjolein_Beumer,Rik_Launspach
Dorothy_Stratten,Paul_Snider
Charles_Montague_Cooke,Anna_Rice_Cooke
"Alexandra,_Countess_of_Frederiksborg",Martin_Jørgensen_(photographer)
Carey_Martin,Kurt_Martin
Khaleda_Zia,Ziaur_Rahman
Airey_Neave,"Diana_Neave,_Baroness_Airey_of_Abingdon"
Edward_Beale_McLean,Evalyn_Walsh_McLean
Elizabeth_Bracco,Aidan_Quinn
Pōmare_IV,Ariifaaite
Ronna_Romney,G._Scott_Romney
"Ralph_Neville,_2nd_Earl_of_Westmorland",Lady_Elizabeth_Percy
Alexis_Stamatis,Eva_Simatou
Mabel_McConnell_Fitzgerald,Desmond_FitzGerald_(politician)
Petra_Cortright,Marc_Horowitz
Bernhard_Pauss,Henriette_Pauss
Norman_E._Brinker,Maureen_Connolly
"Henry_Howard,_Earl_of_Surrey","Frances_de_Vere,_Countess_of_Surrey"
Prince_Adalbert_of_Bavaria_(1828–1875),Infanta_Amelia_Philippina_of_Spain
Carole_Bayer_Sager,Robert_A._Daly
"Louis_Victor,_Prince_of_Carignano",Landgravine_Christine_of_Hesse-Rotenburg
Aubrey_Abbott,Hilda_Abbott
Susan_McClary,Robert_Walser_(musicologist)
Peter_Bergman,Christine_Ebersole
Gustaf_V_of_Sweden,Victoria_of_Baden
Beatrice_of_Brandenburg,Bolko_I_the_Strict
"George_I,_Duke_of_Pomerania",Amalie_of_the_Palatinate
Rudolf_of_Rheinfelden,"Adelaide_of_Savoy,_Duchess_of_Swabia"
Cecil_H._Underwood,Hovah_Hall_Underwood
Harry_A._Pollard,Margarita_Fischer
Bob_Dylan,Carolyn_Dennis
"Richeza_of_Poland,_Queen_of_Hungary",Béla_I_of_Hungary
Bob_Burns_(humorist),Judy_Canova
Blair_Herter,Jessica_Chobot
Sanell_Aggenbach,Brett_Murray
Trần_Thị_Dung,Lý_Huệ_Tông
Hemant_Joshi,Manjari_Joshi
Pattie_Menzies,Robert_Menzies
Marissa_Mazzola-McMahon,Shane_McMahon
Keith_Getty,Kristyn_Getty
Ruth_Sobotka,Stanley_Kubrick
Odette_Joyeux,Philippe_Agostini
Tchéky_Karyo,Isabelle_Pasco
Countess_Sophia_Albertine_of_Erbach-Erbach,"Ernest_Frederick_I,_Duke_of_Saxe-Hildburghausen"
Jared_Padalecki,Genevieve_Cortese
Anna_of_Brunswick-Grubenhagen-Einbeck,"Albert_III,_Duke_of_Bavaria"
Margarita_Saxe-Coburg-Gotha,Simeon_Saxe-Coburg-Gotha
Mary_Blair,Lee_Blair_(artist)
Robert_De_Niro,Grace_Hightower
Hugh_Massey_Clark,Theresa_Maria_Clark
James_Goodwin_Hall,Anne_Valliant_Burnett_Tandy
Daniel_R._Gernatt_Sr.,Flavia_C._Gernatt
Alberto_Lattuada,Carla_Del_Poggio
Ava_Gardner,Artie_Shaw
Emilio_Fernández,Columba_Domínguez
Laura_Knight,Harold_Knight
Ngô_Đình_Nhu,Madame_Nhu
Jill_Bennett_(British_actress),Willis_Hall
Leslie_Perri,Frederik_Pohl
Ben_Mboi,Nafsiah_Mboi
Princess_Amalie_Zephyrine_of_Salm-Kyrburg,"Anton_Aloys,_Prince_of_Hohenzollern-Sigmaringen"
Sadia_Jahan_Prova,Ziaul_Faruq_Apurba
Amy_Wright,Rip_Torn
Ioan_Gruffudd,Alice_Evans
Rebecca_Welles,Don_Weis
Jean-Pierre_Boyer,Marie-Madeleine_Lachenais
John_Wayne,Pilar_Pallete
Jorge_Ibargüengoitia,Joy_Laville
Ramon_Magsaysay,Luz_Magsaysay
Daniel_Wu,Lisa_S.
Leo_Gorcey,Amelita_Ward
Stephen_Hawking,Jane_Hawking
Aruna_Asaf_Ali,Asaf_Ali
Charles_Horman,Joyce_Horman
Vivian_Pickles,Gordon_Gostelow
Jeff_Donnell,Aldo_Ray
James_Fleet,Jane_Booker
Johann_Wolfgang_von_Goethe,Christiane_Vulpius
Brian_Faulkner,Lucy_Faulkner
Muhtereme_Hatun,Bayezid_II
Donna_Tanoue,Kirk_Caldwell
Pete_Dye,Alice_Dye
"Thomas_Holland,_1st_Earl_of_Kent",Joan_of_Kent
Justin_Bruening,Alexa_Havins
Kenichi_Suzumura,Maaya_Sakamoto
Sukjong_of_Joseon,Queen_Inwon
Koyuki,Kenichi_Matsuyama
Guru_Dutt,Geeta_Dutt
"Mary_Abercromby,_1st_Baroness_Abercromby",Ralph_Abercromby
Om_Shivpuri,Sudha_Shivpuri
Gisela_of_Swabia,"Conrad_II,_Holy_Roman_Emperor"
Afonso_III_of_Portugal,Beatrice_of_Castile_(1242–1303)
Hasimir_Fenring,Margot_Fenring
Rita_Pavone,Teddy_Reno
"Reinhard_III,_Count_of_Hanau",Countess_Palatine_Margaret_of_Mosbach
Don_Beyer,Megan_Beyer
Erzsébet_Szilágyi,John_Hunyadi
"Ursula_of_Brandenburg,_Duchess_of_Münsterberg-Oels","Henry_I,_Duke_of_Münsterberg-Oels"
Kay_Bailey_Hutchison,Ray_Hutchison
Konstancja_Poniatowska,Ludwik_Skumin_Tyszkiewicz
Christine_Boylan,Eric_Heisserer
Olivier_Assayas,Mia_Hansen-Løve
Ray_Dolby,Dagmar_Dolby
Martin_Scorsese,Julia_Cameron
Anna_Wood_(actress),Dane_DeHaan
Omar_Fayad,Victoria_Ruffo
Erving_Goffman,Gillian_Sankoff
Marion_Stein,Jeremy_Thorpe
"Louis_Armand_I,_Prince_of_Conti",Marie_Anne_de_Bourbon
Anna_Romantowska,Krzysztof_Kolberger
Nicky_Henson,Una_Stubbs
Sumana_Jayatillake,K._Jayatillake
Juliet_Snowden,Stiles_White
Ruth_Marcus_(journalist),Jon_Leibowitz
Soong_Mei-ling,Chiang_Kai-shek
Jean-Pierre_Aumont,Marisa_Pavan
Robert_De_Niro,Diahnne_Abbott
Linda_Fiorentino,John_Byrum
Irene_(costume_designer),F._Richard_Jones
Eadwig,"Ælfgifu,_wife_of_Eadwig"
Marie_Curie,Pierre_Curie
Hoyan_Mok,Alex_Fong_(actor)
"Sophie,_Princess_of_Windisch-Graetz","Mariano_Hugo,_Prince_of_Windisch-Graetz"
Kara_Wilson,Tom_Conti
Sir_John_Gage_(15th-century_landowner),Eleanor_St_Clere
Harry_Shum_Jr.,Shelby_Rabara
Theophanu,"Otto_II,_Holy_Roman_Emperor"
Sonny_Bono,Mary_Bono
Berthe_de_Rohan,"Carlos,_Duke_of_Madrid"
Alyce_Cleese,John_Cleese
Toni_Ribas,Sophie_Evans_(actress)
Minnie_Abercrombie,Michael_Abercrombie
Abdülmecid_I,Tirimüjgan_Kadın
Ricky_Van_Veen,Allison_Williams_(actress)
Frances_Walsingham,"Robert_Devereux,_2nd_Earl_of_Essex"
Sukarno,Dewi_Sukarno
Sneha_(actress),Prasanna_(actor)
Diana_Lewis,William_Powell
Alberto_Fujimori,Susana_Higuchi
Phil_Silvers,Jo-Carroll_Dennison
Edward_Sassoon,Aline_Caroline_de_Rothschild
Aditya_Pancholi,Zarina_Wahab
Lucybeth_Rampton,Calvin_L._Rampton
Edward_Benson_(bishop),Mary_Benson
Jean_Rouverol,Hugo_Butler
Balachandran_Chullikkadu,Vijayalakshmi_(poet)
Henrietta_Valor,John_Towey
Marcelle_Chantal,Jefferson_Davis_Cohn
Bolesław_V_the_Chaste,Kinga_of_Poland
Julia_Lubomirska,Jan_Potocki
Margaret_de_Vere,Sir_Nicholas_de_Loveyne
Alexis_Boling,Bodine_Boling
Helena_Rojo,Juan_Ferrara
"Frederick_II,_Landgrave_of_Hesse-Homburg",Louise_Elisabeth_of_Courland
"Daisy_Greville,_Countess_of_Warwick","Francis_Greville,_5th_Earl_of_Warwick"
Natalya_Bondarchuk,Nikolai_Burlyayev
Colleen_Zenk,Mark_Pinter
Qianlong_Emperor,Empress_Xiaoxianchun
José_Rizal,Josephine_Bracken
Harold_Macmillan,Lady_Dorothy_Macmillan
Stjepan_Perić,Jelena_Jovanova
Tim_Ryan_(actor),Irene_Ryan
Glynis_Johns,Anthony_Forwood
Tony_Blackburn,Tessa_Wyatt
Bob_Clendenin,Greer_Shephard
Lisa_Gastineau,Mark_Gastineau
