Thiri_Maha_Sanda_Dewi_of_Toungoo,Mingyi_Nyo
"Charles_VII,_Holy_Roman_Emperor",Maria_Amalia_of_Austria
Arn_Tellem,Nancy_Tellem
"Infante_Carlos,_Count_of_Montemolin",Princess_Maria_Carolina_of_Bourbon-Two_Sicilies_(1820–1861)
Marcheline_Bertrand,Jon_Voight
David_R._Courtney,Chandra_Courtney
Zelma_O'Neal,Anthony_Bushell
Keith_Reddin,Leslie_Lyles
Yamamoto_Yaeko,Joseph_Hardy_Neesima
Sālote_Tupou_III,Viliami_Tungī_Mailefihi
Hantili_I,Ḫarapšili
Geraldine_L._Richmond,Stephen_Kevan
Darejan_Dadiani,Heraclius_II_of_Georgia
Bernard_Kouchner,Christine_Ockrent
Marsha_Mason,Neil_Simon
Maggie_Smith,Beverley_Cross
Dewey_F._Bartlett,Ann_Bartlett
James_IV_of_Scotland,Margaret_Tudor
Jessie_Harlan_Lincoln,Warren_Wallace_Beckwith
Carlos_I_of_Portugal,Amélie_of_Orléans
Jimmy_Breslin,Ronnie_Eldridge
Reza_Zarrab,Ebru_Gündeş
Rusudan_of_Georgia,Ghias_ad-din
Arthur_Rock,Toni_Rembe
Suzanne_Marwille,Martin_Frič
Melissa_Block,Stefan_Fatsis
Christie_Vilsack,Tom_Vilsack
Tony_Curtis,Christine_Kaufmann
Princess_Louise_Margaret_of_Prussia,"Prince_Arthur,_Duke_of_Connaught_and_Strathearn"
Maria_Weigert_Brendel,Otto_Brendel
Kenneth_Hayne,Michelle_Gordon_(judge)
Caterina_Visconti,Gian_Galeazzo_Visconti
Dan_Finnerty,Kathy_Najimy
Philippe_de_Lannoy,Alix_de_Lannoy
Christian_Siriano,Brad_Walsh
Athina_Livanos,Stavros_Niarchos
David_Bagration_of_Mukhrani,Ana_Bagration-Gruzinsky
Kevin_Corrigan,Elizabeth_Berridge_(actress)
Lise_Simms,Terry_Rhoads
Mary_Ellen_Trainor,Robert_Zemeckis
Maricela_Serrano_Hernández,Jesús_Tolentino_Román
Julianne_Morris,Kristoffer_Polaha
Barbara_Valentin,Helmut_Dietl
Harley_Knoles,Pinna_Nesbit
Nancy_Barrett,Harold_Kaplan
Anni-Frid_Lyngstad,Benny_Andersson
"Edward_Charleton,_5th_Baron_Cherleton","Alianore_Holland,_Countess_of_March"
Kamakaimoku,Kalaninuiamamao
Dane_Lanken,Anna_McGarrigle
Kay_Laurell,Winfield_Sheehan
Malcolm_McDowell,Margot_Bennett_(actress)
Malaika_Arora_Khan,Arbaaz_Khan_(Indian_actor)
Sibelle_Hu,Patrick_Ho
"Francesco_Maria_II_della_Rovere,_Duke_of_Urbino",Livia_della_Rovere
Jennifer_Aaker,Andy_Smith_(entrepreneur)
Jill_Talley,Tom_Kenny
Wyatt_Earp,Josephine_Earp
Sneha_(actress),Prasanna_(actor)
Seymour_Stein,Linda_S._Stein
"Ferdinand_IV,_Grand_Duke_of_Tuscany",Princess_Anna_of_Saxony_(1836–1859)
Gustavo_Díaz_Ordaz,Guadalupe_Borja
David_Thompson_(explorer),Charlotte_Small
Vince_Lovegrove,Suzi_Lovegrove
Mabel_Hite,Mike_Donlin
Kapil_Hari_Paranjape,Sudeshna_Sinha
Goes_Ahead,Pretty_Shield
Angie_Everhart,Ashley_Hamilton
Blanche_Barrow,Buck_Barrow
Lettice_Knollys,"Robert_Dudley,_1st_Earl_of_Leicester"
Susana_Martinez,Chuck_Franco
Infanta_Cristina_of_Spain,Iñaki_Urdangarin
Jael,Heber_the_Kenite
Judith_Gautier,Catulle_Mendès
Doris_Roberts,William_Goyen
Eleanor_St_Clere,Sir_John_Gage_(15th-century_landowner)
Robert_of_Vermandois,"Gilbert,_Duke_of_Burgundy"
Judith_of_Hohenstaufen,"Louis_II,_Landgrave_of_Thuringia"
Mandy_Bruno,Robert_Bogue
Edward_Petherbridge,Emily_Richard
Jean_Wallace,Cornel_Wilde
Mim_Persson,Edvard_Persson
Maria_Rozanova,Andrei_Sinyavsky
"John_William_III,_Duke_of_Saxe-Eisenach",Christine_Juliane_of_Baden-Durlach
Chiang_Kai-shek,Yao_Yecheng
Henry_of_Flanders,"Maria_of_Bulgaria,_Latin_Empress"
Mark_Burg,Troy_Beyer
Hazel_R._O'Leary,John_F._O'Leary
Wilton_Lackaye,Annie_Lewis
Archduchess_Margarethe_Klementine_of_Austria,"Albert,_8th_Prince_of_Thurn_and_Taxis"
Richard_Cook_(painter_born_1947),Partou_Zia
Kadeem_Hardison,Chanté_Moore
Colleen_Moore,John_McCormick_(producer)
Heiti_Talvik,Betti_Alver
Tatiana_Sorokko,Serge_Sorokko
John_J._Jacob_(West_Virginia),Jane_Baird_Jacob
Erich_Maria_Remarque,Paulette_Goddard
Louise_of_Mecklenburg-Güstrow,Frederick_IV_of_Denmark
Elizabeth_Blackwell_(illustrator),Alexander_Blackwell
Edward_Woodward,Michele_Dotrice
Tova_Traesnaes,Ernest_Borgnine
"Julia,_Lady_Inglis",John_Eardley_Inglis
William_Bingham,Ann_Willing_Bingham
Farida_Yasmin,Qazi_Anwar_Hussain
Richard_Axel,Cornelia_Bargmann
Jason_Gray-Stanford,Jes_Macallan
Ben_Cherington,Wendi_Nix
Sam_Riley,Alexandra_Maria_Lara
Booker_T._Washington,Olivia_A._Davidson
Lowell_Bergman,Sharon_Tiller
Carrie_Bradshaw,Mr._Big_(Sex_and_the_City)
Ken_Jenkins,Katharine_Houghton
Herman_Wedel_Jarlsberg,Karen_Wedel-Jarlsberg
Shin_Myo_Myat,Mingyi_Swe
Terrence_E._McNally,Julie_Brown
Marie_Sophie_de_Courcillon,"Hercule_Mériadec,_Duke_of_Rohan-Rohan"
Robert_Sterling,Ann_Sothern
Constantine_VI,Maria_of_Amnia
Princess_Agnes_of_Anhalt-Dessau,"Ernst_I,_Duke_of_Saxe-Altenburg"
Tandra_Ray,Bijay_Mohanty
Richard_Egan_(actor),Patricia_Hardy
Clarice_de'_Medici,Filippo_Strozzi_the_Younger
Empress_Feng_(Wencheng),Emperor_Wencheng_of_Northern_Wei
Brij_Bhushan_Sharan_Singh,Ketki_Devi_Singh
Artur_Smolyaninov,Darya_Melnikova
Robert_Edwards_(physiologist),Ruth_Fowler_Edwards
Katrina_Swett,Richard_Swett
Elsa_Reger,Max_Reger
Gruffudd_ap_Cynan,Angharad_ferch_Owain
"Maximilian_I,_Holy_Roman_Emperor",Anne_of_Brittany
William_N._Brewster,Elizabeth_Fisher_Brewster
Lucy_Gamble,John_Albert_Williams
John_Katzenbach,Madeleine_Blais
Raymond_Lovell,Tamara_Desni
Louis_XVI_of_France,Marie_Antoinette
"Friedrich_Casimir,_Count_of_Hanau-Lichtenberg",Sibylle_Christine_of_Anhalt-Dessau
Daniel_Pearl,Mariane_Pearl
Ronald_Perelman,Patricia_Duff
Stephanie_J._Block,Sebastian_Arcelus
Swa_Saw_Ke,Khame_Mi
Ben_Piazza,Dolores_Dorn
Ike_Gyokuran,Ike_no_Taiga
Margaret_Whitlam,Gough_Whitlam
Josh_Charles,Sophie_Flack
Alamgir_Kabir_(film_maker),Jayasree_Kabir
Kate_Garraway,Derek_Draper
Russell_Hunter,Una_McLean
Billy_Rose,Fanny_Brice
Frederuna,Charles_the_Simple
"Diana_Beauclerk,_Duchess_of_St_Albans","Charles_Beauclerk,_1st_Duke_of_St_Albans"
Dorothea_Holt_Redmond,"Harry_Redmond,_Jr."
Diane_Dodds,Nigel_Dodds
Bennett_Cerf,Sylvia_Sidney
Sandra_Echeverría,Leonardo_de_Lozanne
"John_Beresford,_5th_Baron_Decies",Elizabeth_Wharton_Drexel
Nikola_III_Zrinski,Ivan_Karlović
Vikram_Krishna,Sriya_Reddy
Heather_Smith_(public_servant),Martin_Parkinson
Eleanor_Gates,Richard_Walton_Tully
James_Callaghan,"Audrey_Callaghan,_Baroness_Callaghan_of_Cardiff"
Iryna_Khalip,Andrei_Sannikov
Seiko_Noda,Yōsuke_Tsuruho
Adam_Smethurst,Rakie_Ayola
Wayne_Wang,Cora_Miao
Audrey_Irmas,Sydney_M._Irmas
Sophie_Hunter,Benedict_Cumberbatch
Grant_Show,Pollyanna_McIntosh
Kara_Wilson,Tom_Conti
Winnemucca_(Paiute_leader),Truckee_(chief)
Kayna_Whitworth,Rhett_Lewis
Knud_Gislesen,Henriette_Gislesen
Kanak_Chanpa_Chakma,Khalid_Mahmood_Mithu
Josiah_Bartlet,Abbey_Bartlet
Eric_Grimson,Ellen_Hildreth
Eadgyth,"Otto_I,_Holy_Roman_Emperor"
William_Keighley,Genevieve_Tobin
Caroline_Ingalls,Charles_Ingalls
"Jacqueline,_Countess_of_Hainaut",Frank_van_Borssele
Holly_Kinser,Bill_DeWeese
Yahya_Petra_of_Kelantan,Tengku_Zainab
Elizabeth_Finkel,Alan_Finkel
Yōko_Yaguchi,Akira_Kurosawa
Juvénal_Habyarimana,Agathe_Habyarimana
Walter_R._McCoy,Ethel_Bergstresser_McCoy
Ferdinand_IV_of_Castile,Constance_of_Portugal
Herta_Ware,Will_Geer
Tori_Praver,Danny_Fuller_(surfer)
William_H._West_(entertainer),Fay_Templeton
Becky_Corman,Doyle_Corman
"Roger_Mortimer,_1st_Earl_of_March","Joan_de_Geneville,_2nd_Baroness_Geneville"
"Leopold_II,_Margrave_of_Austria",Ida_of_Formbach-Ratelnberg
Toni_Ribas,Asa_Akira
Isabella_de_la_Roche,"Hugh,_Count_of_Brienne"
Indiana_Jones,Marion_Ravenwood
Adam_Cheng,Lydia_Shum
Roger_Michell,Anna_Maxwell_Martin
Firooz_Zahedi,Beth_Rudin_DeWoody
Kristen_Pazik,Andriy_Shevchenko
Ernest_T._Weir,Mary_Hayward_Weir
Lilla_Cabot_Perry,Thomas_Sergeant_Perry
Gryzelda_Konstancja_Zamoyska,Jeremi_Wiśniowiecki
Sophie_Gay,Jean-Baptiste_Isabey
Hugo_Chávez,Marisabel_Rodríguez_de_Chávez
Patrícia_Pillar,Ciro_Gomes
Tony_Strickland,Audra_Strickland
Stacy_Haiduk,Bradford_Tatum
Abdul_Hamid_II,Bidar_Kadın
Ramabai_Ranade,Mahadev_Govind_Ranade
John_VI_of_Portugal,Carlota_Joaquina_of_Spain
Jane_Weinberger,Caspar_Weinberger
Cosimo_de'_Medici,Contessina_de'_Bardi
Rasoherina,Rainilaiarivony
Sue_Ellen_Wooldridge,J._Steven_Griles
Hans_Buser,"John,_Elector_of_Saxony"
Albert_II_of_Belgium,Queen_Paola_of_Belgium
Megan_Gallagher,Jeff_Yagher
George_XII_of_Georgia,Ketevan_Andronikashvili
Jane_Irwin_Harrison,John_Scott_Harrison
Kristin_Dattilo,Jason_Keller_(playwright)
Chantal_Jones,Josh_Griffiths_(Jiu_Jitsu_practitioner)
Audrey_Wurdemann,Joseph_Auslander
Angela_Goodwin,Franco_Giacobini
Louis_Jouvet,Madeleine_Ozeray
Lupe_Vélez,Johnny_Weissmuller
Róża_Potocka_(1849–1937),Władysław_Krasiński
Jay_Bhanushali,Mahhi_Vij
Janet_Chow,Timmy_Hung
"John,_Elector_of_Saxony",Sophie_of_Mecklenburg_(1481–1503)
Salahuddin_of_Selangor,Tengku_Ampuan_Rahimah
Bonne_of_Bohemia,John_II_of_France
Dick_Cavett,Carrie_Nye
"Arthur_III,_Duke_of_Brittany","Margaret_of_Burgundy,_Dauphine_of_France"
Zaskia_Adya_Mecca,Hanung_Bramantyo
Topsy_Tjulyata,Walter_Pukutiwara
Hana_Maria_Pravda,George_Pravda
Qin_Hao,Annie_Yi
"Cecilie,_Princess_of_Waldeck_and_Pyrmont","Wittekind,_Prince_of_Waldeck_and_Pyrmont"
Kara_Ahmed_Pasha,Fatma_Sultan_(daughter_of_Selim_I)
Randy_Stone,Roslyn_Kind
Martha_Henry,Douglas_Rain
Jan_Švankmajer,Eva_Švankmajerová
Sweeney_Todd,Lucy_Barker
Reena_Roy,Mohsin_Khan
Emma_of_Blois,"William_IV,_Duke_of_Aquitaine"
Elizabeth_Álvarez,Jorge_Salinas
Tom_Butcher,Corrinne_Wicks
Helle_Virkner,Ebbe_Rode
Robert_Wilcox_(actor),Florence_Rice
Sophie_Magdalene_of_Brandenburg-Kulmbach,Christian_VI_of_Denmark
Lillian_Elliott,James_Corrigan
Fariborz_Arabnia,Ateneh_Faghih_Nasiri
"Violet_Manners,_Duchess_of_Rutland","Henry_Manners,_8th_Duke_of_Rutland"
Landgravine_Elisabeth_Amalie_of_Hesse-Darmstadt,"Philip_William,_Elector_Palatine"
Merle_Oberon,Robert_Wolders
Cecilia_Ibru,Michael_Ibru
Johann_Wolfgang_von_Goethe,Christiane_Vulpius
The_Kipper_Kids,Bette_Midler
Peter_Arno,Lois_Long
Archduke_Karl_Ferdinand_of_Austria,Archduchess_Elisabeth_Franziska_of_Austria
Arabinda_Rajkhowa,Kaveri_Kachari
Ronn_Moss,Devin_DeVasquez
Virginia_Eliza_Clemm_Poe,Edgar_Allan_Poe
Joni_Evans,Richard_E._Snyder
Tamara_Toumanova,Casey_Robinson
Ray_Baker_(actor),Patricia_Richardson
William_Dyer_(settler),Mary_Dyer
Andrew_Murray_(Scottish_soldier),Christina_Bruce
David_Jove,Lotus_Weinstock
Sher_Bahadur_Deuba,Arzu_Rana_Deuba
James_Dunn_(actor),Frances_Gifford
Klaus_Fuchs,Grete_Keilson
Reshma_Saujani,Nihal_Mehta
Phil_Donahue,Marlo_Thomas
Constance_Bennett,Gilbert_Roland
Felix_Kramer,Rochelle_Lefkowitz
Kusala_Rajendran,C._P._Rajendran
Delena_Kidd,Gary_Raymond
Lu_Gwei-djen,Joseph_Needham
"Albert_III,_Duke_of_Austria",Beatrice_of_Nuremberg
Thorvald_Stoltenberg,Karin_Stoltenberg
Joan_Taylor,Leonard_Freeman
Peter_C._Newman,Christina_McCall
Ella_Joyce,Dan_Martin_(actor)
Princess_Basmah_Bani_Ahmad,Prince_Hamzah_bin_Hussein
Jack_Ryder_(actor),Kym_Marsh
Harrison_Ford,Melissa_Mathison
Vincent_Lindon,Sandrine_Kiberlain
Annie_Wersching,Stephen_Full
John_Turner_(actor),Barbara_Jefford
Prince_Mikhail_Cantacuzène,Julia_Dent_Cantacuzène_Spiransky-Grant
Daniel_Boone,Rebecca_Boone
Christopher_Lambert,Diane_Lane
Dustin_Nguyen,Angela_Rockwood
Marie_Casimire_Louise_de_La_Grange_d'Arquien,Jan_Zamoyski_(1627–1665)
Suphankanlaya,Bayinnaung
Tom_Gjelten,Martha_Raddatz
John_A._Macdonald,"Agnes_Macdonald,_1st_Baroness_Macdonald_of_Earnscliffe"
Jeff_Bezos,MacKenzie_Bezos
Margaret_Lea_Houston,Sam_Houston
Nan_Grey,Jack_Westrope
Dan_Dailey,Donald_O'Connor
Jia_Nailiang,Li_Xiaolu
Leslie_Plummer,"Beatrice_Plummer,_Baroness_Plummer"
Rudy_Wurlitzer,Lynn_Davis_(photographer)
Kitty_Dukakis,Michael_Dukakis
"William,_Margrave_of_Baden-Baden",Maria_Magdalena_of_Oettingen-Baldern
Renée_Taylor,Joseph_Bologna
Philippe_Cousteau,Jan_Cousteau
Kathryn_Edwards,Donnie_Edwards
Franciszka_Corvin-Krasińska,"Charles_of_Saxony,_Duke_of_Courland"
"Agnes,_Countess_of_Dunbar","Patrick_V,_Earl_of_March"
Alice_Brooke_Bodington,Oliver_Bodington
Yiannis_Parios,Sophia_Aliberti
Michele_Norris,Broderick_D._Johnson
Penelope_Dudley-Ward,Carol_Reed
Robert_H._Bolton,Peggy_Bolton
Debbie_McGee,Paul_Daniels
"Petronilla,_Countess_of_Bigorre","Guy,_Count_of_Bigorre"
Denise_Gordy,Richard_Lawson_(actor)
Dóra_Dúró,Előd_Novák
Grace_Mukomberanwa,Nicholas_Mukomberanwa
Uberto_Pasolini,Rachel_Portman
Clara_Williams,Reginald_Barker
Helena_Cobban,William_B._Quandt
Phannarai,Mongkut
Lars_Haltbrekken,Silje_Schei_Tveitdal
Nikki_Cox,Jay_Mohr
Bionca,Bruce_Seven
Lilli_Palmer,Carlos_Thompson
Adelaide_Carpenter,Aubrey_de_Grey
Clement_Freud,June_Flewett
Gönül_Pultar,Mustafa_Pultar
Nora_Swinburne,Francis_Lister
Larz_Anderson,Isabel_Weld_Perkins
Sandy_Gore,George_Miller_(director)
"Carlos,_Duke_of_Madrid",Princess_Margherita_of_Bourbon-Parma
Radama_II,Rasoherina
Kumudini_Mohapatra,Gokulananda_Mahapatra
Princess_Tatiana_of_Sayn-Wittgenstein-Berleburg,"Moritz,_Landgrave_of_Hesse"
Roxanne_Hart,Philip_Casnoff
Miriam_González_Durántez,Nick_Clegg
Robert_Kraft,Myra_Kraft
Mere_Broughton,Ruka_Broughton
Sukarno,Fatmawati
Coleen_Nolan,Shane_Richie
Shana_Hiatt,Todd_Garner
Kelly_Le_Brock,Steven_Seagal
Francis_Davis,Terry_Gross
Ethel_Clayton,Joseph_Kaufman
Warren_Buffett,Susan_Buffett
James_W._Tate,Clarice_Mayne
April_Kepner,Jackson_Avery
Edmund_Mortimer_(1302–1331),"Elizabeth_de_Badlesmere,_Countess_of_Northampton"
Tehmina_Durrani,Shehbaz_Sharif
Dulce_Saguisag,Rene_Saguisag
Nikolas_Tsakos,Celia_Kritharioti
"William_II,_Elector_of_Hesse",Emilie_Ortlöpp
Victoria_Carroll,Michael_Bell_(actor)
Martha_Washington,George_Washington
Sunita_Marshall,Hassan_Ahmed
"Christian_Louis,_Duke_of_Brunswick-Lüneburg",Sophia_Dorothea_of_Schleswig-Holstein-Sonderburg-Glücksburg
Linda_Preiss_Rothschild,M._Salah_Baouendi
Anna_Kashfi,Marlon_Brando
Patrick_Tatopoulos,McKenzie_Westmore
Liz_Lemon,Jack_Donaghy
Presidency_of_Boris_Yeltsin,Naina_Yeltsina
Clark_Gregg,Jennifer_Grey
Olga_Baclanova,Nicholas_Soussanin
Brian_Baker_(actor),Terry_Farrell_(actress)
Loulou_de_la_Falaise,"Desmond_FitzGerald,_29th_Knight_of_Glin"
Jonathan_Hyde,Isobel_Buchanan
List_of_Who_Framed_Roger_Rabbit_characters,Jessica_Rabbit
Diarmait_Mac_Murchada,Mór_Ní_Tuathail
Joseph_Morgan_(actor),Persia_White
Maria_Luisa_of_Parma,Charles_IV_of_Spain
Ethel_Shutta,George_Olsen
Margaret_of_York,Charles_the_Bold
Lem_Van_Adams,Tracy_%22Bird%22_Van_Adams
Peter_Griffin,Lois_Griffin
David_Zuckerman,Ellie_Kanner
Thandie_Newton,Ol_Parker
Staci_Appel,Brent_R._Appel
Stefán_Karl_Stefánsson,Steinunn_Ólína_Þorsteinsdóttir
Nawaz_Sharif,Kalsoom_Nawaz_Sharif
Duchess_Jutta_of_Mecklenburg-Strelitz,"Danilo,_Crown_Prince_of_Montenegro"
Michele_Landsberg,Stephen_Lewis
Rumā,Sugriva
Bill_Henrickson,Margene_Heffman
Stephen_Elliott_(actor),Alice_Hirson
Sithu_Kyawhtin_of_Toungoo,Min_Hla_Htut_of_Pyakaung
Mary_Ann_Nyberg,Arthur_Knight_(film_critic)
Barbara_Stühlmeyer,Ludger_Stühlmeyer
Martin_I_of_Sicily,"Maria,_Queen_of_Sicily"
William_Sylvester,Veronica_Hurst
Glynis_Johns,Anthony_Forwood
Handley_Moule,Charles_Boileau_Elliott
Sadako_Sawamura,Kamatari_Fujiwara
Johanna_van_Polanen,Engelbert_I_of_Nassau
Grigol_Vashadze,Nina_Ananiashvili
Kamisese_Mara,Lala_Mara
Ranjana_Baghel,Swaraj_Kaushal
Joseph_Corré,Serena_Rees
Janet_Jagan,Cheddi_Jagan
Gladys_Shelley,Irving_Rosenthal
Anne_of_Burgundy,"John_of_Lancaster,_1st_Duke_of_Bedford"
Elizabeth_Gray_(fossil_collector),Robert_Gray_(ornithologist)
Nur_Jahan,Sher_Afghan_Khan
Kalina_Jędrusik,Stanisław_Dygat
Sally_Eilers,Hollingsworth_Morse
Duke_Eugen_of_Württemberg_(1758–1822),Princess_Louise_of_Stolberg-Gedern_(1764-1834)
Mina_Swaminathan,M._S._Swaminathan
Adinath_Kothare,Urmila_Kanitkar
Margravine_Hedwig_Sophie_of_Brandenburg,"William_VI,_Landgrave_of_Hesse-Kassel"
Diahann_Carroll,Vic_Damone
Anne_Nagel,Ross_Alexander
Anawrahta,Pyinsa_Kalayani
Ana_María_de_Huarte_y_Muñiz,Agustín_de_Iturbide
R._J._G._Savage,Shirley_Coryndon
Bala_Sawant,Trupti_Sawant
Mitchell_Burgess,Robin_Green
Harriet_Smithson,Hector_Berlioz
Paipra_Radhakrishnan,Nalini_Bekal
"Theresa_of_Portugal,_Countess_of_Flanders","Odo_III,_Duke_of_Burgundy"
Santana_Lopez,Brittany_Pierce
"Alice_Stanley,_Countess_of_Derby","Edward_Stanley,_17th_Earl_of_Derby"
Bonne_of_Artois,"Philip_II,_Count_of_Nevers"
Abu_Bakr,Umm_Ruman
Joan_of_Lancaster,"John_de_Mowbray,_3rd_Baron_Mowbray"
Martha_Gellhorn,T._S._Matthews
Tracy_Reed_(English_actress),Edward_Fox_(actor)
Joyce_Hooper_Corrington,John_William_Corrington
P._K._Page,William_Arthur_Irwin
Marella_Agnelli,Gianni_Agnelli
Robert_C._Dynes,Frances_Hellman
Muzzammil_Hassan,Aasiya_Zubair
Kathy_Baker,Steven_Robman
Eden_Riegel,Andrew_Miller_(actor)
Atula_Thiri_Dhamma_Dewi_of_Ava,Minkhaung_II
Fanny_Stenhouse,T._B._H._Stenhouse
Domitian,Domitia_Longina
Marjolein_Beumer,Rik_Launspach
Kantavati_Devi,Rana_Bahadur_Shah
Scott_Foley,Marika_Domińczyk
Éva_Viczay,Pál_Esterházy_(1587–1645)
Lina_Cavalieri,Lucien_Muratore
"William_Cuffe,_4th_Earl_of_Desart","Ellen_Cuffe,_Countess_of_Desart"
Katherine_Wei-Sender,C._C._Wei
Richard_Cromwell_(actor),Angela_Lansbury
Edward_Gallagher_(actor),Helen_Gallagher_(Solomon)
Princess_Stéphanie_of_Belgium,"Rudolf,_Crown_Prince_of_Austria"
Marion_Graves_Anthon_Fish,Stuyvesant_Fish
Gunnar_Myrdal,Alva_Myrdal
Emperor_Daigo,Fujiwara_no_Onshi
Zac_Goldsmith,Sheherazade_Goldsmith
Mary_Peters_Fieser,Louis_Fieser
Joymoti_Konwari,Gadadhar_Singha
Holly_Aird,James_Purefoy
Queen_Inseon,Hyojong_of_Joseon
"Margaret_of_Austria,_Queen_of_Spain",Philip_III_of_Spain
Alexander_I_of_Serbia,Draga_Mašin
Tutte_Lemkow,Sara_Luzita
Thomas_Ian_Griffith,Mary_Page_Keller
Naratheinkha,Saw_Lat_of_Pagan
Micheline_Cheirel,Paul_Meurisse
Begoña_Errazti,Juan_José_Ibarretxe
Emilie_Agnes_Reuss_of_Schleiz,"Frederick,_Duke_of_Saxe-Weissenfels-Dahme"
David_Swift_(director),Maggie_McNamara
Nicholas_V_of_Werle,Sophie_of_Pomerania_(Gotland)
Owen_Hunt,Cristina_Yang
Hermione_Norris,Simon_Wheeler
Kikko_Matsuoka,Hayato_Tani
Shin_Myat_Hla_of_Ava,Mohnyin_Thado
Marjorie_Elliott_Sypher,Daniel_Oduber_Quirós
Aliza_Gur,Sheldon_Schrager
Anne_Liddell-Grainger,David_Liddell-Grainger
Prince_Ludwig_of_Löwenstein-Wertheim-Freudenberg,Princess_Anne_of_Löwenstein-Wertheim-Freudenberg
Nicolas_Falacci,Cheryl_Heuton
Helen_of_Bosnia,Dabiša_of_Bosnia
Shi_Jingtang,Empress_Li_(Later_Jin)
Laurice_Guillen,Johnny_Delgado
Allen_Grossman,Judith_Grossman
"Richardis_of_Schwerin,_Duchess_of_Schleswig",Valdemar_III_of_Denmark
Jackie_Stallone,"Frank_Stallone,_Sr."
Amber_Rudd,A._A._Gill
Nischal_Basnet,Swastima_Khadka
Florence_Augusta_Merriam_Bailey,Vernon_Orlando_Bailey
Zsa_Zsa_Gabor,George_Sanders
Janis_Johnson,Frank_Moores
F._W._de_Klerk,Marike_de_Klerk
Beatrice_Elvery,"Charles_Campbell,_2nd_Baron_Glenavy"
Joachim_Fuchsberger,Gitta_Lind
Savang_Vadhana,Chulalongkorn
Kunal_Khemu,Soha_Ali_Khan
Leeza_Gibbons,Christopher_Quinten
Harry_Martin_(urologist),Louella_Parsons
Walter_Bodmer,Julia_Bodmer
Martha_Raddatz,Ben_Bradlee_Jr.
Patricia_Altschul,Arthur_Altschul
Jessica_Biel,Justin_Timberlake
Roberto_Micheletti,Siomara_Girón
Andy_On,Jessica_Cambensy
Jonathan_Penner,Stacy_Title
Robert_Duvall,Luciana_Pedraza
Connie_Booth,John_Lahr
Awni_Abd_al-Hadi,Tarab_Abdul_Hadi
N._S._Krishnan,T._A._Madhuram
James_Stewart,Gloria_Hatrick_McLean
Gill_Furniss,Harry_Harpham
Uzana_of_Pagan,Thonlula
Jack_Wrangler,Margaret_Whiting
Patricia_de_la_Garza_De_León,Martín_De_León
Countess_Palatine_Irmengard_of_the_Rhine,"Herman_V,_Margrave_of_Baden-Baden"
Dorothy_Tutin,Derek_Waring
"Christian_II,_Elector_of_Saxony",Hedwig_of_Denmark
Peter_Rogers,Betty_Box
James_Earl_Jones,Julienne_Marie
Archduchess_Isabella_of_Austria,Prince_Georg_of_Bavaria
Polina_Zhemchuzhina,Vyacheslav_Molotov
Val_Plumwood,Richard_Sylvan
Zofia_Lubomirska,Mikołaj_Oleśnicki
Ian_McShane,Suzan_Farmer
Philip_II_of_Macedon,Audata
Phil_Pringle,Christine_Pringle
"Elizabeth_Campbell,_Duchess_of_Argyll","George_Campbell,_8th_Duke_of_Argyll"
George_Nigh,Donna_Nigh
Mel_Metcalfe,Portia_de_Rossi
Dennis_Hopper,Katherine_LaNasa
Helen_Thorpe,John_Hickenlooper
Chandragupta_Maurya,Durdhara
Shanice,Flex_Alexander
Hale_Boggs,Lindy_Boggs
Uday_Tikekar,Arati_Ankalikar-Tikekar
Doris_Downes,Robert_Hughes_(critic)
"Louis_Mountbatten,_1st_Earl_Mountbatten_of_Burma","Edwina_Mountbatten,_Countess_Mountbatten_of_Burma"
Garry_Trudeau,Jane_Pauley
"Odo_III,_Duke_of_Burgundy",Alice_of_Vergy
Norbert_Leo_Butz,Michelle_Federer
Edward_James_Olmos,Lorraine_Bracco
Maria_Myers,Allan_Myers
Ecgwynn,Edward_the_Elder
Suchitra,Karthik_Kumar
Maria_Vladimirovna_of_Staritsa,"Magnus,_Duke_of_Holstein"
Świętosława,Eric_the_Victorious
Eleanor_Powell,Glenn_Ford
Theresa_Laanui,Robert_William_Wilcox
Horst_Buchholz,Myriam_Bru
"Maria_Gonzaga,_Duchess_of_Montferrat","Charles_Gonzaga,_Duke_of_Nevers"
"Louis_V,_Elector_Palatine",Sibylle_of_Bavaria
Milos_Milos,Cynthia_Bouron
Anna_Louise_Strong,Joel_Shubin
Michael_Corvin,Selene_(Underworld)
Rachel_Robinson,Jackie_Robinson
Emilie_Schindler,Oskar_Schindler
Sara_Foster,Tommy_Haas
Elizabeth_Báthory,Ferenc_Nádasdy
Gertrude_of_Brunswick,"Henry,_Margrave_of_Frisia"
"Casimir_IV,_Duke_of_Pomerania",Margaret_of_Masovia
Bülent_Ecevit,Rahşan_Ecevit
Sigourney_Weaver,Jim_Simpson_(director)
"John_Villiers,_1st_Viscount_Purbeck","Frances_Coke,_Viscountess_Purbeck"
"Frances_Howard,_Duchess_of_Richmond","Edward_Seymour,_1st_Earl_of_Hertford"
Laurie_Rozakis,Bob_Rozakis
Claire_Leka,Donald_Leka
Emma_Thompson,Greg_Wise
Emily_Thorn_Vanderbilt,Henry_White_(diplomat)
Sam_Jaffe,Bettye_Ackerman
Sudeshna_Sinha,Kapil_Hari_Paranjape
